countries,carrier,2023,2023_std,2030,2030_std,2035,2035_std,2040,2040_std,2045,2045_std,2050,2050_std
SI,gas,21.032562592923338,0.325343044511135,28.996817058012716,1.0605552907103464,28.619265671202896,0.5905028580069275,28.1814491098349,0.0791359690846512,28.102965154629285,0.1322128810699339,27.93766099541336,0.1283395051841146
SK,gas,20.09999990316902,7.94937780259807e-09,24.99999967323291,2.2857006604137236e-08,24.99999931680274,3.7587028197786356e-08,24.99999965259309,1.0764892065666004e-08,24.999999346309444,8.070336752367228e-09,24.999999030116264,1.8069425390637703e-08
WL,gas,20.212655239291127,0.0554028655883376,26.62183908109359,0.4002865469837792,26.622118375498964,0.4251451252700928,26.55161947169671,0.3427927106417702,26.42427499368406,0.1980136764374687,26.392817837005808,0.1930029714044258
AL,elec,63.096894575234714,1.992474993855752,69.2715163139446,16.446364202477415,66.71640432952037,22.21265582508815,63.77442893213395,26.328918253094688,67.61874795772302,35.60899321518401,69.6469766350839,39.70126676489223
AT,elec,59.058414507603466,3.0578219131967543,67.52128944173624,16.494151079138206,66.46904891534975,21.11268385934543,65.58251601231045,24.711110307927378,73.4675302938189,37.77230634848183,75.91596599201931,44.01029574252002
BA,elec,63.74175041390004,1.0338273346782612,69.51693913924132,15.841331962116673,67.50584951830132,20.673746982929597,64.965841620463,25.176301717628288,69.5731894933901,36.41514882642293,71.47407041905723,41.40528067847409
BG,elec,64.52876145775238,0.5761112305355516,68.73636857533434,16.424191864250833,66.12779714872698,22.18027648646599,62.849265826704794,26.588833131118008,67.00632634955886,35.2996264712921,68.89283386932414,38.68660934388255
BX,elec,53.34323197256809,5.18190981641177,58.97957603968503,21.74558075449183,58.25866356472462,27.33616784297836,62.851558326350066,38.90864788680296,67.93271978775104,51.648225645036064,66.43692820311408,52.45759598923516
CH,elec,54.733397730920494,3.399917874242164,62.007051400174085,21.193363170639984,60.563903788237816,25.25703894663555,60.77672120609909,26.054877255538795,66.42073877318902,35.338990713021715,68.85128080031421,39.415077278200506
CZ,elec,67.52565053598926,3.9482852397566153,64.12538469789155,18.59260765720696,63.54976739807169,23.13990246577554,64.48741337720791,27.476242752665843,72.6303785758322,42.220280844864114,74.65241686067903,49.79489423252419
DE,elec,56.69030514003494,4.459922223092705,60.11643206914837,22.174373048425117,59.88301618336815,26.448343537698605,62.8159141001041,30.92413381503548,69.81264037680978,47.83173738721983,71.80155592043344,55.15946116759957
DK,elec,44.477431167717896,10.061592787244445,49.66935186476895,16.991461429134432,46.68024287613499,21.457173880888025,48.56767584908724,26.01767305948521,52.78037139583341,37.426530932018565,53.92712542731836,41.22279492011514
EE,elec,54.95957710210832,5.2961235091641345,61.060960766432814,16.708651160634133,53.58865921492872,19.752468230433397,50.4322948504128,21.95095750476235,56.10935717602796,29.947481063167658,58.58187276057075,39.609393696151066
ES,elec,41.85609513831575,13.30477527261214,55.44439361116076,26.92360889562834,60.83819788912592,29.660406020971138,63.235589915194986,28.76387158066625,67.60699216860257,28.640335520178535,65.37252546275289,30.74576134899721
FI,elec,33.75154504201049,3.850731801421736,48.758931204241144,9.536985802129555,47.01936191798673,12.075068739476306,49.90568009435944,13.819355239197762,52.96563343834618,18.79887297984649,52.28937514473882,24.483964725573685
