snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
carrier,Oil,Electricity,Decentralized heat,Methanol,Centralized heat,Electricity,Oil,Methanol,Oil,Hydrogen,Oil,Solid biomass,Methane,Methane,CO2 captured,Electricity,Methane,Electricity,CO2 captured,Hydrogen,Electricity,Oil,Hydrogen,Hydrogen,Electricity,Decentralized heat,Centralized heat,Electricity,Methane,Methane,Solid biomass,Methane,Centralized heat,Oil,Decentralized heat
sector,Industry,Industry,Agriculture,Shipping,Industry,Agriculture,Aviation,Industry,Agriculture,Industry,Shipping,Industry,Industry CC,Hydrogen production CC,CO2 sequestration,Residual electricity consumption,Hydrogen production,Methanol production,Methanol production,Methanol production,Decentral heat production,Transport,Transport,Ammonia production,Ammonia production,Residential / Services heat consumption,Residential / Services heat consumption,Transport,Decentral heat production,Storage,Central CHP production,Power supply,Storage charging,Decentral heat production,Storage charging
2040-01-01 00:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994014563087,1.5144588851534433,0.8782707576584436,0.6128525772288144,1.8626157723219037,0.7137455673208117,0.0626517038350257,0.0573469515497952,0.2631485641788203,1.7494569527408532,0.364595847504,0.099070808824377,0.5001770941708339,0.1077096790216363,5.258221242122501,1.2982871426359437,1.2226828956136149,3.259990586796001,2.4175866643224144,2.247098680698802e-06,7.058987068965211e-07,4.923619054233805e-07,3.915586970317073e-07,1.1273298218505831e-06
2040-01-01 03:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994014399919,1.514458885160602,0.8782707677116672,0.6128582802480582,1.4994212225210406,0.7137455916402934,0.0626516812757941,0.0573469309006655,0.2631484694259399,2.161529303654139,1.81621142295,0.4935150411065755,0.500177032602815,0.1077096657633891,8.53054444767372,2.106243854362567,1.1738009617198273,6.992721098893303,0.0,1.4416372787239953e-05,8.938728983767433e-07,5.133140335445452e-07,3.922700668442978e-07,1.124875436324671e-06
2040-01-01 06:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994013645719,1.514458886429574,0.8782709557507951,0.6128591361112742,1.474915970853203,0.7137461731675376,0.0626516662634324,0.0573469171594082,0.2631484063712872,2.143857696663776,3.85369687537,1.047156376082788,0.5001769915554866,0.1077096569241307,8.820073003562863,2.1777302343052076,1.2296646755254137,7.387244448401758,0.0,6.858329503034806e-05,9.270563303674282e-07,5.121761455942911e-07,3.9412758205464036e-07,1.122989652207954e-06
2040-01-01 09:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994013015402,1.514458888455324,0.8782707705302049,0.6128604956893584,1.806427635720143,0.7137455576862278,0.0626516862473366,0.0573469354512649,0.2631484903073237,2.3082310966433814,3.1835524941899997,0.8650595520865663,0.5001770459144714,0.1077096686299623,7.792271464277009,1.9239597172058491,1.7442542732427218,5.986471435706613,0.118901884126084,5.896721247236766e-06,8.475765425027257e-07,5.183443311358799e-07,3.972796086987213e-07,1.1159086594707116e-06
2040-01-01 12:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994012869878,1.514458889367501,0.8782709525283932,0.6128569238965792,1.843249845646096,0.7137461481384324,0.0626516868237899,0.0573469359789096,0.2631484927285325,2.2604434841855507,3.75030227946,1.01906119530981,0.5001770451264326,0.1077096684602636,7.4644301547767,1.8430136829196664,2.4078029547693127,5.642532075023371,0.0,3.0736182144950568e-06,7.795843482734841e-07,5.190605027223815e-07,3.963348098182822e-07,1.1215374479974835e-06
2040-01-01 15:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994013396599,1.5144588888662351,0.8782712616759674,0.6128607357542045,2.0196873714717936,0.713746950365458,0.0626516385169651,0.0573468917622487,0.2631482898310724,1.466570499160243,4.27780656966,1.162398748509219,0.5001769184577146,0.107709641183031,7.919000334141712,1.955249854073448,1.3747230610225152,7.032615042929278,0.0,1.455509635976718e-05,8.993136409069683e-07,4.938493579015367e-07,3.937397430791789e-07,1.122264379393227e-06
2040-01-01 18:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994013634716,1.514458889178341,0.8782707723296126,0.6128605421800685,2.084015894170525,0.7137455863918412,0.0626516761213365,0.0573469261826384,0.2631484477762792,1.466570913606798,1.96492194611,0.5339238167708388,0.5001770200873504,0.1077096630682704,7.833828989435341,1.9342205255873264,1.057837849567653,6.216356005156968,0.0,0.997062900296576,9.3986843524603e-07,4.903111510412906e-07,3.929833801706392e-07,1.1228741179031695e-06
2040-01-01 21:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994013717458,1.514458889675936,0.8782707747368829,0.6128605346612018,2.2248110003610213,0.7137455997784635,0.0626516759018742,0.0573469259817582,0.263148446854498,1.4665713398965634,0.778313113071,0.2114892699916273,0.5001770186873076,0.1077096627667808,5.477544445396022,1.3524393895232962,0.0002347586137507,3.7724289282899304,2.061347870933387,0.3666013517004829,9.398491165827849e-07,4.715135157809757e-07,3.915830502238546e-07,1.1256833264981131e-06
2040-01-02 00:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994013620693,1.5144588903526688,0.8782707756614468,0.6128605766809886,1.821855156084417,0.7137456034079701,0.0626516758292987,0.0573469259153276,0.2631484465496674,1.4665714249022055,0.37354589269,0.1015027844534146,0.5001770186560976,0.10770966276006,5.605360839200069,1.3839980427356335,0.7712074061464224,3.8911725825122527,1.8903348281812211,0.4017666592636619,9.400037695289761e-07,4.6617601663308244e-07,3.915702347787039e-07,1.1256777244354e-06
2040-01-02 03:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.837899401331935,1.5144588913007464,0.8782707792598554,0.6128603323377035,1.6815665577140069,0.713745604294407,0.0626516747284865,0.0573469249077218,0.2631484419260559,1.4665618252806518,1.83345861881,0.4982015828085583,0.5001770163872995,0.10770966227149,9.143837802215648,2.257669753008181,5.582258337628853e-06,7.833900403003634,0.0,0.9971760117874456,9.494993577432723e-07,4.871211620670376e-07,3.932318789120365e-07,1.1229879902244543e-06
2040-01-02 06:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994012887129,1.514458892462688,0.8782714381596329,0.6128606170072856,2.1402809836156136,0.7137472738531567,0.0626515520699919,0.0573468126347856,0.2631479267380439,1.1808459001009761,3.96176067163,1.076520308154229,0.5001767295999939,0.1077096005138266,9.456915105646722,2.3349704634536828,1.292361450819e-06,8.515265305723002,0.0,0.9972111557185582,1.0078875776160757e-06,4.871970873474721e-07,3.937560643666419e-07,1.12246494425947e-06
2040-01-02 09:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994012437531,1.514458893801657,0.8782713569988404,0.6128598632636797,2.4635097064256724,0.713747122353792,0.0626516083556295,0.0573468641546891,0.2631481631479707,1.9112068016651884,3.3284295771599997,0.9044266756777684,0.5001768486060263,0.1077096261409528,8.345517532465278,2.060559571789523,2.719331276159729,7.154561754847525,0.0,6.902012118064042e-05,9.309611350765357e-07,4.840553994127029e-07,3.997707638810122e-07,1.113594304634242e-06
2040-01-02 12:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994012351809,1.514458894288902,0.8782714371114786,0.6128595871712407,2.500468417624899,0.7137472668563853,0.0626515936339081,0.0573468506794634,0.2631481013140602,1.786100019893334,3.90272053247,1.0604774640589207,0.5001768118074801,0.1077096182166403,7.991011315223732,1.973029807894799,1.8828845811660824,6.7230517234188145,0.0,1.2268302839720732e-05,8.957483897201742e-07,4.810662332488127e-07,3.977747641953437e-07,1.11781903425517e-06
2040-01-02 15:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994012771418,1.51445889389837,0.8782715688793172,0.6128609124974745,2.71406710389833,0.7137474919255445,0.0626514783400417,0.0573467451475885,0.2631476170588277,1.466560945395496,4.36115403102,1.185046566544849,0.5001765817741749,0.1077095686805585,8.482553869769777,2.094394685719522,2.6139534034072517e-06,6.864464637756495,0.0,0.9971863193858496,9.528271470761386e-07,4.680098586458229e-07,3.9415427269343385e-07,1.1213884224274167e-06
2040-01-02 18:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994013080141,1.5144588939547683,0.8782707802317444,0.6128607082442068,2.56704739968974,0.7137456091429206,0.0626516813476064,0.0573469309663974,0.2631484697275646,1.591441588039704,2.0661776347700003,0.5614377970911526,0.5001770332414681,0.1077096659009187,8.390455130671729,2.071654940981106,0.6762624468135792,7.43167755143435,0.0,1.1471409714837375e-05,8.890454551641894e-07,4.646454748648928e-07,3.9305153599298075e-07,1.1215116312741258e-06
2040-01-02 21:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994013219206,1.514458894221804,0.8782707736953073,0.6128606346207041,2.503809781056493,0.7137455773540751,0.0626516864644222,0.0573469356499697,0.2631484912191228,1.5607012826023652,0.825752393337,0.2243798388177334,0.5001770470206027,0.10770966886816,5.842522651615663,1.4425547518594048,0.770242493276581,4.23864610519878,0.7556539396197913,5.608236588439094e-06,8.415033272929051e-07,4.38414114853903e-07,3.905327677549005e-07,1.1268241486212088e-06
2040-01-03 00:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994013183783,1.5144588946388269,0.878270777369258,0.6128606581959796,2.17754245837818,0.7137455918796957,0.0626516834133612,0.0573469328572436,0.2631484784041108,1.316857324671571,0.3757796503619999,0.1021097583967863,0.5001770116669915,0.1077096612550043,3.831061439408067,0.9459126157696902,1.3403531284986752,1.9006275346687869,3.078128959275055,3.2471056559378955e-06,8.603993970731708e-07,4.4247244006077866e-07,3.910377830709618e-07,1.1253196955156163e-06
2040-01-03 03:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994012952149,1.514458895273433,0.8782707710117045,0.6128606854642387,2.127144573346514,0.7137455601606197,0.062651693995582,0.0573469425434623,0.2631485228513651,1.5544337236479953,1.72945779715,0.4699416736757094,0.5001770668627289,0.1077096731410248,6.009173707364425,1.4837019217905787,1.1531759901508032,4.365297742684872,0.2031919452046423,3.2638005051215022e-06,7.851092177324023e-07,4.323212935764206e-07,3.898711148749629e-07,1.1280007579613817e-06
2040-01-03 06:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994012574917,1.5144588959593102,0.8782714322551157,0.6128606191465344,2.658136488589004,0.7137472564114444,0.0626516214847881,0.057346876172195,0.2631482182928276,1.1975005910063425,3.7501242436000006,1.019012818024654,0.5001768711312335,0.1077096309916005,6.201888686873795,1.5312844346917227,0.9791184886746198,4.902187539651641,0.0,4.085803285964393e-06,8.132043787509245e-07,4.3165064351517066e-07,3.905893941094871e-07,1.1290004526772067e-06
2040-01-03 09:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.837899401204229,1.514458896943996,0.8782713640209951,0.6128602133902163,2.890291906524583,0.7137471267291944,0.0626516495240548,0.0573469018373624,0.2631483360628534,1.1957636123098487,3.29209557143,0.8945537181009514,0.5001769404887602,0.1077096459272643,5.51776703961559,1.3623705952512717,1.189465973233649,3.998762857909175,0.3184522653319873,2.7858215031658997e-06,7.665820683726885e-07,4.289022493290629e-07,3.937640709430952e-07,1.1229736046185537e-06
2040-01-03 12:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.837899401215703,1.5144588972559714,0.8782714307343927,0.6128588219362449,2.881403225306325,0.7137472485768576,0.0626516361260106,0.0573468895737376,0.2631482797886279,1.1948781684413075,3.87088536516,1.0518269657150392,0.5001769051304404,0.1077096383130946,5.29955045973921,1.308491580482175,1.2930395426365118,3.6752082685995333,0.2663047734918655,2.784727918882669e-06,7.667947248758207e-07,4.362110136670465e-07,3.937500275617182e-07,1.123622012191168e-06
2040-01-03 15:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994012670987,1.5144588968221069,0.8782715903285525,0.6128609850724489,3.016750564769033,0.7137475326170544,0.0626514818596482,0.0573467483691882,0.2631476318418161,1.1955958421590955,4.288679591,1.1653532501185917,0.5001765898044556,0.1077095704098239,5.6021198644491195,1.3831978261500208,0.6224070953641128,4.060909215274588,0.2043672377268521,2.072966643267348e-05,9.109434430432884e-07,4.202717773131273e-07,3.909886840071221e-07,1.1268586566965674e-06
2040-01-03 18:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994012943062,1.5144588968206882,0.8782707859487878,0.6128604821243773,2.8014561562183613,0.7137456076183304,0.0626516721578292,0.0573469225547234,0.2631484311288272,1.1808544949211994,2.14511116985,0.5828862288755869,0.500177000134325,0.1077096587715243,5.545428413412564,1.3692003584534305,0.8522824974801085,3.5152891592951763,0.6986843634974793,0.6390031940826743,9.650027903379363e-07,4.391084330993373e-07,3.905301236549337e-07,1.1260776077347412e-06
2040-01-03 21:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994013075278,1.514458896989516,0.8782707841639552,0.612860500472276,2.705483380568484,0.7137455935567578,0.062651672733025,0.057346923081217,0.263148433544754,1.1808548546845876,0.8633396958820001,0.2345933519175871,0.5001770153885521,0.1077096620564166,3.9770465789221423,0.9819572439661508,5.722227642470446e-05,1.9255609617188205,2.2001032920865837,0.1720707139918333,9.663228792119768e-07,3.4328647014427677e-07,3.922644094615201e-07,1.1187265295998448e-06
2040-01-04 00:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994013048275,1.5144588972435222,0.8782707850947424,0.6128604562404412,2.2084318389596493,0.7137455977553648,0.0626516726418223,0.0573469229977365,0.2631484331616862,1.180855605257181,0.3902490506649999,0.1060414959660392,0.5001770113194265,0.1077096611801586,4.083378830490476,1.00821133041516,1.445308648828468,2.048881665436225,1.9905961929601472,0.207964008289496,9.64820657536926e-07,3.82908136603723e-07,3.918947579946781e-07,1.120847520217276e-06
2040-01-04 03:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.837899401283419,1.5144588976703577,0.8782707798645837,0.6128603762445328,2.155568700107053,0.7137455647965774,0.0626516727686628,0.0573469231138374,0.2631484336944393,1.1808544413015425,1.63984195014,0.4455905613207337,0.5001770017990276,0.1077096591300065,6.454944171145953,1.5937653890821926,1.4981757006277292,4.474502033953874,0.0,0.9208728636270768,9.650731862025601e-07,4.171751733001605e-07,3.905713285015938e-07,1.1269841364509388e-06
2040-01-04 06:00:00,2.7945205479500004,4.628995433789954,0.4514719951500935,6.701979758219999,0.1723744292237443,0.0955762898401365,1.2651071151800002,1.8139269406400005,0.132245381861,0.2248858447488584,3.30311859512,0.8378994012432598,1.5144588982442828,0.8782713208648599,0.6128603306539169,2.672977745763834,0.7137470150714956,0.0626515552285807,0.0573468155259351,0.2631479400046921,1.1808421181475575,3.51794850016,0.9559242259591568,0.5001765352748664,0.1077095586672539,6.6647754882701005,1.6455740309404578,0.9809379499318818,4.696078482584738,0.0,0.9860038866738612,1.1491375247982965e-06,5.683530092855448e-07,3.915895618402866e-07,1.1271900308070894e-06
