snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
carrier,Oil,Centralized heat,Methanol,Methanol,Electricity,Decentralized heat,Oil,Hydrogen,Electricity,Oil,Methane,CO2 emissions,Solid biomass,Electricity,Hydrogen,CO2 captured,Electricity,Hydrogen,Oil,Electricity,Decentralized heat,Centralized heat,Electricity,Hydrogen,Electricity,CO2 captured,Methane,Methane,Methane,Electricity,Centralized heat,Decentralized heat,Methane,Solid biomass,Oil
sector,Agriculture,Industry,Industry,Shipping,Industry,Agriculture,Aviation,Industry,Agriculture,Industry,Industry CC,Industry emissions,Industry CC,Residual electricity consumption,Methanol production,Methanol production,Methanol production,Transport,Transport,Decentral heat production,Residential / Services heat consumption,Residential / Services heat consumption,Transport,Ammonia production,Ammonia production,CO2 sequestration,Central CHP production CC,Decentral heat production,Storage,Hydroelectricity,Storage charging,Storage charging,Power supply,Central CHP production,Decentral heat production
2050-01-01 00:00:00,0.23557372544599,0.273972602739726,4.5331050228289,9.66066737686889,8.22716894977169,0.8042242257195091,2.253583391852,0.9965753424657534,0.1702536780122392,1.5000000000016,1.0223236249269334,1.0277738132897094,2.950278778738511,2.9598699239608504,0.2631892031679004,0.0573558078479289,0.0626613793653328,0.2935310198672138,0.31303133237636,5.042725026261208,7.412878061406911,3.4248574038494044,3.2491978850099197,2.6619328491801326,0.5732288345543772,1.0044641011124747e-06,5.730010109013468e-07,9.712487981502894e-07,0.8918821012141094,1.038813422937662e-05,1.7152751580384331,0.8239734898360926,7.344573865415929e-07,1.689200015847453e-07,1.163164679654377e-07
2050-01-01 03:00:00,0.23557372544599,0.273972602739726,4.5331050228289,9.66066737686889,8.22716894977169,0.8042242257195091,2.253583391852,0.9965753424657534,0.1702536780122392,1.5000000000016,1.0223236248455352,1.0277738122005051,2.95027877554989,2.340146192970142,0.2631862015504415,0.0573551537170142,0.0626606647254919,1.4638414996062878,1.561089711119,8.631456699456653,11.924603110621376,5.509122057509572,0.8748147093241827,3.1423898880748347,0.676691936016115,5.330011528265935e-07,7.892837134548981e-07,1.1995532920501815e-06,0.8857769394622429,6.949727408656566e-08,2.4333488158562346e-07,0.0001095205978492,8.165798185705036e-07,1.871394930594065e-07,1.323737677466395e-07
2050-01-01 06:00:00,0.23557372544599,0.273972602739726,4.5331050228289,9.66066737686889,8.22716894977169,0.8042242257195091,2.253583391852,0.9965753424657534,0.1702536780122392,1.5000000000016,1.0223236213597413,1.0277737874349455,2.9502787031397357,2.299687979988593,0.2064586513455079,0.0449927375157604,0.0491546906920903,3.1036356200414,3.3098212031907996,9.507841341442798,12.323790917728292,5.6935333540739315,1.1623671996653335,3.328173420431689,0.7166991352079037,1.4578193091049077e-06,8.488447529590233e-07,1.520930847675583e-06,0.8798185359019339,2.6124297014724945e-08,1.6295584505283073e-07,9.05747503639867e-05,8.079598648966909e-07,1.9895192254449705e-07,1.4939648491846996e-07
2050-01-01 09:00:00,0.23557372544599,0.273972602739726,4.5331050228289,9.66066737686889,8.22716894977169,0.8042242257195091,2.253583391852,0.9965753424657534,0.1702536780122392,1.5000000000016,1.022323620672847,1.0277737808599234,2.9502786838792456,2.8495359563595635,0.2064610553325614,0.0449932614073861,0.0491552630451463,2.5550198168146503,2.7247588955497,8.131115504996426,10.90670594632146,5.038887947060493,0.0715442544203342,2.1711089737134865,0.4675333065128397,1.1592110756127727e-06,9.67187010817048e-07,1.4132652682465021e-06,0.8740852905557344,0.0,1.572799335049317e-07,5.883118770500154e-07,8.828753726389928e-07,2.042049869554976e-07,1.4470591496840062e-07
2050-01-01 12:00:00,0.23557372544599,0.273972602739726,4.5331050228289,9.66066737686889,8.22716894977169,0.8042242257195091,2.253583391852,0.9965753424657534,0.1702536780122392,1.5000000000016,1.0223236201756378,1.0277737761806744,2.9502786702081742,2.913544779351474,0.2064736235140312,0.0449960003426946,0.0491582553395776,3.0100132035184384,3.209979115645301,7.700358667133569,10.454693477296727,4.830073450623581,5.479182194517605,2.368681911678827,0.5100792726908516,1.0059697791677707e-06,9.075717484436984e-07,1.412570234837224e-06,0.8700139629505599,0.0,1.585288507566115e-07,7.202007757412192e-07,8.497468818583838e-07,2.0323344160817438e-07,1.449354387829931e-07
2050-01-01 15:00:00,0.23557372544599,0.273972602739726,4.5331050228289,9.66066737686889,8.22716894977169,0.8042242257195091,2.253583391852,0.9965753424657534,0.1702536780122392,1.5000000000016,1.0223236185680489,1.0277737633395485,2.950278632822485,3.197667795474551,0.2016542098731174,0.0439457241178314,0.0480108256470339,3.439214973983271,3.667694290436,8.733883303663571,11.081432870306848,5.119605897921064,1.0095263646146275,1.2917939239256528,0.2781788900964942,1.6670300472846189e-06,8.391121413371036e-07,1.4446273871796257e-06,0.8669057890801404,1.093116568392385e-07,1.5434651364627148e-07,8.273008490510371e-07,7.919699012985827e-07,2.044613311484309e-07,1.464017811892815e-07
2050-01-01 18:00:00,0.23557372544599,0.273972602739726,4.5331050228289,9.66066737686889,8.22716894977169,0.8042242257195091,2.253583391852,0.9965753424657534,0.1702536780122392,1.5000000000016,1.0223236189243468,1.0277737650045424,2.950278637527843,3.3053704467300733,0.0978220422339386,0.0213179803355477,0.0232899527219665,1.582899544592076,1.6880572066454,8.903985763535314,10.964001966259836,5.065356793144957,0.6689243552962285,2.9505457320942496,0.6353796234299093,1.0354758478671483e-06,9.03313081289243e-07,1.682413716365039e-06,0.864799367835036,0.0,1.6071937241788616e-07,8.865684687167183e-07,8.37923925108751e-07,2.060825931539958e-07,1.5324910056301533e-07
2050-01-01 21:00:00,0.23557372544599,0.273972602739726,4.5331050228289,9.66066737686889,8.22716894977169,0.8042242257195091,2.253583391852,0.9965753424657534,0.1702536780122392,1.5000000000016,1.0223236188848082,1.0277737643041365,2.950278635464663,3.550922618873349,0.2631892998263237,0.0573558289123262,0.0626614023782454,0.6278075812165171,0.6695150778714001,5.350499451119134,7.715269125529175,3.564551884471279,3.855577292005621,2.3220522466592906,0.5000378967248715,8.49553610403976e-07,6.58194475809472e-07,2.6757859307144465e-05,0.8636364455665797,0.0,0.9902158377975908,0.0061765699000049,8.433407291917257e-07,1.762522401466045e-07,1.5707725346400665e-07
