snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Methanol,Decentralized heat,CO2 emissions,Electricity,Centralized heat,Electricity,Electricity,Methane,Centralized heat,Ammonia,Methane,Decentralized heat,CO2 captured,Centralized heat,Electricity,Decentralized heat,CO2 emissions,Centralized heat,Centralized heat,Decentralized heat,Centralized heat
sector,Shipping emissions,Aviation emissions,Industry emissions,Industry CC,Methanol production,Heat Pump,Transport emissions,Offwind,Heat Pump,Onwind,Solar,Imports,Waste Heat,Haber-Bosch,Storage,Resistive heater,Central heat production CC,Gas CHP CC,Gas CHP CC,Gas Boiler,Decentral heat production emissions,Storage,Resistive heater,Storage,Gas Boiler
2050-01-01 00:00:00,2.374508766511247,0.325259039312778,1.044966696032252,0.6530671214959005,0.231231323805823,5.101001121561532,0.0449057052564591,7.083999934262413,1.916880369773756,3.987048405872866,,1.914215719648364,1.4613257874331003,1.5521339745449154,0.0,3.888329926039624e-07,7.333144447871067e-08,8.954093520833173e-08,8.025636540117577e-08,1.5530876095939317e-07,7.521470477026823e-08,6.095711088793864e-08,3.1140111257782296e-07,1.6733860605510769e-07,7.708149549905795e-08
2050-01-01 03:00:00,2.374508766511247,0.325259039312778,1.0449666960260517,0.6530671214851775,0.2312303351602926,5.084799148320903,0.2236949636178788,6.629704626637322,1.9105025281065924,2.7616205793472837,,1.908107056889268,1.3188372268271586,1.398357644101381,0.0,1.41494215548102,9.684477912722809e-08,1.2552072519535622e-07,1.125122611555932e-07,2.1272270567455386e-07,9.497144128070179e-08,1.902948841798478e-07,4.984855313292762e-07,0.4937754910203674,9.058999642121013e-08
2050-01-01 06:00:00,2.374508766511247,0.325259039312778,1.0449666971712503,0.6530671117593551,0.1814024905881361,5.059216634921539,0.474643299472116,6.870203160090768,1.9004284331794636,2.1244129880056777,0.0357493654141302,1.9021483210289936,1.3812542888564334,1.4710971254300838,0.0,2.15262760090174,9.919791086191926e-08,1.3014837352578502e-07,1.166606069263967e-07,2.438243793706071e-07,1.0590930807075707e-07,0.0503667646865414,3.9337429653838097e-07,8.88970983098265e-05,9.926353584346857e-08
2050-01-01 09:00:00,2.374508766511247,0.325259039312778,1.0449666973788765,0.6530671095325051,0.181404875891508,4.999415479639202,0.3921044931012569,7.056661641995262,1.876860251480446,2.0210331115111813,2.0741949963226194,1.896414402732101,0.7475906204880556,0.787234291283414,0.0,1.4371571246609811,1.0409967524682554e-07,1.3993478882736062e-07,1.2542544862722984e-07,2.3919168012643356e-07,1.054937456506568e-07,0.3429881508936984,5.02045838363817e-07,3.432600097242716e-07,1.00399327121642e-07
2050-01-01 12:00:00,2.374508766511247,0.325259039312778,1.044966697542903,0.6530671076681469,0.1814108045076635,4.961965356713872,0.461908630987806,7.067526165100098,1.862102833258491,1.5815901403835215,3.6226040967904094,1.8923432745425792,0.9890274703787119,1.0477971656934133,0.0,1.2272875983443383,1.046915919606154e-07,1.420324425608288e-07,1.2731745879205108e-07,2.450011547049893e-07,1.0713884727715746e-07,7.327870291950448e-06,4.82204982513229e-07,2.639083530811753e-07,1.0125025298177229e-07
2050-01-01 15:00:00,2.374508766511247,0.325259039312778,1.0449666981660202,0.653067100526411,0.177181406683723,4.80715260430792,0.526879069732599,7.045203426211169,1.8011143230489148,1.415797378643756,0.030329303379847,1.889235628515482,0.01773124825053745,1.1137300528884282e-05,0.0,1.7250228569284705,9.513501958560044e-08,1.244200870731817e-07,1.1152220274355063e-07,2.4328537892203345e-07,1.0641681180615634e-07,1.1935501012574872,5.869073056872802e-07,1.8206916434691346e-07,1.0272794278893769e-07
2050-01-01 18:00:00,2.374508766511247,0.325259039312778,1.0449666979925925,0.6530671024524766,0.0859428943291861,4.673915080776585,0.2420110003121472,7.081534835125302,1.7486260460486227,1.807373935037381,,1.8871292212544424,1.2335487243358287,1.3219929094236895,0.0,1.794008325833557,1.0317512173938554e-07,1.3965439491321638e-07,1.2518577630108112e-07,2.423457753067964e-07,1.0631656502150113e-07,6.432809620714408e-06,6.692060051294335e-07,1.455115716674756e-07,1.0386299980981845e-07
2050-01-01 21:00:00,2.374508766511247,0.325259039312778,1.0449666979917331,0.6530671024590252,0.2312313696041171,4.662381035897276,0.0958614846881367,7.083883936482586,1.7440868635670763,2.1517331752390554,,1.8859901623110444,1.248643906906216,1.3226048371513748,0.0,0.0300331005860402,7.589309947739104e-08,1.0114072374892505e-07,9.065678120927717e-08,2.275321209288773e-07,9.773617630456165e-08,5.4764682465783456e-08,1.223825499959129e-07,1.1023166683151625e-07,8.051306708993395e-08
2050-01-02 00:00:00,2.374508766511247,0.325259039312778,1.044966697991253,0.653067102467545,0.2312313629262219,4.684208027534981,0.0460080438978123,7.08019783116772,1.752690869425839,1.8450726311830936,,1.8857870446476148,1.4274008448594993,1.5155225554186993,0.0,0.8977838231308686,7.526465181497739e-08,9.956573521781877e-08,8.924549825481371e-08,2.427735456598778e-07,1.0203578108964679e-07,5.467693747774944e-08,1.2653456783457892e-07,9.113225491447609e-08,8.118600021175442e-08
2050-01-02 03:00:00,2.374508766511247,0.325259039312778,1.044966698599135,0.6530670938443885,0.0693877438830053,4.711792571065421,0.2258192266861598,7.024294567347446,1.763564885500503,1.547941419563568,,1.886383171256629,1.6833352840223192,1.8091983729695384,0.0,2.251994815532836,1.0521925161579538e-07,1.443375953077613e-07,1.2938231982024728e-07,1.04250962241375e-06,2.872851332175695e-07,3.5578523389210424e-06,7.384641329714451e-07,0.4923886636376168,1.0744788278344278e-07
2050-01-02 06:00:00,2.374508766511247,0.325259039312778,1.0449666985951425,0.6530670938840267,0.0693713420733494,4.683781228915689,0.487953053319174,4.369419516312722,1.7525336247522605,0.902417431781532,0.0492805435966261,1.88779985959399,0.5212383070474097,0.5550417408632993,0.0,2.245141112842898,1.1247447823892382e-07,1.576528784460691e-07,1.4130568801780846e-07,0.7634338508741179,0.15424491165363446,1.2841959097823556,5.7506757734655126e-08,2.220753712204832e-06,1.0899434020319977e-07
2050-01-02 09:00:00,2.374508766511247,0.325259039312778,1.0449666985863044,0.6530670939200046,0.0693718959835313,4.816842263128668,0.409948381425552,2.1334467769436927,1.8049709445946551,0.5716719426205035,5.624681622936539,1.889426823850209,1.3587291930792729,1.458878685838937,0.0,2.037092522311232,1.1005190336884971e-07,1.5316597867636524e-07,1.372883071582732e-07,2.664957887503851e-07,1.1502009823922149e-07,1.397998674798514e-06,4.593503761514364e-07,1.0375227704112628e-07,1.0860684888039886e-07
2050-01-02 12:00:00,2.374508766511247,0.325259039312778,1.0449666985862158,0.6530670939352639,0.0694732501491795,4.982158490167116,0.480681332848326,3.880967783401954,1.8701117173400417,0.7030501607022189,2.8984141293476555,1.8933258071319492,1.1678285918163793,1.2528439333141477,0.0,2.130964615698224,1.0482780480083865e-07,1.432905133577659e-07,1.2843855062936354e-07,2.51967181711335e-07,1.1050665983281165e-07,6.746500231007883e-07,7.452833077132223e-07,8.850365163343726e-08,1.075555663923521e-07
2050-01-02 15:00:00,2.374508766511247,0.325259039312778,1.0449666985945636,0.6530670939257917,0.1932217229376369,4.94085677119967,0.5371446187222799,6.712579742321198,1.8538461967622295,1.1417200924582538,,1.898589648148284,1.358468475773558,1.4452305995006638,1.734750145228434,1.6911041025773954,9.537345102648737e-08,1.246233971858045e-07,1.1170666363657694e-07,1.27717320281092e-06,3.4900028160253474e-07,8.03846040743564e-07,5.8843913512477184e-08,0.3253508076693889,1.0756910194222869e-07
2050-01-02 18:00:00,2.374508766511247,0.325259039312778,1.044966698591826,0.6530670939430379,0.0693737935523767,4.932747262809947,0.2544822287734467,7.082635129237593,1.850657883579765,2.3083383254388887,,1.9028553648781004,1.3289838685589876,1.426776698750191,0.0,1.8340297064512383,1.0779176884781886e-07,1.4874972960196972e-07,1.333381735974486e-07,0.1210565905327935,0.02445848565151454,1.853806291849001e-06,5.5077136821812774e-08,1.2240954069688536e-06,1.0861901502941173e-07
