snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Methane,CO2 captured,Oil,Methane,Electricity,Methanol,Electricity,Centralized heat,Decentralized heat,Hydrogen,CO2 captured,Electricity,Electricity,Centralized heat,CO2 emissions,Centralized heat,Ammonia,Oil,Electricity,Electricity,Centralized heat,Centralized heat,CO2 captured,Ammonia,Electricity,Hydrogen,Decentralized heat,Decentralized heat,Hydrogen,Methane,Methanol,Electricity,Centralized heat,CO2 emissions,Centralized heat,Electricity,Centralized heat,Decentralized heat,CO2 emissions,Decentralized heat,Hydrogen,Hydrogen,CO2 captured,Centralized heat,CO2 emissions,Electricity,Decentralized heat
sector,Shipping emissions,Agriculture emissions,Aviation emissions,Industry emissions,Industry CC,Solid biomass methanation,Solid biomass methanation CC,Imports,Imports,Nuclear,Methanol production,Offwind,Waste Heat,Heat Pump,Electrolysis,Direct Air Carbon Capture,Onwind,Hydroelectricity,Heat Pump,Transport emissions,Storage,Storage,Storage,Solar,Biomass CHP CC,Biomass CHP CC,Solar thermal,Central heat production CC,Haber-Bosch,Battery,Ammonia Cracker,Biomass boiler,Resistive heater,Storage,Storage,Storage,Biomass CHP,Biomass CHP,Central heat production emissions,Gas CHP CC,Gas CHP CC,Resistive heater,Gas Boiler,Decentral heat production emissions,Storage,Imports,Steam Methane Reforming CC,Hydrogen production CC,Gas Boiler,Power supply emissions,Gas,Oil Boiler
2050-01-01 00:00:00,14.152822810967248,2.698889859646953,21.56339385039261,21.571953542039786,49.344997657797975,1.0085106388514096,0.2965480667589961,173.91550370343523,91.8994234183826,107.57610920025283,147.18939458922802,568.2764917096645,92.81397103277277,262.9179832855551,351.5264386622617,0.53349767619326,426.76040775434166,38.34212513362354,36.76215509419059,2.877266766927863,8.653858512501106,,,,0.8351868743717505,3.1798361005330107,,3.7692716797856534,31.634090320224196,9.258756229634708,3.118253389285814,25.700740147289196,26.928371153458357,,,,5.923153912890426,18.133489657691303,0.1319095482308996,5.949090664943576,5.351543384612879,1.6149662678219956,23.181204043192434,4.7376065098442295,5.147962029688162e-06,0.9525875398074432,1.5784354145700135e-05,4.098637018908571e-06,0.2205823869584028,1.9141071388779605e-06,1.2417522394789076e-05,2.098929215686607e-06
2050-01-01 03:00:00,14.152822810967248,2.698889859646953,21.56339385039261,21.571953542047787,49.34499765843525,1.0085105159638228,0.2965480485019898,173.9580745466546,92.88389219676958,123.91925312538251,148.90727296759596,533.1879387328486,90.4291383913606,261.55411201954064,332.32793848564546,0.5334966184761059,401.9215796708086,43.51430664920065,36.58486875241282,13.566297126032149,15.804642145398832,0.0,0.0,,1.175355536356322,4.474972122913558,,4.283690744508744,32.28631510286329,14.203235671647302,3.1182603245479976,33.66315048648944,122.47270848030034,,44.70048535074229,,9.964712588287728,30.50532477669223,0.13190980645575096,5.949096227840297,5.351548348517742,4.71357506624099,89.86546998570161,19.884548730824473,7.511684748692274,1.4856936809932977,2.027720305454826e-05,5.264168256862407e-06,8.80548476980172,1.946855339449311e-06,1.2720272835967449e-05,2.398837131841355e-06
2050-01-01 06:00:00,14.152822810967248,2.698889859646953,21.56339385039261,21.571953545827018,49.344997617758956,1.0085104746120417,0.2965480407722173,174.00823884997237,93.01790823208182,121.34658282460575,150.9035315402528,524.7984446067956,85.69397370881543,261.289114304412,300.9292028131787,0.5334957429037127,341.9352285253371,55.363224790693295,36.62804215432102,29.362269493181454,16.22279832125695,0.0,54.93092048597336,84.98765538065189,1.1753554886655038,4.4749719413093025,0.0161386626808023,4.283691230712959,32.310419207434805,2.997289860447914,3.118267041791548,34.13521400006832,133.29727395923547,28.709838412427253,53.41792318203702,0.0,10.10935457811567,30.95969081418365,0.13190980863997515,5.949097526295413,5.351549526018075,7.655191250053461,97.1372718322568,21.61052285830549,6.0929825161911975,4.963638327701574,0.4480843151623252,0.115722687380018,9.633797038820152,1.936577047123491e-06,1.1859556888072317e-05,0.3332298021737462
2050-01-01 09:00:00,14.152822810967248,2.698889859646953,21.56339385039261,21.571953546487514,49.34499760769236,1.0085104759614865,0.2965480404847609,173.951967205135,92.71688171651503,113.95106876417125,147.49924596408837,539.9771714626909,89.09456155617944,268.24036338274885,334.3321914020925,0.5334957899032732,286.0447115220783,25.60875510907937,38.331321754773256,24.123099621116857,8.578907012332659,0.0,34.238993602752686,412.3853670499444,1.1753550605227014,4.474970313638626,6.160189985695059,4.283688737095581,31.105784187504792,0.13504668850727403,3.1182660156114537,28.595820635768433,121.9286096642856,0.0,6.564957467180492,,7.056240750511248,21.593836023263403,0.13190959233057406,5.9490930373439355,5.351545518567126,8.847614025186633,59.621606269929075,12.207776255703049,5.9012535447195585e-06,3.501336924221907,0.23248042693079,0.0600406359820295,0.6535149895245309,1.8485861195401272e-06,6.3177971211584645e-06,2.2630085962450145e-06
2050-01-01 12:00:00,14.152822810967248,2.698889859646953,21.56339385039261,21.571953547063824,49.344997599746236,1.0085104812919825,0.2965480405355629,173.91606566381603,92.6341915397078,115.87696337025024,146.38644643065592,551.5506727553794,87.57039428608181,273.7771238051875,324.62406485914386,0.5334951571478181,273.7336534648657,35.780558431405325,39.47017531253135,27.79213345697347,8.297686376251477,,48.54573974382877,304.48906406181044,1.1753551408036105,4.474970619310769,7.3338644535159005,4.283688290727326,30.84462925786002,0.1459902330071634,3.118266480159606,28.243933205138333,113.00020133040096,0.0,0.0,0.0,7.76366660332564,23.756969185104953,0.1319096042337151,5.949091716423087,5.351544325560372,3.5346877834371138,49.788861154938104,10.0971002406216,1.583450231116695,6.457195848747643,0.3567750005846938,0.092141063715255,0.0252234270409764,1.9597017664613754e-06,7.912452369609577e-06,2.2633004636967783e-06
2050-01-01 15:00:00,14.152822810967248,2.698889859646953,21.56339385039261,21.57195354895548,49.34499757621116,1.0085104877018856,0.2965480401972666,173.8699839142322,92.812465748272,127.86137456103873,143.10897170361554,550.8659928484924,72.99151067056468,268.5620715553036,295.7392430622196,0.5334948268841916,281.8235862594444,88.18067954922434,38.38274585810049,31.535669510634712,10.278118647147563,0.0,63.85499070322514,25.531748413107593,1.1753558627547984,4.47497336442955,0.5023607853516707,4.2836933931537615,20.097855508779887,12.675848684461485,3.118269522124499,33.272160674693765,101.34310032179792,17.35467787623299,23.276943909276486,0.0,14.251712648545514,43.58810433283401,0.13191009577973295,5.949101433756931,5.351553008339849,0.263550837587538,75.18120202291828,15.640518278949537,5.1561799238106305,6.458371280461975,0.5299132101459498,0.1368558888483448,1.1982231062751,2.2636092772613117e-06,1.4971599263618965e-05,0.6322945609594676
2050-01-01 18:00:00,14.152822810967248,2.698889859646953,21.56339385039261,21.571953548600593,49.34499757978496,1.008510493681222,0.2965480402841484,173.79721296295574,92.84525485463408,127.86137466763549,142.45650240234986,543.603425545992,74.23864731277511,262.65118671766646,286.3621247566975,0.5334948725288868,289.7110545097445,89.68541730169865,37.10697192024067,15.200612766103529,9.475738134329989,0.0,0.0,,1.1753558916862732,4.474973474338127,,4.28369294473975,23.041758644635085,18.626991456669327,3.118266606080944,33.22811295007879,109.00280693491668,0.0,22.022491788959915,0.0,14.160326112855108,43.3079342002396,0.13191004959698943,5.949100254363913,5.351551952935501,0.1387939078580594,74.48980007969998,15.36943977640599,1.5826417555886223,1.7048863256707845,2.02736485564546e-05,5.263618124162271e-06,1.4584609523348595,2.246018628094187e-06,1.464993360063667e-05,2.3795594091061295e-06
2050-01-01 21:00:00,14.152822810967248,2.698889859646953,21.56339385039261,21.571953552012864,49.344997529979935,1.008510410321822,0.2965480113143268,173.7451840246766,92.15212657932192,127.86137470755725,134.46065646862934,508.9111602808073,65.45298675103534,259.54488669226913,259.71720432359234,0.5334954899458367,266.8254749675698,88.91275606340716,36.41718409172915,6.012568355354166,7.597702426448244,0.0,,,1.1753550232865329,4.474970173151895,,4.283688294712929,18.9036000711934,9.832050355032141,3.1182623151425153,27.79384699813937,35.73005083696394,,0.0,0.0,7.7186680641574705,23.606451035903905,0.13190971855635897,5.949092152633546,5.351544716562017,2.98827973834197e-05,26.691484044254626,5.4324600666641025,8.748794967730694e-05,1.1997920088801275,1.7295938631518396e-05,4.491133642053346e-06,0.1349049861605041,2.2465690344624918e-06,1.4640731134857977e-05,2.2362800794078565e-06
