country,sector,2023,2030,2035,2040,2045,2050
AL,Battery,9.450252059632152e-06,0.0970057040056112,0.1175526238577486,0.1323934555344615,1.0927836463434917,1.1532734306792156
AL,Biomass CHP,0.0058235239455475,0.0239218913830101,0.0310306492019562,0.0372882834417225,0.0438410844460986,0.0488313802244061
AL,Biomass CHP CC,4.01457098741575e-07,2.0815760204713637e-07,2.74283165917562e-07,3.548272671745777e-07,4.214470355455254e-07,6.195932225407492e-07
AL,Gas,2.041648072301439e-06,3.425837159820679e-06,4.448176184964461e-06,5.727117817231992e-06,6.146437544107238e-06,6.488227677578737e-06
AL,Gas CHP,2.564079237271384e-06,1.4587379338656933e-06,1.914052173970681e-06,2.5288503693900196e-06,2.7292642658647217e-06,2.8996655376582418e-06
AL,Gas CHP CC,7.617727021498146e-07,6.259343189586797e-07,8.379023433004703e-07,1.0959875016247226e-06,1.228790589577713e-06,1.3267608763986646e-06
AL,Hydroelectricity,1.7389,1.7389,1.7389,1.7389,1.7389,1.7389
AL,Oil,0.0898545430580946,0.0898557847660031,0.0898561575848651,0.0898566788065293,0.0898568602781153,0.0898570127433616
AL,Solar,0.162,2.440111688839576,2.7521620828587072,3.3996930437526673,5.432346134447094,5.432347760907322
AT,Battery,9.460212442736072e-06,1.128910983389884e-05,1.566412552395134e-05,2.6988571436747147e-05,3.356468982361294e-05,2.865538035491993e-05
AT,Biomass CHP,0.7656783414817673,1.0164064922636435,1.0164075507668422,1.0164082055964512,1.016413336550125,1.0164135797288414
AT,Biomass CHP CC,6.754371452091579e-07,2.057653098356931e-07,2.706210233240949e-07,3.503008075763865e-07,4.547000110926822e-07,0.0247393918296576
AT,Gas,2.8192019991121273,2.81920332482205,2.8192043682948302,1.317005677659723,0.8380061699335263,0.8380065517542011
AT,Gas CHP,2.4935002580471486e-06,1.532585083602378e-06,2.02549434420274e-06,2.6600920858308908e-06,2.8923168480348062e-06,3.081506825811052e-06
AT,Gas CHP CC,7.691716893049073e-07,7.55195152328752e-07,9.814692710805315e-07,1.263927472037506e-06,1.48519683169225e-06,1.6197177734537769e-06
AT,Hydroelectricity,13.46042,13.46042,13.46042,13.46042,13.46042,13.46042
AT,Onwind,3.977236,3.927238475792832,3.927239149358512,3.1520217467715894,2.961413486389101,1.4885168596076537
AT,Solar,6.832686,9.28303586947549,16.706503013049236,24.093867129778157,24.093868877064132,24.071871765790483
BA,Battery,9.357215647184516e-06,2.958660557972226e-05,0.0479733190208876,0.1050510461431572,0.4048159658086775,1.2409950144181874
BA,Biomass CHP,0.010811687042406,0.0481042462683989,0.0627109332595972,0.0768024931870562,0.0889215947576412,0.0987710711496881
BA,Biomass CHP CC,4.211686971647647e-07,2.076873790376529e-07,2.735738667743345e-07,3.54249045632435e-07,4.207804939751412e-07,7.386211961858368e-07
BA,Coal/Lignite,0.838,0.5690008929020347,0.3000011557786896,0.3000014942779769,0.3000015995363869,0.3000016916469355
BA,Gas,2.072056887694809e-06,3.3841050742575445e-06,4.401128639576022e-06,5.68766662644216e-06,6.118248534578553e-06,6.468325418215198e-06
BA,Gas CHP,2.867635377043991e-06,1.4298089867810364e-06,1.8838592702704976e-06,2.5046800488753437e-06,2.7150849967382335e-06,2.8963417289757653e-06
BA,Gas CHP CC,7.790094889209469e-07,6.321932777930234e-07,8.467342313394983e-07,1.1082507092924285e-06,1.2761821267879955e-06,1.392747056991128e-06
BA,Hydroelectricity,2.0545,2.0545,2.0545,2.0545,2.0545,2.0545
BA,Onwind,0.1347,0.1347013503867609,0.1347016554588009,0.1347024041136595,0.1347026647072831,0.1347030043962907
BA,Solar,0.1237199999999999,1.4583959367435089,3.6809379158805378,4.951058301406743,5.318405530723375,8.060744704890814
BE,Battery,2.87850059053628e-05,3.3362140181435406e-05,4.5788598938266634e-05,7.445561070798882e-05,0.068439038884584,0.1835569686281624
BE,Biomass CHP,0.3781039922181417,0.4781009432975517,0.4793831207451394,0.4816885840981413,0.4816890463973375,0.4816893943127052
BE,Biomass CHP CC,9.494896472983102e-07,6.063723630603426e-07,8.022508864824997e-07,1.0467465723858574e-06,1.1488563926221234e-06,1.2454236119537468e-06
BE,Gas,4.527305803048672,4.232309816903496,3.142512911635355,1.9492178506610367,1.4502199251864036,1.0640212143353522
BE,Gas CHP,6.842297511843754e-06,4.6506568060699645e-06,6.176121258094688e-06,9.421712514167474e-06,1.0967539238803402e-05,1.1858909362584104e-05
BE,Gas CHP CC,3.0327208253014614e-06,2.0975370908348593e-06,2.7988695436543907e-06,3.891277911083588e-06,0.6430929074604571,0.6430935231047964
BE,Hydroelectricity,1.400658999125907,1.400658999125907,1.400658999125907,1.400658999125907,1.400658999125907,1.400658999125907
BE,Nuclear,4.034,2.0560022824218893,2.056003126866942,4.7892460783750445e-06,5.813902059082545e-06,6.52548448160555e-06
