country,sector,year,Curtailment,Available
BG,Solar,2040,2265.4860682629055,16439056.083412051
BG,Solar,2045,74969.13016123357,22651055.876759022
BG,Solar,2050,57563.62883094639,22651058.23728758
CH,Hydroelectricity,2023,1.5606821053041529,11903585.117926303
CH,Hydroelectricity,2030,0.9619650798827736,11903585.117926303
CH,Hydroelectricity,2035,1.527776785134094,11903585.117926303
CH,Hydroelectricity,2040,78417.66122820735,11903585.117926303
CH,Hydroelectricity,2045,57034.34057511345,11903585.117926303
CH,Hydroelectricity,2050,11488.04420074786,11903585.117926303
CH,Onwind,2023,0.3663277121007501,14656.574060307656
CH,Onwind,2030,2.538526396682731,14656.886500063809
CH,Onwind,2035,1.3378405641097892,14656.96083227465
CH,Onwind,2040,76.93457551418807,14657.110020991286
CH,Onwind,2045,290.07974460052594,8794.529150539904
