snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,CO2 captured,Hydrogen,Decentralized heat,Centralized heat,Electricity,Methane,CO2 emissions,Electricity,Electricity,Decentralized heat,Electricity,Centralized heat,Electricity,CO2 emissions,Methane,Centralized heat,Decentralized heat,Electricity,CO2 emissions,Electricity,Decentralized heat,Decentralized heat
sector,Aviation emissions,Agriculture emissions,Shipping emissions,Industry emissions,Industry CC,Hydrogen production CC,Steam Methane Reforming CC,Heat Pump,Heat Pump,Nuclear,Imports,Transport emissions,Offwind,Onwind,Gas Boiler,Solar,Biomass CHP,Biomass CHP,Decentral heat production emissions,Storage,Gas Boiler,Resistive heater,Hydroelectricity,Power supply emissions,Gas,Oil Boiler,Storage
2030-01-01 00:00:00,0.5793962900451491,0.060566004812164,2.718206683076053,2.820014821760621,0.6202176437963053,0.1420136853958002,0.5498846404214486,3.610076477406849,0.6526420574254425,2.056000356424044,17.50834844834325,0.3403923234901665,7.083999025192085,4.096446761631551,7.449497350045116,,0.0247892441971313,0.0081147568329966,1.7135890719168536,0.0,1.095076742283909,1.3382967924663056,0.07976674458765252,9.437565201064992e-07,2.0070483791171996e-06,2.390224520640746e-06,4.9058211954971054e-06
2030-01-01 03:00:00,0.5793962900451491,0.060566004812164,2.718206683076053,2.8200148211254694,0.620217644372135,0.1420136918984852,0.5498846656001952,3.5878466340368105,0.6487748473693629,2.0560007616778937,18.77111722216012,1.697539188523586,6.635077239258798,3.2329529493870703,14.75721060928564,,1.4535170475175931,0.4758086732868385,3.079932435874295,0.7863456589222033,0.5167054446888926,1.447767730746425,0.0798811657932123,1.0541745767896176e-06,2.417835953207421e-06,2.4195658763513725e-06,5.09597036101042e-06
2030-01-01 06:00:00,0.5793962900451491,0.060566004812164,2.718206683076053,2.820014820452628,0.6202176452335503,0.142013731016689,0.5498848170679875,3.5755247264649923,0.6464311417017191,2.056000816826559,19.412864612856147,3.59912128009489,6.880576207213895,2.428511995395687,15.406761370650733,0.03930860474078307,1.4548861305715557,0.4762568425000155,3.2256153727688557,0.8803711202993115,0.5925895584180892,1.4648287734373835,0.0798796058209724,1.0633361044769752e-06,2.4481889104562254e-06,2.429903042902683e-06,5.055272657945268e-06
2030-01-01 09:00:00,0.5793962900451491,0.060566004812164,2.718206683076053,2.8200148192937387,0.6202176469006888,0.1420137294826502,0.5498848111281067,3.566234738126847,0.6442089650357974,2.0560007175074504,19.617954251126697,2.962920690297393,7.059802549768607,2.0795971488491127,13.28328773477499,1.0612060172128674,1.4501321117936266,0.4747006148855061,2.7472957444364203,0.0,0.3336858448711456,1.2749156981977576,0.0798766552416387,1.0293783586861423e-06,2.3028366348592043e-06,2.440003502883045e-06,4.955109949529242e-06
2030-01-01 12:00:00,0.5793962900451491,0.060566004812164,2.718206683076053,2.820014818553444,0.6202176479146037,0.1420137306570142,0.5498848156753077,3.5381581446705406,0.6391538580401125,2.0560005233705683,19.873392981028974,3.4905523393911895,7.069076842233593,1.8327195938050185,12.88693523752302,1.6560798251179338,1.1962855993727772,0.3916039821354911,2.700360570722174,0.0,0.5077766396223848,0.9584725731550722,0.07987633471035756,9.803651746794698e-07,2.114607491917262e-06,2.4368141938305245e-06,4.8691080751445795e-06
2030-01-01 15:00:00,0.5793962900451491,0.060566004812164,2.718206683076053,2.8200148184014147,0.620217647925248,0.1420137325943024,0.5498848231765916,3.4031162438965663,0.6150477302399475,2.0560008954499964,19.721405462984823,3.988274821875494,7.045786399695064,1.516170125551633,15.007613217424293,0.009519806994073314,1.4510567331143878,0.4750032895907498,3.1073020383502388,0.0,0.3947315668826834,9.541197331231905e-05,0.07989761568506229,1.0950190740551768e-06,2.576816409338996e-06,2.4351397418006704e-06,4.887182827659673e-06
2030-01-01 18:00:00,0.5793962900451491,0.060566004812164,2.718206683076053,2.8200148179677127,0.620217648408691,0.1420137127904846,0.5498847464951423,3.282216542461473,0.5935421959753713,2.0560009013777627,19.28181858327552,1.835604475734512,7.081824588728443,1.78276311015053,14.936035648354398,,1.4508877108037908,0.4749479601527507,3.092769242873905,0.3514024585910423,0.3943575664110182,9.764627361186996e-05,0.07989031102486628,1.0975643461590625e-06,2.5878160108205618e-06,2.431097069052769e-06,4.772204165736308e-06
2030-01-01 21:00:00,0.5793962900451491,0.060566004812164,2.718206683076053,2.820014817417431,0.6202176491451629,0.1420136880857597,0.5498846508371169,3.261237031542358,0.5899513677237189,2.0560009088112925,18.242955516044148,0.7280350859411446,7.08389690552218,2.1559128409605597,9.63217957388921,,1.2393542125596964,0.4057024887445263,1.9460949673308092,,3.9687794922234555e-06,9.098331930522216e-05,0.07988923273555947,1.1006295455194356e-06,2.5979473347853377e-06,2.408459431223023e-06,4.428461697988758e-06
2030-01-02 00:00:00,0.5793962900451491,0.060566004812164,2.718206683076053,2.820014816772709,0.6202176500705342,0.142013688636714,0.5498846529704413,3.260347121852943,0.5900467696238124,2.0560009250296156,18.586434084832305,0.3500636882254758,7.0806451284469,1.8309063370226024,10.07214754912259,,1.289098542072516,0.4219862904855938,2.0349864526184485,0.0,3.9443701434550275e-06,9.596967969254011e-05,0.07988642774577209,1.105044007235974e-06,2.6148489633618124e-06,2.4120248275089625e-06,4.143942922349191e-06
2030-01-02 03:00:00,0.5793962900451491,0.060566004812164,2.718206683076053,2.8200148160077103,0.6202176512126962,0.1420136992371066,0.5498846940157328,3.2837604308259847,0.5942215312828462,2.05600095081591,20.415303174596296,1.7172921676977766,7.028686589805628,1.4911799643438786,17.363222103153944,,1.4571399613402625,0.4769946337971337,3.6520000796714007,9.411399450607698,0.7559393908811809,0.824190118420243,0.08087192180453379,1.1158024983141865e-06,2.6556470885980368e-06,4.133272541961778e-06,0.0005248440928382
