snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
carrier,Oil,Electricity,Methanol,Centralized heat,Oil,Ammonia,Methanol,Electricity,Decentralized heat,Oil,Hydrogen,Methane,CO2 emissions,Solid biomass,Solid biomass,CO2 emissions,Solid biomass,Electricity,Methane,Electricity,CO2 captured,Hydrogen,Electricity,CO2 captured,Electricity,CO2 emissions,Electricity,Centralized heat,Hydrogen,Oil,Electricity,Centralized heat,Decentralized heat,Oil,Solid biomass,CO2 emissions,Centralized heat,Methanol,Electricity,Electricity,Hydrogen,Hydrogen,Electricity,Ammonia,Solid biomass,Ammonia,Solid biomass,Methane,Electricity,Methane,Methane,Decentralized heat,Methane,Oil
sector,Industry,Industry,Shipping,Industry,Aviation,Industry,Industry,Agriculture,Agriculture,Agriculture,Industry,Industry CC,Industry emissions,Industry CC,Solid biomass methanation,Solid biomass methanation emissions,Industry,Residual electricity consumption,Storage,Compression losses,Methanol production,Methanol production,Methanol production,CO2 sequestration,Hydrogen production,Direct Air Carbon Capture,Direct Air Carbon Capture,Direct Air Carbon Capture,Transport,Transport,Decentral heat production,Residential / Services heat consumption,Residential / Services heat consumption,Storage,Central CHP production CC,Central heat production emissions,Storage charging,Storage,Transport,Hydroelectricity,Storage,Ammonia production,Ammonia production,Hydrogen production,Decentral heat production,Storage,Central CHP production,Central CHP production CC,Battery charging,Decentral heat production,Hydrogen production CC,Storage charging,Power supply,Decentral heat production
2050-01-01 00:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.48832969198112,30.035169237456795,86.21753023223857,1.443109441256052,0.4962346012258847,2.6097022436625372,145.52677870537065,30.42445087172517,1.3505559773471785,36.50440083064111,167.50813086289747,39.881159289356496,18.038256070316887,476.55819054732297,0.53349767619326,0.293423721906293,0.7468914390259115,10.49407700443857,11.1912359662694,154.92092052940788,102.31129903508088,304.37799774369546,48.361005761146544,3.6255173944844095,1.263002923480587,57.86565091600855,29.703706408262253,83.28916933525602,13.325903339624873,119.02891651360238,36.32858932374547,7.823110536191443,4.552649948357288,29.717032102273855,16.547193797116865,21.981380763014226,13.190888589864125,1.0951347866313494,23.804232478261728,2.2875875573478464e-05,11.98865289927978,2.112159884016625e-05,2.3321435729851194e-06
2050-01-01 03:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.488329692417704,30.03516923810735,86.2175302338844,1.443109264819554,0.4962345586366067,2.6097022418436167,111.0974639135748,,1.2987714576909475,36.93045136965748,169.4631534853715,40.34662068648114,18.309761955347007,449.93976759132306,0.5334966184761059,0.2934231401618582,0.7468906419943441,49.47951588710317,52.76661659289051,264.21118560869274,162.14473738377845,484.59430947347295,6.828192486405373,5.1021778125368655,1.777419681857701,27.971366036627774,31.421584787368776,27.618761387087115,0.0,58.67406149489024,37.077604264128205,7.9844057249380915,4.552660073840077,38.88292688479537,17.19940845428151,36.978956010487174,13.190901156379326,9.567505889820362e-05,99.9136165056478,2.9387250803693133e-05,8.111164619753165,2.162993951587099e-05,2.6653745909348392e-06
2050-01-01 06:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.488329687070543,30.03516920151745,86.21753012676629,1.4431092056370074,0.4962345427191164,2.6097023384906044,111.72604918204428,,1.2562085065647515,37.4255429032645,171.73498525122656,40.88750956194023,18.435667409107342,406.6589725287443,0.5334957429037127,0.293422658597042,0.7468901129310384,107.09118828603955,114.2056378575708,279.2097640664655,171.35201203266334,509.92333806579256,,5.102177605289936,1.7774196113851424,18.73069106134411,33.41784335947037,69.54257199206296,0.9744555999408816,,37.10528541781813,7.990366669998628,4.552669881015661,39.4266709035995,17.223502751676364,37.52623605898155,13.19090398289231,2.1378302648775867,108.11570086473702,0.6493975582062685,9.817991021227295e-05,2.020101418722412e-05,0.3702553357486069
2050-01-01 09:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.48832968629957,30.03516919217127,86.2175300993696,1.443109207979402,0.4962345426990989,2.60970236325008,141.1766469496965,,1.315153460216976,36.58124698397569,167.86075562090406,39.965113925295576,18.380793785596293,452.2435236984801,0.5334957899032732,0.2934226844468002,0.7468900160523948,87.98268826503305,93.8276920307929,267.7817507926695,152.27298994847965,453.26404227456794,0.0,5.102175746477407,1.7774189813124437,24.26002038769219,30.013557783603662,196.996222484021,8.658315095524804,27.381378516132813,35.721882560930496,7.692460429569932,4.552668382792722,33.02509029864343,16.01886922996817,26.17861548327381,13.190893851423148,51.409725720715834,61.274198762102216,0.3369281549721595,2.7607909219965547,1.0961657777070893e-05,2.5144539958277938e-06
2050-01-01 12:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.48832968560565,30.035169184849245,86.21753007798381,1.4431092165519486,0.4962345438059136,2.6097023823371988,148.57016761478343,3.7868507855806905,1.2513326770966042,36.30526188106841,166.5943398550767,39.66359943388948,18.413518767610704,439.2556429540579,0.5334951571478181,0.2934223364313,0.7468896474016496,101.36452829730788,108.0985354219116,252.49446941270241,146.07832983138096,435.2198158813675,0.0,5.10217609590874,1.777419095125207,27.183735405283517,28.900758249759676,128.77650196599404,6.683960600923675,8.937892403842982,35.42197223972645,7.627876815468782,4.552669061033024,32.63958686726864,15.757713622077835,28.80158377676831,13.190890951625256,42.18132739481301,50.65956189655732,0.5170652182386868,8.812186787137623,1.3629966036376123e-05,2.51477829299642e-06
2050-01-01 15:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.48832968273815,30.03516916334251,86.21753001516772,1.443109226785153,0.4962345447374237,2.609702439059408,167.74688025942524,,1.2600910590796077,35.492416285215036,162.8644266571248,38.77556336294349,19.595906074512175,399.7579771876869,0.5334948268841916,0.2934221547863053,0.7468894413133454,115.01809565768102,122.65915795657216,236.21496121856228,154.8136467209763,461.78525908749657,,5.102179230329476,1.777420160441905,15.664044963632744,25.623283523321156,29.14351845491835,0.0,,23.080377266282817,4.970199667321265,4.552673502301768,38.42738982671523,5.010935431727907,52.85042651684581,13.190912829368331,3.6501835094904654e-05,77.65066657552417,0.7679901596318113,0.000100654534232,2.5376662455989602e-05,0.7025495121771863
2050-01-01 18:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.4883296834612,30.035169166547295,86.21753002423615,1.4431092361151523,0.4962345460086869,2.6097024307336096,172.3791363858398,,1.257690940543375,35.33059755520693,162.12188733623515,38.59877595099841,19.477588657713024,386.9097168632428,0.5334948725288868,0.2934221798908877,0.7468893455433736,55.440254173041545,59.123347981732906,244.62318132378755,154.00179128611774,458.5928891243856,0.3105977541208267,5.102179355828618,1.777420203407904,14.997831593013354,24.97081422162056,9.880703664917522,,24.92442146030439,26.46115562749894,5.6982269128182566,4.552669244878179,38.37982155466817,7.954842825005996,52.51100729585698,13.190910183285334,0.31806819939739844,77.19696813126248,2.9382099357180585e-05,9.052155819519945e-06,2.4840269529052735e-05,2.6439548990068106e-06
2050-01-01 21:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.48832967855925,30.03516912045036,86.21752988942224,1.4431091066602686,0.4962345005274823,2.6097025524394866,161.62953418916422,27.187628680765915,1.273604081209653,33.34755002818118,153.022256138192,36.4322910203022,19.71571730189591,350.2471362960583,0.5334954899458367,0.2934225194702102,0.7468901862259638,21.929268443493346,23.386107955481,163.06891261921584,109.43886465983678,324.4140486951392,35.995810580372805,5.102175586849371,1.7774189165531995,27.04345859377755,16.974968287944794,68.06504378512513,,45.137275506329416,21.708894321758503,4.674860297606127,4.552662980108073,32.10812165688491,3.816690516339615,28.622991789862724,13.190891927043817,0.9861324719961911,27.29374247153923,2.506657772683826e-05,2.9846565588810137,2.4824735208635415e-05,2.484755643786507e-06
2050-01-02 00:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.488329677964636,30.035169113226928,86.21752986819918,1.4431090998307177,0.4962344975805645,2.6097025711714914,137.63377906937745,38.30942126646123,1.266206315762071,34.782866286774244,159.60850706145715,38.000378019048526,20.055462288775907,319.66260114028864,0.5334952110553745,0.293422366080456,0.7468898137878558,10.502150657333694,11.199845980720402,163.94837215685175,103.5717886952429,306.8637556808401,48.122024644136424,5.102175146778514,1.7774187728609108,30.94013103960488,22.76230697441101,88.57108836721609,,29.317494923283697,20.139191244452427,4.336835592783947,4.552663181791107,32.25257071221944,2.449829397464171,32.007165316358694,13.190892159816032,1.6826706025405525,16.09188603109692,2.4649949309755744e-05,8.161029957480718,2.4755898729164897e-05,2.5095880279103863e-06
