country,sector,2030,2040,2050
BE,Oil,9.126722099816518e-07,3.1510554552916044e-07,1.5454975642488746e-07
BE,Onwind,5.048660759234033,4.610321942149269,12.182816742876158
BE,Solar,18.130030648130425,29.36367179937671,48.72665199853899
BE,Solid Biomass,2.493351497044756e-07,9.851877415387401e-08,5.310916846211824e-08
BE,V2G,13.382325000000002,32.11758,45.499905
BG,Battery,8.478799712606133e-06,2.7892585064753623,7.13216616057976
BG,Coal/Lignite,1.6155540470880598,1.6155538527661977,1.6155537973791363
BG,Fuel Cell,3.997576817728399e-07,2.2319468506023217e-07,1.423535834811544e-07
BG,Gas,0.0830018534597962,0.0830007029893126,0.0830002905927249
BG,Hydroelectricity,2.92594,2.92594,2.92594
BG,Nuclear,2.0800005013795007,2.080000320054798,2.0800001849872043
BG,Offwind,6.850159254329977e-07,4.657918686157936e-07,4.933713098321682e-07
BG,Oil,9.088033730068576e-07,3.150744553514649e-07,1.544790796000492e-07
BG,Onwind,0.6910021148907157,1.6245849826291757e-06,1.6416201146379685e-06
BG,Solar,9.312911796574346,22.141639411071413,48.19407961469826
BG,Solid Biomass,5.092091585845031e-07,2.065675847171768e-07,1.0897978339770925e-07
BG,V2G,7.236051075000001,17.366522579999998,24.602573654999997
CH,Battery,8.126851009162499e-06,8.743028107541474e-06,1.8697417283075288
CH,Coal/Lignite,2.941636197529016e-07,9.639955036730673e-08,4.1604953331817265e-08
CH,Fuel Cell,4.35863010394826e-07,2.3629163749165963e-07,1.901103251169357e-07
CH,Gas,0.0550017453069586,0.0550006445799351,0.0550003048319384
CH,Hydroelectricity,18.767529999999997,18.767529999999997,18.767529999999997
CH,Nuclear,2.970000508578402,2.97000029554458,2.97000023744069
CH,Oil,9.09162368310762e-07,3.151419934423506e-07,1.545538254454118e-07
CH,Onwind,0.0750013487274625,8.603541737887285e-07,7.393183284826492e-07
CH,Solar,21.511358098723324,29.27958154657805,37.01983150029542
CH,Solid Biomass,3.761367251968296e-07,1.6207314249025524e-07,8.25690401682673e-08
CH,V2G,10.2366,24.56784,34.80444
CZ,Battery,8.017672430484461e-06,7.0031143586395485e-06,0.0188992019729327
CZ,Coal/Lignite,4.658650952257384,4.658650755109685,4.55537103333353
CZ,Fuel Cell,4.3930961160352426e-07,2.3592084400643234e-07,2.0202276418200477e-07
CZ,Gas,0.6372905545358996,0.6372894746873452,0.5162891129025763
CZ,Hydroelectricity,1.8802102845560065,1.8802102845560065,1.8802102845560065
CZ,Nuclear,4.290000511273116,2.250000358198806,2.250000193707245
CZ,Oil,9.091202522104948e-07,3.154504500380768e-07,1.546387111280768e-07
CZ,Onwind,0.3394241730135974,4.207571737040066e-06,5.144267252105405e-06
CZ,Solar,12.999371298994072,23.36524107308757,33.731092687870024
CZ,Solid Biomass,3.458658830806011e-07,1.7817784503280925e-07,9.001641642155823e-08
CZ,V2G,11.34045,27.21708,38.55753
DE,Battery,8.057934638707624e-06,7.290227911063224e-06,5.670627712391808e-05
DE,Coal/Lignite,26.117088043069057,20.252624614230804,7.52105226856543
DE,Fuel Cell,4.4525071551197466e-07,2.457614629834518e-07,2.2744970382962845e-07
DE,Gas,26.98588578903768,24.48395849291092,14.222309116087644
DE,Hydroelectricity,10.665823349999998,10.665823349999998,10.665823349999998
DE,Nuclear,1.402000514117815,3.241206272108705e-07,2.400115699911289e-07
DE,Offwind,8.1290089538743,22.640356443388345,46.62534624028064
DE,Oil,0.8457009098374113,0.638200315403927,0.4438001545625438
DE,Onwind,93.13138153317692,51.85572736440891,71.3843928571121
DE,Solar,135.18486508809164,215.29667967726732,293.35269137417237
DE,Solid Biomass,3.2175179430517525e-07,1.6729496800551554e-07,8.340104849320183e-08
DE,V2G,106.2468,254.99232,361.23912
DK,Battery,1.6494681599111585e-05,1.322388419190174e-05,2.591659970586349e-05
DK,Coal/Lignite,0.0479413031782183,0.0479409140025764,0.0479408041113544
DK,Fuel Cell,8.546420919428783e-07,4.613422761877308e-07,3.51595432985064e-07
DK,Gas,1.695203678759154,1.4190013155676906,0.0250006074670244
DK,Nuclear,9.505177352438216e-07,6.096804081151526e-07,3.373408373808389e-07
DK,Offwind,2.3128540632972876,0.6048056695486639,3.778668298616199e-06
DK,Oil,1.8138284161053544e-06,6.299887831149791e-07,3.0896071320019097e-07
DK,Onwind,61.18591773731027,56.596077737310274,61.18592827250165
DK,Solar,7.069028190549145,11.023152398183502,16.576971217046157
DK,Solid Biomass,7.589566987242024e-07,3.289910800844289e-07,1.704034498320481e-07
DK,V2G,5.443762500000001,13.065029999999998,18.5087925
EE,Battery,7.966389499292292e-06,6.128065428266637e-06,7.4020930339006114e-06
EE,Coal/Lignite,3.078395158265315e-07,9.570859779900846e-08,4.1119681895361876e-08
EE,Fuel Cell,4.457831488247184e-07,2.3162382386602274e-07,1.5975337014460645e-07
EE,Gas,1.8688531379806096e-06,6.519290338229083e-07,2.963858117861194e-07
EE,Nuclear,5.497663807854124e-07,3.037039710477351e-07,1.6806059056970338e-07
EE,Offwind,2.1948146562729445e-06,1.3504503030039392e-06,1.0981965696626846e-06
EE,Oil,9.687801711904449e-07,3.149622934119425e-07,1.5445086039813344e-07
EE,Onwind,3.3739798947570203,7.103986064454055,18.79246105241766
EE,Solar,1.688505983782994,2.8487021155734467,4.497934629621581
EE,Solid Biomass,3.9455794838789035e-07,1.723577513023464e-07,8.958660198700072e-08
EE,V2G,1.4206500000000002,3.40956,4.83021
ES,Battery,2.044701966318138e-05,16.222692806592818,39.98632690370798
ES,Coal/Lignite,0.9380748648752772,0.3300536235149504,0.3300535142713739
ES,Fuel Cell,8.165318675754439e-07,4.4192206022180356e-07,3.199393597666494e-07
ES,Gas,28.21682983876373,28.11532751626016,13.170414813102434
ES,Hydroelectricity,23.8269952475,23.8269952475,23.8269952475
ES,Nuclear,3.1126009272563917,5.33794740224869e-07,2.828814171122152e-07
ES,Offwind,5.873222849885055e-06,3.792450988699267e-06,4.266859897723114e-06
ES,Oil,0.4669728135477054,0.2309416294193681,0.1359403088094832
ES,Onwind,29.335868406402163,57.25577977217551,75.86496171545316
ES,Solar,149.08104758384346,278.00872104234963,469.68660019832726
ES,Solid Biomass,8.437851444811151e-07,3.4637481861379957e-07,1.71637599207527e-07
ES,V2G,55.135575,132.32537999999997,187.460955
FI,Battery,7.9575052345442e-06,5.760171451080027e-06,5.266173292566333e-06
FI,Coal/Lignite,3.1144807970763453e-07,9.705887509563897e-08,4.105340713621757e-08
FI,Fuel Cell,4.749669579104871e-07,2.441880700051972e-07,1.8093406203463426e-07
FI,Gas,1.376401867232955,0.8264006500769254,0.1700002960688592
FI,Hydroelectricity,2.9237300000000004,2.9237300000000004,2.9237300000000004
FI,Nuclear,3.370000570411547,3.37000034939835,1.5768695146608081e-07
FI,Offwind,0.0673101491172663,8.783843437757181e-06,7.184975828039695e-06
FI,Oil,9.694138838527416e-07,3.153522158204348e-07,1.5445476184944926e-07
FI,Onwind,5.544014718921483,11.93050837087281,26.178672442723865
FI,Solar,4.69619248817362,12.16476799686168,17.020022773753983
FI,Solid Biomass,2.599907202471882e-07,9.980443934845265e-08,5.4685346117477965e-08
FI,V2G,7.372354274999999,17.69365026,25.066004535
FR,Battery,8.619561040367222e-06,1.6050934543058446e-05,23.30535972926256
FR,Coal/Lignite,2.9298568360434677e-07,9.534971345712545e-08,4.1518397241833147e-08
FR,Fuel Cell,4.16101110268285e-07,2.3354878870500958e-07,1.9123316526546065e-07
FR,Gas,7.318001856339192,7.0700006506837125,5.3030003026068675
FR,Hydroelectricity,19.873093959664416,19.873093959664416,19.873093959664416
FR,Nuclear,14.83000050789176,5.9900002795627785,1.657695895351469e-07
FR,Offwind,0.4800145451457714,0.4800103615408655,1.2698181258233882e-05
FR,Oil,0.796000912795553,0.7960003149427418,0.5420001544644982
FR,Onwind,47.57211360160006,127.58437820032984,185.9895498024705
FR,Solar,148.77357545260625,211.40513197689643,438.95761956946785
FR,Solid Biomass,4.405567087837977e-07,1.695085037460634e-07,8.490114422028118e-08
FR,V2G,78.08625,187.407,265.49325
GB,Battery,1.650436955789123e-05,1.2936050162021392e-05,3.235572775356193e-05
GB,Coal/Lignite,5.867606908602034e-07,1.917572160532708e-07,8.657710519907072e-08
GB,Fuel Cell,8.724869035293102e-07,4.375492911268956e-07,3.45288190229778e-07
GB,Gas,32.65322599424855,26.63722367743651,11.0120005905685
GB,Hydroelectricity,9.3672,9.3672,9.3672
GB,Nuclear,2.6900009417266952,5.088454991854139e-07,3.441239738394919e-07
GB,Offwind,13.924025388616442,3.545021145864395,4.589666958440159
GB,Oil,1.821213454134925e-06,6.289896512005637e-07,3.088587624693531e-07
GB,Onwind,99.01022932309908,231.88925373104723,362.09827360991846
GB,Solar,54.386550174990425,118.93772673781685,272.8486605661653
GB,Solid Biomass,4.634595939730847e-07,1.715677967547667e-07,8.984951234902117e-08
GB,V2G,70.45582499999999,169.09398,239.549805
GR,Battery,9.221933529720567e-06,2.944032431316266,6.507610925580257
GR,Coal/Lignite,2.887807764415609e-07,9.636404106332556e-08,4.170995175996444e-08
GR,Fuel Cell,4.179670271731887e-07,2.2503073075206194e-07,1.6501530208787004e-07
GR,Gas,7.056144137130572,7.056142993248367,4.661000285591329
GR,Hydroelectricity,3.3681,3.3681,3.3681
GR,Nuclear,4.89591923405111e-07,3.031449046093899e-07,1.8519564011890016e-07
GR,Offwind,3.619348371141424e-06,2.5806752999408787e-06,2.7961825424341387e-06
GR,Oil,0.0944871287477847,0.0944865354960319,1.5450361384518598e-07
GR,Onwind,4.879133446236509,0.7598829472753025,3.7013475936895104e-06
GR,Solar,26.67356345707864,37.337907004665205,85.636274572068
GR,Solid Biomass,3.886845701866911e-07,1.6905366285054585e-07,8.242859803348754e-08
GR,V2G,12.821571675,30.77177202,43.593343695
HR,Battery,8.152461401588493e-06,0.138379248906692,2.426781626725843
HR,Coal/Lignite,2.979735863806456e-07,9.722519033612268e-08,4.1816423997499544e-08
HR,Fuel Cell,4.204011958099497e-07,2.2918129599277505e-07,1.772297131731966e-07
HR,Gas,0.2760016713257245,0.2760006427733616,0.0780003011186995
HR,Hydroelectricity,2.119492188890403,2.119492188890403,2.119492188890403
HR,Nuclear,5.167263324628458e-07,3.202658604988981e-07,1.7077952012015782e-07
HR,Offwind,1.0648086594743276e-06,6.829432147498499e-07,6.165478745290668e-07
HR,Oil,9.095157945516607e-07,3.152175589856486e-07,1.545936061502746e-07
HR,Onwind,1.036900998121927,0.2416007035277468,6.666682547912543e-07
HR,Solar,4.040458336923512,10.551912781080247,18.537839425951915
HR,Solid Biomass,4.109435449487888e-07,1.7720872600912458e-07,8.344197431259159e-08
HR,V2G,3.75705,9.01692,12.773969999999998
HU,Battery,8.367093163418906e-06,0.1770763284627504,5.991730622105351
HU,Coal/Lignite,0.2304845355145554,0.2304843364871436,0.230484281041201
HU,Fuel Cell,4.211526793354498e-07,2.286136342050225e-07,1.8142070165828713e-07
HU,Gas,2.8119017838137124,2.029200669403061,0.8907003078095429
HU,Hydroelectricity,0.0477,0.0477,0.0477
HU,Nuclear,1.8989005177940972,1.8989003330621024,1.898900189279077
HU,Oil,0.170000909243978,0.1700003151638947,1.545948483368191e-07
HU,Onwind,0.3350027327607466,2.4417980163248923e-06,2.909546021755622e-06
HU,Solar,12.852523784104832,22.718988156776565,34.02035798372253
HU,Solid Biomass,3.960426367300915e-07,1.7872189382764538e-07,8.418333281799375e-08
HU,V2G,7.345329749999999,17.628791399999997,24.97412115
IE,Battery,8.19845910668729e-06,6.223178978886871e-06,7.787152306524311e-06
IE,Coal/Lignite,0.2530002968161904,0.2530000947907868,0.135000042774693
IE,Fuel Cell,4.395715883866157e-07,2.212224078401009e-07,1.533438059307972e-07
IE,Gas,4.219001840848025,3.2610006497987647,1.2640002911560928
IE,Hydroelectricity,0.609,0.609,0.609
IE,Nuclear,4.852071620836276e-07,2.566455889821754e-07,1.3613097099820044e-07
IE,Offwind,0.0252019460593829,1.450102603894553e-06,1.63290304874319e-06
IE,Oil,0.2080009109632232,0.2080003144447849,1.5434411117831028e-07
IE,Onwind,4.593846384068326,1.1419143786421602,50.827174004129255
IE,Solar,4.18927065196166,8.378541406164095,35.673628956265006
IE,Solid Biomass,2.3097229756545114e-07,8.53090578778689e-08,4.452811884176293e-08
IE,V2G,4.8570885,11.6570124,16.5141009
IT,Battery,1.7774006499553286e-05,7.537077025470608,37.890159426783654
IT,Coal/Lignite,5.921400761209286e-07,1.939307873818719e-07,8.467644338471024e-08
IT,Fuel Cell,7.944262797424466e-07,4.717165170405299e-07,3.922260429979497e-07
IT,Gas,48.03570361005676,46.07170133902243,17.555500634905393
IT,Hydroelectricity,19.13225178343949,19.13225178343949,19.13225178343949
IT,Nuclear,1.0052057003048131e-06,5.997927437386665e-07,3.622099684673657e-07
IT,Offwind,0.0267010748123945,0.0266979752453494,5.072540818478953e-06
IT,Oil,0.1500018181766154,6.302992697661929e-07,3.092370013566184e-07
IT,Onwind,11.749746528381683,10.82662219389328,10.560295461089508
IT,Solar,170.62677048604428,233.7584238492279,392.9979138270215
IT,Solid Biomass,7.299932584607503e-07,2.646144368707394e-07,1.2761285492792244e-07
IT,V2G,93.4162515,224.19900359999997,317.61525509999996
LT,Battery,7.948967397522167e-06,6.316077608992219e-06,7.400317337111119e-06
LT,Coal/Lignite,3.02656911702082e-07,9.674458067660664e-08,4.1207999879428e-08
LT,Fuel Cell,4.38205288900699e-07,2.2792886973841074e-07,1.5941248658047175e-07
LT,Gas,1.1480017929175512,1.148000659393715,1.0800002986991692
LT,Hydroelectricity,1.001,1.001,1.001
LT,Nuclear,5.383022886596806e-07,3.290640995717615e-07,1.914626041614101e-07
LT,Offwind,1.8570186418401128e-06,1.5089714445221292e-06,1.5102480770184295e-06
LT,Oil,9.094447261054548e-07,3.151586438566046e-07,1.5452473494805193e-07
LT,Onwind,0.8130028903922483,0.2740033378050281,3.9580970009810695e-06
LT,Solar,3.198070277188478,5.999228116664464,8.800388209769888
LT,Solid Biomass,3.798036593329498e-07,1.845160075504337e-07,9.900918852072345e-08
LT,V2G,2.98227105,7.1574505199999985,10.139721569999995
LU,Battery,8.058737208545393e-06,6.480736184715308e-06,1.4845693521912864e-05
LU,Coal/Lignite,2.978368887635223e-07,9.695720495559763e-08,4.211916889029716e-08
LU,Fuel Cell,4.454242423162372e-07,2.3492144653657914e-07,2.051300459588141e-07
LU,Gas,1.6816677064730314e-06,6.442309939859655e-07,3.136463383462622e-07
LU,Hydroelectricity,2.6129,2.6129,2.6129
LU,Nuclear,5.070511025958503e-07,2.8969803390470093e-07,1.5419976383695548e-07
LU,Oil,9.092210647090344e-07,3.153275795580691e-07,1.5457941127675232e-07
LU,Onwind,0.1730113778020545,0.0290014867792393,1.8082072613068937e-06
LU,Solar,0.893285537715634,1.4732834700189867,3.2064145468358993
LU,Solid Biomass,2.664364502406973e-07,1.1165745382301001e-07,6.096182235691095e-08
LU,V2G,0.85536,2.052864,2.9082239999999997
LV,Battery,7.983447735390614e-06,6.968024705651969e-06,9.631419763209809e-06
LV,Coal/Lignite,3.0273008052038765e-07,9.651136583655393e-08,4.099437171840577e-08
LV,Fuel Cell,4.056589939356642e-07,2.19873249240792e-07,1.448258649329355e-07
LV,Gas,1.0870017735843027,1.0870006571645905,0.9290002985475936
LV,Hydroelectricity,1.5360999999999998,1.5360999999999998,1.5360999999999998
LV,Nuclear,5.382572346708376e-07,3.2377548162057564e-07,1.7033338915620714e-07
LV,Offwind,2.3549703655218996e-06,1.7023179428195716e-06,1.3309500955780002e-06
LV,Oil,9.093023904441932e-07,3.151073803584931e-07,1.5446457851302954e-07
LV,Onwind,0.1219241892708855,0.0590075360391747,5.511282151992546e-06
LV,Solar,1.86347312526654,3.6758745438584906,5.488528496005966
LV,Solid Biomass,6.031536086196142e-07,2.500792930812175e-07,1.3839314789584334e-07
LV,V2G,1.515492,3.637180799999999,5.1526727999999995
ME,Battery,8.370622644527294e-06,0.1227320189354442,0.6301659130575279
ME,Coal/Lignite,0.2074817695864973,0.2074815693250542,0.2074815136173031
ME,Fuel Cell,4.403689125557339e-07,2.2977672491520138e-07,1.620608275880403e-07
ME,Gas,1.7185517624535803e-06,6.417560011539425e-07,2.902041981587928e-07
ME,Hydroelectricity,0.6753210000000001,0.6753210000000001,0.6753210000000001
ME,Nuclear,5.082612295836824e-07,3.03098264953359e-07,1.5128740384225314e-07
ME,Offwind,2.887121047042157e-07,1.6342416787378806e-07,1.6742118714706288e-07
ME,Oil,9.091882498273806e-07,3.151426035464406e-07,1.545190994443904e-07
ME,Onwind,0.1180004838723818,3.129930121072198e-07,2.762143569065786e-07
ME,Solar,0.7190849950556485,1.4185281826026743,6.9984410234906935
ME,Solid Biomass,3.368073652041588e-07,1.454929424686409e-07,7.972635095720011e-08
ME,V2G,0.7242989471910525,1.7383174732585256,2.462616420449578
MK,Battery,8.317605125606226e-06,1.3405428104424455,2.493783403104805
MK,Coal/Lignite,2.950762875022331e-07,9.685968751257358e-08,4.139618775696169e-08
MK,Fuel Cell,4.2703074669375364e-07,2.240215355847805e-07,1.4861688368790948e-07
MK,Gas,1.723432195899826e-06,6.436015602424273e-07,2.8623686215225793e-07
MK,Nuclear,5.022663333309897e-07,3.111628491664807e-07,1.558782973554258e-07
MK,Oil,9.089442659798694e-07,3.1508871823675625e-07,1.5449350443946066e-07
MK,Onwind,0.0370004164440849,2.655370368483513e-07,2.2781702572156187e-07
MK,Solar,2.1084964363118313,5.6597601835858145,22.940569664391635
MK,Solid Biomass,3.8633708235518676e-07,1.783955914120731e-07,8.759070520421769e-08
MK,V2G,2.2988134277771404,5.517152226665138,7.815965654442277
NL,Battery,8.191709620339993e-06,6.965528834526965e-06,2.7730210510993864e-05
NL,Coal/Lignite,2.123943100464834,1.580000096437418,1.580000042279525
NL,Fuel Cell,4.386703589239926e-07,2.342422458590265e-07,2.209313062427055e-07
NL,Gas,10.194101952385743,8.460100671417138,5.938100317720504
NL,Nuclear,0.4850005094949478,0.4850003083265823,1.5656669934836217e-07
NL,Offwind,2.5710087846773435,0.1115102369075871,1.1770528315160202e-05
NL,Oil,9.12245778376924e-07,3.1519190435231465e-07,1.54553753321237e-07
NL,Onwind,20.473914244670546,22.613588352646836,27.797692214627716
NL,Solar,34.159375044178596,49.47009123062232,75.36987246563302
NL,Solid Biomass,2.516697210977811e-07,1.003401351402809e-07,5.4281022201867944e-08
NL,V2G,19.145478825,45.94914918,65.094628005
NO,Battery,1.067263460732785e-05,6.364165910885143e-06,7.85492976677344e-06
NO,Coal/Lignite,2.968305049934304e-07,9.624280543252676e-08,4.0953560516891866e-08
NO,Fuel Cell,4.2699487710330297e-07,2.3879765263946493e-07,1.7952050393643546e-07
NO,Gas,0.6380018420217473,0.6380006795185187,0.6380002948141261
NO,Hydroelectricity,29.2064802,29.2064802,29.2064802
NO,Nuclear,5.355534104098748e-07,3.410885685861642e-07,1.8502133772081265e-07
NO,Offwind,0.0640111887816138,2.6766621874629504,2.6126617544370103
NO,Oil,9.09367842491734e-07,3.153347631190773e-07,1.544471197091445e-07
NO,Onwind,5.06771236599096,1.040019139850478,1.2002539056606582e-05
NO,Solar,2.2722884531602277,8.235607751561155,11.346141927512669
NO,Solid Biomass,3.903305156153376e-07,1.5616812664070645e-07,8.339041944889336e-08
NO,V2G,5.659560542743624,13.582945302584696,19.24250584532832
PL,Battery,8.049423136745203e-06,7.785517534824413e-06,0.8528884524471106
PL,Coal/Lignite,14.584669902086814,14.584669705169512,6.565563250360866
PL,Fuel Cell,4.3884997897345284e-07,2.363740288816315e-07,1.949264119382238e-07
PL,Gas,4.1309596120316066,4.130958503029126,3.221558139306967
PL,Hydroelectricity,2.120502279607569,2.120502279607569,2.120502279607569
PL,Nuclear,5.145740531452669e-07,3.260888389330288e-07,1.7997406239221845e-07
PL,Offwind,5.697574018583028e-06,4.876646992392948e-06,5.558216940491585e-06
PL,Oil,0.0509493614236642,0.0509487675888496,1.545793308997427e-07
PL,Onwind,18.822688186711893,40.27604041168824,62.89929486300782
PL,Solar,48.92440116875511,86.68223307724718,124.44007109402216
PL,Solid Biomass,3.930311713240309e-07,1.715619181867147e-07,8.86585145719529e-08
PL,V2G,44.859375,107.6625,152.521875
PT,Battery,9.660036709648756e-06,5.056167418525603,13.36788507168574
PT,Coal/Lignite,2.869615166705523e-07,9.81937180033074e-08,4.0765951057490254e-08
PT,Fuel Cell,4.009834482696127e-07,2.2234669634228237e-07,1.5744972458888052e-07
PT,Gas,4.169001714706696,4.169000613841419,1.0580002814814424
PT,Hydroelectricity,6.8008999999999995,6.8008999999999995,6.8008999999999995
PT,Nuclear,4.782002064438391e-07,2.618308844023959e-07,1.5541807735326624e-07
PT,Offwind,0.0250021793239893,1.514811668851066e-06,1.5576230844306144e-06
PT,Oil,9.07738940303924e-07,3.145551998673629e-07,1.5443963549483755e-07
PT,Onwind,5.555824719584542,0.3330743790440393,6.063206241502074e-06
PT,Solar,19.5224050292983,34.081315972221795,70.12555289439054
PT,Solid Biomass,4.856030255757323e-07,1.697884219074263e-07,7.632345642097793e-08
PT,V2G,11.662695,27.990467999999996,39.653163
RO,Battery,9.027320611675904e-06,4.653529757477237,14.37626152318083
RO,Coal/Lignite,1.3647551339908226,1.2172247341419982,1.2172246786542094
RO,Fuel Cell,4.082093804024238e-07,2.244469413141459e-07,1.4985871079051833e-07
RO,Gas,1.0085920031634033,0.151000694598057,0.1510002913601397
RO,Hydroelectricity,6.507330127388535,6.507330127388535,6.507330127388535
RO,Nuclear,1.300000500691672,1.30000032396783,1.300000188273391
RO,Offwind,1.5391725725870716e-06,1.1819171779061675e-06,1.3551695246839587e-06
RO,Oil,9.087336677582484e-07,3.151171268465645e-07,1.544810725412056e-07
RO,Onwind,3.2555233326881496,2.5352439369825832e-06,2.471411404053412e-06
RO,Solar,19.67854738499234,39.179806418716886,72.45224278187456
RO,Solid Biomass,4.401108375932741e-07,1.8364218967171997e-07,9.468005456642846e-08
RO,V2G,10.729125,25.7499,36.479025
RS,Battery,8.303086243165128e-06,0.7360621431865363,5.3972481763864
RS,Coal/Lignite,0.6418096496810702,9.71059518933541e-08,4.142424005297357e-08
RS,Fuel Cell,4.300770848010726e-07,2.269134312580505e-07,1.5950716770321498e-07
RS,Gas,0.2000017122566019,0.2000006413406193,0.2000002882437183
RS,Hydroelectricity,3.1125,3.1125,3.1125
RS,Nuclear,5.073075798078731e-07,3.2124745019895354e-07,1.683087517037316e-07
RS,Oil,9.090281170188642e-07,3.151417767981163e-07,1.5452612930421914e-07
RS,Onwind,0.3980019362171754,1.411791713512378e-06,1.414781674634066e-06
RS,Solar,7.1235345473053675,14.247050229180726,28.04658023248298
RS,Solid Biomass,3.815666492211501e-07,1.7757053772396248e-07,8.326474073485043e-08
RS,V2G,8.034146783457674,19.281952280298416,27.31609906375609
SE,Battery,8.014802421314934e-06,7.640739873108946e-06,7.818625904685528e-06
SE,Coal/Lignite,2.972392626862147e-07,9.559736308370436e-08,4.0920416624320925e-08
SE,Fuel Cell,4.3655436477555234e-07,2.326134963426811e-07,1.6667073473660226e-07
SE,Gas,1.3730017453482737,1.3200006333518328,0.7090002950648947
SE,Hydroelectricity,13.749718930875773,13.749718930875773,13.749718930875773
SE,Nuclear,4.661000532765781,4.661000319415421,4.661000155227941
SE,Offwind,0.204011094774673,9.571915282618663e-06,8.727522694236405e-06
SE,Oil,9.090067582101258e-07,3.1514362292684305e-07,1.544389005335767e-07
SE,Onwind,14.36401682637502,12.032013125121376,11.7448976931527
SE,Solar,11.112172442078698,42.4941509168081,51.243978354322635
SE,Solid Biomass,4.045242173779325e-07,1.646640870205802e-07,8.828495708724953e-08
SE,V2G,10.89136125,26.139267,37.03062824999999
SI,Battery,8.054332080572533e-06,1.0326623615199088e-05,1.006264310785724
SI,Coal/Lignite,1.0054224800681844,1.0054222807623527,1.005422225435313
SI,Fuel Cell,4.311125403783366e-07,2.2767743804157625e-07,1.688975194577914e-07
SI,Gas,0.4340016957284722,0.4340006438318157,0.0840003067092261
SI,Hydroelectricity,1.210275,1.210275,1.210275
SI,Nuclear,0.6960005131766476,0.696000285731732,0.6960001656837674
SI,Offwind,2.0878189313309898e-07,1.1134168716935016e-07,1.2630486434107722e-07
SI,Oil,9.09356666751084e-07,3.151820965400957e-07,1.5460494869700488e-07
SI,Onwind,6.864569770608272e-07,4.5246917288744043e-07,4.00902668607523e-07
SI,Solar,2.914209052441812,5.191302849502521,7.468400861704897
SI,Solid Biomass,3.829033490208727e-07,1.8095783442348561e-07,9.334374943769765e-08
SI,V2G,2.7658125,6.63795,9.4037625
