country,carrier,2030,2040,2050
AL,BEV charger,759.447437553724,1521.9245928427697,2178.362168920201
AL,H2 Fuel Cell,0.002296219594183258,0.000842537428407985,0.00046319700834299013
AL,V2G,236.64650960476357,297.2772914912434,441.214925766069
AL,air heat pump,203.99295404433687,120.3701084928465,169.8214116844422
AL,battery charger,0.00999408947728321,0.005194211610054178,0.006593857938906135
AL,ground heat pump,410.5038086983539,416.17463790122883,689.1951449904693
AL,home battery charger,0.01208985955726676,2624.1209071080434,5406.825632505024
AL,hydro,5261.256119460952,5261.185367512816,5261.206173816276
AL,water tanks charger,65.01506014618292,261.2659396277783,1999.9538479369487
AT,BEV charger,5422.485091417204,13033.955917847354,18444.560990383485
AT,H2 Fuel Cell,0.0025364480277426786,0.001008279852592274,0.0007899809912198069
AT,PHS,4520.027007150374,7072.2185173949865,11394.478136792366
AT,V2G,113.04600216868313,289.30293380447245,391.6569189786028
AT,air heat pump,4519.93064057059,1985.6101394720968,17751.114998944737
AT,battery charger,0.009441458690171576,0.004218460883306176,0.004297829743849722
AT,ground heat pump,4469.347455669962,7414.747655560566,12932.366739950954
AT,home battery charger,0.01058022693311443,0.009377343475959882,1211.9600542986373
AT,hydro,15051.324332382397,15051.324856843608,15051.324880482105
AT,water tanks charger,365.5546470434252,1863.2536811173343,4596.451180466778
BA,BEV charger,778.0301630595209,1547.825104495497,2058.0523259774714
BA,H2 Fuel Cell,0.002424652276829914,0.0008551250342645306,0.0005290468135896981
BA,PHS,0.5820573323606107,0.6987017901411423,0.8093488043620064
BA,V2G,387.3713348548098,642.1886454865567,788.5373329205056
BA,air heat pump,326.2933802628823,255.69735679685544,952.1022447296223
BA,battery charger,0.009664770358409392,0.004579591928553614,0.003984848710684597
BA,ground heat pump,867.179275228659,858.7780203734593,1662.5604718554398
BA,home battery charger,0.011345271055618911,504.50744449379886,5150.481546779776
BA,hydro,6447.599098665527,6447.599530851098,6447.599526862938
BA,water tanks charger,47.9805080885173,329.4723159149489,595.7286182287585
BE,BEV charger,7370.028176327686,17477.602762060626,24827.12665264856
BE,H2 Fuel Cell,0.0025418075595149644,0.0009706955907976635,0.0008100732728608719
BE,PHS,926.5775537687214,1184.899330310348,1156.2142558687808
BE,V2G,270.9877925430052,460.95232708766076,713.4862624629642
BE,air heat pump,13351.005044602409,24981.747465865283,53069.97745349882
BE,battery charger,0.009856866869447433,0.004226186222859171,0.003530119219737269
BE,ground heat pump,0.01194601665496815,5805.538686168464,6814.0253385214
BE,home battery charger,0.01072768197901134,0.007346110985497745,0.02740115660717819
BE,hydro,46.68386777127813,46.68394305879325,46.68386810604244
BE,water tanks charger,583.9063802424968,3016.2090946488233,10270.284310041025
BG,BEV charger,1930.2248268676933,4510.368106386536,6442.056323824582
BG,H2 Fuel Cell,0.001945145217143963,0.000839744896194684,0.0004578240520011711
BG,PHS,1145.3341605085104,1256.3620778824677,1610.5714249000987
BG,V2G,218.85841370946383,415.3058626138634,635.4813278355242
BG,air heat pump,4860.8471266148135,0.02610667998433418,0.006965336817567793
BG,battery charger,0.010185615364215223,0.004954590265664001,0.005820904688485132
BG,ground heat pump,0.013255912210433743,1342.6684560346891,2439.3898085757596
BG,home battery charger,0.01205780140420298,5569.874269544001,14577.920223750067
BG,hydro,3557.009053299102,3557.009396445799,3557.0094748057854
BG,water tanks charger,922.1172810822089,2183.337032891759,3312.765768913459
CH,BEV charger,3611.7736105718827,8905.453314294447,12719.121771716313
CH,H2 Fuel Cell,0.0024925204868792273,0.0010096174599505503,0.0007438539806823152
CH,PHS,5940.142640424845,8905.775244238414,9452.984098319434
CH,V2G,260.88914148202366,839.6109235850864,1282.2054272301739
CH,air heat pump,6132.173688279201,0.026561452468059785,15624.305322290442
CH,battery charger,0.009683450797563331,0.004715185054325707,0.005418137620046701
CH,ground heat pump,3126.481504739663,3087.711886199234,6534.382671486702
CH,home battery charger,0.011097737968725749,0.01143206665068993,2673.723202402113
CH,hydro,23611.3247919273,23611.32533950979,23611.325407185486
CH,water tanks charger,322.0744796936454,2342.0363765895554,5270.866409800585
CZ,BEV charger,4295.9447344261835,10332.048972896071,14818.529760471023
CZ,H2 Fuel Cell,0.00253830191687392,0.0010171151213361402,0.0008014768441188948
CZ,PHS,340.22115591565506,419.52331773720016,458.14237098062995
CZ,V2G,95.4981321775307,248.79896646979273,515.7795464798822
CZ,air heat pump,4071.8669417824203,3260.239533154596,17597.56649990769
CZ,battery charger,0.00961745331032937,0.003924068619783025,0.00351406686694154
CZ,ground heat pump,5974.300333960305,6291.908979354787,12371.861928183327
CZ,home battery charger,0.010780267059316971,0.008408758355851156,25.91456549312671
CZ,hydro,2298.6109590830897,2298.6112972635096,2298.611267269313
CZ,water tanks charger,387.5640388751966,1917.3662966824138,4805.549331088522
DE,BEV charger,39070.544912063066,93001.280150415,134165.92890821933
DE,H2 Fuel Cell,0.002576766665693506,0.0010559018488581827,0.0008796785483757769
DE,PHS,5200.906755359369,7290.672271730123,7478.568314481388
DE,V2G,2060.006631800945,4252.791041636237,8197.491134600952
DE,air heat pump,61004.35195377772,86312.78760223887,222847.36832406366
DE,battery charger,0.009863593390432133,0.0042610910106864455,0.003696528360289948
DE,ground heat pump,14202.323218322479,33576.55327300848,64471.166796230646
DE,home battery charger,0.010755266441248704,0.00824718685345839,0.08152439980885265
DE,hydro,1227.2216768874127,1227.2219344193898,1227.2218939982815
DE,water tanks charger,1761.318932099429,14481.402221261456,47097.3991067062
DK,BEV charger,3162.266033273764,7404.682012207086,10506.005704139608
