snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Methanol,Decentralized heat,CO2 emissions,Hydrogen,CO2 captured,Electricity,Centralized heat,Methane,Electricity,Electricity,Centralized heat,Ammonia,CO2 captured,Centralized heat,Electricity,Methane,Decentralized heat,CO2 emissions,Decentralized heat,Centralized heat,Electricity,Centralized heat,Decentralized heat,Centralized heat,Electricity,Decentralized heat
sector,Shipping emissions,Aviation emissions,Industry emissions,Industry CC,Methanol production,Heat Pump,Transport emissions,Steam Methane Reforming CC,Hydrogen production CC,Offwind,Heat Pump,Imports,Onwind,Solar,Waste Heat,Haber-Bosch,Central heat production CC,Gas CHP CC,Gas CHP CC,Storage,Gas Boiler,Decentral heat production emissions,Resistive heater,Storage,Battery,Resistive heater,Storage,Gas Boiler,Gas,Oil Boiler
2045-01-01 00:00:00,2.4429483469366167,0.325259039312778,1.0289477874206097,0.4194654900299529,0.2078603496809574,5.39456212467118,0.075088228461696,5.277385928786805e-06,1.3676974856406982e-06,8.478533735383037,0.9632150921011544,8.204097958746999,2.486152878869785,,1.138724894453894,1.206499513384342,1.4522822911227212e-07,2.475648921423773e-07,2.213494621931111e-07,0.0,3.3791608723218914e-07,1.5457191786548972e-07,1.363719485509499e-07,5.2792620770705875e-08,1.1809975500505713e-05,7.658915688854612e-08,1.329696429830939e-07,1.446029551885278e-07,3.5140567672983835e-07,6.793929426087858e-08
2045-01-01 03:00:00,2.4429483469366167,0.325259039312778,1.0289477874569641,0.4194654865648231,0.2078603748719586,5.378566281187004,0.3740473162135529,3.368596178516295e-06,8.738140567691482e-07,7.985481914965099,0.9600103559844024,8.261588337448764,1.9082763352129484,,1.138725635829445,1.2065002667679228,0.13892076146632126,0.3297538798999689,0.2966322561046473,0.0,0.6740269110532711,0.13618110578969406,1.7107116490312626,0.364554029645191,1.113819169111011e-05,2.0723600219902076e-07,0.1919805208591881,3.420353753473105e-07,3.786065737579481e-07,1.086407230257269e-07
2045-01-01 06:00:00,2.4429483469366167,0.325259039312778,1.028947787451677,0.41946548681043727,0.2078603666596384,5.353323784160577,0.793665845018358,3.192484112481296e-06,8.281104198882184e-07,8.209523854784031,0.9549482031549577,8.30742551264493,1.3955922841194002,0.0357493537580399,1.1387255803265515,1.2065002472077075,0.33193220482481606,0.7879021007027425,0.7087624848831157,1.0841723578372038,1.1332977329441325,0.22897254934730907,1.721388848904167,3.6160273803643876e-07,1.0340046589353785e-05,1.722389266246817e-07,4.300555857326137e-07,2.935482388400788e-07,4.0452564380021474e-07,1.0900285719559982e-07
2045-01-01 09:00:00,2.4429483469366167,0.325259039312778,1.0289477874434434,0.4194654870291799,0.2078602560635653,5.294392995664973,0.655650136005507,2.7981656411726367e-06,7.259098785082409e-07,8.439648452498444,0.9431053610004116,8.32418190382795,1.205307440005141,2.0741940849326705,1.1387241045892502,1.2064998509176703,0.20451976324440502,0.4854652222862224,0.4367034126803398,0.0,0.2699744548605497,0.054545979609086484,1.746489660488133,6.662860376735598e-08,7.5168971588616435e-06,9.85970344565486e-08,2.298510586368794e-07,1.7104215643913106e-07,6.640302573346639e-07,1.0629128130320145e-07
2045-01-01 12:00:00,2.4429483469366167,0.325259039312778,1.0289477874393542,0.41946548723953014,0.2078603350762394,5.257479982558256,0.772371809190786,0.6182877138090952,0.1600647254945976,8.454534847917632,0.935689939626829,8.335529277033658,1.1009158078408348,3.622602496085485,1.1387256192266508,1.206500259628057,0.16540887882823016,0.3926283073874372,0.3531913585791786,0.0,0.0323489488860901,0.006535967882595602,1.7348598489566494,2.504281959307983e-06,1.5268413751499017e-06,2.817999106138356e-07,1.8832337381826097e-07,3.638151542827746e-07,3.7729103234690663e-07,1.067243916378658e-07
2045-01-01 15:00:00,2.4429483469366167,0.325259039312778,1.02894778743379,0.41946548735372235,0.2078602027241268,5.10482357705747,0.8810109034862429,0.6182883339287312,0.1600648865443674,8.418933111003591,0.9050437522312929,8.355125098029411,1.0268994072403896,0.030329311832684003,1.138725525462971,1.206500201101688,0.2368790844452431,0.562276011149749,0.5057990602029879,0.850056032263892,0.5626550713492801,0.11367943114829875,1.7539984187124047,3.134335872718527e-07,1.8705637725221164e-06,2.041042594036563e-07,1.770229848319203e-07,2.892704991929993e-07,4.0328212118009547e-07,1.0592178002485984e-07
2045-01-01 18:00:00,2.4429483469366167,0.325259039312778,1.0289477874327135,0.41946548736302014,0.2078603013905443,4.973439249066478,0.404674131669138,0.6182877153240016,0.1600647258900678,8.475001079178629,0.8786688618180348,8.351305738486554,1.2330421020767703,,1.1387255550629531,1.2065002259900557,0.23701855829390525,0.5626070785025368,0.506096874003098,0.9139516410151848,0.6208842076997652,0.12544409231621992,1.75280870991001,3.6151661441613243e-07,1.8429979223882937e-06,2.020368259825398e-07,2.031207926697199e-07,2.855836505177473e-07,4.0578083581828177e-07,1.05594795218916e-07
2045-01-01 21:00:00,2.4429483469366167,0.325259039312778,1.028947787432236,0.41946548738359934,0.2078603148010899,4.962046992631611,0.160292974396371,0.5079779090369688,0.1312882599865014,8.478367485053855,0.8763879085039716,8.327388061371328,1.450712838453189,,1.1387145665652556,1.2064884583517406,1.6451206116644628e-07,2.936171971765706e-07,2.625344380784676e-07,0.0,1.88769000840564e-06,4.756275745398492e-07,0.3330871293648986,5.1855721241825655e-08,1.801664291538196e-06,8.142459522495517e-08,1.460177575992686e-07,1.416129259459219e-07,4.046198263877368e-07,8.403224369400312e-08
2045-01-02 00:00:00,2.4429483469366167,0.325259039312778,1.028947787431027,0.4194654874587814,0.2078603188134605,4.983549328787117,0.0769314832386993,0.450570071347473,0.1163646249486529,8.473085080910014,0.8807113494136439,8.316977184280463,1.2230094607998585,,1.1387234251725418,1.2064980691178189,1.7363554883369565e-07,3.1381189125898954e-07,2.806057169134912e-07,0.0,1.9124857530560988e-06,4.827534805212665e-07,0.4187026002176361,5.077948032878847e-08,1.8918942625134036e-06,8.291286243005801e-08,1.7331295580386913e-07,1.4387903240219898e-07,4.1899386062575236e-07,8.726715876872017e-08
