snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
carrier,Methanol,Coal,Oil,Decentralized heat,Hydrogen,Oil,Methanol,Ammonia,Centralized heat,Electricity,Electricity,Oil,Decentralized heat,Oil,Solid biomass,Methane,Methane,Methane,CO2 captured,Methane,Electricity,Hydrogen,CO2 captured,Electricity,Electricity,Hydrogen,Electricity,Electricity,Oil,Hydrogen,Methanol,Centralized heat,Decentralized heat,Solid biomass,Oil,Solid biomass,Methane,Electricity,Ammonia,Electricity,Methane,Methane,Electricity,Hydrogen,Centralized heat,Electricity,Decentralized heat,Oil,lignite
sector,Industry,Industry,Shipping,Industry,Industry,Aviation,Shipping,Industry,Industry,Industry,Agriculture,Industry,Agriculture,Agriculture,Industry,Industry CC,Industry,Hydrogen production CC,CO2 sequestration,Hydrogen production,Methanol production,Methanol production,Methanol production,Residual electricity consumption,Ammonia production,Ammonia production,Compression losses,Decentral heat production,Transport,Transport,Storage,Residential / Services heat consumption,Residential / Services heat consumption,Central CHP production,Storage,Decentral heat production,Storage,Transport,Storage,Hydrogen production,Decentral heat production,Power supply,Hydroelectricity,Storage,Storage charging,Battery charging,Storage charging,Decentral heat production,Power supply
2035-01-01 00:00:00,7.06621004566361,48.2372625571,32.81271819226191,0.0547945205479452,5.659817351598173,83.871621355086,28.53279842805388,5.262557077625571,12.463470319634704,162.18721461187215,5.7144931044690885,90.9246575342946,22.34338942225278,10.49743235957586,56.79794047670732,73.74947940456735,15.152865797416538,68.84053882958759,22.75281499671476,17.210911742455274,9.76821898849042,41.02829841905269,8.941138816205351,145.52677870537065,1.7271763667197868,8.020579618038834,0.32822765791820874,89.46349671569077,36.1421882845291,1.5043956544824524,0.4525573463439942,77.50975073275974,391.6742607201402,65.98616291659908,164.22065136623382,29.890843301979093,80.96497902912897,50.3512425032126,1.721557143713231,3.49202181131409,274.8611489162157,34.40691024681881,12.82831574724008,6.802776744284621,4.1237376198422036,0.0026945962546693113,26.652048595007535,0.0239356587752028,5.917144808228477e-07
2035-01-01 03:00:00,7.06621004566361,48.2372625571,32.81271819226191,0.0547945205479452,5.659817351598173,83.871621355086,28.53279842805388,5.262557077625571,12.463470319634704,162.18721461187215,5.7144931044690885,90.9246575342946,22.34338942225278,10.49743235957586,56.79794047702922,73.74948721499042,15.15285876803576,68.84122316557094,22.753266396821495,17.251430584586704,9.768210256747604,41.02826174414292,8.94113082378373,111.0974639135748,1.3639654796016123,6.3339181430428315,0.2744431827427237,109.32363086609695,170.4102208000779,7.09321731248682,0.4525251207351684,125.3313991812647,632.1024761217512,112.51939441092038,0.0,31.030232477172888,,58.652502022610435,0.2528498387621148,3.49204420000358,431.6645668734854,31.97106922005959,4.112566181759876,2.931938498258912,0.2723216856413032,0.0017143175386025355,0.6722707724466251,32.92536377869091,6.094132295761947e-07
2035-01-01 06:00:00,7.06621004566361,48.2372625571,32.81271819226191,0.0547945205479452,5.659817351598173,83.871621355086,28.53279842805388,5.262557077625571,12.463470319634704,162.18721461187215,5.7144931044690885,90.9246575342946,22.34338942225278,10.49743235957586,56.79794047451785,73.74949611385178,15.152850759060552,68.84122709080715,22.753835623197872,17.3473319315168,9.76761471374014,41.025760355070815,8.940585705711847,111.72604918204428,1.5597367391102022,7.243031424157527,0.2897843550062012,108.59945216862212,368.8280435725329,15.352233285760915,0.4503271503448486,130.9838874145373,667.6659135593336,113.56516160227535,,31.118366340559888,,65.76929766164264,1.0444832225633218,3.4253348063198708,468.59545334029815,2.8858021382050416,0.1917673735108815,0.0,0.033584923438083,0.0026343097726726633,1.8844357717747972e-05,54.68105527497211,5.514788573273168e-07
2035-01-01 09:00:00,7.06621004566361,48.2372625571,32.81271819226191,0.0547945205479452,5.659817351598173,83.871621355086,28.53279842805388,5.262557077625571,12.463470319634704,162.18721461187215,5.7144931044690885,90.9246575342946,22.34338942225278,10.49743235957586,56.79794047218766,73.74950247523338,15.152845033817163,68.84122708033931,22.751809346925665,17.347331916160837,9.76982458970145,41.0350422364984,8.9426084703284,141.1766469496965,1.6902776932052872,7.84923130965205,0.3455050620040717,127.30400518305856,303.01730049313807,12.612902863169076,0.4584831399917602,116.18111341325093,591.59176622197,94.45110625844109,0.0,30.521385359136467,0.0,134.6986189611383,1.5723480475831677,3.492053756706654,404.4907500757794,2.3420335227854207e-05,31.64398470070951,0.0,0.0855794777232097,8.702000554937158,4.338643634760396e-05,14.79894994028414,4.699758381361829e-07
2035-01-01 12:00:00,7.06621004566361,48.2372625571,32.81271819226191,0.0547945205479452,5.659817351598173,83.871621355086,28.53279842805388,5.262557077625571,12.463470319634704,162.18721461187215,5.7144931044690885,90.9246575342946,22.34338942225278,10.49743235957586,56.79794047092122,73.74950792644643,15.152840127725428,68.84122707622605,22.766489353713908,17.347331905893423,9.753790909288243,40.96769785923536,8.927932369958612,148.57016761478343,1.680579290356904,7.804194326914147,0.3458918098265783,114.95031741948925,349.105106198748,14.531278532131552,0.3993076343536377,111.60537813593564,567.1188746632538,96.18835425349036,0.0,30.451686100305963,7.195692997924704,101.1456465406728,1.5331309300666325,3.492051229522852,386.25079808467336,2.6556399570838027e-05,20.122182976177445,0.0,0.1674583994193465,8.550145760148423,0.0005210799500781,10.725598014041369,5.064098792999922e-07
2035-01-01 15:00:00,7.06621004566361,48.2372625571,32.81271819226191,0.0547945205479452,5.659817351598173,83.871621355086,28.53279842805388,5.262557077625571,12.463470319634704,162.18721461187215,5.7144931044690885,90.9246575342946,22.34338942225278,10.49743235957586,56.79794047182624,73.7495126240189,15.152835899910167,68.8412272768291,22.769268806525535,17.347332169285593,9.750762527993654,40.954978106368706,8.925160403280222,167.74688025942524,0.9667649583799904,4.489417218777117,0.2655383743347633,73.92891894153749,396.128756023858,16.488608118758467,0.388130786895752,118.67814476995844,602.4503075158391,109.9611022588634,,30.708518485235913,,35.40370242901707,0.0,2.8780673346723473,436.9543443718121,41.40235027502193,1.2487234487502987,0.0,0.1651308804706401,8.664534808563553e-05,2.2256556582270065e-05,41.36063796477656,6.316940190037577e-07
2035-01-01 18:00:00,7.06621004566361,48.2372625571,32.81271819226191,0.0547945205479452,5.659817351598173,83.871621355086,28.53279842805388,5.262557077625571,12.463470319634704,162.18721461187215,5.7144931044690885,90.9246575342946,22.34338942225278,10.49743235957586,56.79794047225703,73.74951665129782,15.152832275359108,68.841225115527,22.755567022912217,17.347329746253827,9.765731353591653,41.01784989951146,8.938861810644754,172.3791363858398,0.9843857080189252,4.57124361944575,0.2610288033895475,72.3462262061073,190.9393369245737,7.947728745086376,0.4433762340545654,117.39053394025264,598.8362812080419,109.32107044967196,0.0,30.46739576939857,,30.95062602474377,0.0,2.878066843223823,441.90999974673053,47.56345968552768,,3.495173820377108,0.159601412611799,9.529508657727965e-05,2.5270864751388623e-05,37.15706255698449,6.249905856609669e-07
2035-01-01 21:00:00,7.06621004566361,48.2372625571,32.81271819226191,0.0547945205479452,5.659817351598173,83.871621355086,28.53279842805388,5.262557077625571,12.463470319634704,162.18721461187215,5.7144931044690885,90.9246575342946,22.34338942225278,10.49743235957586,56.797940472173835,73.74952026746503,15.152829020808646,68.84122206715661,22.755565009141808,17.25940515672997,9.765733151306575,41.01785745024148,8.938863456146224,161.62953418916422,0.8704759382327978,4.042274838117852,0.2657825386556124,62.986885871611165,75.5256273315626,3.1437063153259697,0.4433828659057617,82.02263881496299,419.6055016251543,86.66467056087707,125.37858913707734,28.735787945432342,55.38019178826484,30.600582484404068,0.0,2.8780650261702436,292.58474493119087,43.259016131145586,,8.761330765582652,3.111698613168728,9.276727994458723e-05,0.2490462640646776,0.5785999274579169,6.335661344906458e-07
