snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
carrier,Decentralized heat,Methanol,Electricity,Oil,Centralized heat,Oil,Methanol,Oil,Electricity,Hydrogen,Methane,CO2 emissions,Solid biomass,Hydrogen,CO2 captured,Electricity,Electricity,Hydrogen,CO2 captured,Hydrogen,Oil,Electricity,Electricity,Decentralized heat,Centralized heat,Electricity,Methane,Hydrogen,Electricity,CO2 captured,Methane,Methane,Electricity,Centralized heat,Decentralized heat,Methane,Oil
sector,Agriculture,Industry,Agriculture,Aviation,Industry,Agriculture,Shipping,Industry,Industry,Industry,Industry CC,Industry emissions,Industry CC,Efuels production,Efuels production,Residual electricity consumption,Methanol production,Methanol production,Methanol production,Transport,Transport,Decentral heat production,Hydrogen production,Residential / Services heat consumption,Residential / Services heat consumption,Transport,Storage,Ammonia production,Ammonia production,CO2 sequestration,Central CHP production CC,Decentral heat production,Battery charging,Storage charging,Storage charging,Power supply,Decentral heat production
2050-01-01 00:00:00,0.4514719951500935,1.59474885845,0.0955762898401365,1.2651071151800002,0.158675799086758,0.132245381861,9.57425679745,2.42465753425,5.320776255707763,0.2831050228310502,1.0920851944119738,0.414467690602425,1.189751281016544,0.942194584862797,0.1935483439868118,1.8626157723219037,0.0563204190173053,0.2365560150986332,0.0515517399040621,0.0738736088921655,0.202341150971,2.659586147318625,0.3189706007124687,4.073446391472142,1.9155230695817076,2.635427642980006,0.0,2.2967941546526673,0.4945987412448663,3.2373672978573593e-07,1.8683449045811236e-07,3.6543519420119886e-07,0.16618111679371736,1.1657488704553784,1.1976210026505645,2.4845180916808186e-07,4.647658762253518e-08
2050-01-01 03:00:00,0.4514719951500935,1.59474885845,0.0955762898401365,1.2651071151800002,0.158675799086758,0.132245381861,9.57425679745,2.42465753425,5.320776255707763,0.2831050228310502,1.0920851943253729,0.414467690222959,1.1897512798954928,0.9421943323875824,0.1935482921226211,1.4994212225210406,0.0563202680011399,0.23655538080324,0.0515516016745137,0.3679967647557703,1.0079497949399998,2.742474015681312,0.3189703273056676,6.542044753984453,3.0763723010392563,0.6052252565942805,0.2001988418533583,2.2956499083522632,0.4943523357153558,1.693138038307237e-07,2.530791626569716e-07,4.468284870648074e-07,1.4571235294384136e-06,1.355714264079515e-07,1.870712175303599e-07,2.9426872179838914e-07,5.343658400187428e-08
2050-01-01 06:00:00,0.4514719951500935,1.59474885845,0.0955762898401365,1.2651071151800002,0.158675799086758,0.132245381861,9.57425679745,2.42465753425,5.320776255707763,0.2831050228310502,1.0920851915884382,0.4144676772699335,1.189751242058346,0.9421938419657068,0.1935481913787372,1.474915970853203,0.0563117651950037,0.2365196674692162,0.0515438188053868,0.7808275867900557,2.1387008837100003,4.363245584964188,0.3189704213584682,6.7604613571353935,3.179081899228935,0.1560077103576296,1.158524222381253,1.9618753859514215,0.4224763000224543,5.170501818592618e-07,2.762303773536905e-07,4.792882450438884e-07,1.2216809760640652e-06,6.253721708332998e-08,1.8926616444087849e-07,2.9223319583056574e-07,5.499025208633189e-08
2050-01-01 09:00:00,0.4514719951500935,1.59474885845,0.0955762898401365,1.2651071151800002,0.158675799086758,0.132245381861,9.57425679745,2.42465753425,5.320776255707763,0.2831050228310502,1.092085191472194,0.4144676766528898,1.1897512402523824,0.9421939158438436,0.1935482065549982,1.806427635720143,0.0563182031842767,0.2365467081964381,0.0515497116867662,0.645044405891139,1.76678829521,3.5714429348450056,0.3189704033407392,5.9851011504893945,2.814471635503506,2.1105554858590914,1.1716562541834428,1.997044680160177,0.4300497643709612,2.788949815354923e-07,2.761596270808822e-07,4.831174583942709e-07,1.7022845863619194e-06,5.972741385797884e-08,2.300965982992407e-07,2.9291436777467135e-07,5.5237779710212404e-08
2050-01-01 12:00:00,0.4514719951500935,1.59474885845,0.0955762898401365,1.2651071151800002,0.158675799086758,0.132245381861,9.57425679745,2.42465753425,5.320776255707763,0.2831050228310502,1.0920851911523024,0.4144676746734713,1.1897512344690648,0.9421938637321912,0.1935481958500715,1.843249845646096,0.0563170564443495,0.2365418916799374,0.0515486620419039,0.7598780011269683,2.08131958965,3.5337787455288563,0.318970413355902,5.737781900843324,2.6981706749113936,3.6915487917145153,1.1848694356438354,1.626918920585352,0.350345741083906,2.401970714410585e-07,2.75819807243375e-07,4.853644232625821e-07,2.7275951772931663e-06,5.5895562387669886e-08,2.924072545298573e-07,2.9168047790487197e-07,5.5198803924906526e-08
2050-01-01 15:00:00,0.4514719951500935,1.59474885845,0.0955762898401365,1.2651071151800002,0.158675799086758,0.132245381861,9.57425679745,2.42465753425,5.320776255707763,0.2831050228310502,1.0920851902416255,0.4144676687508065,1.1897512171395266,0.94219421716039,0.1935482684523171,2.0196873714717936,0.0563143050568002,0.2365303353512377,0.0515461436157666,0.8667597604490712,2.3740706617000003,3.9018941637604625,0.3189701862060959,6.080703773146085,2.85942841450882,1.4259619146168737e-06,1.1977169157445895,0.9560321738404668,0.2058749186613963,3.231819488602322e-07,2.971681189032497e-07,5.155625052678039e-07,9.722504617016357e-07,5.6625022143839224e-08,2.0835758334540997e-07,3.0534189236876145e-07,5.7509899985924196e-08
2050-01-01 18:00:00,0.4514719951500935,1.59474885845,0.0955762898401365,1.2651071151800002,0.158675799086758,0.132245381861,9.57425679745,2.42465753425,5.320776255707763,0.2831050228310502,1.0920851898030626,0.4144676655786425,1.1897512078678971,0.9421942796848276,0.1935482812962684,2.084015894170525,0.0563050349862806,0.2364913993670947,0.0515376584469299,0.3981281639505099,1.09048024235,3.985907689629817,0.318970078428869,6.016451610731797,2.829214073249108,6.03013421264519e-07,1.2117454707679718,1.6732259885082303,0.3603176479955463,3.309688909786453e-07,3.0350294380064616e-07,5.255323035324516e-07,8.298304506757025e-07,5.675417612205369e-08,1.8752212961349519e-07,3.0918342158589135e-07,5.8162278126472406e-08
2050-01-01 21:00:00,0.4514719951500935,1.59474885845,0.0955762898401365,1.2651071151800002,0.158675799086758,0.132245381861,9.57425679745,2.42465753425,5.320776255707763,0.2831050228310502,1.0920851897690351,0.4144676653878314,1.1897512073102428,0.9421949290152548,0.1935484146836077,2.2248110003610213,0.0563204364116678,0.2365560881581229,0.0515517558256349,0.157700091496647,0.4319434030659999,2.6595849206931197,4.631905048513449e-06,4.238900983348485,1.993327478244325,1.5125389136237142,1.2277862739633418,1.6947313207059358,0.3649486725971594,2.599429283290478e-07,2.2247332228976781e-07,3.7854949318769104e-07,1.5742933172024164e-06,0.465737389347211,0.5717334058835004,2.988901928077651e-07,4.6804229680718746e-08
