snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Hydrogen,CO2 captured,CO2 emissions,Hydrogen,Decentralized heat,Centralized heat,Methanol,CO2 emissions,Electricity,Methane,Centralized heat,Ammonia,Electricity,Electricity,Decentralized heat,CO2 emissions,Centralized heat,Centralized heat,Electricity,Methane,Electricity,CO2 emissions,Electricity,Centralized heat,Decentralized heat,Centralized heat,Decentralized heat,Decentralized heat
sector,Shipping emissions,Aviation emissions,Agriculture emissions,Industry emissions,Industry CC,Steam Methane Reforming CC,Hydrogen production CC,Methane production emissions,Steam Methane Reforming,Heat Pump,Heat Pump,Methanol production,Transport emissions,Offwind,Imports,Waste Heat,Haber-Bosch,Onwind,Solar,Gas Boiler,Decentral heat production emissions,Gas Boiler,Biomass CHP,Biomass CHP,Storage,Gas,Power supply emissions,Hydroelectricity,Resistive heater,Resistive heater,Storage,Oil Boiler,Storage
2040-01-01 00:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.9566045460132033,0.7913156835068924,0.6183232654973541,0.1600739239651931,0.0962516679768988,0.2996679189310676,5.2520749966551135,0.8865423890375129,0.2078924196400179,0.1763531288365259,8.609460653614697,15.699878556886931,0.42449434712544076,0.4356805081461998,3.4903380357534552,,5.077438300261187,1.04112960432205,0.0718711878276672,6.3053815908681945e-06,2.05143806788847e-06,,1.3485419966218236e-06,5.222003946284752e-07,0.07976794430389489,1.2603819332453614,0.0244903187318425,4.45417667433761e-07,7.349858953831768e-07,1.013783207229242e-06
2040-01-01 03:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.9566045461613213,0.7913156832178871,0.6183244412624153,0.1600742290417259,0.0962560475828048,0.2996845193831031,5.226506268497474,0.8810057284085884,0.2078922043758191,0.8794744374653027,8.113141268981984,15.75173735723727,0.4244941671767747,0.4356803791987395,2.8273609594579003,,11.064949776813066,2.4406069668293173,1.037019845030658,1.1659910140533404e-05,3.793918767486706e-06,2.456017969021061,1.4277454323033421e-06,5.404586763380832e-07,0.0798775277755903,1.751586041286358,0.0285398824827984,4.401116206947659e-07,7.32942593688559e-07,1.0161266552026235e-06
2040-01-01 06:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.9566045457724228,0.7913156836619275,0.6183245574158087,0.1600742591818046,0.09625617723095939,0.2996850020492133,5.211312529007663,0.8779965621445728,0.2078921648704437,1.864661024958876,8.335983547225664,15.818178432976769,0.4244941307830388,0.4356803484762859,2.107997964397735,0.1152278149931649,11.606106433956064,2.575112390893208,1.1663679918791028,1.2609026306833411e-05,4.102798083796238e-06,1.6128472572034032,1.438383605441428e-06,5.422566158612108e-07,0.07987706150184065,1.753611731130481,0.0304352798796517,4.39353028169806e-07,7.334606341191752e-07,1.0203471524923052e-06
2040-01-01 09:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.9566045449799125,0.7913156846902354,0.6183244424366532,0.1600742293423297,0.0962560394974142,0.2996844883623756,5.197386411786296,0.8759393678899818,0.207892233784959,1.5350532258520448,8.569708259683058,15.857252966602235,0.42449419090546125,0.4356803910844953,1.7716101770597137,3.1365428803359516,9.750096968350174,2.1123625041320295,0.7152015979536915,8.479079455426118e-06,2.7587804037020712e-06,0.0,1.3921334392093284e-06,5.329541889886462e-07,0.07987653744947461,1.7511518385207827,0.0265159863813435,4.440971653947308e-07,7.36521627289621e-07,1.0319618421138873e-06
2040-01-01 12:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.956604544785686,0.7913156849491203,0.6183244185056791,0.1600742231286541,0.0962560098501974,0.2996843777261285,5.1640371461799415,0.8690742589290091,0.2078923590909972,1.80841277531669,8.584862423865452,15.878832026764693,0.4244943258016152,0.4356804736356416,1.6172538681969204,5.352836011193246,9.185893869669588,1.9721797438936992,0.5806123438378712,4.185614356372043e-06,1.361741311428856e-06,0.0,1.2186495573447066e-06,4.916916964097424e-07,0.0798762909159862,1.7472579106487902,0.0263580343073355,4.4869314954801556e-07,7.363070565888724e-07,1.0248711270233037e-06
2040-01-01 15:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.9566045457514993,0.791315683716068,0.6183245738059977,0.1600742634288267,0.09625619721262099,0.2996850766156061,5.005484064513994,0.8357734165908312,0.2078920463442417,2.066276748802265,8.54794713788299,15.864764210138675,0.42449395327418493,0.4356802614346187,1.3399045010030788,0.0723079535580444,10.199554861760676,2.545174114489471,2.5090883759632416,0.0536183900635153,0.0175320248012599,5.488167383767152,1.5996242011905419e-06,5.770906789574443e-07,0.07988522276948871,7.464349129797551e-06,7.221799185995156e-06,4.474673653970525e-07,7.333606877801401e-07,1.0184413331886183e-06
2040-01-01 18:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.9566045459787786,0.7913156834027707,0.618324462475188,0.1600742345391151,0.0962560716367464,0.2996846089714217,4.863817940311078,0.8059626726872327,0.2078920784109918,0.9510043860074948,8.60584784105847,15.829095962038078,0.42449396760295854,0.4356802856013209,1.5495843632698512,,10.18593846921043,2.5409687765281426,2.5015185298033376,0.0532371551047781,0.0174087059316658,5.053516965041585,1.6103403437607817e-06,5.793675685808193e-07,0.07988621392097703,7.385772756973204e-06,7.274401255814111e-06,4.443024093265867e-07,7.32104688582983e-07,1.012018403250928e-06
2040-01-01 21:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.9566045460674704,0.7913156832772739,0.6183240028816634,0.1600741152821248,0.0962553255688596,0.299681808853234,4.839862139459431,0.8007502835868848,0.2078922001701227,0.3771861362556095,8.609290633777647,15.785079162716691,0.4244940430531852,0.4356803658873625,1.8695285701932076,,5.913995271743975,1.4792410307248396,1.4809294846235446,0.034353710118313,0.0112451494305242,0.0443697768129777,1.6094725945588784e-06,5.792772503338281e-07,0.07988307155800992,7.167582185461441e-06,7.374174001791268e-06,4.664414653956227e-07,7.318680525402372e-07,9.932018688987827e-07
