imports_exports,countries,year,carriers,AL,AT,BA,BG,BX,CH,CZ,DE,DK,EE,ES,FI,FL,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,WL
imports,AT,2030,Electricity,0.0,0.0,0.0,0.0,0.0,1.5556898362054117,14.127385184128796,13.39137999668539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.530282313128724,0.0,1.4806995599174968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.803410053741842,0.0,0.0
imports,BA,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.190593679582047,0.0,0.0,0.0,0.0,0.0,0.0,4.141995444010424,0.0,0.0,0.0,0.0,0.0,0.0,3.7404721410050294,0.0,0.0,0.0,0.0
imports,BG,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4508184327207963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5976457207261405,0.0,0.0,0.0,0.0,8.26587757666287,3.7782522797583935,0.0,0.0,0.0,0.0
imports,BX,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9337219427124752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68528870897785
imports,CH,2030,Electricity,0.0,18.48926555949369,0.0,0.0,0.0,0.0,0.0,38.146527839155354,0.0,0.0,0.0,0.0,0.0,11.502412076450726,0.0,0.0,0.0,0.0,0.0,34.57525667100297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,CZ,2030,Electricity,0.0,3.231817950872738,0.0,0.0,0.0,0.0,0.0,2.423679534921165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.338976959114591,0.0,0.0,0.0,0.0,0.0,5.706501782557488,0.0
imports,DE,2030,Electricity,0.0,50.24381175198681,0.0,0.0,0.0,39.420911439297385,31.698081957377667,0.0,0.6888924195772617,0.0,0.0,0.0,0.0,10.025823742881869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.406534550303609,0.0,0.0,0.0,9.524960745991796,3.237386583943204,19.22657646214144,0.0,0.0,0.0,1.318550648969698,0.0,0.0,1.868518016819114
imports,DK,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2138776946705327,0.0,0.0,0.0,0.0,0.0,0.0,5.810428442056082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.853339487757132,3.33059829549292,0.0,0.0,0.0,0.0,0.7992309509292057,0.0,0.0,0.0
imports,EE,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19608212567437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.002427220846964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,ES,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4160217106546655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69606200744234,0.0,0.0,0.0,0.0,0.0,0.0
imports,FI,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4066165295700017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,FL,2030,Electricity,0.0,0.0,0.0,0.0,9.296344126939072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.149264762864638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.717481711152948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.03489586192423
imports,FR,2030,Electricity,0.0,0.0,0.0,0.0,0.0,39.076130445416325,0.0,25.237495726463088,0.0,0.0,6.410106036380802,0.0,0.0,0.0,4.881704814888733,0.0,0.0,0.0,0.0,4.148234193343873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.185697120530858
imports,GB,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818993605795399,0.0,0.0,0.0,3.9469795437974864,3.3986977220010774,0.0,0.0,0.0,0.0,0.5361821585360981,0.0,0.0,0.0,0.0,0.0,0.0,3.4900163103386883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,GR,2030,Electricity,11.735519825638328,0.0,0.0,8.534068870579041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5951233140351948,0.0,0.0,0.0,0.0,22.747164178380043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,HR,2030,Electricity,0.0,0.0,10.510222757155612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.223396370496742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1846004371341143,0.0,10.570278908294814,0.0,0.0
imports,HU,2030,Electricity,0.0,5.835418344717225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.563621940466592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.358373724179578,3.9657505888232456,0.0,0.0,14.506955859706396,0.0
imports,IE,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6234292952710401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,IT,2030,Electricity,0.0,0.9354370367804568,0.0,0.0,0.0,11.577690444156516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0773428877633018,0.0,0.3468107654622229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.243388442845247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.966392428830782,0.0,0.0
imports,LT,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375664747580042,0.0,0.0,0.0,0.0,8.230749897192837,0.0,0.0,0.0,0.8553965739156917,0.0,0.0,0.0
imports,LU,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.700472461555485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4702193232684428
imports,LV,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99115094450444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9913865667565873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,ME,2030,Electricity,1.131027024344279,0.0,7.609884596189827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.788205267957826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.581992991428341,0.0,0.0,0.0,0.0
imports,MK,2030,Electricity,0.0,0.0,0.0,2.655944766229478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7397775740655965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.803688922035896,0.0,0.0,0.0,0.0
imports,NL,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.40533018466746,1.3990257869417122,0.0,0.0,0.0,35.38702178638694,0.0,2.622833329184303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1145188263395385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,NO,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.794415048255566,3.6678904268866246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5821535353044984,0.0,0.0,0.0,0.0,0.0,21.499360723825102,0.0,0.0,0.0
imports,PL,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,23.54765239700842,13.462115263889324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47604094410486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2399367347941648,0.0,16.120006821945996,0.0
imports,PT,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.227841190647005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,RO,2030,Electricity,0.0,0.0,0.0,3.367047939415435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.145057031031314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.872134739683371,0.0,0.0,0.0,0.0
imports,RS,2030,Electricity,0.2341470324497053,0.0,5.073667140185837,0.7833331466858942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.202075305466071,5.0760951932370375,0.0,0.0,0.0,0.0,0.0,1.175649024552821,1.7505443665892209,0.0,0.0,0.0,0.0,2.049354724886637,0.0,0.0,0.0,0.0,0.0
imports,SE,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.288500278777193,0.8679608947616257,0.0,0.0,0.8915349236013692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.331040813581385,0.0,0.0,0.0,0.0,0.0,24.879943965965275,3.5810520272820567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,SI,2030,Electricity,0.0,10.215734772160593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.893205475448209,0.0,0.0,5.325408891726939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,SK,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,12.935604234572098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.072356931990658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.520914003958234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,WL,2030,Electricity,0.0,0.0,0.0,0.0,2.2280570968990574,0.0,0.0,2.892362284494032,0.0,0.0,0.0,0.0,6.792035901413914,12.212491568729549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.461901262364002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,AL,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873604633472301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.891811617802167,0.0,0.0,0.0,0.0,0.0,0.0,5.246259937464771,0.0,0.0,0.0,0.0
imports,AT,2035,Electricity,0.0,0.0,0.0,0.0,0.0,1.5556898362054117,14.127385184128796,13.39137999668539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.530282313128724,0.0,1.4806995599174968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.803410053741842,0.0,0.0
imports,BA,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.190593679582047,0.0,0.0,0.0,0.0,0.0,0.0,4.141995444010424,0.0,0.0,0.0,0.0,0.0,0.0,3.7404721410050294,0.0,0.0,0.0,0.0
imports,BG,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4508184327207963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5976457207261405,0.0,0.0,0.0,0.0,8.26587757666287,3.7782522797583935,0.0,0.0,0.0,0.0
imports,BX,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9337219427124752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68528870897785
imports,CH,2035,Electricity,0.0,18.48926555949369,0.0,0.0,0.0,0.0,0.0,38.146527839155354,0.0,0.0,0.0,0.0,0.0,11.502412076450726,0.0,0.0,0.0,0.0,0.0,34.57525667100297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,CZ,2035,Electricity,0.0,3.231817950872738,0.0,0.0,0.0,0.0,0.0,2.423679534921165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.338976959114591,0.0,0.0,0.0,0.0,0.0,5.706501782557488,0.0
imports,DE,2035,Electricity,0.0,50.24381175198681,0.0,0.0,0.0,39.420911439297385,31.698081957377667,0.0,0.6888924195772617,0.0,0.0,0.0,0.0,10.025823742881869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.406534550303609,0.0,0.0,0.0,9.524960745991796,3.237386583943204,19.22657646214144,0.0,0.0,0.0,1.318550648969698,0.0,0.0,1.868518016819114
imports,DK,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2138776946705327,0.0,0.0,0.0,0.0,0.0,0.0,5.810428442056082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.853339487757132,3.33059829549292,0.0,0.0,0.0,0.0,0.7992309509292057,0.0,0.0,0.0
imports,EE,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19608212567437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.002427220846964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
