countries,carrier,2023,2023_std,2030,2030_std,2035,2035_std,2040,2040_std,2045,2045_std,2050,2050_std
LT,H2,47.21819508914333,192.8926978132327,79.70752005174174,7.8125224476134765,79.70752005174174,7.8125224476134765,85.79318290611401,6.8961977679805955,84.2470309184079,7.31495827508596,85.46589164999436,12.737303082709056
LU,H2,47.57821148900415,196.64744040550164,85.42285688848257,32.20441339495295,85.42285688848257,32.20441339495295,88.04197210233103,28.226024864391405,85.68001350107392,9.733369732091669,86.26880536219703,12.079635659602744
LV,H2,47.21654088139077,191.38912355871216,81.22209132029703,8.053879089690984,81.22209132029703,8.053879089690984,87.28861594911776,7.08508831077405,85.6718631501912,7.868099955984176,85.64745973487337,12.91885705318204
ME,H2,47.988606524502714,189.3889451045562,85.17727102734406,13.883270508065298,85.17727102734406,13.883270508065298,91.46781562005786,14.090702107687555,97.42493088938728,12.145443310540266,93.10329595847104,12.235001651069773
MK,H2,47.95210740203431,181.1464939273042,84.16281071327086,32.48810824984239,84.16281071327086,32.48810824984239,89.59085119538608,19.33457237314792,97.77828530494804,12.747012626076916,92.83654355324988,13.599785002880436
NL,H2,47.218197838299325,36.88955194479288,81.98121100936356,4.099240270474317,81.98121100936356,4.099240270474317,83.24054626732908,3.551788993662843,80.79463240671839,8.769231521768948,80.91314076622268,11.09314544540955
NO,H2,47.218198106960166,12.306432613130294,81.9812104962325,4.90240316376824,81.9812104962325,4.90240316376824,84.86015121790128,4.019705534972674,84.30511146678718,2.97522423304296,86.20227867970031,3.8940234719677824
PL,H2,48.350403346639695,42.15731618749846,81.98119655044994,5.353083558022463,81.98119655044994,5.353083558022463,87.47831688671555,4.518273723501153,84.3440605724992,9.717595127411268,88.17164681778499,12.69740498666729
PT,H2,47.21784912670562,25.32059552819828,81.98117755702965,12.73699960724521,81.98117755702965,12.73699960724521,87.5149735029002,10.176062183214798,86.78065019128725,10.35398592548785,85.81738569024489,8.086611926575056
RO,H2,47.21819169108281,39.98186073323567,81.98115158018923,11.923150334866012,81.98115158018923,11.923150334866012,87.51497499446057,12.06748880137904,97.08252545854204,12.414594798891857,93.16231764620969,12.854558571298352
RS,H2,48.13412494548351,180.81210003157668,85.9653961650552,11.591532657490983,85.9653961650552,11.591532657490983,91.9051737253487,14.16357547050512,96.05835330592976,11.32493207666236,93.25363464684804,12.924467592248682
SE,H2,47.92671726342259,12.26475685984778,83.97224279007095,9.60623499959134,83.97224279007095,9.60623499959134,86.97517232893912,6.18272879805888,86.11565691364649,9.276357485139467,83.2214814676154,8.487999085002773
SI,H2,48.44406326827002,206.8301694810621,85.266580283329,11.490378238824654,85.266580283329,11.490378238824654,90.91684299585532,11.274110380495534,93.23561516324068,9.95846106928274,93.3251922944174,12.91320531355474
SK,H2,47.218190842003054,206.88540937850348,81.98107420011908,10.684165269956187,81.98107420011908,10.684165269956187,87.51471175264284,13.667008943958542,88.85331612122178,9.310665353839047,92.00611877325166,13.16115026948352
WL,H2,47.366416036029506,165.6187514411273,83.69740207589741,4.701390391398859,83.69740207589741,4.701390391398859,86.10816191520907,4.092255551250967,84.03448740219639,8.937142995351342,84.66322733999942,11.27424895819384
