country,carrier,2023,2030,2035,2040,2045,2050
AL,BEV charger,0.8731328840120118,4.958532427722536,4.958532427722536,7.060519000344047,7.976769557640601,8.879545842035737
AL,air heat pump,0.0001321348213434,0.0494441149853654,0.0494441149853654,0.0494741682971194,0.0711137674951346,0.0859555582289282
AL,battery charger,5.346596179516413e-06,4.307143963629622e-06,4.307143963629622e-06,5.825942488145448e-06,6.890649505548942e-06,4.98313913096765e-06
AL,ground heat pump,0.0182492346479136,0.0234707590338537,0.0234707590338537,0.0239625742165225,0.0499008770548492,0.0609040596058497
AL,home battery charger,4.103655880116743e-06,0.0971254445562207,0.0971254445562207,1.1220082870379893,1.1223488102243009,1.1673342160881284
AL,hydro,1.6907,1.6907,1.6907,1.6907,1.6907,1.6907
AL,water tanks charger,0.0114911607164291,0.5029052976923937,0.5029052976923937,0.5196992934598696,0.5503274470496354,0.5842060409955182
AT,BEV charger,3.3844086144,19.220098304,19.220098304,27.367748672,30.919288576,34.418599952
AT,PHS,5.057300000000001,5.057300000000001,5.057300000000001,5.057300000000001,5.057300000000001,5.057300000000001
AT,air heat pump,0.2011782938310322,0.6398908866990954,0.6398908866990954,0.7180625483381777,1.4560525036360794,1.9473375168498193
AT,battery charger,5.353782296727866e-06,4.26385578053659e-06,4.26385578053659e-06,5.713981275278047e-06,6.726559736278771e-06,4.793998274365072e-06
AT,ground heat pump,0.2692519035377005,0.5257762158250432,0.5257762158250432,0.5762974577901977,0.8688978473886386,1.0563148408418266
AT,home battery charger,4.106430146009212e-06,7.344066112308694e-06,7.344066112308694e-06,1.480385229527301e-05,2.1515806136301772e-05,2.33235740132059e-05
AT,hydro,3.6006199999999997,3.6006199999999997,3.6006199999999997,3.6006199999999997,3.6006199999999997,3.6006199999999997
AT,water tanks charger,2.299493624592365,5.463996085214678,5.463996085214678,7.091124602557502,7.729130246430805,8.38853916559423
BA,BEV charger,1.168301899070341,6.634800908300704,6.634800908300704,9.447379554210784,10.673375374222871,11.881341843940666
BA,PHS,0.44,0.44,0.44,0.44,0.44,0.44
BA,air heat pump,2.2138620900486354e-06,0.0860832081061589,0.0860832081061589,0.0860863168022201,0.1562688693833797,0.1903417699811088
BA,battery charger,5.295605999242085e-06,4.258792140228509e-06,4.258792140228509e-06,5.739716141323381e-06,6.773462895460883e-06,4.9014515151832285e-06
BA,ground heat pump,0.06164064413324,0.1142986468018003,0.1142986468018003,0.1143179186694591,0.2202637004080232,0.2589299622409297
BA,home battery charger,4.061609647943428e-06,0.0502621703725226,0.0502621703725226,0.1800377635178679,1.1540442133907969,1.1540437203081937
BA,hydro,1.6145,1.6145,1.6145,1.6145,1.6145,1.6145
BA,water tanks charger,0.030131526224174,0.9916422883553384,0.9916422883553384,1.038527972750375,1.1361150016857269,1.2030246245866565
BE,BEV charger,4.008487111199999,22.764247791999995,22.764247791999995,32.414309356,36.62074644799999,40.765324171
BE,PHS,1.308,1.308,1.308,1.308,1.308,1.308
BE,air heat pump,8.776409320457014e-06,2.028502788095353,2.028502788095353,2.0750753011695484,3.976571256640812,4.370213820179417
BE,battery charger,1.632601741710578e-05,1.2422796252804555e-05,1.2422796252804555e-05,1.6781031622659184e-05,2.0010277430452787e-05,1.4284003077258182e-05
BE,ground heat pump,0.2402828353249567,0.2670315872105792,0.2670315872105792,0.286852350510187,0.3724993730055478,0.3860333920564006
BE,home battery charger,1.2458988488260088e-05,1.8921515356637628e-05,1.8921515356637628e-05,4.9724086608451314e-05,0.6373317188890529,0.6373563529470516
BE,hydro,0.0127828025477706,0.0127828025477706,0.0127828025477706,0.0127828025477706,0.0127828025477706,0.0127828025477706
BE,water tanks charger,0.652173952530561,8.89737745539007,8.89737745539007,13.386958673218077,19.68424648231416,25.065898213455423
BG,BEV charger,2.2619446344,12.845611504,12.845611504,18.291033772,20.664679376,23.003418427
BG,PHS,0.864,0.864,0.864,0.864,0.864,0.864
BG,air heat pump,0.2822074064948888,0.1280026885368343,0.1280026885368343,0.1232305343655205,0.1275585338464032,0.1640553452992201
BG,battery charger,5.275864967552328e-06,4.4090785619608635e-06,4.4090785619608635e-06,5.967521285568918e-06,7.039081436994568e-06,5.338543148032036e-06
BG,ground heat pump,0.0836614049738583,0.0884266319065181,0.0884266319065181,0.0929379630367997,0.0977054496938072,0.1127498029260936
BG,home battery charger,4.0580198699260034e-06,0.1301446324552141,0.1301446324552141,2.6015587002357483,2.6016493788741695,2.601654491360479
BG,hydro,1.92514,1.92514,1.92514,1.92514,1.92514,1.92514
BG,water tanks charger,0.9582015308710417,2.947381573782978,2.947381573782978,3.1958040245432393,2.660284533730615,2.882481459092284
CH,BEV charger,3.1777115831999994,18.046263312,18.046263312,25.696309716,29.030945328,32.316542181
CH,PHS,5.08955,5.08955,5.08955,5.08955,5.08955,5.08955
CH,air heat pump,0.2794137398219699,1.0326029430407284,1.0326029430407284,0.9076052000476642,1.8161192830604256,2.121474617065936
CH,battery charger,5.454841944665948e-06,4.383437420934713e-06,4.383437420934713e-06,5.80465687365333e-06,6.804157350130787e-06,4.761606500755179e-06
CH,ground heat pump,0.2122511817817875,0.3360897110525119,0.3360897110525119,0.3085070393832693,0.5319895120132915,0.6260426108967954
CH,home battery charger,4.1641374098918835e-06,6.908460074600067e-06,6.908460074600067e-06,1.9080381397839696e-05,2.814187539270294e-05,2.956021114951055e-05
CH,hydro,9.91631,9.91631,9.91631,9.91631,9.91631,9.91631
CH,water tanks charger,0.20718937316112,6.015875451728986,6.015875451728986,7.236288280747227,10.572603527149566,12.068416544630905
