country,sector,2023,2030,2035,2040,2045,2050
AL,Battery,9.450252059632152e-06,0.0971297517001345,0.0971297517001345,1.1220141129799024,1.1223557008732312,1.1673391992266613
AL,Biomass CHP,0.0058235239455475,0.0307415531163733,0.0307415531163733,0.0387772806381322,0.0464804960512391,0.0508518761432435
AL,Biomass CHP CC,4.01457098741575e-07,2.1397684446947357e-07,2.1397684446947357e-07,2.659310649937457e-07,3.2995086292629757e-07,6.264127492031522e-07
AL,Gas,2.041648072301439e-06,3.4480499878815923e-06,3.4480499878815923e-06,4.315757675383819e-06,4.901188588156763e-06,5.318420022222494e-06
AL,Gas CHP,2.564079237271384e-06,1.3966136653956586e-06,1.3966136653956586e-06,1.8333129147727743e-06,2.1070592511287484e-06,2.3160679063357164e-06
AL,Gas CHP CC,7.617727021498146e-07,6.529942586655055e-07,6.529942586655055e-07,8.253937345175906e-07,1.0077284003973406e-06,1.1298289190168224e-06
AL,Hydroelectricity,1.7389,1.7389,1.7389,1.7389,1.7389,1.7389
AL,Oil,0.0898545430580946,0.089855654469489,0.089855654469489,0.0898559821507494,0.0898561997820906,0.0898563690588385
AL,Solar,0.162,2.8311400126866637,2.8311400126866637,5.216258686521846,5.4323454494555214,5.432347087179291
AT,Battery,9.460212442736072e-06,1.1607921892839334e-05,1.1607921892839334e-05,2.051783357054054e-05,2.8242365872566064e-05,2.811757228755656e-05
AT,Biomass CHP,0.7656783414817673,0.9917673712596128,0.9917673712596128,0.991767987378912,1.036081413889528,1.0360817591001092
AT,Biomass CHP CC,6.754371452091579e-07,2.104371639432777e-07,2.104371639432777e-07,2.6186594215124625e-07,3.471682360510772e-07,0.036999639608334
AT,Gas,2.8192019991121273,2.81920342697667,2.81920342697667,1.3170044411171111,0.8380051626267626,0.8380056253374365
AT,Gas CHP,2.4935002580471486e-06,1.5228369581921103e-06,1.5228369581921103e-06,2.108541125768569e-06,2.445859194639326e-06,2.675190146565967e-06
AT,Gas CHP CC,7.691716893049073e-07,8.112908813729026e-07,8.112908813729026e-07,1.0306217328535231e-06,1.4390690329577575e-06,1.5965795438346382e-06
AT,Hydroelectricity,13.46042,13.46042,13.46042,13.46042,13.46042,13.46042
AT,Onwind,3.977236,3.9272387247311857,3.9272387247311857,3.1520210223911547,2.9614130747736853,1.48851669286289
