snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Hydrogen,CO2 captured,Centralized heat,Electricity,Decentralized heat,CO2 emissions,Electricity,Methane,Electricity,Electricity,Centralized heat,Electricity,Decentralized heat,CO2 emissions,Centralized heat,Methane,Electricity,CO2 emissions,Electricity,Decentralized heat,Decentralized heat,Centralized heat,Decentralized heat
sector,Shipping emissions,Aviation emissions,Agriculture emissions,Industry emissions,Industry CC,Steam Methane Reforming CC,Hydrogen production CC,Heat Pump,Nuclear,Heat Pump,Transport emissions,Offwind,Imports,Onwind,Solar,Biomass CHP,Biomass CHP,Gas Boiler,Decentral heat production emissions,Gas Boiler,Storage,Hydroelectricity,Power supply emissions,Gas,Resistive heater,Oil Boiler,Storage,Storage
2035-01-01 00:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.284507239670198,0.7327990687582465,0.4520983700989958,0.1167593248406684,0.9630786614538211,2.056002088901539,7.190653891718455,0.2590324012087679,7.08399972263501,15.315807164358196,4.096476989427707,,0.0215130827272833,0.007037674563002,3.233605143632587,0.8528159840322648,1.047854005924625,,0.0797669310942417,4.76918900405104e-07,9.193591757610469e-07,0.9269258043291522,1.064542628649841e-06,9.022242193330114e-07,1.895419619139171e-06
2035-01-01 03:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.284507239736007,0.732799068685144,0.4520983575973764,0.1167593216031335,0.9571381372031162,2.056002504700538,7.15483298184186,1.291796617625154,6.635077952912128,15.398835010824111,3.2329880075410333,,0.8466731313032774,0.2756157971121248,9.812836631731756,2.2503435273228676,1.4063611991604514,3.0819541700824815,0.07988368333648242,5.461708609473741e-07,1.145975503587448e-06,1.0450112284900988,1.053690326884843e-06,8.601533189883044e-07,1.782385431220115e-06
2035-01-01 06:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.2845072386612966,0.7327990699176206,0.4520983589454533,0.1167593219519781,0.9538280039369006,2.056002507700518,7.133631035213281,2.7388661937683114,6.880577104701218,15.44374241187082,2.428539078607692,0.039311773183380146,0.8466740316121723,0.2756160907242857,10.432392982398996,2.3955050521207366,1.5113373972315147,3.769741170846893,0.07988241772665794,5.486977341920647e-07,1.1536807175971609e-06,1.036051670676773,1.058364186281258e-06,8.630359106007219e-07,1.8416142573739024e-06
2035-01-01 09:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.284507237434967,0.7327990713082011,0.4520983663968809,0.116759323881844,0.9513474102290528,2.056002322308847,7.114379479540495,2.25472905243542,7.059803253278906,15.42590725607526,2.0796191329855693,1.3718218440007406,0.0455664262988747,0.0149152039977443,8.152295942054463,2.018230217831836,1.9493866087405316,1.8838969813022663,0.07987630539942664,5.093703059691892e-07,1.0189661013218112e-06,1.2430951266098271,1.0658495148561217e-06,8.480546085937145e-07,1.8589451692282152e-06
2035-01-01 12:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.28450723622862,0.7327990726610016,0.4520983695198535,0.1167593246903024,0.9438849621416324,2.0560022393754918,7.067738791324879,2.65624719366993,7.069077614628584,15.38865890747165,1.8327420672980468,2.0947835686356724,0.0435571685433259,0.0142569774155179,7.563636876414689,1.878771435580949,1.841575248593038,1.2167861307350265,0.07987629728570661,4.973240340720203e-07,9.805460346335723e-07,1.2110048483114084,1.0645205084463025e-06,8.630985957398237e-07,1.838438001317373e-06
2035-01-01 15:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.2845072359469745,0.7327990729290184,0.4520983903309881,0.1167593300842653,0.90785237404333,2.0560025257997085,6.8458359936772215,3.0350050001098525,7.045786940976479,15.319328331786895,1.516180838509425,0.024555540373535398,0.8435566794747444,0.2746009422920898,8.754645565306756,2.004916639500496,1.2402285357562446,1.9181334184918604,0.07988498429071861,5.535839278001265e-07,1.1700237079265329e-06,1.167270672569099,1.0640843987018052e-06,8.324376884880635e-07,1.849050018222494e-06
2035-01-01 18:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.284507235269856,0.7327990736518113,0.4520983913515265,0.1167593303489185,0.8756181653483768,2.0560025320530078,6.647545520947354,1.3968618038849765,7.081825215318254,15.244049059535683,1.7827709757689167,,0.8433662526469196,0.2745386720289164,8.905222860673598,2.035712500758509,1.2421882594644955,2.1455048039900495,0.07988579878265355,5.549906291804843e-07,1.1748761171608004e-06,1.0415988026417988,1.06585692619357e-06,8.350671101783176e-07,1.8455255546866404e-06
2035-01-01 21:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.2845072344747273,0.7327990745144007,0.4520983935294655,0.1167593309133292,0.8700388115602274,2.0560025201263827,6.613971719963212,0.5540215318078227,7.083897527779858,15.159009329086444,2.1559240346249484,,0.7425967542358802,0.2417168827044823,4.265694153858677,0.9581265247006726,0.5057222547645995,,0.07987936245017317,5.508969962486675e-07,1.1600844836816551e-06,0.9179949055217697,1.0733940153198436e-06,8.328383241023863e-07,1.8644879555048297e-06
2035-01-02 00:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.284507233591206,0.7327990754850173,0.4520983939715524,0.1167593310284045,0.8697887967529441,2.0560025399808213,6.614315678885234,0.2663921348380024,7.080645746987516,15.184427910473168,1.8309161903709024,,0.7666450294867321,0.2495444637873108,4.623311228450867,1.0389697744024273,0.5508414765067073,,0.07988929472639057,5.574035606704529e-07,1.1828224734144105e-06,0.9549310989478624,1.0724614532763917e-06,8.211014326681419e-07,1.839396266974953e-06
