snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
carrier,Methanol,Oil,Centralized heat,Oil,Electricity,Ammonia,Hydrogen,Electricity,Decentralized heat,Oil,Methanol,Methane,CO2 emissions,Solid biomass,Solid biomass,CO2 emissions,Solid biomass,Electricity,CO2 captured,Hydrogen,Methane,Electricity,Hydrogen,CO2 captured,Electricity,Electricity,CO2 captured,Oil,Electricity,Centralized heat,Decentralized heat,Electricity,Hydrogen,Electricity,Oil,Solid biomass,CO2 emissions,Centralized heat,Methanol,Hydrogen,Electricity,Ammonia,Solid biomass,Electricity,Ammonia,Solid biomass,Methane,Methane,Methane,Decentralized heat,Methane,Oil
sector,Shipping,Industry,Industry,Aviation,Industry,Industry,Industry,Agriculture,Agriculture,Agriculture,Industry,Industry CC,Industry emissions,Industry CC,Solid biomass methanation,Solid biomass methanation emissions,Industry,Residual electricity consumption,Efuels production,Efuels production,Storage,Compression losses,Methanol production,Methanol production,Methanol production,Hydrogen production,CO2 sequestration,Transport,Decentral heat production,Residential / Services heat consumption,Residential / Services heat consumption,Ammonia production,Ammonia production,Transport,Storage,Central CHP production CC,Central heat production emissions,Storage charging,Storage,Storage,Hydroelectricity,Hydrogen production,Decentral heat production,Battery charging,Storage,Central CHP production,Central CHP production CC,Decentral heat production,Hydrogen production CC,Storage charging,Power supply,Decentral heat production
2050-01-01 00:00:00,57.065596856101045,71.07990867583271,6.482876712328767,83.871621355086,202.5844748858447,10.534246575342468,8.906392694063927,5.7144931044690885,22.34338942225278,10.49743235957586,1.0114155251137698,21.632418885927315,27.536509830484064,79.04499738405264,1.0982712389518816,0.3504373179839866,9.064981807150303,145.52677870537065,12.212512696314857,59.45059044690175,29.046531315956763,1.068207973127978,67.65582516038872,14.743973008713468,16.10783145973218,248.67335683809603,24.486363625052757,12.72009333871994,158.87914562558385,102.31129903508088,304.37799774369546,5.898874891883612,27.392915187380265,103.0143537558391,46.56648499011993,0.6023515078678758,0.2098377618744452,32.66857146149339,1.372161186695099,23.458151983024695,0.2230653506582137,2.7129545509926754,29.2708846287045,55.01617467370123,10.60591206489154,30.207754310798936,20.260780901513353,11.340085791582975,0.563863715677544,48.279978080369645,0.08439516899025354,2.4628433198573016e-06
2050-01-01 03:00:00,57.065596856101045,71.07990867583271,6.482876712328767,83.871621355086,202.5844748858447,10.534246575342468,8.906392694063927,5.7144931044690885,22.34338942225278,10.49743235957586,1.0114155251137698,21.63241888685547,27.53650982801955,79.04499737695129,1.0982711695309109,0.3504372900670554,9.06498181355679,111.0974639135748,14.176315445187806,69.01039487412457,,1.0216791956439908,69.29821263574641,15.101892176044837,16.49885914407304,260.88087620634536,22.368206151600496,59.97517077225011,225.1466495635511,162.14473738377845,484.59430947347295,6.383329544423798,29.642602704473468,72.91339294989606,7.230189165115357,0.6023565333360208,0.2098394691848142,16.90987005334221,2.815327061653137,19.139816560715307,4.096834736867208,2.712959837595217,39.0875186205517,33.786354746472355,12.564882324287083,58.31284667855517,20.26080655980534,62.84355189101159,0.5640264603167182,0.7464848370029317,0.08439529023532545,3.0078440199261297e-06
2050-01-01 06:00:00,57.065596856101045,71.07990867583271,6.482876712328767,83.871621355086,202.5844748858447,10.534246575342468,8.906392694063927,5.7144931044690885,22.34338942225278,10.49743235957586,1.0114155251137698,21.63241888717773,27.536509823305636,79.04499736325225,1.098271089897911,0.3504372674427196,9.06498182582987,111.72604918204428,14.206949520564748,69.15952175032454,,1.0161499006391628,70.82307557436619,15.434199674411738,16.861906008940192,246.53190725326863,22.252312933661944,129.8075009528415,248.64819376478025,171.35201203266334,509.92333806579256,6.15137897933713,28.565481681644805,108.93080748260309,,0.602357630599158,0.2098398405446176,10.626121640300434,4.155224124908447,7.952800026508894,5.530532185629776,2.712959346468032,40.39589601075175,34.6031543780525,11.626950890246198,68.17178004454482,20.260806129212483,78.12858775785982,0.5640259797657226,1.2112182113773802e-05,0.08439540430909577,1.965695901273167
2050-01-01 09:00:00,57.065596856101045,71.07990867583271,6.482876712328767,83.871621355086,202.5844748858447,10.534246575342468,8.906392694063927,5.7144931044690885,22.34338942225278,10.49743235957586,1.0114155251137698,21.632418887834252,27.536509822763552,79.04499736173865,1.098271028116204,0.3504372517514315,9.064981827159572,141.1766469496965,14.26774434053818,69.4554713254373,,1.0351198998973152,70.82800679529461,15.435274316367495,16.863080058261406,275.9747148327568,22.168921612890212,106.6456827454813,232.65061134271176,152.27298994847965,453.26404227456794,6.05134011429059,28.10092594925724,291.93499677698384,0.0,0.6023549075566549,0.2098389158697248,14.095938310419932,4.15955718946457,30.041496438868492,12.543450658456893,2.7129579016272,35.49082572103762,142.3508578181744,11.222428012198538,46.03326997807747,20.260782651190205,45.60749021950609,0.5640241611418692,4.165335215874563,0.0843891554670019,0.5018963896316615
2050-01-01 12:00:00,57.065596856101045,71.07990867583271,6.482876712328767,83.871621355086,202.5844748858447,10.534246575342468,8.906392694063927,5.7144931044690885,22.34338942225278,10.49743235957586,1.0114155251137698,21.632418888275623,27.536509823766416,79.0449973647077,1.098270989470317,0.35043724164536,9.06498182454811,148.57016761478343,14.267744201619058,69.45547064917814,3.2880027050308502,1.0440875617947265,69.68091340664739,15.185292678857436,16.589974425019932,254.932610166223,22.16104263274399,122.8660949058018,222.79267650587713,146.07832983138096,435.2198158813675,6.063746612316979,28.15853865582216,200.0259918510035,0.0,0.6023547768903565,0.2098388710701095,16.236867817318853,3.151606228351593,15.596132396961288,7.41239044911224,2.7129580118539245,34.34555772560634,132.54787173588855,11.272595706402091,42.93956703126394,20.260784330166647,38.11506822534379,0.5640231526581093,11.218246057044434,0.08439486354574649,0.4837760504324342
2050-01-01 15:00:00,57.065596856101045,71.07990867583271,6.482876712328767,83.871621355086,202.5844748858447,10.534246575342468,8.906392694063927,5.7144931044690885,22.34338942225278,10.49743235957586,1.0114155251137698,21.632418887662684,27.53650981964499,79.04499735260393,1.0982709564495927,0.3504372326708107,9.06498183555458,167.74688025942524,13.692045159980198,66.6529640073244,,1.007016040416004,70.82800781214075,15.435274537964856,16.863080300357137,242.0214174934633,22.73105801873675,139.4158735245597,197.80285262959876,154.8136467209763,461.78525908749657,6.099693641932128,28.32546776544625,72.60978702418906,,0.6023571450743149,0.209839675544816,9.353482281800996,4.159558082580567,7.398260663903677,1.7118452427457025,2.712963502252767,39.068698217294234,12.6041960320949,11.417948200693278,68.8485036048162,20.260809864208763,54.53675572424868,0.5640319759260193,0.0243337337227838,0.08439657865816111,3.5056488224408464
2050-01-01 18:00:00,57.065596856101045,71.07990867583271,6.482876712328767,83.871621355086,202.5844748858447,10.534246575342468,8.906392694063927,5.7144931044690885,22.34338942225278,10.49743235957586,1.0114155251137698,21.632418887611745,27.536509818931844,79.04499735046859,1.0982709287743726,0.3504372255944619,9.0649818373612,172.3791363858398,14.112987892167984,68.70211593823271,,1.0069128555440703,70.68910058718443,15.405003022236292,16.83000858535209,250.42756716334335,22.314990241356178,67.2003080884939,211.8798579031755,154.00179128611774,458.5928891243856,5.67820800055078,26.368192753063152,41.78878867793776,0.0,0.6023571292275858,0.2098396700717005,6.734337889920144,4.037500304222108,13.68166513483741,0.0,2.7129634851825344,39.08259094437014,4.720263410693389,9.713598677221686,68.04992788620656,20.260814123565353,55.130391621801664,0.5640324891040991,0.0210195381357537,0.0843967928729951,1.3937196156587188
2050-01-01 21:00:00,57.065596856101045,71.07990867583271,6.482876712328767,83.871621355086,202.5844748858447,10.534246575342468,8.906392694063927,5.7144931044690885,22.34338942225278,10.49743235957586,1.0114155251137698,21.632418887562768,27.536509818723733,79.04499734981206,1.0982709034821296,0.3504372197383906,9.064981838030567,161.62953418916422,13.07872390434346,63.66731218546451,26.385154740215544,1.0398885180235928,61.8388833802006,13.476309324218716,14.72290536380152,228.13720723932624,24.374502532588775,26.580931446654404,151.25864647594628,109.43886465983678,324.4140486951392,3.2146813827701233,14.928184795686253,88.99589433510592,35.97601682782173,0.6023537775830002,0.2098385298481494,7.603021829997973,0.0,22.531159049655297,,2.712962104465488,32.1004670394119,3.388390048226736,0.0,34.7900025545464,20.260797553223803,14.534738071796001,0.5640284848172635,30.13722948063968,0.08439701028969328,2.626318570897067e-06
