snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
carrier,Electricity,Oil,Oil,Methanol,Hydrogen,Oil,Centralized heat,Electricity,Decentralized heat,Ammonia,Decentralized heat,Coal,Oil,Methanol,Methane,Solid biomass,Methane,CO2 captured,Electricity,CO2 captured,Hydrogen,Electricity,Hydrogen,Electricity,Electricity,Electricity,Electricity,Methane,Oil,Centralized heat,Decentralized heat,Methanol,Electricity,Oil,Solid biomass,Solid biomass,Ammonia,Electricity,Methane,Centralized heat,Hydrogen,Electricity,Methane,Oil,Decentralized heat,lignite,Coal
sector,Industry,Aviation,Industry,Shipping,Industry,Shipping,Industry,Agriculture,Agriculture,Industry,Industry,Industry,Agriculture,Industry,Industry CC,Industry,Hydrogen production CC,CO2 sequestration,Methanol production,Methanol production,Methanol production,Residual electricity consumption,Ammonia production,Ammonia production,Compression losses,Decentral heat production,Hydrogen production,Storage,Transport,Residential / Services heat consumption,Residential / Services heat consumption,Storage,Transport,Storage,Central CHP production,Decentral heat production,Storage,Hydroelectricity,Decentral heat production,Storage charging,Storage,Battery charging,Power supply,Decentral heat production,Storage charging,Power supply,Power supply
2040-01-01 00:00:00,178.93949771689498,83.871621355086,87.1552511415171,39.945917799280856,7.542237442922374,19.687630915347768,10.34703196347032,5.7144931044690885,22.34338942225278,7.373287671232878,0.0433789954337899,16.4004954338,10.49743235957586,0.70662100456696,55.94493015451186,66.19748216831557,63.597869341117175,21.81632240812553,12.284199650314378,11.244090089386493,51.595875326522446,145.52677870537065,11.560442874583323,2.489461444517987,0.2588826838549162,109.888868370717,39.413774582862914,29.14871518152076,24.3394093692818,84.6829268952445,363.5268164859244,4.6847568449974055,93.68183570803296,149.10380371522902,60.020155063700834,31.58722616145186,2.693259431714832,7.314806085016227,147.0015355327311,4.114962935446937,1.086308724111134,1.813861160283574,20.731112911831396,0.0018874726803791,14.453330044375733,3.17067466679789e-07,1.5300937782415323e-05
2040-01-01 03:00:00,178.93949771689498,83.871621355086,87.1552511415171,39.945917799280856,7.542237442922374,19.687630915347768,10.34703196347032,5.7144931044690885,22.34338942225278,7.373287671232878,0.0433789954337899,16.4004954338,10.49743235957586,0.70662100456696,55.944930156089114,66.19748216904458,63.59786943674173,21.81614316558504,12.284592705670656,11.244449864541728,51.59752623058915,111.0974639135748,11.715502206958137,2.5228523996697554,0.2134712345347774,158.54614175632958,39.41377252716361,,114.7601825353362,136.06584504354782,584.2693193015032,4.6862074942588805,75.00637189214797,7.191727054119111,83.04558317948539,40.5414708028304,2.8282815116481324,1.4491142026176946,271.9196221397987,0.1277165269502954,0.9295952136941754,1.3471452242358375,18.292586662194665,51.992284156254954,0.0815986917573132,3.1934987126880825e-07,1.588692507051492e-05
2040-01-01 06:00:00,178.93949771689498,83.871621355086,87.1552511415171,39.945917799280856,7.542237442922374,19.687630915347768,10.34703196347032,5.7144931044690885,22.34338942225278,7.373287671232878,0.0433789954337899,16.4004954338,10.49743235957586,0.70662100456696,55.944930162683505,66.19748216349274,63.59786949004335,21.81614205806435,12.284603054775022,11.244459337382056,51.59756969871196,111.72604918204428,11.798093643217587,2.540637894433742,0.2040363379383618,173.22407425752255,39.41377243535231,,248.381660477068,142.80472778896973,616.5069691179588,4.686245690345764,96.30404556788834,,90.8294754034097,40.32679368653233,2.9002002628170014,4.58712055038121,291.08405093138236,0.0248305324635627,0.8469598942418954,0.8099039912362698,1.1219347994159865,64.39334945006992,1.7170449825131662e-05,3.200768913041885e-07,1.5919153785242778e-05
2040-01-01 09:00:00,178.93949771689498,83.871621355086,87.1552511415171,39.945917799280856,7.542237442922374,19.687630915347768,10.34703196347032,5.7144931044690885,22.34338942225278,7.373287671232878,0.0433789954337899,16.4004954338,10.49743235957586,0.70662100456696,55.94493017249315,66.19748215629144,63.59787008668805,21.81588467027588,12.284879374912595,11.244712261350143,51.59873029360409,141.1766469496965,11.564691002823317,2.4903762495630497,0.26858517413351357,169.8241074333962,39.41377676099975,,204.062412176561,126.72563954183488,546.7747852393511,4.687265504837036,203.55847659622216,0.0,71.66173847043811,38.949668238108195,2.6969586258942764,8.278990291393972,249.05309632635618,0.0546652092026245,1.0792080577817584,68.00336699381813,4.3999600609434146e-05,28.647380130895456,2.4518735736595865e-05,2.987179301283707e-07,1.5195434999311733e-05
2040-01-01 12:00:00,178.93949771689498,83.871621355086,87.1552511415171,39.945917799280856,7.542237442922374,19.687630915347768,10.34703196347032,5.7144931044690885,22.34338942225278,7.373287671232878,0.0433789954337899,16.4004954338,10.49743235957586,0.70662100456696,55.9449301752174,66.19748215521436,63.59787007564304,21.815884590952532,12.284879732520274,11.244712588678995,51.598731795621454,148.57016761478343,11.564686645124311,2.4903753111626985,0.2720782416654156,161.90150021709496,39.41377658979419,0.0,235.09954698317503,121.66278229489006,524.3991128138083,4.687266823768616,154.8177473589456,0.0,69.43094193309591,38.91829879808257,2.696954856542721,7.418380914404582,233.04542229769896,1.33781631353797,1.0792107175476036,51.49019207485932,4.3997630878593255e-05,22.304978148908788,0.1953549276906993,3.013664793291677e-07,1.5195630725793733e-05
2040-01-01 15:00:00,178.93949771689498,83.871621355086,87.1552511415171,39.945917799280856,7.542237442922374,19.687630915347768,10.34703196347032,5.7144931044690885,22.34338942225278,7.373287671232878,0.0433789954337899,16.4004954338,10.49743235957586,0.70662100456696,55.94493016975851,66.1974821613135,63.597869349900726,21.81616618803883,12.284580152918297,11.244438374637424,51.59747350674355,167.74688025942524,11.564678404232591,2.490373536543643,0.2362767035875889,143.5916636913615,39.41377101576108,,266.766911840028,129.22673049583685,556.8633333363575,4.686161166191102,52.91966624874525,,92.21858250815548,39.29635347803691,2.6969477842220835,0.0,254.68631507743433,0.2347508133103715,1.080469181043755,0.5868638236911284,28.986321813398433,49.27195181815912,2.059892245810352e-05,3.2564749640088225e-07,1.60265694844233e-05
2040-01-01 18:00:00,178.93949771689498,83.871621355086,87.1552511415171,39.945917799280856,7.542237442922374,19.687630915347768,10.34703196347032,5.7144931044690885,22.34338942225278,7.373287671232878,0.0433789954337899,16.4004954338,10.49743235957586,0.70662100456696,55.944930167812345,66.19748216500932,63.59786937935045,21.8161555344522,12.284590534631809,11.244447877325864,51.59751711183066,172.3791363858398,11.23580303328344,2.41955249924329,0.2430771218982598,143.08504353991572,39.413771606279965,,128.5852049002418,128.09232536150628,553.3945369140997,4.686199481487274,40.295634910091245,0.0,95.5176932026618,38.951013354744674,2.410570762142026,0.3367626811221918,256.6481052262101,0.1885774617380667,1.4093017961911918,3.2030156207040985,32.02574689930128,46.04784606146061,0.0001801747848933,3.219874653808254e-07,1.5938713418289555e-05
2040-01-01 21:00:00,178.93949771689498,83.871621355086,87.1552511415171,39.945917799280856,7.542237442922374,19.687630915347768,10.34703196347032,5.7144931044690885,22.34338942225278,7.373287671232878,0.0433789954337899,16.4004954338,10.49743235957586,0.70662100456696,55.94493016915224,66.19748216656313,63.59786924732102,21.816505657463956,12.284205001566985,11.244094987545765,51.595897802757776,161.62953418916422,11.235726111208477,2.4195359346062837,0.2369370316308029,119.853335090181,39.41376941690816,21.189823962881036,50.86158997965779,89.99354148390341,388.8905297319762,4.684776595115662,53.71322907229881,122.49755149602888,69.16273392373884,31.64142514723604,2.4105038163451535,,150.47891611636118,3.326524292322995,1.4109970382174228,3.451105029372041,26.70162628251902,0.6689243036932814,0.744872793956744,3.279847712649047e-07,1.6247438331868217e-05
