snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Hydrogen,CO2 captured,Centralized heat,Electricity,Decentralized heat,CO2 emissions,Electricity,Methane,Electricity,Electricity,Electricity,Centralized heat,Decentralized heat,CO2 emissions,Methane,Centralized heat,CO2 emissions,Electricity,Decentralized heat,Decentralized heat,Decentralized heat
sector,Shipping emissions,Aviation emissions,Industry emissions,Industry CC,Steam Methane Reforming CC,Hydrogen production CC,Heat Pump,Nuclear,Heat Pump,Transport emissions,Offwind,Imports,Onwind,Solar,Biomass CHP,Biomass CHP,Gas Boiler,Decentral heat production emissions,Storage,Gas Boiler,Power supply emissions,Gas,Resistive heater,Oil Boiler,Storage
2035-01-01 00:00:00,2.602640701264927,0.325259039312778,1.3682959571797868,0.5217033997425878,0.452068406241312,0.1167515826902798,0.5165716185981595,1.0260005864021802,3.9507802685606594,0.1445325704702778,7.08399972263501,15.315807164358196,3.3162532609167097,,4.910454171524342e-07,1.5066315056536718e-06,1.746818319179238,0.4711301193960865,0.0,0.6208556049773682,1.6641412748284547e-07,3.366772350658757e-07,0.5644388711672904,3.544258329846306e-07,6.433273158312498e-07
2035-01-01 03:00:00,2.602640701264927,0.325259039312778,1.3682959571092166,0.5217033998115513,0.4520683998172303,0.116751581027578,0.5148528684074116,1.026000764400991,3.9396102840165934,0.719979964868697,6.635077952912128,15.398835010824111,2.498747790148434,,0.2592488642350969,0.796657066749733,5.357408963287151,1.1733607434947129,0.6528593427017768,0.4776924873633535,1.9211585141431292e-07,4.247554351541092e-07,0.6215840810865629,3.526582807433297e-07,6.030724925563831e-07
2035-01-01 06:00:00,2.602640701264927,0.325259039312778,1.3682959561268633,0.5217034008928766,0.4520684003054175,0.1167515811538051,0.5121380403373638,1.0260007663929824,3.921990974457654,1.5276770677011209,6.880577104701218,15.44374241187082,1.8355394614856355,0.014919169961183228,0.2592490211565654,0.7966575482006587,5.70053421888432,1.2541818460170753,1.0161010284100194,0.5380744416859764,1.931190139549418e-07,4.280045572597677e-07,0.6196036649424317,3.5551971083637706e-07,6.282287609952662e-07
2035-01-01 09:00:00,2.602640701264927,0.325259039312778,1.368295955043182,0.5217034020847495,0.4520684041685037,0.1167515821537358,0.5057867485613443,1.0260006868794456,3.8808959106995884,1.2620193794368229,7.059803253278906,15.42590725607526,1.5932961517028976,1.0629714546604279,1.0935330841603996e-06,3.3546215253772618e-06,4.462870615871994,1.1180285886284496,0.480020688321325,1.1363649386818897,1.7863304769622894e-07,3.7564076021753627e-07,0.7498743131227842,3.583657834672661e-07,6.346893232073523e-07
2035-01-01 12:00:00,2.602640701264927,0.325259039312778,1.3682959539053279,0.5217034033377133,0.4520684056808918,0.1167515825449073,0.5018098342819304,1.0260006519356188,3.855150734413732,1.4866895281498738,7.069077614628584,15.38865890747165,1.3933628425263205,1.6992922288058148,6.621228587374651e-07,2.0308687556907356e-06,4.132583923909062,1.0396226835530447,0.7359494852779753,1.0750442700398894,1.7397010737064876e-07,3.6036029738464343e-07,0.7395689446674358,3.568046706070526e-07,6.209341676375015e-07
2035-01-01 15:00:00,2.602640701264927,0.325259039312778,1.3682959534096555,0.521703403863548,0.452068415811286,0.116751585167973,0.4853742982357508,1.0260007716536708,3.748646862419501,1.6958020331837669,7.045786940976479,15.319328331786895,1.2809655448118606,0.0142500473035705,0.2592492654685823,0.7966582981204247,4.774259239525701,1.0379627660727102,0.0629435348962724,0.3853639504760123,1.9486396328272857e-07,4.337006015111792e-07,0.7123443524691986,3.566930544832189e-07,6.301370072372863e-07
2035-01-01 18:00:00,2.602640701264927,0.325259039312778,1.3682959527284846,0.5217034046016897,0.452068416470226,0.116751585338655,0.4712294529567046,1.0260007741473613,3.656982540268136,0.778931580240222,7.081825215318254,15.244049059535683,1.5554774077907063,,0.2592493335645863,0.7966585070839447,4.83242283001394,1.049177373915129,0.1913011675157467,0.3825443352695403,1.9550065294574953e-07,4.3584488624264975e-07,0.6506727327722592,3.567675255404423e-07,6.286276501197966e-07
2035-01-01 21:00:00,2.602640701264927,0.325259039312778,1.3682959520274687,0.5217034053643056,0.4520684176343403,0.1167515856400881,0.4700062278924888,1.0260007690052018,3.6490250385848833,0.308537784051783,7.083897527779858,15.159009329086444,1.846976801342957,,0.2314083266575114,0.7111047119972731,2.2750300995880415,0.45965016622571914,0.0,5.672169288380357e-06,1.9390233021323124e-07,4.2973011319451345e-07,0.5830588533595769,3.57567347166167e-07,6.366502425636496e-07
2035-01-02 00:00:00,2.602640701264927,0.325259039312778,1.3682959512992694,0.5217034061598508,0.4520684178012272,0.1167515856834604,0.4723248791558471,1.0260007776060218,3.6640159002534345,0.1480805347308729,7.080645746987516,15.184427910473168,1.5580539897945136,,0.2389401841503297,0.7342496862079528,2.3780747929865944,0.48046912508076284,0.0,4.2309372856398996e-06,1.9656109196992014e-07,4.3938184986016947e-07,0.607848164362158,3.573405898686044e-07,6.258768932784747e-07
2035-01-02 03:00:00,2.602640701264927,0.325259039312778,1.3682959505587597,0.5217034069715613,0.4520684183657819,0.1167515858297079,0.4752552565721983,1.026000779125875,3.6829592559988154,0.7268170738711499,7.0286872160926945,15.341526397611238,1.2671827720828832,,0.2592494130248675,0.7966587504541904,6.303484968722899,1.3953014641374486,1.8562758902861825,0.6394426949605471,1.9726438808861374e-07,4.41881471687852e-07,0.6174664913195436,3.5734383034781425e-07,6.063311656988914e-07
2035-01-02 06:00:00,2.602640701264927,0.325259039312778,1.3682959497384548,0.5217034078743286,0.4520684189012742,0.1167515859683907,0.472282531623555,1.0260007779424674,3.663669882501912,1.570515565050549,4.374991523462238,15.403609388517864,0.7625511794271213,0.019257131503623223,0.2592494030404104,0.7966587197730868,6.926957489824407,1.5337062928501906,2.492814487939089,0.7047732395381626,1.9746620333200433e-07,4.4249315506713546e-07,0.3631227976343144,3.59146255687812e-07,6.191257681015065e-07
2035-01-02 09:00:00,2.602640701264927,0.325259039312778,1.3682959488797606,0.5217034088178791,0.4520684213775082,0.1167515866094228,0.4864136004263336,1.0260007482875049,3.755125245139195,1.3194513478659151,2.135915388445243,15.336911888688975,0.4690008694198658,2.2739055091614464,0.2592463649366869,0.7966493995447528,5.693101991025846,1.2395839584916242,1.2878088139573811,0.4692859195934349,1.907916395974643e-07,4.1646491010544224e-07,0.263622838230211,3.618625186094295e-07,6.140324686305489e-07
2035-01-02 12:00:00,2.602640701264927,0.325259039312778,1.3682959482534056,0.5217034095003076,0.4520684224818486,0.116751586895384,0.5039681128391443,1.0260007407230878,3.868786363338548,1.547110956547155,3.8792077344662945,15.212818537178668,0.6581625082182474,1.1627900894664824,0.2592272725043067,0.796590759861698,5.219566541959183,1.127136496606171,1.278979022449814,0.3811802042884989,1.886917271049008e-07,4.096048898251946e-07,0.2273641666860039,3.6023598572714236e-07,6.097476051935007e-07
2035-01-02 15:00:00,2.602640701264927,0.325259039312778,1.3682959477864096,0.5217034100002271,0.4520684205729474,0.1167515864013434,0.4995848063420987,1.0260007784416347,3.8403469622784736,1.7288425159961158,6.704015796433991,15.034492066629255,0.982328367946959,,0.259249448453613,0.7966588593761281,5.81467963947913,1.2668346417349872,1.49037131834231,0.4833996510156177,1.9698344696594797e-07,4.4108586588816235e-07,0.2099509498968065,3.583560422198972e-07,6.181939032869471e-07
2035-01-02 18:00:00,2.602640701264927,0.325259039312778,1.3682959472771576,0.5217034105492727,0.4520684226559005,0.1167515869405361,0.4987256104327532,1.0260007538554718,3.834737182903265,0.819071217198696,7.082795858966462,14.789159900030548,1.898124097009452,,0.2592468342694186,0.7966508394095515,5.729134871318267,1.246223785944425,1.6398843775545249,0.4659228183029895,1.8959166701965006e-07,4.14511919902451e-07,0.1981923508702901,3.5650457313416373e-07,6.095361286163757e-07
2035-01-02 21:00:00,2.602640701264927,0.325259039312778,1.3682959467236149,0.5217034111503147,0.4520684240569093,0.1167515873031972,0.5037986891057278,1.0260007443653445,3.8675528898749203,0.327343596471528,7.083961333633148,14.478314880924254,2.4549497219249967,,7.87200016585806e-06,2.4161182230164818e-05,2.8632519374337435,0.7212795964338421,0.0,0.7499853552591166,1.8683254503007277e-07,4.040892797882425e-07,0.1841438575006969,3.5759289559856354e-07,6.34275471480523e-07
2035-01-03 00:00:00,2.602640701264927,0.325259039312778,1.3682959462106932,0.5217034117084605,0.4520684267342379,0.1167515879962267,0.51098869663336,1.0260006974396958,3.914082876028673,0.1489660377895998,7.074670140453169,14.205530287926685,1.8548264284586184,,1.1385700446614128e-06,3.4934155488592297e-06,0.6038018281249893,0.18713815528481612,0.0,0.3421777181275495,1.78503889143921e-07,3.7588041027517724e-07,0.1494131003712292,3.562460447104513e-07,6.502672172558127e-07
2035-01-03 03:00:00,2.602640701264927,0.325259039312778,1.3682959456977983,0.5217034122691399,0.4520684299104875,0.1167515888183296,0.518938907809518,1.026000607125539,3.9655459362974392,0.6855892151623441,7.081658698807578,14.070721724813067,1.6963903438811303,,5.01830186392471e-07,1.5395531931533733e-06,2.9681256732582377,0.745909650820275,0.0,0.7680607654663936,1.6894245692066983e-07,3.442844997395418e-07,0.167496617468669,3.574452477385041e-07,6.453492017351573e-07
2035-01-03 06:00:00,2.602640701264927,0.325259039312778,1.3682959451171712,0.5217034129083896,0.4520684306297137,0.1167515890045162,0.5259980662606755,1.026000604393542,4.011225045594959,1.4866189514231942,7.07504976824704,13.941678186182967,1.4519306438827595,6.300173927994059e-09,4.885287551360425e-07,1.4987300816000111e-06,3.3052556499121155,0.8199877763813012,0.4520825348329381,0.799387404737394,1.687389083231822e-07,3.435692031065428e-07,3.152923776362636e-05,3.585121853725432e-07,6.283031269178587e-07
2035-01-03 09:00:00,2.602640701264927,0.325259039312778,1.3682959444443084,0.521703413650114,0.4520684320724526,0.1167515893780007,0.5342662672014711,1.0260005771362277,4.064708199082228,1.3050478726784192,6.934040247288905,13.796382595291488,1.2945539424458743,0.422707562384014,4.403817602158255e-07,1.3510241238561445e-06,2.4873204635206116,0.6272152535814309,0.0,0.6548577068527054,1.6713003769688015e-07,3.377776625104535e-07,3.096718770630034e-05,3.596367363913252e-07,6.416518306893082e-07
2035-01-03 12:00:00,2.602640701264927,0.325259039312778,1.3682959440375893,0.5217034140910407,0.4520684326701475,0.1167515895328567,0.5430554379105201,1.0260005799206646,4.1215827094398865,1.534490904523203,7.049860264554908,13.65808679834658,1.4866895070460198,0.6198501228140898,4.448365692719151e-07,1.364707085057322e-06,2.1866061211785053,0.5565105091469309,0.0,0.602604673143137,1.6740581656449243e-07,3.382469424549789e-07,3.0808349769995614e-05,3.594163671375093e-07,6.40238411971523e-07
2035-01-03 15:00:00,2.602640701264927,0.325259039312778,1.3682959438714384,0.5217034142603922,0.4520684298030974,0.1167515887909349,0.5417934522021992,1.0260006911232389,4.113365854823928,1.700112300931488,6.945999520046294,13.537197086521797,1.3157764087666115,0.003703884060987857,9.16008398553306e-07,2.810246152657524e-06,2.532920025859221,0.6381935795182435,,0.6641302696818313,1.777217539894648e-07,3.727569723124654e-07,3.142361274751652e-05,3.5826348559088777e-07,6.377338233535163e-07
2035-01-03 18:00:00,2.602640701264927,0.325259039312778,1.368295943602365,0.5217034145465616,0.4520684258351403,0.1167515877641529,0.538573714347736,1.0260007823539443,4.092463372641251,0.8503619375955839,6.6478983088124535,13.421444511981983,1.159715165077028,,0.2134977831347227,0.6560666181017257,2.4904743207540507,0.5031784702515285,,4.507918992799325e-06,1.9628471206901172e-07,4.377393684508879e-07,3.130802857857453e-05,3.572297268718094e-07,6.479369180989183e-07
2035-01-03 21:00:00,2.602640701264927,0.325259039312778,1.3682959432513864,0.5217034149261436,0.4520685030205862,0.1167516077404798,0.5370134452218156,1.0260007942741332,4.08230637655045,0.342243901813338,6.90674644795487,13.33497598470134,1.1060413189135012,,0.1527811845354066,0.4694879218487747,0.748088974662405,0.15114533852181944,,3.6075610317396526e-06,1.999932095058706e-07,4.5153915854001484e-07,2.9602905783625377e-05,3.499070094588429e-07,6.097025384459468e-07
2035-01-04 00:00:00,2.602640701264927,0.325259039312778,1.3682959428576704,0.5217034153559506,0.4520685040870715,0.1167516080166079,0.5339104646129643,1.0260007839915628,4.062160144092537,0.1547019770036583,6.918307844214985,13.346217090803885,1.0110354750986636,,0.120250951856911,0.3695243456840084,0.8870525719072692,0.17922193804625441,0.0,5.077933396127731e-06,1.963997370706946e-07,4.3838942611625086e-07,3.017587108695492e-05,3.508914157599222e-07,6.200386364674292e-07
2035-01-04 03:00:00,2.602640701264927,0.325259039312778,1.3682959424234717,0.5217034158333976,0.4520685042863077,0.1167516080682189,0.5310760010583947,1.0260007866569452,4.043761049138579,0.65006382777408,6.912480233135101,13.453070411156396,1.0415161948128124,,0.2592494071845559,0.7966587333569726,3.5554895370495965,0.7275033294592389,0.3496923671570984,0.0480561750195201,1.9706249797144837e-07,4.403624011780484e-07,3.132791310857648e-05,3.56767291539339e-07,6.531323127880673e-07
2035-01-04 06:00:00,2.602640701264927,0.325259039312778,1.368295941878948,0.5217034164364504,0.4520685044312662,0.1167516081057827,0.5292862657354335,1.026000792039881,4.032124829950532,1.3945801714174917,5.7455343512217185,13.544712885969943,0.8002781680934006,,0.2592495090616333,0.7966590456409416,3.8016263896157008,0.809213287603747,0.669956904920924,0.2160333251597637,1.9877535943213848e-07,4.4637846044388606e-07,9.106513189936591e-07,3.560958477346317e-07,5.919070446503938e-07
2035-01-04 09:00:00,2.602640701264927,0.325259039312778,1.3682959411966318,0.5217034171930708,0.4520684965323687,0.1167516060615271,0.5296057251363309,1.0260007535926419,4.034114821594267,1.487863528158018,4.009869136903656,13.605828412899829,0.6461912738997773,0.262376951215555,0.0764533998197691,0.2349369316353198,2.9672874658119732,0.7192789099818393,0.5860575323199446,0.6290716204560953,1.8904436691960823e-07,4.1122721128089275e-07,9.048191287288612e-07,3.605696729791634e-07,6.28381998681217e-07
2035-01-04 12:00:00,2.602640701264927,0.325259039312778,1.3682959409109916,0.5217034175030035,0.4520684965685186,0.1167516060709895,0.5271233732660017,1.0260007551115466,4.01798072590207,1.857822875040795,3.2514950510454415,13.64367795052586,0.543169512448568,0.2591873704942498,0.0302209706886318,0.0928672749462121,2.7179244556037068,0.6874080854879805,0.3294251280600147,0.7262994416612282,1.8935638026027284e-07,4.119675847908952e-07,8.952418365317169e-07,3.6071955820064977e-07,6.255928035141952e-07
2035-01-04 15:00:00,2.602640701264927,0.325259039312778,1.3682959408820718,0.5217034175223632,0.4520684875761803,0.1167516037436521,0.521202834636908,1.0260008783806591,3.9795872503192644,1.7369138738927008,2.725230556969267,13.67051028616019,0.4359669344816788,,0.2592502448271571,0.7966613021764075,3.1244444483000646,0.6491714485456744,0.0,0.0940515661680744,2.5284688488101206e-07,6.643165644154973e-07,9.061098251252724e-07,3.584897285953869e-07,6.017157749731112e-07
2035-01-04 18:00:00,2.602640701264927,0.325259039312778,1.3682959407750148,0.5217034176305482,0.4520684873999661,0.116751603698094,0.5154741107855494,1.0260008795582387,3.9424422598623967,0.951050600169591,3.09677486830486,13.707747208328906,0.5328039619068752,,0.2592502480664167,0.7966613121304427,3.0926147270522435,0.6414905143596413,0.0,0.0874857457985153,2.537560306763461e-07,6.669748630407591e-07,9.035854183974514e-07,3.58381764519114e-07,6.146269340949942e-07
2035-01-04 21:00:00,2.602640701264927,0.325259039312778,1.3682959405007116,0.5217034179274715,0.4520684464915599,0.1167515931102793,0.5129213140555897,1.0260008764289912,3.9258663693693685,0.445530176582097,3.1331550650852407,13.75947980949455,0.4593021278537793,,0.1866574494868839,0.5735877731386809,1.2251180420294263,0.24752420334562006,,1.087103603813772e-06,2.4931739848343256e-07,6.48157819651017e-07,8.660858695934801e-07,3.531616669531483e-07,5.979705828386322e-07
2035-01-05 00:00:00,2.602640701264927,0.325259039312778,1.3682959401755204,0.521703418283195,0.4520684445547889,0.1167515926083263,0.511190199485665,1.026000876690114,3.914624821863547,0.2027659286372061,3.1057578402653947,13.919051154930449,0.4175702293739281,,0.2224411659232638,0.6835491229232377,1.8435497405319443,0.37247263769957895,,1.0275852559517642e-06,2.494760987542332e-07,6.479387606420033e-07,8.768308992839301e-07,3.548895146420655e-07,6.065807435755994e-07
2035-01-05 03:00:00,2.602640701264927,0.325259039312778,1.368295939806391,0.5217034186893681,0.4520684418490592,0.1167515919070218,0.5104338217217863,1.0260008645161212,3.9096889656436975,0.335677156466193,2.7740350274960974,14.17408374000324,0.4250249198635996,,0.2592501863838736,0.796661122899238,4.891962471638928,1.0659407652794595,1.9883967304169343,0.4074095387830825,2.3693138030080694e-07,5.93866739584569e-07,8.527765547733021e-07,3.553454098270096e-07,5.648133018593151e-07
2035-01-05 06:00:00,2.602640701264927,0.325259039312778,1.3682959393216934,0.5217034192267171,0.4520683796164122,0.116751575799986,0.5106984101483385,1.026000920029809,3.9113700288821605,0.9236314450716868,2.065080378932996,14.34474980372503,0.403407698647228,,0.2592503315197302,0.7966615680945636,4.959838852605152,1.0819669251988957,1.4433716321883694,0.419555258529532,3.545343334515849e-07,1.1851991067451745e-06,4.76106424433255e-07,3.5673761047592385e-07,5.786386425614709e-07
2035-01-05 09:00:00,2.602640701264927,0.325259039312778,1.3682959387179507,0.5217034198980124,0.4520683801905076,0.1167515759481799,0.5108375143473489,1.0260009228512208,3.9122428048214712,1.470279816649692,2.639562013282827,14.44938191635474,0.4489849290335519,0.17746531538481872,0.2592503353786596,0.796661579925251,4.027236250614051,0.8634078790065568,0.2080426142498327,0.261269059948181,3.6950849168808733e-07,1.3018404961734272e-06,4.5352814108714756e-07,3.584216049416977e-07,5.908084360795923e-07
