snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Decentralized heat,Centralized heat,CO2 emissions,Electricity,Electricity,Electricity,Centralized heat,Ammonia,Methane,CO2 captured,Centralized heat,Electricity,Electricity,Decentralized heat,CO2 emissions,Methane,Decentralized heat,Electricity,Centralized heat,Centralized heat,Centralized heat,Decentralized heat,Centralized heat,Decentralized heat
sector,Shipping emissions,Aviation emissions,Agriculture emissions,Industry emissions,Industry CC,Heat Pump,Heat Pump,Transport emissions,Offwind,Onwind,Solar,Waste Heat,Haber-Bosch,Imports,Central heat production CC,Gas CHP CC,Gas CHP CC,Battery,Gas Boiler,Decentral heat production emissions,Storage,Resistive heater,Hydroelectricity,Resistive heater,Storage,Gas Boiler,Storage,Biomass CHP,Oil Boiler
2050-01-01 00:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915011798045,1.7794827401545303,11.054563923001004,3.0150494662126266,0.0914749396457059,7.0839998889097995,4.935860138640447,,0.931894907555243,1.0056538194225877,1.44869075585339,2.6056120469535484e-07,3.49478089001436e-07,3.1318886028737245e-07,2.695190089442276e-06,5.263610582471434e-07,2.755615395715042e-07,,6.98534370229174e-07,0.07976709854261414,1.2974945450926977e-06,1.5452995516131818e-07,3.150859888065667e-07,8.200850676307503e-07,1.958005980312601e-07,1.2062953699835538e-07
2050-01-01 03:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915011931198,1.7794827384479812,10.998291273843563,2.9974403823329925,0.4561862418773547,6.6297045757350395,3.701428918540404,,2.5292444228960504,2.729548298958934,1.4607701040977457,2.9093746851635415e-07,3.977538583394684e-07,3.564520871156968e-07,2.9157260362027766e-06,7.115272463720443e-07,3.338913038515923e-07,0.0,0.0130246655362071,0.0798767071284542,0.26211712102542,2.018857220447215e-07,3.452435951427811e-07,1.717511778997106,2.07366144009134e-07,1.3924898436243137e-07
2050-01-01 06:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.261491501276805,1.7794827319064932,10.963553176600774,2.9865835947617505,0.9672057186804628,6.870203117309004,2.8449426473119335,0.1280713123149504,2.529616970418278,2.7299568342618197,1.47362450722883,3.510711760813654e-07,5.023412914683188e-07,4.501902799872709e-07,7.825876653033656e-06,8.195412681122858e-07,3.7457722643269297e-07,0.0,1.0514015367669858,0.09265875185191602,0.4570117333637615,3.168565355010631e-07,3.941670092457084e-07,1.113060009044676,2.2668856183755877e-07,1.4782232131237594e-07
2050-01-01 09:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.261491501287166,1.7794827286655743,10.928709809849808,2.975609408975509,0.7962370847311221,7.056661598789143,2.657869199406579,3.275768501317681,2.3429577673109425,2.5285224724238407,1.4847910311115802,3.134795881375032e-07,4.455270682453312e-07,3.992567652300025e-07,1.7961547024570086,8.653875595681107e-07,3.783637596206859e-07,0.0,0.7770368469068409,0.09265891569889054,9.319219967854616e-07,1.742008656692603e-07,3.4293663888218985e-07,0.0051839756199084,2.1102265664033993e-07,1.519155976154541e-07
2050-01-01 12:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915012628307,1.77948272834717,10.854037709279552,2.952132576865357,0.9380295692422822,7.067526132317555,2.133892592753381,5.4148808238312585,2.3812333423020178,2.5698118355603135,1.4960068007929015,2.822231917811405e-07,3.859694162648454e-07,3.458873895272725e-07,2.4748425187143095e-06,8.663378491262345e-07,3.7741218493900916e-07,0.0,0.404959423812657,0.07987684917645446,8.060225199436497e-07,1.563192648244921e-07,3.3501686586301725e-07,1.0985704052153457e-06,2.031427114361435e-07,1.5170520885039996e-07
2050-01-01 15:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915013681853,1.7794827252295085,10.500353526462774,2.841211463724275,1.071784448255794,7.045203406305856,1.6989281247248975,0.07230831763912969,2.4785632320940327,2.6748800859219584,1.5035528075874875,4.084523043375482e-07,6.131600126480527e-07,5.495252511555558e-07,9.356652765303782e-06,9.759232943093092e-07,4.215335171501106e-07,0.0,1.385313055740641,0.09265907234987547,0.0795097902074229,4.881011982980391e-07,4.179829882909223e-07,1.3944151995606063e-06,2.391370641064609e-07,1.5801111022107393e-07
2050-01-01 18:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.261491501387413,1.7794827244627833,10.1848050412837,2.742223382307145,0.4932890580776977,7.0815347926031365,2.0658239793741853,,2.5058184519795152,2.704294443826969,1.5112646723935526,4.092211804054142e-07,6.150895441679631e-07,5.512547959096393e-07,5.611065462910448e-06,1.0188741729801215e-06,4.34258882046789e-07,0.0,1.5834000245347342,0.09265902594647649,0.0969936640315004,3.904284325141708e-07,4.180964522343457e-07,1.990375685692826e-05,2.391039739462312e-07,1.6229321097548854e-07
2050-01-01 21:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915013921357,1.7794827241818896,10.132392265398959,2.7258080790873205,0.1956476716737204,7.083883894766097,2.521097721125987,,1.1184217368519633,1.2069791655027025,1.5206810784095204,3.7599322923372115e-07,5.604336032542868e-07,5.022837720977034e-07,4.304136446856736e-06,6.746039755375682e-07,3.3678259075614674e-07,,9.737252683637488e-07,0.09265899203153026,1.1629556662510676e-06,2.144187622777317e-07,3.925223978079879e-07,2.8810107372904395e-05,2.2960180371458687e-07,1.3434954907713637e-07
2050-01-02 00:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915013984174,1.7794827239439917,10.134907342716383,2.7266573281608024,0.0940739627271663,7.080197790088962,2.170788390749765,,1.24027363903211,1.3384841049729872,1.5325087634424377,3.705868950230768e-07,5.499892803077462e-07,4.929200184290244e-07,3.1791565805657024e-06,7.627396450345544e-07,3.6029472531046886e-07,,2.030824429302727e-05,0.09265893462459347,1.1324730773444775e-06,1.9940437205133308e-07,3.911636661527434e-07,1.901471258708436e-06,2.28177651739033e-07,1.4120839604555193e-07
2050-01-02 03:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915013999999,1.7794827237598012,10.196337434542029,2.745984510137754,0.4614945360220239,7.0242945193842585,1.802153194088289,,2.5296056061052923,2.7299570026525,1.546330630212637,6.097489543828921e-07,1.0232847635729478e-06,9.173788734899852e-07,5.800522614074453e-06,0.3767898599214268,0.07612720868899298,0.0,2.105114583769962,0.09235179827849276,0.9445236867339116,0.0322619277010318,5.682178289259795e-07,1.0580532899555934,2.70448554274517e-07,1.79366305136618e-07
2050-01-02 06:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.261491501399182,1.779482723581425,10.218478538303874,2.752917025806999,0.9942132264079008,4.369419487334233,1.1105870253414374,0.1454151593704251,2.5296055345742223,2.729957269042947,1.561997008058813,8.372173604294612e-07,1.5055419387183148e-06,1.350079996136657e-06,3.8175753700400876,0.8577443301340609,0.1736455705706207,0.0446008845053954,2.5208999954998816,0.09147298804373306,0.8907941230701139,0.2812696210142562,6.35707203453891e-07,0.577043867091484,2.924848796457593e-07,1.913130224526748e-07
2050-01-02 09:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915013684314,1.779482723544136,10.464236076803871,2.8301008011179007,0.8358743594464763,2.133446786306876,0.6893396404335012,8.230180129534137,2.5296044522370824,2.72995692182508,1.5758150336449046,6.074030799180695e-07,1.01614508151378e-06,9.108565003492196e-07,4.063667913107272,0.1383838783647604,0.027959460688138992,0.0,2.017136627611911,0.09070327270240569,0.3770459293012844,1.7594031322250037e-06,5.129341560443081e-07,1.0082469302008875e-06,2.688038318539815e-07,1.773818475423592e-07
2050-01-02 12:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915013748558,1.7794827233589832,10.78407175819758,2.930552128533201,0.9804396383650484,3.8809677810800256,0.8889551383759878,4.602380279271324,2.5246337594153894,2.724598929879016,1.5924726003396252,5.290651581251781e-07,8.594933821898488e-07,7.70387063563573e-07,0.007709975677459205,1.1116747056443315e-06,4.7260155654026426e-07,0.0,1.3398691069301674,0.09004657045736837,0.0525961462662604,1.2421741735699458e-06,4.885964632791378e-07,7.679001492495742e-07,2.564227659855787e-07,1.6399672174402165e-07
2050-01-02 15:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.261491501417576,1.779482723198201,10.721021973153135,2.9107874628737265,1.094787352295412,6.712579700982629,1.302541667933471,0.0174464439032773,2.5296062229881366,2.729957284818965,1.6069981331086536,6.074904675874573e-07,1.0074201296581162e-06,9.031525037770184e-07,8.51178892106206e-06,0.1061609870252633,0.02144914862468059,0.0,1.984232645272007,0.0895115859430483,0.3562256104354715,0.0286428193144886,6.344003844070114e-07,1.0668593597737455e-06,2.727416291547371e-07,1.7964304593622038e-07
2050-01-02 18:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915014136163,1.7794827233577295,10.71468560862837,2.908834193053865,0.5184506189512585,7.082635084667891,2.604706375688552,,2.5296058213120665,2.72995708964278,1.6227877364861272,4.860498781239687e-07,7.485759574847147e-07,6.709322791612796e-07,2.4745745273320704e-06,0.0506643916804209,0.01023654204173146,0.0,1.9172547175962948,0.08906100013983179,0.3273349008465717,2.256717059146312e-06,5.120574988527183e-07,1.1985155383911188e-06,2.586460927437585e-07,1.7740029431750797e-07
2050-01-02 21:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915014058656,1.7794827236745543,9.119052574322907,2.9316847932911214,0.207369129531649,7.083956217722879,3.508581562284532,,1.1884248070217889,1.2825277645990447,1.6408500881729,3.25348225690147e-07,4.635423792753568e-07,4.154397037902819e-07,2.0334563015084924e-06,4.812775561920724e-07,2.783768274808765e-07,,3.460557070978531e-07,0.0886807365228023,6.159397554951885e-07,2.8451236719549945e-07,3.796784444936092e-07,1.2070757934519194e-06,2.1662236342078033e-07,1.1502874159178473e-07
2050-01-03 00:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.261491501389958,1.779482724809839,6.473150295437765,2.961428147997162,0.0945327579735692,7.073490986631661,2.646036520449336,,0.1063109149582183,0.1146687521755497,1.6575772615115871,2.6885510657999985e-07,3.815435642302468e-07,3.41923757992038e-07,2.465015971717803e-06,4.798759670041875e-07,2.6135044635701324e-07,,3.439421455770897e-07,0.08838078021180601,3.018556493007219e-07,1.652404422029469e-07,2.932693651134476e-07,1.427158895151224e-06,1.8985286875780641e-07,1.1481915171262693e-07
2050-01-03 03:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915014021348,1.7794827241795041,9.647777738838949,3.001828493849596,0.4354831724840043,7.081346189899652,2.480469002812843,,1.3589721478755088,1.4665869933922695,1.675610373687833,4.102284983486873e-07,6.345273266901456e-07,5.687207119040875e-07,4.5766444286917694e-06,4.781402098959441e-07,2.819078031683758e-07,0.0,3.399545826236273e-07,0.088256212442588,7.656568859765009e-07,1.4258399530450322e-06,4.02889665371385e-07,1.5057991270980089e-06,2.3290920653829922e-07,1.1462682403847849e-07
2050-01-03 06:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915014064267,1.779482724446958,9.928661977160457,3.047449074695059,0.9437181307571374,7.073874403103499,2.0142702361975093,0.1017070877536162,1.4429315699871839,1.557198397616809,1.696072688370819,4.2175339205499493e-07,6.555524571208906e-07,5.875604235256509e-07,3.6891607401432876e-06,4.763978353017213e-07,2.8314709767155323e-07,0.0,3.3416439314629e-07,0.0881967775393931,8.258365241742893e-07,1.5480616210697858e-06,4.103097069711805e-07,1.529924796148792e-06,2.3557387712574275e-07,1.1449777904706225e-07
2050-01-03 09:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915012999286,1.779482730586591,8.93154494544211,3.1094899164014485,0.8269984475564788,6.93369713613957,1.8473897202507887,1.4250858279638026,0.9208925755364631,0.99378575303129,1.716003105365754,3.90855558168515e-07,6.052485484436398e-07,5.424146681336389e-07,3.611399783148087e-06,4.7516359561526466e-07,2.7671895322760375e-07,,3.285789425294309e-07,0.0880127236917598,6.928866959753649e-07,8.792358952371034e-07,3.749730124070814e-07,1.5807586546606536e-06,2.2256264008481057e-07,1.1466951613090947e-07
2050-01-03 12:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.26149150127931,1.7794827316217503,8.613491339255209,3.174911090437517,0.9707246292873744,7.049134574594053,2.132591868031678,1.5387194159958384,0.7107840600915304,0.7670305016946055,1.7402435549960262,3.355780433451095e-07,5.091498247672033e-07,4.56289139188139e-07,2.661508878825497e-06,4.729682542713924e-07,2.691393763206176e-07,,3.259668018699975e-07,0.0879008970949596,4.951329231829029e-07,2.617142105041732e-07,3.391621806529689e-07,1.5589625481781644e-06,2.0572216073880487e-07,1.1431785056874525e-07
2050-01-03 15:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915012809524,1.7794827318396789,9.054489797202661,3.173938618816498,1.0746534119231588,6.945700191928877,1.7400038734048993,0.0058608716492704,0.9131612546430853,0.9854500381569692,1.7625964362163646,4.235758555844986e-07,6.714371374366247e-07,6.017728794452968e-07,3.7582550367833336e-06,4.726356678752495e-07,2.780798685851653e-07,0.0,3.286828591931565e-07,0.0878241218283733,9.246648297403664e-07,1.3505781127695833e-06,3.9120957179439186e-07,1.5608053184463575e-06,2.2863752454088213e-07,1.1400295468079373e-07
2050-01-03 18:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.26149150126326,1.77948273226716,8.971860639299692,3.157554918434659,0.5373243958086833,6.6520280405056,1.5633353305431308,,0.8914274404127266,0.9619871864065253,1.7867802861110769,3.9107108670929574e-07,6.151752032030152e-07,5.513160286908587e-07,3.4511872248515492e-06,4.732778583969135e-07,2.734910960710605e-07,0.0,3.268616642367358e-07,0.0877450868280537,6.955678948706558e-07,3.971763801287189e-07,3.66419600333047e-07,1.5745415495867763e-06,2.186998417569693e-07,1.1398399980955617e-07
2050-01-03 21:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915012567867,1.7794827322829194,6.685924287274547,3.1465245427458575,0.216318282290643,6.909941928076417,1.4991738772095968,,0.057468939569392766,0.0619578285506488,1.814319691777732,3.1918414291916105e-07,4.790669284202563e-07,4.29336575938881e-07,2.8613068152822465e-06,4.7287310706813636e-07,2.624477797903766e-07,,3.2789783500704954e-07,0.087683841250464,3.4046711473127625e-07,1.5334511434106458e-07,3.10553245506705e-07,1.5347636213660876e-06,2.022053190339564e-07,1.1388532300442733e-07
2050-01-04 00:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915012661254,1.7794827315596846,6.589294402872808,3.129290784417517,0.0977620843625199,6.922598312171573,1.3502124754896128,,0.14034955076350353,0.1514042394860647,1.8455332817587653,3.195102948428379e-07,4.7859163219491e-07,4.289206691992642e-07,2.389299987077944e-06,4.73404890955121e-07,2.6323690286975165e-07,,3.27620721071075e-07,0.0876119994132387,3.51013559223271e-07,1.5205275383105978e-07,3.138218962016202e-07,1.4797346783608437e-06,2.0289748104160003e-07,1.1400143142883745e-07
2050-01-04 03:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915013698007,1.7794827250831053,9.852971208838694,3.1152571463582728,0.4106326556073185,6.916483864605325,1.3324473657441145,,1.3451092121578827,1.4516403096659558,1.8781775749028855,4.912159496729605e-07,7.918793212350459e-07,7.098161362487916e-07,2.1180822365781225e-06,4.739781228047147e-07,2.8908986397562693e-07,0.0,3.259714834393638e-07,0.0875263917186115,1.263998951583341e-06,8.177806326432678e-07,4.470618859357745e-07,1.347689254900771e-06,2.492761988754579e-07,1.1420495299712785e-07
2050-01-04 06:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915013804142,1.7794827250261416,10.141732102959585,3.1074686462730643,0.8806862487634316,5.744899825012009,1.0456048012652397,0.0077516137096582,1.486301097078923,1.6040175956139602,1.9141370191726916,6.175124034134826e-07,1.0689676496774533e-06,9.58347587278911e-07,7.044374180453932e-06,4.91620134237933e-07,3.0017579213313877e-07,0.0,2.924529123293083e-07,0.0874586154495001,6.383093595467685e-07,1.0042548988258645e-06,4.622216962336305e-07,1.7241172181351e-06,2.605080303670659e-07,1.1662674528967945e-07
2050-01-04 09:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915013513253,1.7794827258860892,9.1166464973394,3.1123578861833963,0.9392331812065032,4.0119833297400165,0.8413979103199735,1.0403044507423473,1.0078448458225524,1.0876346028492916,1.9520062830617604,5.076971942542755e-07,8.537811233774658e-07,7.653251210986159e-07,4.416156575958072e-06,4.923728000584829e-07,2.907490495634411e-07,0.0,2.8854233607738865e-07,0.0874013981183705,5.178595745648171e-07,4.73401068723677e-07,4.069131565474891e-07,1.540762475406127e-06,2.389192841203931e-07,1.1705239533219e-07
2050-01-04 12:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915013334338,1.7794827265698878,8.789672675074558,3.104405532716005,1.1717781169852195,3.2542747011369197,0.7210743853971217,1.2394555771024975,0.8649723178814341,0.9334435145234848,1.995188464135135,4.855570589746416e-07,8.052194615344814e-07,7.216363358124612e-07,2.4862811811779837e-06,4.864787467504882e-07,2.83353096825578e-07,,2.9721232199227713e-07,0.0873700042765695,5.554076368721711e-07,3.2856888449370386e-07,3.824488846976964e-07,1.262797399577278e-06,2.305753340921675e-07,1.1635023644769485e-07
2050-01-04 15:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.261491501313699,1.7794827274400276,9.243040347173272,3.0694693390582968,1.0954993772389978,2.727837724043548,0.5746297448851471,0.0027613846269555,1.0579565612831139,1.1417408993001348,2.0399738771570575,1.064660747547168e-06,2.071296331535989e-06,1.8581875726423469e-06,5.047540524744161e-06,4.965934408425069e-07,3.182879695524282e-07,0.0,2.8684431369758904e-07,0.0873365905875686,9.51259428579344e-07,0.0511636694582242,5.465589188616663e-07,1.3427606199849198e-06,2.872968442087469e-07,1.1737952636062475e-07
2050-01-04 18:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915012946202,1.7794827278388508,9.158094591026407,3.030104158569342,0.6002248603700482,3.0994880693993103,0.7034937072765973,,1.0686031766466735,1.1532308954817287,2.0914212930053826,1.037900377985778e-06,2.002894622932747e-06,1.7967798805032193e-06,3.3318961086501783e-06,4.978476809554619e-07,3.2040956578152475e-07,0.0,2.871586759432395e-07,0.08732411759501181,1.0067974232524894e-06,0.040638381931341,5.561318821481277e-07,1.186316634508601e-06,2.8897334034233034e-07,1.174816991135339e-07
2050-01-04 21:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915012847407,1.779482728169702,7.497504779346721,3.0023471985866155,0.2816182445989328,3.1377174823449163,0.6203940190560432,,0.08499502441831806,0.0916854142513871,2.148659684852255,4.526305959331885e-07,7.568359222517344e-07,6.78325714745116e-07,1.219368546008393e-05,5.037756357414984e-07,2.821240928168796e-07,,2.802589802098741e-07,0.08731938314843571,2.735115835259506e-07,1.418734676765954e-07,3.4389837602535994e-07,1.121864959478712e-06,2.2439631746195457e-07,1.1815226230941672e-07
2050-01-05 00:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.261491501285816,1.7794827282001604,9.007744579861928,2.983623270564724,0.1283238610526595,3.1088297510712835,0.576464645963778,,0.4619871973808758,0.4985451202366501,2.214366782131231,1.1510445754104926e-06,2.374917367043413e-06,2.1324691616463456e-06,6.463937194358903e-06,5.089137299387132e-07,2.996830761961175e-07,,2.850198845083996e-07,0.08732172955453642,5.616913124773945e-07,3.902658918072977e-07,4.28155311785537e-07,9.589311611544676e-07,2.4316460771594925e-07,1.1870896137110317e-07
2050-01-05 03:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915012901797,1.77948272794697,10.922718521206905,2.9753927961721653,0.2125521107826448,2.7747298785437584,0.586186277303405,,1.8714877051296708,2.01972018541076,2.290860369752012,0.051417349260703675,0.122048061767821,0.1097891260347073,2.966417117651018e-06,6.200193578144243e-07,3.605101430868612e-07,0.0,3.9363977917934426e-07,0.0873194061880746,1.2190502575395267e-06,0.2266828768499706,5.759132939847874e-07,0.5244777266154074,2.9681684575337696e-07,1.2998980386298357e-07
2050-01-05 06:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915013023975,1.7794827274637268,10.940035139670119,2.9804393288619235,0.5844982741776836,2.066286431021725,0.5816537428943561,0.0226840551864201,0.20771745201078148,0.2241456045581928,2.3784788817361218,0.8096007301549419,1.921735962144632,1.7287101472401718,2.9688156092896154e-06,6.812237466506539e-07,3.8623166753923234e-07,3.270881887565314,4.632535232281724e-07,0.0873226351310768,4.03442276010056e-06,0.1257770857859975,6.198900836931275e-07,0.5939029985559444,3.053120968278066e-07,1.350518232330266e-07
2050-01-05 09:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915013167487,1.7794827259932178,10.380903930303209,2.990678608517834,0.9293983246285448,2.639239500471964,0.6468856766029523,0.8526392698040576,0.06389609065147393,0.068930870567584,2.4694018495804686,0.6927876902646037,1.6444586993997767,1.4792835715237942,3.714710905357184e-06,5.301008239127079e-07,3.4348321044978625e-07,2.565153420000482,2.9643427566318546e-07,0.0873262002634114,2.195644521086819e-06,3.5741951147028123e-06,6.191626010185224e-07,1.034896724337628e-06,3.056383511555252e-07,1.2100145903109284e-07
2050-01-05 12:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915013235202,1.7794827259658148,10.186724936296857,2.9925072628965506,0.9172161689218078,2.0194423755054993,0.4895882018711782,0.6469944650018687,2.623693537085172e-05,1.3448893361246156e-06,2.565718184284516,0.6517700896272544,1.5470958820011151,1.3917002133333072,4.097805979611034e-06,5.470996211215145e-07,3.3951143607818397e-07,2.1488873655632186,3.090449979994456e-07,0.0873279513219217,9.177444069320518e-07,8.266560173285267e-07,5.734203584893291e-07,1.138258406584709e-06,2.99542244494106e-07,1.224556255163662e-07
2050-01-05 15:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.2614915013340064,1.779482725898695,10.565094487864442,2.9794298447238,0.7779420186885683,1.1354248599220402,0.1904666508965925,,0.1347682574820838,0.1454177760958338,2.666877580442069,0.7325175390686338,1.738764834385127,1.5641172706801083,1.256187527472985,8.110799638605927e-07,4.051387358186624e-07,2.576782149658815,0.0365584439493901,0.08733236168659472,9.737039056570398e-07,2.0094671408329127e-06,5.885133484821419e-07,0.1036332207836521,2.9911797702763065e-07,1.3210982793651572e-07
