country,sector,year,Curtailment,Available
DK,Onwind,2023,4.152830999018603,17564343.005906858
DK,Onwind,2030,8371.120652661935,69940680.9796064
DK,Onwind,2035,130551.99012988474,69940709.38025966
DK,Onwind,2040,83756.02585790893,68622527.1266781
DK,Onwind,2045,80290.33557472388,76399567.07799277
DK,Onwind,2050,828967.3928653508,190457108.28562143
DK,Solar,2023,1.8375110484939992,3469832.7340727597
DK,Solar,2030,10441.392267826604,3469849.8847594955
DK,Solar,2035,171332.19796254372,3469861.7836027495
DK,Solar,2040,217520.23135482508,3469877.83412539
DK,Solar,2045,213473.83353530543,6868730.136516116
DK,Solar,2050,540579.136318094,11189806.42324942
EE,Offwind,2023,0.0,0.0
EE,Offwind,2030,2.302464566050114,55.57302718988682
EE,Offwind,2035,6.350722584490265,7714832.262936001
EE,Offwind,2040,8278.895093675837,15429664.50747381
EE,Offwind,2045,4165.118374550404,15429669.258102458
EE,Offwind,2050,1273.408408373662,20370446.065683097
EE,Onwind,2023,1.118517742192537,1074803.4847190983
EE,Onwind,2030,2.0138011529066295,1074812.7427594587
EE,Onwind,2035,4.521388906190044,1074816.690843254
EE,Onwind,2040,8178.172442152001,997296.2941060488
EE,Onwind,2045,15364.959945152465,804744.1415503073
EE,Onwind,2050,423.8209956196698,279598.8780310081
EE,Solar,2023,0.5910485562851289,647486.8721039254
EE,Solar,2030,1.4381929532226052,647493.7718268271
EE,Solar,2035,222.35879086771,647502.4405677062
EE,Solar,2040,7645.107571807675,943874.0791089024
EE,Solar,2045,3155.7627522951566,2028769.7692322216
EE,Solar,2050,6568.2980810476965,2845632.90305844
ES,Hydroelectricity,2023,1.0153006210286413,658882.395986923
ES,Hydroelectricity,2030,1.36842332046354,658882.395986923
ES,Hydroelectricity,2035,6.277950044775093,658882.395986923
ES,Hydroelectricity,2040,9.684166018351112,658882.395986923
ES,Hydroelectricity,2045,8.974239120707503,658882.395986923
ES,Hydroelectricity,2050,11.949013204529166,658882.395986923
ES,Offwind,2023,0.0,0.0
ES,Offwind,2030,17.20226347195752,9869016.95457678
ES,Offwind,2035,52.55254746932053,13677687.208933944
ES,Offwind,2040,76.04672444382932,17952696.045155916
ES,Offwind,2045,15.820015166139967,17952706.905823063
ES,Offwind,2050,22.01378763858451,17952715.705284957
ES,Onwind,2023,7986191.787573703,47693718.26394331
ES,Onwind,2030,4010425.310130583,44305665.49956226
ES,Onwind,2035,3248457.129855986,44305675.18230486
ES,Onwind,2040,709877.6125000288,32461258.670108717
ES,Onwind,2045,110.38959606491306,15912558.793462198
ES,Onwind,2050,69.77813105372306,12413918.5727055
ES,Solar,2023,815311.7370001813,42012264.92244388
ES,Solar,2030,1792831.5389010955,131505167.45360193
ES,Solar,2035,1780651.1863615322,164992953.7494945
ES,Solar,2040,2334277.6919970447,232664966.9433186
ES,Solar,2045,2347445.642254795,286801944.5382531
ES,Solar,2050,5402658.783149907,436713500.8051541
FI,Hydroelectricity,2023,2.4596381924830784,6928852.111652074
FI,Hydroelectricity,2030,0.241801966451443,6928852.111652074
FI,Hydroelectricity,2035,0.05931860465411,6928852.111652074
FI,Hydroelectricity,2040,0.030380034331662,6928852.111652074
FI,Hydroelectricity,2045,0.01532224783399,6928852.111652074
FI,Hydroelectricity,2050,0.0103762662992261,6928852.111652074
FI,Offwind,2023,1.30664401259807,259360.7373622856
FI,Offwind,2030,9.9932620725884,4571099.521782069
FI,Offwind,2035,6.293371510659538,13151307.607987436
FI,Offwind,2040,3.498085675162568,21196368.66161848
FI,Offwind,2045,2.87715570402277,21203531.146185376
FI,Offwind,2050,112.99440520940765,141278980.62520432
FI,Onwind,2023,2.5235262688432867,13477235.730209311
FI,Onwind,2030,3.4928012508079314,13402883.219777731
FI,Onwind,2035,1.8611920345922868,13402888.890614124
FI,Onwind,2040,1.1211838414031374,13316787.96026528
FI,Onwind,2045,1.1022992406324086,13143214.150475573
FI,Onwind,2050,23.413830267153468,11573188.838027468
FI,Solar,2023,0.835649997425444,720005.7457838526
FI,Solar,2030,3.4089089525813043,720017.7147737532
FI,Solar,2035,2.0561198789909265,720025.6221640417
FI,Solar,2040,1.221767560639066,720033.4994019974
FI,Solar,2045,1.4475844981771746,4583578.6253394885
FI,Solar,2050,22804.23768819371,8385448.422117263
FL,Offwind,2023,1.4847127574457004,7739554.770891165
FL,Offwind,2030,11.081860257047133,38150435.20677756
FL,Offwind,2035,1.7856146933647443,38150439.35611819
FL,Offwind,2040,0.6019254107045002,38150439.46442996
FL,Offwind,2045,4.6060917610169785,38152194.91805347
FL,Offwind,2050,14.771733143291328,38156800.90624753
