snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
carrier,Oil,Oil,Centralized heat,Oil,Electricity,Methanol,Decentralized heat,Oil,Methanol,Hydrogen,Electricity,Methane,Solid biomass,Electricity,Methane,Electricity,Oil,CO2 captured,Decentralized heat,Centralized heat,Electricity,Methane,Hydrogen,Electricity,Methane,Methane,Electricity,Centralized heat,Electricity,Methane,Decentralized heat,Oil,Solid biomass
sector,Industry,Shipping,Industry,Agriculture,Industry,Industry,Agriculture,Aviation,Shipping,Industry,Agriculture,Industry CC,Industry,Residual electricity consumption,Hydrogen production CC,Decentral heat production,Transport,CO2 sequestration,Residential / Services heat consumption,Residential / Services heat consumption,Transport,Central CHP production CC,Ammonia production,Ammonia production,Decentral heat production,Storage,Battery charging,Storage charging,Hydroelectricity,Power supply,Storage charging,Decentral heat production,Central CHP production
2045-01-01 00:00:00,5.890410958904,1.6664651225097198,0.3047945205479452,0.23557372544599,8.173515981735159,0.06849315068492,0.8042242257195091,2.253583391852,8.21156727033612,0.3344748858447488,0.1702536780122392,1.2950277171190714,2.496572840668894,2.9598699239608504,0.6552258476783186,4.292119071454631,0.51829777983538,0.736377696444462,8.448326013256995,2.9116436731957127,3.649553177450049,1.934954654542968,0.6021812568879858,0.1296755702093337,0.26023143600694176,4.6233061578909656,1.2768316959448458,6.632343381756252e-07,5.032278669121225e-07,1.7917273361384352e-06,0.2044300917029584,3.876065840454421e-07,8.232196348833171e-07
2045-01-01 03:00:00,5.890410958904,1.6664651225097198,0.3047945205479452,0.23557372544599,8.173515981735159,0.06849315068492,0.8042242257195091,2.253583391852,8.21156727033612,0.3344748858447488,0.1702536780122392,1.2950277167818398,2.4965728911748255,2.340146192970142,0.6552258398094265,6.458756973490625,2.5847550954665,1.3537672779124774,13.661880458638528,4.708286554139237,2.102638596979181,5.209821609678342,0.6021816105944194,0.1296756463775687,3.5573929045447445,0.0,4.299236277610733e-06,2.734079782595593e-07,0.0,2.5308060417932504e-06,8.467347585108852e-07,5.495306038717128e-07,1.3301164038410216e-06
2045-01-01 06:00:00,5.890410958904,1.6664651225097198,0.3047945205479452,0.23557372544599,8.173515981735159,0.06849315068492,0.8042242257195091,2.253583391852,8.21156727033612,0.3344748858447488,0.1702536780122392,1.295027716744109,2.496572890711737,2.299687979988593,0.655225841580433,6.660536025098763,5.480195762668399,1.3503828957076327,14.123164634648116,4.867249688946766,2.030079431030891,5.209821676974047,0.6021816022037336,0.1296756445706925,4.190343596364167,0.276784072621278,4.174344710306803e-06,2.729206939592819e-07,0.0,2.6216519448236116e-06,9.08519786496211e-07,5.568004045904961e-07,1.349892554368401e-06
2045-01-01 09:00:00,5.890410958904,1.6664651225097198,0.3047945205479452,0.23557372544599,8.173515981735159,0.06849315068492,0.8042242257195091,2.253583391852,8.21156727033612,0.3344748858447488,0.1702536780122392,1.2950277167736577,2.4965728894465244,2.8495359563595635,0.655225836975364,6.09396274769928,4.511486040187201,1.2796297178989988,12.485642497335016,4.302943228144723,4.172600681273631,4.849219122866022,0.602179009804541,0.1296750863154501,2.709279775081916,0.0,1.0503085537320771e-05,1.4040094148657751e-06,0.0,2.2639183594669754e-06,1.019601486941606e-06,5.667556844918289e-07,1.089864142597466e-06
2045-01-01 12:00:00,5.890410958904,1.6664651225097198,0.3047945205479452,0.23557372544599,8.173515981735159,0.06849315068492,0.8042242257195091,2.253583391852,8.21156727033612,0.3344748858447488,0.1702536780122392,1.2950277168086273,2.496572888885491,2.913544779351474,0.6552258348034414,5.746283353174949,5.3148834537666,1.2394088361086149,11.963316427319024,4.122944456003808,6.0005107326776805,4.643962390529709,0.6021802941486842,0.1296753628900815,2.4912846177545562,0.0,0.349866327766709,7.314293402958104e-07,5.5516287029342486e-08,2.1938035824174404e-06,1.115061924257688e-06,5.774273429658681e-07,1.0759070142298174e-06
2045-01-01 15:00:00,5.890410958904,1.6664651225097198,0.3047945205479452,0.23557372544599,8.173515981735159,0.06849315068492,0.8042242257195091,2.253583391852,8.21156727033612,0.3344748858447488,0.1702536780122392,1.2950277169356017,2.4965728887301752,3.197667795474551,0.6552258377297968,6.028921161030672,6.072739726791999,1.3100124945472762,12.687549380035732,4.372522363157225,1.7377412259995173,5.022539702659328,0.6021770533069531,0.1296746649972217,3.397419990285257,0.0,6.4468213853104645e-06,1.4724265951160972e-06,,2.3342820020424423e-06,1.177666574664521e-06,5.766702882773676e-07,1.1052573988820775e-06
2045-01-01 18:00:00,5.890410958904,1.6664651225097198,0.3047945205479452,0.23557372544599,8.173515981735159,0.06849315068492,0.8042242257195091,2.253583391852,8.21156727033612,0.3344748858447488,0.1702536780122392,1.2950277169790854,2.496572888924034,3.3053704467300733,0.6552258385052578,6.000599053454054,2.7949799651,1.3098816631431551,12.551851304858133,4.325759459150564,1.5955724387760186,5.025347744832149,0.6021790439218518,0.1296750936623772,3.559256473873282,0.0,8.449970122469993e-06,9.820597545211662e-07,0.0,2.2825750409263356e-06,1.180229868231212e-06,5.78255158593426e-07,1.0987586835927476e-06
2045-01-01 21:00:00,5.890410958904,1.6664651225097198,0.3047945205479452,0.23557372544599,8.173515981735159,0.06849315068492,0.8042242257195091,2.253583391852,8.21156727033612,0.3344748858447488,0.1702536780122392,1.2950277174399056,2.496572839117133,3.550922618873349,0.6552258745830385,4.4244589841505695,1.1085413584422,0.8504337545990464,8.797756059250528,3.0320607678343787,2.9261601839630664,2.5996304231118517,0.6021702780563942,0.1296732059938578,1.1055444808311896,2.785277061900683,5.72645191920947e-06,4.721176916405988e-06,0.0,2.387894727332949e-06,0.0511470274427177,4.823238361724612e-07,7.113868352972966e-07
