snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
carrier,Oil,Oil,Methanol,Decentralized heat,Oil,Hydrogen,Methanol,Oil,Electricity,Electricity,Centralized heat,Solid biomass,Methane,CO2 captured,Methane,Electricity,Electricity,Hydrogen,Oil,Decentralized heat,Centralized heat,Electricity,Methane,Solid biomass,Methane,Electricity,Centralized heat,Methane,Electricity,Oil,Decentralized heat
sector,Shipping,Agriculture,Industry,Agriculture,Aviation,Industry,Shipping,Industry,Industry,Agriculture,Industry,Industry,Industry CC,CO2 sequestration,Hydrogen production CC,Residual electricity consumption,Decentral heat production,Ammonia production,Transport,Residential / Services heat consumption,Residential / Services heat consumption,Transport,Decentral heat production,Central CHP production,Storage,Battery charging,Storage charging,Power supply,Hydroelectricity,Decentral heat production,Storage charging
2040-01-01 00:00:00,3.33293024501954,0.23557372544599,0.0536529680365199,0.8042242257195091,2.253583391852,0.3607305936073058,6.76246716381324,6.929223744283,7.377853881278539,0.1702536780122392,0.3561643835616437,2.179223291577212,2.4771680024794507,0.7521935749773743,0.6552232632433139,2.9598699239608504,4.4248218424192505,0.1888891468272936,0.6808003840749001,9.549781679642017,2.322521070826845,2.166036686076257,3.4073027325869365,3.916115074131407e-06,4.721003340297624,1.1146348665345671e-05,6.996850533159614e-07,1.9014363830541915e-06,2.986822021059767e-07,6.219915119845627e-07,1.5705639205865886e-06
2040-01-01 03:00:00,3.33293024501954,0.23557372544599,0.0536529680365199,0.8042242257195091,2.253583391852,0.3607305936073058,6.76246716381324,6.929223744283,7.377853881278539,0.1702536780122392,0.3561643835616437,2.1792232920798056,2.4771680023756995,0.7522094175201255,0.6552232696568623,2.340146192970142,4.48958772496135,0.1888887788294345,3.3951568580568003,15.515773964020374,3.773342469799502,2.72098964421047,10.78504489480269,0.07275682824471,0.0,6.344502704233833e-06,8.235408641989734e-07,2.539749640421582e-06,0.0,6.01646546432787e-07,1.9634340022634895e-06
2040-01-01 06:00:00,3.33293024501954,0.23557372544599,0.0536529680365199,0.8042242257195091,2.253583391852,0.3607305936073058,6.76246716381324,6.929223744283,7.377853881278539,0.1702536780122392,0.3561643835616437,2.1792232919888415,2.477168002894728,0.7522106392160701,0.6552232730439941,2.299687979988593,4.488197596173373,0.1888887669579836,7.198408955576,16.043632236147204,3.901708056553439,2.8136433923691224,11.469545355530432,0.074290033179604,0.0,6.100642365874191e-06,8.161499113546019e-07,2.5856396997283996e-06,0.0,5.985424855029099e-07,1.964706455703582e-06
2040-01-01 09:00:00,3.33293024501954,0.23557372544599,0.0536529680365199,0.8042242257195091,2.253583391852,0.3607305936073058,6.76246716381324,6.929223744283,7.377853881278539,0.1702536780122392,0.3561643835616437,2.17922329133555,2.4771680039151045,0.7522110262053124,0.6552232773154569,2.8495359563595635,4.5016849492253295,0.1888889405924041,5.925978363013,14.16977735815374,3.4460204529530114,3.990226808470234,9.197225024224398,1.2008261145426207e-05,0.0,0.5282021893241022,7.96167573714208e-07,2.2689721750651654e-06,2.365077771096101e-08,6.031566807282398e-07,1.8808225695830745e-06
2040-01-01 12:00:00,3.33293024501954,0.23557372544599,0.0536529680365199,0.8042242257195091,2.253583391852,0.3607305936073058,6.76246716381324,6.929223744283,7.377853881278539,0.1702536780122392,0.3561643835616437,2.1792232911510347,2.477168004140365,0.7522108242814016,0.6552232768552417,2.913544779351474,4.500969512983614,0.1888889935945255,6.981266054782001,13.572067421005029,3.300668211170771,5.305398006859488,8.506834910004095,7.751611364894701e-06,0.0,1.4598628544888363,7.99070388201165e-07,2.168900883052252e-06,2.4479348916894746e-07,6.036903899231541e-07,1.8746837787396027e-06
2040-01-01 15:00:00,3.33293024501954,0.23557372544599,0.0536529680365199,0.8042242257195091,2.253583391852,0.3607305936073058,6.76246716381324,6.929223744283,7.377853881278539,0.1702536780122392,0.3561643835616437,2.17922329174735,2.4771680032342953,0.7522123726389037,0.6552232704375748,3.197667795474551,4.484361758676405,0.1888889202120041,7.976734030574,14.40082412812244,3.5022068542818867,1.9283722129569556,9.821213821642596,1.4212597380786106e-05,0.0,1.4942205176627665e-05,7.753821293267985e-07,2.2995596677131915e-06,,5.986691253482943e-07,1.8940600389819148e-06
2040-01-01 18:00:00,3.33293024501954,0.23557372544599,0.0536529680365199,0.8042242257195091,2.253583391852,0.3607305936073058,6.76246716381324,6.929223744283,7.377853881278539,0.1702536780122392,0.3561643835616437,2.1792232919680425,2.477168002912497,0.7522122712266643,0.6552232693184873,3.3053704467300733,4.47611276857366,0.1888889410223939,3.6712938155464,14.245541648559197,3.464444969287993,1.769244026974924,9.87092748359531,1.1129767106060191e-05,0.0,0.0009147921033960551,7.74167970166572e-07,2.2560004431779833e-06,5.94765946132486e-08,5.985788042566917e-07,1.903123164871544e-06
2040-01-01 21:00:00,3.33293024501954,0.23557372544599,0.0536529680365199,0.8042242257195091,2.253583391852,0.3607305936073058,6.76246716381324,6.929223744283,7.377853881278539,0.1702536780122392,0.3561643835616437,2.1792232920443806,2.477168002876825,0.7522122931873286,0.6552232696411873,3.550922618873349,4.4172996737981105,0.1888889667331955,1.4561038305600005,9.949642656859911,2.4197600377262365,1.5825048642682251,4.599656363184071,1.0899832688412666e-05,3.49771267700385,0.0007336419403158873,7.074168620987997e-07,2.2566956320243337e-06,7.888729400168269e-08,6.099143245758786e-07,1.691244319451981e-06
