snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
carrier,Oil,Oil,Hydrogen,Decentralized heat,Oil,Oil,Electricity,Centralized heat,Methanol,Electricity,Solid biomass,Methane,Methane,CO2 captured,Methane,Electricity,Electricity,Oil,Decentralized heat,Centralized heat,Electricity,Solid biomass,Methane,Methane,Electricity,Methane,Oil,Decentralized heat
sector,Agriculture,Shipping,Industry,Agriculture,Aviation,Industry,Industry,Industry,Shipping,Agriculture,Industry,Industry,Industry CC,CO2 sequestration,Hydrogen production CC,Residual electricity consumption,Decentral heat production,Transport,Residential / Services heat consumption,Residential / Services heat consumption,Transport,Central CHP production,Decentral heat production,Storage,Hydroelectricity,Power supply,Decentral heat production,Storage charging
2030-01-01 00:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692744928291,2.5657797334660835,2.3355872063430176,0.7518220857353782,0.6552061938023838,2.9598699239608504,3.974983033674861,1.3342319084875998,11.593649423524566,1.327175993309725,1.4882634602602167,0.0312855338638782,5.535277231099921,10.181448615273364,1.766925303770948e-06,3.202180010504054e-06,2.8382842931765675e-06,8.233951024961855e-06
2030-01-01 03:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692749493693,2.5657797313903625,2.335587208649376,0.7518221981821065,0.6552061788049887,2.340146192970142,4.599184475854585,6.653824998216,18.98860472165194,2.1736539922219817,1.3630897026187505,1.7535135957480923,11.996424020284561,0.0,0.0,3.793026827425148e-06,2.8439483104921483e-06,7.794200430873203e-06
2030-01-01 06:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692750289736,2.565779730436238,2.335587209709512,0.7518197065081169,0.6552061767274578,2.299687979988593,4.401057860600868,14.107434636544,19.642894595191393,2.248548562313876,1.04616339216955,1.7551715523662086,12.940507700562522,0.0,0.0,3.818089350050099e-06,2.8472481881601645e-06,7.746016364037843e-06
2030-01-01 09:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692747762489,2.565779727574718,2.335587212888981,0.7518201419577061,0.6552061810235044,2.8495359563595635,4.259512226945852,11.613726440064,17.32021759799835,1.982678806631352,1.314068993575852,1.7493957829877338,10.471245169167783,0.0,0.0,3.7306122393242437e-06,2.866567834430949e-06,7.928419840017311e-06
2030-01-01 12:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692746718817,2.56577972582906,2.3355872148286005,0.7518204656331767,0.6552061851026068,2.913544779351474,3.806514512039599,13.681878197804,16.579345325796382,1.897873416472444,1.7030663547564746,1.6087216831101825,10.213384272648604,0.0,0.0,3.612902795835123e-06,2.8642456024981825e-06,8.174613410174968e-06
2030-01-01 15:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692748181642,2.5657797255369257,2.335587215153193,0.7518215388273073,0.6552061825144478,3.197667795474551,3.071477370884312,15.632795336296,17.60660424967403,2.015460617346309,0.1361497843636223,1.7504636569066203,12.187257947798935,0.0,,4.019539753881201e-06,2.8598807084020135e-06,7.804924971048836e-06
2030-01-01 18:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692748427017,2.5657797244524096,2.335587216358212,0.7518210101528225,0.6552061827387843,3.3053704467300733,3.071477774459095,7.1949979299610005,17.414128811222085,1.99342854301297,0.1557500023244875,1.75021919202744,12.191369596982854,0.0,0.0,4.032533864087782e-06,2.8561748178594465e-06,7.848701497125555e-06
2030-01-01 21:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.551369274809888,2.5657797231650257,2.3355872177886385,0.7518216551452239,0.6552061761689598,3.550922618873349,3.0036630981714345,2.8536708237099995,12.089284339161546,1.3839098173646645,1.8680051291123967,1.5811996252644775,6.407733393650769,2.1954161652749136,0.0,4.042953312578875e-06,2.853716750621201e-06,8.69988931262146e-06
2030-01-02 00:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692747385868,2.565779721823969,2.3355872192787013,0.75182165734331,0.6552061779366253,2.881506479214597,3.003662837962604,1.3721406465466002,12.52751965964776,1.4337503061721746,0.8026494352795326,1.641387860837733,6.854564523404642,1.8918442358851688,,4.0569618377592115e-06,2.8546108548786556e-06,1.1308475575607252e-05
2030-01-02 03:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.551369274596223,2.5657797201375523,2.3355872211524975,0.7518217204101042,0.6552061876410371,2.6157662576832448,3.8863196191020157,6.7312505254040005,20.638477843055004,2.3619393535717257,0.0001192874451467,1.7578139227235483,15.140023736804695,0.0,,4.087109432952368e-06,2.9035476976773735e-06,0.0633816323221242
2030-01-02 06:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692743874723,2.5657797182850937,2.3355872232107844,0.7518195493815493,0.6552061935842636,3.3591116580566354,4.026675913338117,14.501359778421,21.356118107189307,2.444063541151119,0.0001166881644631,1.759643173490125,15.540566676949751,,,4.087651673610974e-06,0.1740088496460609,6.5223116475728905e-06
2030-01-02 09:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692741202634,2.5657797158016744,2.33558722597014,0.7518213599430666,0.6552061984675815,3.8985382296275097,3.071464007201165,12.19186638632,18.808552179149867,2.15252920989712,1.4531316052404508,1.7530522254351912,13.570341375806851,0.0,,3.7071934266791183e-06,2.8673059276761475e-06,8.364849957250083e-06
2030-01-02 12:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692740727285,2.565779714902128,2.3355872269696345,0.751820057862691,0.6552062011270646,3.963841512483627,3.0714644312964454,14.300461469705,17.99594630712,2.059537501376685,1.3878178466332802,1.7507476744119317,12.43078277603283,0.0,,3.7109012655610053e-06,2.865637468471078e-06,8.031299575799419e-06
2030-01-02 15:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692742448228,2.565779714887774,2.3355872269855844,0.7518213112772099,0.6552061978192911,4.307719445031687,3.071463222002916,15.968310272674,19.12266765992068,2.1884754658718553,0.0073320724785581,1.753656728936588,13.745614163260688,0.0,0.0,4.0550800029401215e-06,2.8527870929647644e-06,7.669677674665526e-06
2030-01-02 18:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.551369274282084,2.5657797141901884,2.33558722776068,0.7518211137262188,0.6552061971110815,4.073367440746199,3.0714631723951307,7.561998526141999,18.911556120204303,2.1643166191144907,0.016664085667893,1.7531392855345276,13.511530640296197,0.0,0.0,4.05258234151075e-06,2.847746010951012e-06,7.623307017159467e-06
2030-01-02 21:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.551369274279765,2.5657797134499063,2.3355872285832153,0.7518225538262614,0.6552061914969115,3.992200352651422,3.003658042911163,3.0246372452107995,13.071143461940354,1.4959606760854132,0.2403184848909829,1.6666566582606472,6.992344336381369,0.6311219135074195,0.0,4.029350646414019e-06,2.8373092160088323e-06,7.981641872711534e-06
2030-01-03 00:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692742546972,2.565779712834591,2.3355872292668987,0.751821337902149,0.6552061945770892,3.466678556106165,3.0036593424267592,1.3788325258709002,8.733185194993377,0.9989296911586047,1.952670487793904,1.0564305047678613,2.506845045699174,4.633191887518626,0.0,4.022700026525661e-06,2.8391914826343464e-06,8.238079737488893e-06
2030-01-03 03:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692741726657,2.565779711783412,2.335587230434876,0.7518208908369202,0.6552062167267598,3.3518516465092194,3.0714700729889355,6.351854907878001,13.935008217935843,1.593739601414609,1.9997949817654772,0.0351086043874241,9.042919676552547,5.490547986838186,6.904957428765675e-06,3.2754352070625393e-06,2.8278990070294183e-06,7.922962754045465e-06
2030-01-03 06:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.551369274041125,2.565779710736,2.3355872315986668,0.7518152205818232,0.6552062231497452,4.212577322235905,3.071472669253264,13.764850215251998,14.395254380770256,1.6463671101000623,1.1390670562314722,0.0360200912059169,9.460927090482382,4.946394884826827,5.820101710548376e-06,3.274264753496051e-06,2.828150844181471e-06,7.841692487234483e-06
2030-01-03 09:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692738981506,2.5657797096205903,2.335587232838011,0.7518201400916225,0.655206226957118,4.602247684304395,3.0714721914769987,12.062404427596,12.761416907724264,1.4595436239320414,0.7493994762935271,0.0320688398049856,7.478194131313899,6.741187193459235,1.3078720979374148,3.2428726310086264e-06,2.83076976340351e-06,8.023092652257991e-06
2030-01-03 12:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692738813805,2.565779709030186,2.335587233494015,0.7518205212533906,0.6552062279262569,4.592457115185451,3.0714726065370748,14.158760637246,12.24026613849281,1.3999518930451835,0.7591897153941715,0.0307082217073129,6.7436238471852,7.241303520743015,0.8898732234069989,3.248800743113473e-06,2.824834651124989e-06,8.11337210744715e-06
2030-01-03 15:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692739570548,2.5657797087142815,2.3355872338450205,0.7518206803234028,0.6552062072865954,4.809734145701498,3.003663173614753,15.674641364102,12.962869394390223,1.4825789996973122,0.609711019609752,1.5911386586373455,6.389571529831481,0.0,0.0,3.86460930046772e-06,2.81931542679083e-06,7.923000006108636e-06
2030-01-03 18:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692739741076,2.5657797082289795,2.3355872343842448,0.7518216300944227,0.6552061993938733,4.464057304639765,3.0036603643732134,7.837286986706,12.827476610521524,1.467097319582315,0.955275203983756,1.576385885489313,6.284455277326025,0.0,0.0,4.055356117913884e-06,2.814055711075444e-06,7.929255196361083e-06
2030-01-03 21:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692739862095,2.5657797077701563,2.3355872348940485,0.7518228563457005,0.6552061966103351,4.326929149159894,3.0036590508811076,3.1551674779798997,9.081828846496943,1.038795853216929,0.0171859187623182,1.059587492210659,2.4849868960293713,3.375538013350219,0.0,4.075296780212917e-06,2.8233523306557623e-06,8.17153197079559e-06
2030-01-04 00:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692739761138,2.565779707369132,2.3355872353396308,0.7518221209234237,0.6552061974046393,3.534988176237991,3.003661243669022,1.4259347194071998,8.925636373903583,1.0217969883560645,1.151825673318363,1.0431980623146784,2.3605489263418318,3.556301027711485,0.0,4.076662812213906e-06,2.824066507931881e-06,8.157951459637518e-06
2030-01-04 03:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692738987677,2.5657797065940713,2.33558723620081,0.7518204643030774,0.6552062042089714,3.4275559924545473,3.0303648606917113,5.989391126129999,14.275012826977887,1.634139386806785,1.964746877529973,1.7411761165827788,7.860161868768927,0.0,0.0,4.086641825316584e-06,2.8135644789859296e-06,7.87422531503723e-06
2030-01-04 06:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.551369273797652,2.5657797057672984,2.335587237119446,0.7518205859268955,0.6552062094874316,4.266506709004528,3.0190605557405075,12.845482041451,14.7483142481514,1.6883181378883398,1.1374737832953243,1.7423882581756107,8.422159320650573,0.0,0.0,4.084096195354182e-06,2.8182332027835537e-06,7.812750316440876e-06
2030-01-04 09:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692736721725,2.5657797048612703,2.3355872381261444,0.7518190613837952,0.655206217473935,4.665259335876519,3.003613178265204,13.69943379821,13.06813186369194,1.495987889570456,0.7542477404667496,0.7057143482448529,7.348315667233921,6.698035782253663,6.872814580657883e-06,3.6461945055402188e-06,2.822944604055535e-06,7.901976935657064e-06
2030-01-04 12:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692737038087,2.5657797046670674,2.3355872383419256,0.751819363044943,0.6552062027478835,4.599648901754506,3.0041089037614968,17.091279419299003,12.532198308677415,1.4346396489708289,0.8193561705704189,1.550093116286129,6.0897268369299855,0.430519189916793,1.528392199222024e-06,3.8740398678105525e-06,2.8221696764225415e-06,7.982019697350473e-06
2030-01-04 15:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692738155254,2.565779704670522,2.3355872383380873,0.7518213830336409,0.6552059582181128,4.72163603006858,3.0036126834276766,15.97869570068,13.275298771989632,1.519702259962649,0.6955013189174615,1.6618538688995843,6.919383854982491,0.0,0.0,4.651362567938766e-06,2.8218314603348046e-06,7.802953374230264e-06
2030-01-04 18:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692738396083,2.5657797042679835,2.335587238785352,0.7518205880373391,0.6552059163141036,4.33580462284095,3.0036126206055997,8.754738336780001,13.136065534583825,1.50376425199666,1.0814736323032463,1.6521474999353931,6.857784687805112,0.0,9.757316431506144e-08,4.6673700988471525e-06,2.8205899919705587e-06,7.789159941494047e-06
2030-01-04 21:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692738361062,2.5657797038066104,2.335587239297988,0.75182050235215,0.6552058953861319,4.261768236477027,3.0036126607524527,4.1076173366176,9.332872747174498,1.068413284573689,0.2652334849301027,1.1308626568838542,3.0346100809414964,3.4097410719696826,4.873562453871601e-07,4.684845258712044e-06,2.8257835174889137e-06,8.100284777014546e-06
2030-01-05 00:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692738250129,2.5657797034739196,2.335587239667645,0.7518202491259578,0.6552058744801181,3.3719145654996288,3.0036125350255953,1.8717015906193997,10.666491914824988,1.2208447249622962,2.0453858455828744,1.320322224675118,4.434396292597814,2.2350718512919814,9.701376804706256e-07,4.715984546200777e-06,2.8232863668251223e-06,8.052366832979696e-06
2030-01-05 03:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.551369273777591,2.5657797043016504,2.335587238747944,0.7518200219711316,0.6552058310961151,2.943218523836075,3.003613472191188,3.1002349880707,16.88708137548888,1.9327522460203743,0.6775163857572928,1.747871700130779,11.146249161517504,0.0,2.3140138735897493e-06,4.749312412901062e-06,2.8316528962743084e-06,7.58317469669909e-06
2030-01-05 06:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692736993152,2.5657797043842505,2.3355872386561662,0.7518199922281119,0.655203518712543,3.4139599922634583,3.001114892843708,8.525354057425,17.029248067974166,1.9490223379672984,0.010541241802921,1.7558196982390777,11.295228385779714,,0.0,1.2017594357873858e-05,2.831524825607702e-06,7.568587193276349e-06
2030-01-05 09:00:00,0.23557372544599,7.776837238382229,0.452054794520548,0.8042242257195091,2.253583391852,8.985159817355001,5.650684931506849,0.471461187214612,2.8982002130656497,0.1702536780122392,1.5513692735994682,2.565779703678692,2.33558723944012,0.7518206952472495,0.6552026831146861,4.007578302836831,3.001114024531992,13.555984898303,15.124876342447775,1.7310789177611756,1.4141581560376766,1.7510762812392926,9.12255952362741,0.0,0.0,1.1898434678372742e-05,2.837668756036515e-06,7.641020673542963e-06
