country,carrier,2023,2030,2035,2040,2045,2050
AL,BEV charger,131.3534577533287,445.9530856845129,833.1214461460991,1220.2898067049714,1412.860457264283,1605.4311077925713
AL,air heat pump,3.2852528507384817,907.0962261150752,895.5974278025749,875.5937748324295,973.8455908071704,1029.336238027301
AL,battery charger,0.0141184166216737,0.0280184000429515,0.0714198786358537,495.25966027384766,899.0687465695192,1778.321560861422
AL,ground heat pump,563.158258385918,1098.3193155835183,1098.89947542368,1097.2654878593778,1306.640958740375,1397.166699432985
AL,home battery charger,0.0117485910052256,54.34191030791341,77.25350450353723,96.625255131254,158.3006298948932,219.69793337516495
AL,hydro,5434.474794581369,5434.452420202354,5434.471702441752,5434.474544980493,5434.474650542151,5434.474096062241
AL,water tanks charger,28.90649526420671,141.50774335452036,171.65893328172191,230.38792937867305,265.2240501151298,335.99365836212445
AT,BEV charger,1585.6578535420135,5383.406281345656,10057.181734257818,14730.95718735044,17055.60989964685,19380.26261189496
AT,PHS,140.4716091742048,8394.048460168096,11783.690151823175,11333.466216477593,12250.617786951669,9783.130989753792
AT,air heat pump,3976.8435298374,14188.74759149916,15283.825012671225,16200.869687256249,21147.779053842867,27274.303086424457
AT,battery charger,0.0141625278529296,0.0223367240805325,0.0350036945990202,0.0532282833547481,0.0645801956627725,0.0461775493445982
AT,ground heat pump,7733.215068762809,17577.46689442593,17508.75591907998,17914.639243550017,19537.03955892941,21788.699449942305
AT,home battery charger,0.0115969332739514,0.0125115171713697,0.012660906871142,0.0149129081264089,0.0144820383286657,0.0103792264127644
AT,hydro,15478.715644220829,15478.715862802092,15478.716479186569,15478.716693245482,15478.71657009724,15478.71678639732
AT,water tanks charger,1853.1105154724703,1013.7865220592574,1334.134889532305,1695.2744989331738,1624.353428893019,1835.2579419607785
BA,BEV charger,219.36901710611127,744.7713427383807,1391.3682809293057,2037.9652192121312,2359.571026230881,2681.17683321736
BA,air heat pump,0.0303777874979675,1906.8688742159231,1880.3622115649976,1927.7413386939163,2154.6639142682493,2652.019505439234
BA,battery charger,0.0136733656705731,0.023192242313036,0.0408659457715934,369.97334863628697,1497.8070297928532,2314.8437443740436
BA,ground heat pump,1911.362227829242,4046.888004723334,4044.3150629698857,4032.046429216942,4669.963346706152,5134.877344703139
BA,home battery charger,0.0113532412721112,0.0338520647028771,47.91313282200405,103.22962319756392,145.8907208193802,193.1159173801439
BA,hydro,6447.598800410049,6447.59887367812,6447.599449658178,6447.599673186576,6447.599629601536,6447.599737932712
BA,water tanks charger,74.59603307293716,267.1725128823135,323.38237919642313,408.08611299154904,353.42384246161384,424.3747042211859
BE,BEV charger,1898.774354269097,6446.456105992447,12043.152088253602,17639.848070790977,20423.54502549695,23207.2419801304
BE,PHS,272.6502110746977,848.0324483585359,805.7274682490506,648.0380431352022,537.2878894341917,409.1977442162462
BE,air heat pump,0.138203460599345,45473.83366241181,47195.8921076178,46837.10508780936,57575.491036228894,66231.48815236824
BE,battery charger,0.0446960189685688,0.0710362313576721,0.107741778089539,3070.645873445871,6649.884011821411,7241.462571399933
BE,ground heat pump,7313.817751320571,9557.901827561816,9542.795960816413,9745.263382367815,10161.439629647004,10358.31599216282
BE,home battery charger,0.0363911157225352,0.0394860521646978,0.0353810889711582,0.0472372490053409,0.0440779257536616,0.0338730658622816
BE,hydro,46.68346703143904,46.68360140684083,46.68370742296164,46.683872643159134,46.68387266504117,46.68395721350284
BE,water tanks charger,172.61438700187873,1962.592843200448,2329.49163295726,3657.931189184966,4120.057590066482,4261.3200461043525
BG,BEV charger,596.835948043751,2026.2948737926397,3785.487241051772,5544.679608494763,6419.670576621841,7294.661544698074
BG,air heat pump,4765.632243952484,3325.507368039778,3313.403683620291,3196.881556528411,3041.3062122090546,3544.7768725172864
BG,battery charger,0.0134990414444246,0.025892360786851,0.3687267111092341,5854.869221020068,5713.659676391193,5619.762978272461
BG,ground heat pump,2719.955276608397,3197.442704731716,3194.8725930713067,3203.980701574471,3171.836927227457,3524.2950371862908
BG,home battery charger,0.0112550959145697,0.0214046293432822,169.7180858931674,519.5996734859427,504.8305092691535,466.6294269322758
BG,hydro,3401.037353402158,3401.037329550763,3401.037935814891,3401.038173134134,3401.0381470452544,3401.038253009658
BG,water tanks charger,2223.13624821176,1401.1575971676011,1320.30903329904,923.7140571170332,1287.7202601677,1072.9345931393325
CH,BEV charger,824.101439125193,2797.875244559122,5226.939660982504,7656.004077589672,8864.177478548385,10072.350879457535
CH,PHS,429.2729891586399,9913.243405784136,10664.513238002552,10134.873719496783,9370.024465477793,7223.481920275708
CH,air heat pump,5405.910767770016,23748.931287209507,23333.748156491332,21882.204245339228,26986.163732639383,31283.53413816123
CH,battery charger,0.0148587804779705,0.025163911458731,0.041170078511175,0.0638196869351664,0.0748683568221241,0.0660663337579173
CH,ground heat pump,5572.374391695147,10867.31917414506,10770.714918284892,10050.022936149358,11488.907265173417,12304.40182447501
CH,home battery charger,0.0121827911777899,0.0130405012813204,0.0133506472696078,0.0163500027959989,0.0166454394218467,0.0124101181822935
CH,hydro,22926.52931225651,22926.529722036343,22926.530313668645,22926.53051395203,22926.530448388068,22926.530577486657
CH,water tanks charger,154.77000415887443,1215.2922952309534,1443.599850706953,2028.4894610146089,2456.7977028140845,2633.164747948624
CZ,BEV charger,1275.8161446135025,4331.474553501402,8091.982006325053,11852.48945933306,13722.898925514768,15593.30839164871
CZ,air heat pump,1342.6198159841372,13612.444720125264,13860.128714763268,16480.814901380687,21783.930218210327,27862.89111715333
CZ,battery charger,0.0133029071028023,0.023451086786203,0.0354860026249821,0.0652523267166387,0.0857805686518261,0.0733389433046128
CZ,ground heat pump,1449.6396323007782,15416.658097366962,15379.580997124158,16407.04359268456,18881.23429118538,20911.83406798648
CZ,home battery charger,0.0110065393491292,0.0123318850650721,0.0114140827364664,0.0135993146610757,0.0139933528193827,0.0102885149058645
CZ,water tanks charger,16738.094634904628,1573.8061884530862,1582.4232700744071,2472.320437944092,2442.5863248363335,2459.5555030922023
DE,BEV charger,10249.760733105692,34798.57037255909,65010.05646830025,95221.54256422784,110248.19795228537,125274.85334025547
DE,PHS,799.8739702353569,5911.3404994233715,6349.322102959102,5724.7530886731865,4799.6329004948775,3698.209790228458
