snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Hydrogen,CO2 captured,Centralized heat,Electricity,Decentralized heat,Methane,CO2 emissions,Electricity,Electricity,Electricity,Electricity,Centralized heat,Decentralized heat,CO2 emissions,Methane,Centralized heat,Decentralized heat,CO2 emissions,Electricity,Decentralized heat,Decentralized heat
sector,Shipping emissions,Aviation emissions,Industry emissions,Industry CC,Steam Methane Reforming CC,Hydrogen production CC,Heat Pump,Nuclear,Heat Pump,Imports,Transport emissions,Offwind,Onwind,Solar,Biomass CHP,Biomass CHP,Gas Boiler,Decentral heat production emissions,Storage,Gas Boiler,Resistive heater,Power supply emissions,Gas,Oil Boiler,Storage
2030-01-01 00:00:00,2.6938934751679593,0.325259039312778,1.7218475645880271,0.5028770886591089,0.4520659275085075,0.1167509395391537,0.3637599864074697,1.0259998795756924,3.9507663403386295,16.668699008327653,0.1914013666669169,7.083998414188861,3.316247162123697,,2.3267258636719817e-06,7.107763892543715e-06,2.3186138689765894,0.584921374567419,0.0,0.6117429439936872,0.5725794550226997,3.111601205349062e-07,7.116761106567695e-07,9.12322289515604e-07,1.5173762672096066e-06
2030-01-01 03:00:00,2.6938934751679593,0.325259039312778,1.7218475643975917,0.5028770887557438,0.452065923604284,0.1167509385308455,0.3625496747267792,1.0260000525025752,3.939596408607256,16.97736895214078,0.953453943290205,6.635076678809865,2.4987434214906807,,0.2680043609798558,0.8187091353386114,6.34291394278471,1.332079921963494,0.7646006814932916,0.2655262765728644,0.6214011773597414,3.486561234924375e-07,8.512684526232192e-07,9.20608011852946e-07,1.6007619415714466e-06
2030-01-01 06:00:00,2.6938934751679593,0.325259039312778,1.7218475642300468,0.5028770888948395,0.4520659228830262,0.1167509383445729,0.3606379430402229,1.0260000674448244,3.9219771407952844,17.210691323502058,2.0230698010286496,6.8805758216361355,1.8355359503988984,0.014918702759505928,0.2680042768528838,0.8187088783445822,6.837313252774111,1.4402713164538097,1.0773823480363935,0.3091356479659373,0.5040144674778351,3.510274357702518e-07,8.600949937490452e-07,9.238202693083078e-07,1.5906165295009656e-06
2030-01-01 09:00:00,2.6938934751679593,0.325259039312778,1.7218475638326571,0.502877089336097,0.4520659239113597,0.1167509386101511,0.3561654810761025,1.026000053880892,3.8808821723028384,17.296670177935997,1.671265052566233,7.0598019458694985,1.5932932003265543,0.8186512011857169,0.2680030065704533,0.8187049978411958,5.58998758834603,1.1609316779390038,0.0,0.1655896735995681,0.5166196840957182,3.4806321190424336e-07,8.438673884860606e-07,9.318761364090128e-07,1.5724381677611316e-06
2030-01-01 12:00:00,2.6938934751679593,0.325259039312778,1.7218475635903165,0.5028770896034489,0.4520659250885735,0.1167509389141794,0.3533650113020531,1.0260000293675071,3.855137051290951,17.350255202764174,1.968790886174457,7.069076285061235,1.393360336479887,1.3749195534663414,0.2305147770702136,0.7041846376227904,5.372864561139181,1.1304109527259347,0.1950548612889106,0.2356950686130288,0.3525367066299221,3.407904601795779e-07,8.169125303613236e-07,9.312270210006986e-07,1.5317672032562165e-06
2030-01-01 15:00:00,2.6938934751679593,0.325259039312778,1.7218475636065027,0.5028770895673257,0.4520659242364761,0.116750938694116,0.3417913995304907,1.0260000949887707,3.7486333890835244,17.308929893506793,2.2457140677135605,7.04578575449783,1.2809631281096494,0.004100800526512104,0.2680056043835304,0.8187129337318294,6.3961551305476725,1.3410817213575372,0.6102860398798948,0.2563075926102514,1.0067175701958246e-05,3.6348066787083326e-07,9.095121716794689e-07,9.271167829263118e-07,1.5790990909052306e-06
2030-01-01 18:00:00,2.6938934751679593,0.325259039312778,1.7218475634954529,0.5028770896853858,0.452065924418328,0.1167509387410812,0.3318308590139676,1.0260000947021912,3.6569692671828187,17.217858166223827,1.031522296411377,7.081823940783511,1.5554745916003545,,0.2680055838799642,0.8187128710968157,6.382095673266767,1.33780218415503,0.7319595025163289,0.2540019853537732,9.98382127756904e-06,3.644285431357054e-07,9.13901013638186e-07,9.241191477880582e-07,1.5824050355798758e-06
2030-01-01 21:00:00,2.6938934751679593,0.325259039312778,1.7218475633380048,0.5028770898592927,0.4520659229855938,0.116750938371062,0.3309694670382356,1.026000096272811,3.6490117588339723,17.05431195861209,0.408589934735646,7.083896255875592,1.846973569115288,,0.2403538833197811,0.7342414849839183,3.4651848995989507,0.7001094966965958,0.0,2.1965281112557917e-06,1.0015187624570082e-05,3.6532790747309673e-07,9.183841706635673e-07,9.189403771602936e-07,1.5211440627258624e-06
2030-01-02 00:00:00,2.6938934751679593,0.325259039312778,1.7218475631716406,0.5028770900477515,0.4520659234326915,0.1167509384865299,0.3326022213189026,1.0260000996491279,3.66400259328858,17.19757363282843,0.1960998592361723,7.080644476560345,1.5580511412067033,,0.245845213418099,0.7510165930463972,3.608853309755821,0.7291363892146181,0.0,2.246713127967778e-06,9.97578185413834e-06,3.664310354118367e-07,9.228160284626297e-07,9.192496706220572e-07,1.5045722399058765e-06
