snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Electricity,Centralized heat,CO2 captured,Decentralized heat,Electricity,Methanol,Coal,CO2 emissions,Hydrogen,lignite,Decentralized heat,Methane,Oil,Centralized heat,Electricity,Ammonia,Electricity,Electricity,CO2 emissions,Electricity,Electricity,CO2 emissions,Electricity,Decentralized heat,Methane,Oil,CO2 emissions,Electricity,Hydrogen,Centralized heat,Centralized heat,Hydrogen,Ammonia,Decentralized heat,Decentralized heat
sector,Shipping emissions,Aviation emissions,Agriculture emissions,Industry emissions,Industry CC,Biomass CHP CC,Biomass CHP CC,Central heat production CC,Biomass boiler,Nuclear,Methanol production,Imports,Methane production emissions,Steam Methane Reforming,Imports,Heat Pump,Imports,Imports,Biomass CHP,Biomass CHP,Haber-Bosch,Hydroelectricity,Gas,Power supply emissions,Offwind,Onwind,Transport emissions,Coal/Lignite,Gas Boiler,Storage,Storage,Decentral heat production emissions,Solar,Electrolysis,Storage,Gas Boiler,Storage,Storage,Resistive heater,Oil Boiler
2023-01-01 00:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028387906374,1.1144105168874068,0.1175922404107074,0.471216855219473,0.17647752762654711,0.304687483447575,106.92909542188632,5.228839053594482,75.25297872048826,4.418539728053464,16.790450966603164,15.788249233387068,90.85069878703405,804.734745354942,835.3046877139197,38.0080420094605,12.364062910431324,0.7398308953271111,33.509807965346624,53.17793661982004,23.656572983474152,27.304394268491723,102.52701357290756,14.831628832937463,3.754314733729442,394.00063248501846,,,86.41911513298571,,0.9725803703462588,12.766766486496188,26.5707564780931,,,0.2802979509292126,0.0778885328793818
2023-01-01 03:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028400755927,1.1144102957139403,0.1175922884355616,0.471217047665171,0.17647774564539803,0.3047163095547663,106.92909536328064,5.227736552991288,75.2259619486036,4.415169146937687,16.77764275836321,15.764186890577442,91.63852886508106,814.4333156012062,845.8914920715592,57.73204524214858,18.78030491200225,0.7398283751980684,31.940480417672035,51.381653490428185,20.27942688638766,26.245856724172743,97.48606233496751,69.93104912045955,1.552477157427386,641.6810168588441,142.9896728362884,0.0,152.0700110380441,,0.9725810776071344,1.051993890599325,52.29161729681434,,0.0,9.122115859449554,33.26861991040158
2023-01-01 06:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028422191965,1.114409911672742,0.1175922690079581,0.471216969814675,0.17647768833229863,0.3047185697063219,106.92909535922593,5.2241217095163615,75.21368533567735,4.415499056839417,16.778896415989788,15.744935518537272,91.34246737551224,813.8728238627502,853.2648872235675,59.24165896224747,19.27138426226523,0.7398197840267855,34.13971189512711,49.77960291903027,19.9075287418804,23.249093949723335,89.31120706254917,151.35554611099028,1.7136642831340194,679.5278926656584,180.84803622374412,39.489189704895026,160.12015122779803,12.813539796631408,0.972583544176476,0.6896909823248656,53.46543617397512,0.2480952860416151,,15.681024413647332,33.33347060945067
2023-01-01 09:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028429588306,1.1144097850868657,0.1175922299920799,0.4712168134698395,0.17647750310279528,0.304712255868463,106.92909533100207,5.226073300002463,75.21785833208412,4.417683252541578,16.787196359657994,15.727322537341044,93.67434398340824,810.962175142736,880.469714010262,50.41233168208802,16.399192733886757,0.7398199859887293,32.55740865568929,36.358194696131804,15.798337507060886,22.53006154272381,74.26304364318827,124.34886608122548,2.264336754052141,608.3859816303797,78.96707592825089,0.0,139.17845156153692,67.55611488931969,0.9725836371146752,6.594190841431554,45.747085559991035,0.0816654392480279,0.0,8.771316181793452,16.806162956551418
2023-01-01 12:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028436540858,1.1144096672858637,0.1175922209898302,0.4712167773959305,0.17647764055764242,0.3047132443701993,106.92909541249928,5.224034253595048,75.18699251111677,4.472259041004198,16.99458435581595,15.712526948577649,98.31025834337152,810.2228501340367,891.6782745195387,56.077457575940386,18.242065012820472,0.7398194508016442,35.877769200121946,43.030186900194,19.311920948502454,23.56635323419311,69.16177626373486,143.2618666601988,3.174435768943317,580.5776451455168,61.3198685907838,0.0,132.6512448506484,50.12316677009308,0.73925990329787,8.879524022870958e-05,43.78462181545501,0.2175751847648203,,3.529899616036713,15.37838854313972
2023-01-01 15:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.740284440876,1.1144095400242313,0.1175922941963835,0.4712170707499966,0.17647842499986235,0.3047189103815885,106.92909634941928,5.165238550247553,75.19693208180624,4.535430995779374,17.23463778396162,15.703772964645337,97.73897939401576,813.2780660364284,845.0958989097436,59.897813787966406,19.520825837448868,0.7398164555544712,51.24439465349058,77.89985935709615,33.05342409006026,24.8978898018877,64.82459900737504,162.55890852952868,4.2111580893300475,615.9544808254434,158.48593208454668,81.19150718688965,142.8811945062749,3.533620541613398,0.0740884968025748,0.2914031750685359,44.98678585166491,0.6903529359336928,0.0,1.9852264671441064,24.732596773093583
2023-01-01 18:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028450448327,1.1144094330621372,0.1175922831197835,0.4712170263637294,0.17647841283534157,0.3047192129625583,106.92909635281856,5.171005493229337,75.17326851012501,4.534997637834477,17.232991023771014,15.694162083158949,92.9663644983254,811.8802208334292,839.9475195497354,60.05169904926217,19.570885863164047,0.5366074663610041,55.398487278540074,83.6966083205219,35.124039618832406,25.821748780120338,61.32311445729812,78.35555923121576,4.211438242778855,621.223707688143,173.95051948437268,0.0,142.4523366139802,,1.1168344965522451e-05,0.2087773356953039,43.22072510308473,0.0389963778372088,0.0969635249360271,1.61860089428722,20.674385991794836
2023-01-01 21:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028457264619,1.1144093186187591,0.117592255942937,0.4712169174603856,0.17647828982919575,0.3046879612158703,106.92909643299224,5.171194924270883,75.15156443504439,4.534804840795614,17.232258395023333,15.68858475009234,91.39142691709216,804.8980142866184,838.0489265926902,54.84839080663665,17.842248948970752,0.2250090856832207,55.029481592318156,77.48450010731776,32.90566867492226,25.5302208556945,57.503530894664074,30.99336606678375,4.211630643173974,428.3752234238463,0.0,,92.68588108106746,,1.1071427876462368e-05,9.359805528944244e-05,22.459583930346636,0.0,0.4085618197230251,0.0076467191097135,2.9381310076013618e-05
2023-01-02 00:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028464637811,1.1144091951382749,0.1175922293846177,0.4712168110356112,0.1764782093255054,0.3046888383149442,106.92909643324434,5.171201745250309,75.12242510746715,4.534818853755407,17.232311644270546,15.69062661350452,91.2803431823566,807.2624320700347,837.5156296792791,54.517357650228675,17.734563191336925,0.3707769410927744,46.240714648931856,70.03666991358311,29.754762697801244,24.335939622028935,55.04077371304145,14.843039595697716,3.8164623878516077,397.17128844093816,0.0,,86.57637667541415,,1.1085595714885949e-05,7.822171084391447e-05,24.12706735736107,0.0,0.2627939700702573,0.0159450165765167,0.0018066460602495
2023-01-02 03:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028474437984,1.1144090362836003,0.1175922824631171,0.4712170237323287,0.17647842162687438,0.3047246640439152,106.92909647498522,5.171148958525757,75.09259234135077,4.534688482297899,17.231816232732015,15.684218259756769,92.70018863289638,816.9422355139031,847.094335728626,62.12884634634632,20.210589666379647,0.3838779574674578,55.286030686336744,72.7079166632968,31.147121953869554,22.28578572973355,52.95349236012043,69.04780759130412,4.169274689209954,640.8986725470284,177.96463513526913,,151.6755273479398,,1.1723238300398e-05,0.6493717402313371,51.89010191422253,0.0,0.2496930492657375,17.59300791380732,32.73134956673196
2023-01-02 06:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028485143066,1.1144088555411857,0.1175922750172436,0.4712169938951466,0.17647845154919456,0.304727810729303,106.92909652692964,5.166740778705922,75.06779552078105,4.535694564419346,17.235639344793512,15.662967236118062,89.56280270513503,816.7460819180524,850.0792572053413,63.45888900749288,20.643254627752206,0.6847022942611835,64.12364649124933,95.11482279171247,40.73736196371717,20.134538305474244,50.43092912368501,151.84221228076942,5.447239033248614,671.2891131454553,250.54567114475591,59.96494620704651,162.33174322091133,11.142746808622633,1.3445640643512089e-05,0.4377101952506536,52.958381893675735,0.6381242545359277,,14.298332714307104,47.2099702463296
2023-01-02 09:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028492892427,1.1144087254568817,0.1175922361565363,0.4712168381721139,0.176478235369108,0.3047149829404529,106.92909649756852,5.225396628579146,75.05480681126404,4.448941702071404,16.905978467871332,15.634551831867697,83.63230984010853,814.768799882231,877.2515171936411,61.03477198455205,19.85468542315384,0.7398040756383885,54.691149793158175,67.93264871282848,30.938466822637906,19.80012746337635,48.792158533828115,128.63183919973764,5.37401435253218,627.3960793321698,150.27108925258293,0.0,141.85333176216062,70.14511362151487,0.972580184066383,0.0213909058092425,44.68959811261719,0.0,,5.598443086790308,13.208273787062032
2023-01-02 12:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028502580435,1.1144085628183868,0.1175922236863797,0.4712167882015722,0.17647821316119477,0.3047068744548243,106.92909651138342,5.218364710672747,75.01228822436455,4.449157495284405,16.90679848208074,15.60878589388774,88.81970344439978,813.9704742775565,884.5419580177283,60.19569284934804,19.58173197493121,0.7398039462414291,53.00067047320288,79.02883628786927,35.28483942345962,23.693177991736313,54.141939317955696,149.64403408003557,5.682643690685626,597.3928896207647,137.83389403369029,0.0,134.83760032820913,50.42668247548497,0.9725802341330284,0.0001053750150749,42.50589584462842,0.1034640362955579,,2.4545748974605384,11.804665310165705
2023-01-02 15:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028517771217,1.114408305807712,0.1175922467548641,0.4712168806418439,0.17647840554913055,0.3047155556044632,106.92909657688082,5.166569702005649,75.0164179921587,4.529504462214746,17.212116956416033,15.588739751176613,82.56031867939187,814.6804679932662,848.3246487426491,64.50811098020161,21.02056465215999,0.7398033893449982,77.35455775260641,99.18265031294362,44.50050907023573,26.73912091968002,55.90669993930985,167.04396405235605,7.3363310028222894,636.6090609475083,218.19249888144185,89.59344138598442,146.04683879571053,4.452478504733613,1.5160251971609077e-05,0.1125201018388023,46.88222142792524,0.8150763175281422,,4.94342359569234,19.675019886094177
2023-01-02 18:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028523162374,1.1144082155657635,0.1175922336990033,0.4712168283242622,0.17647827835128985,0.3047144278632434,106.92909653617336,5.221796846640092,74.98500422261395,4.408234249347499,16.751290147520496,15.570376930960055,83.6254343375835,812.8958285841617,844.9914638122359,61.29308233574928,19.974712131718977,0.739818701348618,72.37163654276074,93.9890615018606,40.2246652032807,27.509734514951813,65.15041138439265,83.19057275658012,5.358187940444273,634.8054925198346,206.46189150329457,0.0,143.9858244519437,,0.9725779297477604,0.1101109312063383,45.053686922419786,,,4.604479514309331,15.057018390056442
2023-01-02 21:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028527663873,1.1144081408153166,0.1175922101165413,0.471216733824374,0.1764781122344783,0.3046863999973698,106.9290964732658,5.228784270417589,74.9738873277413,4.406795561255803,16.74582313277205,15.559950059372984,91.54835950622848,805.8368986423291,834.5196801422809,53.105298584129855,17.311215244925084,0.739822529582299,59.27575422016335,84.31598913790069,36.41477139875016,27.535295561977676,72.19174886742034,33.38758916468256,5.072274910233314,427.2002684849923,0.0,,92.67868095290262,,0.9725780306342752,2.2278923145278555,23.670137924001978,,0.0,0.2936160332400014,2.797668736767586e-05
2023-01-03 00:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028533306758,1.1144080464130264,0.1175921557028066,0.4712165157770872,0.17647788838150857,0.3046842329685286,106.92909644992204,5.228795559781187,74.94830995804814,4.406409431056045,16.74435583801297,15.554009489822914,91.11204392297579,806.7953954020459,833.0748485242125,52.35686187631004,17.067745609120752,0.7398226198822381,53.548548901663466,68.31089687687565,30.696606723395558,27.572477010965702,77.5110268919535,15.261551585316246,5.0706166106662485,344.4217452141268,,,74.98634776420158,,0.972578127693102,0.0003612467851723,20.453467102902607,,0.0,0.3274009437122495,2.743710304322456e-05
2023-01-03 03:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028540842706,1.11440791916892,0.1175921937972295,0.4712166684294569,0.1764780467958406,0.3047128943433939,106.9290964717011,5.226911709018274,74.9295965595915,4.406480810885357,16.744627081364353,15.547462824697064,92.90611638157468,815.5828180442145,836.3645857029661,58.444185292322736,19.047948758898094,0.7398165742063315,57.283083557985854,61.825316881990524,28.380335389245165,27.28049347319565,82.23561604779307,66.87530541324516,5.070622419432139,572.6016034493763,84.47510461876807,,133.11431267313552,,0.9725787445235584,0.3733578403813181,47.39380260071461,0.0,,6.817942922776112,20.24808327093443
2023-01-03 06:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028545907592,1.1144078345907076,0.1175921888096709,0.47121664844326,0.17647806401319358,0.3047153917829439,106.92909650196852,5.221387420523191,74.89493687276988,4.406755653576297,16.745671483589923,15.539563908393294,86.9504660131208,814.8304870006349,842.8125302941694,59.84614180549206,19.468022917141862,0.7398093946734384,61.442460425986454,72.09902606351358,32.049493313474706,26.703299232992507,85.80976325914946,147.85854787020747,5.070603101906199,610.1346819943152,142.8470592650086,21.438184854745867,140.8351275582689,10.54979557914834,0.9725801950025528,0.0028218587586475,47.98959939619481,0.2574363532018318,,5.647923080816863,19.785438636304058
2023-01-03 09:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.7402855093597,1.114407750304352,0.1175921726167929,0.4712165835549898,0.17647796397027657,0.3047064486470737,106.92909649356756,5.222697975322254,74.87068213969731,4.406839402904916,16.745989731038676,15.532167906981236,84.0255112987214,811.6745508089491,867.6745554223559,57.86682816462752,18.824149492399425,0.7398095259550947,51.675425260005554,59.65735360899904,25.74014016336248,25.549372528152116,78.57023044845363,129.99203204354586,3.5687821772564763,547.2753008857546,51.27163042335496,0.0,122.79426291509695,58.55570448691432,0.9725804844293492,0.0002139964246483,40.04724566873609,0.1525277269788031,,4.185683222472715,7.538643982067663
2023-01-03 12:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028556255344,1.1144076615513319,0.1175921689637299,0.4712165689163979,0.1764779657473001,0.3047028430590887,106.9290964932396,5.224322119010281,74.8451510342333,4.407059995830383,16.746827984155455,15.523423250088625,91.49536424134418,811.0765801657503,868.5950845444469,57.19799766133841,18.60657812467015,0.7398095220318559,50.428854949507006,66.61195394544129,30.091555355420603,25.434070596101865,79.31471191928637,150.75216816390198,5.071996031158433,517.8923706859903,31.978482243223393,0.0,115.92017285714878,46.63838033408044,0.9725804155495515,0.0001712824748903,37.96718998547642,0.2768003202525124,,2.7338897746185937,6.112976042949507
2023-01-03 15:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.7402856250632,1.1144075573982661,0.1175921836536318,0.4712166277819263,0.1764781085466062,0.3047081101115346,106.92909652173702,5.220305901811307,74.84968767489896,4.407559168537953,16.748724840444225,15.520640814072166,84.37581222865512,812.6438501201307,841.1725374578743,58.07288930106341,18.927179137033377,0.7398090571737808,65.2148446488551,102.02925307851444,42.89885089616869,24.38675661808377,79.64902149163619,166.9639388800066,5.199376323490984,555.6261316786945,136.67356777277598,88.49134244871139,126.37496257989127,4.757342665019326,0.9725800740940532,0.0001522228563252,42.20449908474941,0.366589380203769,0.0,3.5156657451576927,12.523241104629673
2023-01-03 18:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028567519345,1.1144074742142165,0.1175921737976265,0.4712165882868389,0.17647803209438592,0.3047089302871681,106.92909652642328,5.221318038794845,74.84290269954877,4.409378168803335,16.755637041452673,15.52242056794314,84.32042920859773,811.3119982363679,835.3041853250872,58.0746082060429,18.927738541074483,0.7398151527132445,62.751059498642256,98.1952795893263,41.90349587311688,24.2989380493932,80.77469300915243,87.50714509756779,5.50033726371218,554.0169499794725,127.73743495685154,0.0,124.4037347206821,,0.972578215059726,0.0001441401816771,40.37960094321354,,,3.5424284332298974,8.074857266196554
2023-01-03 21:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028572299116,1.1144073953584661,0.1175921614542243,0.4712165388242285,0.176478005855679,0.304685730679977,106.92909653270094,5.17099119279363,74.83735172335679,4.535377530936618,17.23443461755915,15.522451580288172,94.04104694496675,804.826076768768,830.1079488450762,53.521837236660694,17.446716170201988,0.7398181686744848,54.30903952907176,88.42581801500032,36.81274823714238,24.874081083543015,76.1016215804776,35.3014942176924,4.211200919741027,366.04278275056174,,,79.41890060521241,,0.0619948622768635,0.0001353336745708,20.32269253372717,,0.0,0.0134956835664996,2.7705157848343364e-05
2023-01-04 00:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028577708765,1.1144073060463169,0.1175921047874666,0.4712163117486043,0.17647780091337525,0.3046862809519763,106.92909649575604,5.171175325200367,74.81669018039739,4.535371951915685,17.234413417279608,15.524750048284083,93.09500570876398,806.9205469278194,827.7939525905775,51.361676573215185,16.744010651199712,0.380398321927936,48.37960424447387,79.51371014658534,33.45908241623602,24.796152760954858,74.71046272126272,15.88313334380097,4.073751769714786,307.94584200955467,,,66.9142505443,,1.1466580625992529e-05,9.9153841583132e-05,17.602885274258295,,0.2531727672303241,0.0124826224459009,0.0077072036839893
2023-01-04 03:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028584088694,1.114407201002564,0.1175921620582394,0.4712165412446442,0.176478021988113,0.3047003899316016,106.92909651754144,5.171064602783201,74.80096651493223,4.535508638386304,17.23493282586795,15.523303749261972,94.0525975856458,816.3803265529143,831.2797008642106,56.37173986154725,18.37379027476932,0.3859140363017208,50.13507143295786,83.14802245708607,34.7735849264073,24.62351478305854,71.58828450057338,63.03206929010421,4.0870594814558565,521.3329090058547,61.83593935647775,,117.78741558945781,,1.2105585248183702e-05,1.2529264164573224,39.45380709633705,,0.2476571927640361,4.832348304933715,9.121710212955596
2023-01-04 06:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028591734589,1.1144070770934058,0.1175921644299288,0.4712165507485026,0.1764780999158569,0.3047069065950875,106.92909653959842,5.163773956418443,74.75862807749932,4.535850991809643,17.23623376887664,15.516215062739796,87.66291532977375,816.31852963608,837.272382124431,57.35595906840724,18.657963419784863,0.5925475280992543,56.6439948704282,96.39845470606103,39.228592552724194,23.24845157705346,68.22793758482236,137.55392751421152,3.8638751046109485,560.7430326559098,127.76130660098404,0.0,125.1172497986111,11.006229455561298,1.3675940384594608e-05,0.0002287404078561,41.07232403001933,0.4433386206086229,0.0410239949139013,5.322091100408388,5.27857308641642
2023-01-04 09:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028595748715,1.1144070106102255,0.117592147660841,0.4712164835512386,0.17647797632867523,0.3046917977020797,106.92909654775416,5.2206645131853495,74.73732928247992,4.452542448561075,16.91966130453208,15.50501328597694,85.06909771354918,814.4683437132554,860.5547947837422,55.696179702351905,18.118034946605416,0.7397935911931737,51.132566717391924,87.58600132621973,34.72247084322894,21.78816026636562,60.195411539566635,145.06068754479355,2.7701931884948636,497.69654930855825,41.58177523850961,0.0,109.68453682165561,57.15683152490352,0.972580617233347,0.0001546286663746,33.98564357875564,0.0659922430336027,,3.133932097605806,1.6183990745788213
2023-01-04 12:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028599685002,1.1144069460578307,0.1175921440827008,0.4712164692128777,0.17647796610512487,0.3046909451052083,106.92909653888854,5.206059985909287,74.71406036892255,4.453231193928551,16.92227853692849,15.48388683253488,91.73589523291864,814.2518450627751,857.7612222572508,55.12100637263664,17.930930368536657,0.7397935546203209,50.257300571145066,83.14513829200122,34.49631509401469,21.826816472658443,67.11878075993445,178.68442175525706,3.8647200768576377,468.9834337777645,2.539542397053656,105.34929007577897,103.54405329380995,47.74307357322373,0.9725806173806412,0.0001383433011291,32.202802963842686,0.2463938929647321,,2.1351574485880502,2.0543075744188246
2023-01-04 15:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028602555015,1.1144068990755316,0.1175921582638269,0.4712165260396344,0.17647811449647843,0.3046995941664713,106.92909653660315,5.154514705149379,74.70910701992742,4.535864141526677,17.23628373780137,15.46915044949472,85.17606941522833,816.8292780797921,841.0042231620537,55.834371551368235,18.198986015648543,0.7397931884741071,65.70107194641068,108.53875128757538,47.66401373669187,20.48124079036669,71.78437866506549,168.20085955992514,7.1635575679843555,506.4650276557501,88.10405081954893,84.01597431278228,112.60074014214581,5.2669386981515665,0.3729831995399425,0.0001277873871561,36.057283638783304,0.4110791422155749,0.0,2.6938638204258423,4.062277887438908
2023-01-04 18:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028600403554,1.114406936283837,0.1175921559823653,0.4712165168973378,0.17647812220007467,0.3046952248881411,106.92909643810424,5.169761996077286,74.70262289056183,4.534405554512611,17.230741107147924,15.459873096525426,85.02890660421701,816.0349002935054,834.8547673821399,55.871916463978366,18.211199665015833,0.5885904753193062,65.54055112059392,103.27609841542568,46.22352400912675,20.07669339808768,72.5410641789307,95.42312301258256,7.589669225879308,504.05173699399967,75.35514132812814,0.0,111.30229634104484,,1.2240207710216626e-05,0.0001287464092518,34.35729705389005,0.2009485344683419,0.0449805795594365,2.1037987874905455,2.432711527325936
2023-01-04 21:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028599346883,1.1144069546870419,0.1175921325925135,0.4712164231692792,0.17647799981561246,0.3046849957362659,106.9290964211595,5.171145504196764,74.67655312733372,4.530534058726804,17.21602942316185,15.45824443938142,94.77237885200955,809.7025191301561,832.2267630907656,52.14952117929968,17.00030018751228,0.457562806517371,60.38742453248127,96.74295868200483,41.44477774593896,18.81297348863607,67.23168571450483,44.66492067704051,5.548604234318216,331.2226993882734,,,71.76982413735911,,9.563002922120418e-06,0.0001045705560732,17.903851087380996,,0.1760080422021019,0.0133913305898533,2.8100788106884527e-05
2023-01-05 00:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028600220211,1.11440694065388,0.1175920965726495,0.4712162788301036,0.17647784965799104,0.3046871610274404,106.92909639428755,5.171270836097589,74.64776400595107,4.529541461020889,17.21225755187938,15.462181501660858,93.76558381426554,812.3942795795047,832.3178161026475,52.40281725821961,17.04670327179587,0.3694484667448217,54.14233299724853,83.49707101082278,33.522698429973666,17.387016070090358,63.62838428479798,20.51049373738238,2.979912124265717,330.64897225938455,,,72.3850757606608,,9.678977153979531e-06,0.3616030423238514,21.465975012969576,,0.2641223838728201,0.0371712161872796,0.1449673131749181
2023-01-05 03:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.740286019628,1.114406911710277,0.117592146089454,0.4712164772543603,0.17647805152843307,0.3047067553492997,106.92909649533992,5.171269314372398,74.63576687525935,4.529615162590481,17.212537617843825,15.455595882786362,95.03570317865712,821.3840063308473,840.3254314277119,57.90295193040384,18.83590365128597,0.3316988135667646,56.47250983384076,87.45935607953254,33.64431301115183,15.233159971217036,56.08340463585487,32.671904192978516,1.9388126704041686,544.5625408183461,95.39328550270692,,124.3753504138838,,8.782300848813321e-06,0.8125803800374093,46.60572207638496,0.0,0.3018720567092933,6.343888820453104,10.53955173657044
2023-01-05 06:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028604366416,1.1144068713129234,0.1175921526467844,0.4712165035309631,0.17647809865308367,0.304702247536692,106.92909659932856,5.171224643572463,74.58514019393189,4.530819408110921,17.217113750821497,15.444108366613111,93.8848739043617,821.6878159785639,845.9508865854874,58.61467241705218,19.067424373337133,0.7398488075329847,61.659227614915636,98.42171825288908,36.38047262209126,12.647272226632944,48.53105477966411,88.90338424244237,0.9898857681089366,568.2037283877033,139.45799950017286,0.0,128.17461571205826,10.001506621936194,0.0297287087065073,0.0002058781293854,47.03265242167674,0.321760557506664,0.0,5.297880899327871,6.5307251380884255
2023-01-05 09:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028607129593,1.1144068243042522,0.1175921422735111,0.471216461963074,0.17647802584529304,0.3046905629138866,106.92909661827731,5.228806940153195,74.55199248182527,4.449386731619151,16.907669580152774,15.441776612517144,91.74001878730223,819.8887909653583,871.7411382378855,56.84768076785143,18.492619634359738,0.7398496904753871,56.79579576965459,91.40237349809392,35.82345953041104,10.961353249208724,40.97700993790112,141.6519258475745,2.559314038319531,504.4953947816444,55.68746551837536,0.0,112.48231032336983,51.70122297752089,0.9725772815340996,0.0001526965870711,39.875021484287025,0.0670807524259124,0.0,3.866100063955935,2.492026192794768
2023-01-05 12:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028610633573,1.1144067650039542,0.1175921479439356,0.4712164846856582,0.17647808959512107,0.3046900254026813,106.92909665349032,5.22838452243059,74.52111144771817,4.447262766543854,16.89959851286665,15.446554113208292,100.69212993130006,820.3114896634092,871.9988406826885,59.96521916477024,19.506758633929262,0.73984948053106,58.863206113840484,89.44329655719288,36.70542740364363,12.288631771635217,41.42787229934611,139.57474606122372,3.8323399640254663,474.5465939155679,19.691520339564843,0.0,106.13393307887266,44.477189094725,0.9725770724625784,0.0001063306387893,38.6501179512697,0.06233790860764,0.0,3.3447967819493862,2.715221310539193
2023-01-05 15:00:00,16.800732301563198,21.80662155232236,2.7293324134897237,82.74028614052908,1.1144067078004563,0.1175921740877835,0.4712165894495589,0.17647832376268802,0.3046975095635945,106.9290967736272,5.165413799276006,74.50726764953815,4.530748614962986,17.216844736859347,15.453621671920208,93.26756178239111,823.524795477932,850.1036433909895,64.12132614061879,20.85874552238242,0.7398488382409725,85.51765727507261,108.85015521195903,47.773865364730526,11.96363114683193,38.53660296410752,119.02110734685628,7.1624563839488635,520.4417583141828,103.34994257094192,0.0,117.54735178466949,5.125465253640717,0.372649890371585,9.572527992850324e-05,43.26923778811211,0.1513181965112952,0.0,3.1388384959213536,6.362235019221479
