snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,CO2 emissions,Hydrogen,CO2 captured,Hydrogen,Coal,Oil,Methanol,Electricity,Decentralized heat,Centralized heat,Centralized heat,Methane,Ammonia,Electricity,Electricity,Electricity,CO2 emissions,Hydrogen,Electricity,Centralized heat,Methane,Decentralized heat,Oil,Electricity,Centralized heat,Centralized heat,Decentralized heat,CO2 emissions,Hydrogen,Decentralized heat,Ammonia,CO2 emissions,Electricity,Electricity,Methanol,Centralized heat,Centralized heat,Decentralized heat,Decentralized heat
sector,Shipping emissions,Agriculture emissions,Aviation emissions,Industry emissions,Industry CC,Methane production emissions,Steam Methane Reforming CC,Hydrogen production CC,Steam Methane Reforming,Imports,Imports,Methanol production,Nuclear,Heat Pump,Waste Heat,Heat Pump,Imports,Haber-Bosch,Offwind,Onwind,Hydroelectricity,Transport emissions,Electrolysis,Biomass CHP,Biomass CHP,Storage,Biomass boiler,Storage,Solar,Solar thermal,Storage,Gas Boiler,Decentral heat production emissions,Storage,Resistive heater,Storage,Power supply emissions,Gas,Battery,Storage,Gas Boiler,Resistive heater,Storage,Oil Boiler
2035-01-01 00:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.324788979398264,19.94558547524068,3.34456416031082,45.44282579518048,11.75253657802615,7.786092562326248,51.31311928625054,447.1355002838791,38.98608927334742,107.32398247410154,142.7056464420603,13.004365414049532,11.355231001120448,511.6941037364759,6.821814263080239,233.48610801245454,127.2950190078072,21.0702174937687,9.292156607952432,13.629346651617997,18.10285510627149,55.330945111220245,,30.283337612690875,,,,0.0217179341439156,236.1229424842257,49.65715268587511,,31.03503441110325,,5.40041491416999,17.455882937490212,1.2139655080291198,,10.245852835574444,4.3373404573086285,0.4229430033830861,9.147138869703612e-05
2035-01-01 03:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.3247885226168,19.945585985242406,3.3446401405616477,45.44539177623419,11.753202059382003,7.786100358939678,49.49309818077872,448.5332222865878,38.8837646376735,105.73386806351222,141.88431595603984,11.27722631905403,11.246992099755222,514.6575411064048,4.968889111559568,216.46819194635947,116.02174410032583,22.234007517177375,43.812467767700035,13.629370665224355,29.63646168669679,90.62273153842848,84.99839605411188,31.26949718329801,0.0,,,4.320705053139742,381.4340525011976,89.64957283015985,,52.71652931971428,0.2936921045631461,5.329229878272743,17.225789826408484,1.4477962278194743,,19.200745123907808,1.2902336296990584,16.395529503648167,31.24573259787011
2035-01-01 06:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.32478819704032,19.945586349866076,3.3447973829531614,45.450828157399485,11.754613159011162,7.786102094869415,50.11288525998929,448.4981670683849,38.82768816123586,104.20244635080705,141.54370784887655,12.07593038385284,11.228610105925668,515.2647253191179,5.844145514468689,209.78580335643798,98.90882036493832,33.32576611239513,94.82569000249823,13.596800221287976,29.931984329587557,91.52556254132924,95.30587211073184,31.361933646516732,194.22667075300217,46.483119849350274,0.0167741876332912,4.022891413555773,412.9705291000664,102.17247538328618,5.0774443170518735,53.70220582744064,,0.3840833867566091,1.2414764393648146,1.770752208936178,,23.051022283126485,1.550288454703842,0.2743864576594302,50.21136005984257
2035-01-01 09:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.32478797549827,19.94558659811777,3.34479661179088,45.45080170721189,11.754606327951466,7.786102048374461,49.59098102065931,447.874284369747,38.76064534207883,102.65112677317501,144.42675474386874,13.04492005398076,11.38781258387709,513.9834028737158,6.8899064286475316,219.6868640375661,82.09817006837469,16.740099605691373,77.90574795678579,13.629377772085869,25.701968633563347,78.5779993055057,34.227036491332484,30.745584865896625,88.0740544962883,203.6769323675191,5.847249572067433,2.579183750272324,362.8369707040856,79.67365751856057,3.430215301047749,62.6384422315796,0.0,7.67297894334481e-06,1.619771492604832e-05,8.109772341400711e-05,,13.416850131237217,3.8603676670833336,2.395069409423093e-05,13.342179904599472
2035-01-01 12:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.324787793831625,19.945586801245916,3.3447959982447477,45.45078025464013,11.754600787595392,7.786102056237107,49.71265483663178,447.5833649988107,38.784218075080936,102.8625532911176,148.3407034522776,12.94544376159353,11.580152336092585,514.2667243035008,6.780005539506945,233.64938250751507,80.6397314344527,20.418931023442894,89.75492280369811,13.629377421191917,26.090092178039427,79.75569031446916,14.006762015536356,30.65153836548837,130.82198178243638,151.58926602841728,6.272094396883128,1.1772107192782622,345.8061186288623,74.7926685339804,5.249229577834923,54.894015575013384,,7.787095826929012e-06,1.649760210754228e-05,8.672043415799068e-05,,10.75600680313948,1.885812237786438,2.1798820733293905e-05,10.074461856707469
2035-01-01 15:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.32478764214403,19.9455869700586,3.344795521804337,45.450761856299344,11.75459603614899,7.786102253240802,49.53380876112263,447.8942951077958,38.79837631150817,105.82736773788741,146.62979654323655,10.337919899634215,11.313727003792737,516.052894929315,4.062212230805318,236.2168933957516,80.54715923613307,33.38341107539877,101.84470317373388,13.185893617772694,28.72638211587254,87.83896264813048,85.41407394504213,30.977177920471856,204.6366103863716,14.06368174005172,0.2324724795379692,2.184158842342157,374.8468417660969,89.01937772083636,4.545061629881917,37.77380570050655,1.2003707325036923,7.235716384384851,23.388171277101556,1.5676033183790348,0.0,18.052756955822577,1.2902319660962809,0.1547204989071468,34.46617964591392
2035-01-01 18:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.32478750579526,19.94558712191831,3.344794458811057,45.450744254248434,11.754591489195136,7.78610011921723,49.14415431555435,447.729957845095,38.9710835333787,108.89501065580703,143.42444859138908,10.315481429140533,11.072605405473652,515.3923990991046,4.019356481421261,233.2086405753452,77.80177803137074,44.758553912851795,49.0905035233079,13.185893285242908,28.604042728083684,87.46455662186519,92.0656800577328,30.7613949623482,0.0,,,1.75831238239505,377.9895343304141,88.8661863413463,0.0,37.39028242568915,1.2432241812935827,7.775999876833858,25.134541815214316,1.751977527252192,0.0,18.110586125516484,1.290231837634134,3.9443294539183945e-05,31.66880045318831
2035-01-01 21:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.32478737980215,19.945587262431573,3.3447928350751783,45.45071007445752,11.754582647214145,7.786097664740399,49.141925275336995,447.3496741368263,38.986026305471626,112.23554412141678,142.04393968544716,10.268959617004498,10.949277372970622,512.6135595408309,3.9675371553436327,223.78985691636586,73.05839457518634,56.16123613586893,19.417638786944742,13.18589039793662,22.466765576660183,68.6768383015027,0.0,29.00790744600833,,,,1.6511230495393945e-05,243.1946512298179,50.73269477026166,0.0,27.508978779343114,1.2950420672869989,6.436405628094417,20.804539983924695,1.231720632726258,0.0,7.628403739243077,1.2897972349649995,2.0694881212624903e-05,0.507992322118401
