snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Methanol,CO2 captured,Hydrogen,CO2 emissions,Electricity,Centralized heat,Oil,Coal,Decentralized heat,Centralized heat,Ammonia,Methane,Electricity,Electricity,Electricity,CO2 emissions,Electricity,Centralized heat,Decentralized heat,Methane,Electricity,Centralized heat,Decentralized heat,CO2 emissions,Electricity,Hydrogen,Oil,CO2 emissions,Centralized heat,Ammonia,Decentralized heat,Centralized heat,Electricity,Centralized heat,Decentralized heat,Decentralized heat
sector,Shipping emissions,Agriculture emissions,Aviation emissions,Industry emissions,Industry CC,Methanol production,Hydrogen production CC,Steam Methane Reforming CC,Methane production emissions,Nuclear,Waste Heat,Imports,Imports,Heat Pump,Heat Pump,Haber-Bosch,Imports,Offwind,Hydroelectricity,Onwind,Transport emissions,Biomass CHP,Biomass CHP,Biomass boiler,Storage,Solar,Solar thermal,Gas Boiler,Power supply emissions,Gas,Storage,Storage,Decentral heat production emissions,Storage,Storage,Resistive heater,Gas Boiler,Battery,Resistive heater,Oil Boiler,Storage
2030-01-01 00:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.627657064394256,18.690648160104768,17.44071982213862,8.482564315843995,32.84494600410974,0.9425243067500374,105.55070723695508,5.183150444944866,511.7720476252256,61.11942855504785,141.6667049874465,7.865623976164968,3.711088740715505,557.0942945863376,173.53705538237352,20.98654485525972,124.4206127378613,12.263759990183702,22.089353907491585,67.47933418572366,32.651190048931795,,,,260.72286930143844,7.3847655920666995,23.869934885609656,,,54.07891435996705,0.322142019402209,,29.882639350743553,7.338811153187417,0.37293866634790057,0.8192425371616872,0.0176962848204819,0.4914698565584884
2030-01-01 03:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.62765705536469,18.690648186960303,17.44070282416316,8.482564674210339,32.84494739172352,0.942524999888175,104.93466479461307,4.052350275995101,512.6420712333725,59.87852627179871,140.8473562340983,7.768433015470093,2.490708213319642,562.365592652876,157.70297142466208,20.849366981593153,113.22608162054772,57.823561520829855,30.59013939053266,93.44783226192732,33.02061888072725,81.30715100186579,,,415.5738265795739,8.71785000504958,28.178894517247333,,6.393834879398345,99.6731549473446,3.8615881066066344,0.6691307778694319,59.922206441234,18.601284203151703,0.23053943621125772,0.9355296414997047,42.598181047432,13.144046737172683
2030-01-01 06:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.62765704787167,18.690648204807427,17.44070110999642,8.482564903615394,32.84494827999226,0.9425254488402955,103.40005638405005,4.714061589303252,513.6388441439027,58.22866671784822,140.5074285988885,7.711801962845727,3.204840569458139,563.2354151117115,152.47267190266237,26.69972668681976,96.82320866341745,125.15065685605992,30.927816507988204,94.47938018094212,33.02150469407745,94.06235678819722,36.6026053505803,0.0012212042579348,447.2415341108007,4.562718296819686,14.748165579260426,1.1882242779728895,282.6916594672203,110.49138760935008,4.032684671302989,,64.23338319217963,20.989699432401665,0.6140669943254318,0.9874598164497184,56.47920438286955,1.583385174465848
2030-01-01 09:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.6276570369009,18.69064822522699,17.440702856180557,8.482564894905074,32.84494824626543,0.9425254202871329,101.04952277722376,3.975983520270958,514.4049373331484,57.70734367411871,143.3537891730205,7.7991584587510685,2.4082915327868726,562.6690759720857,162.6739236925017,15.777890611868694,80.30222312119695,102.81976887701184,28.68143910511843,87.61706758862594,33.04686763492518,6.99904117695073,149.95596064058702,5.25883926857194,393.8798738731505,1.3860222921171622e-05,2.8099253787010894e-05,0.0,162.09421085309984,89.22566957917613,3.6483486538005567,0.75154799643733,63.25924341818472,10.449293273087214,8.888002470039446e-05,0.8989358314505821,26.802121143410304,0.0428140017704182
2030-01-01 12:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.627657028909525,18.690648238800996,17.44069824885218,8.482564897995692,32.84494825823247,0.9425254193548103,101.59923798927288,5.158968580246438,514.1514882200677,57.932348152863426,147.23999585018075,7.93501831567478,3.684993461713722,563.3755259527968,175.77916393803855,19.962556222331145,78.90999212260478,118.45827375107808,27.695906220187055,84.60642711576223,33.0434279409788,0.0,111.22065132651466,5.125156758087686,375.9612577131806,0.5284477815023677,1.7080990447319107,1.5794415319429282,214.1638564414978,83.30771797020527,1.3957334830584789,,58.76561834386517,10.548571432397996,0.0001121254449436322,0.8989165377932953,18.692806747216427,0.0292942716156126
2030-01-01 15:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.62765702301685,18.690648247455453,17.440691594699516,8.482564917637315,32.84494833428589,0.9425254583764332,104.67837303916295,3.9731902769398957,511.9612413028393,59.55320100546388,145.55161767383743,7.762556543916468,2.405278873641838,563.3369196308084,178.9613581680136,32.55530389599754,78.71683208234725,134.41432906175382,29.59916820850439,90.4205786880766,33.04866559796426,74.59503826608743,11.041909441222355,2.3604573960350605e-07,410.47970132953606,8.993128100377222,29.06868229651417,0.4917312798195293,306.96653856372836,98.7726334862823,2.473066193199743,0.7545606892145298,38.56113462880132,16.590967393816044,0.017401761466258138,0.8988943323153957,44.3884954698876,5.4667854107989e-05
2030-01-01 18:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.62765701652445,18.6906482569275,17.440708165517183,8.482564566402276,32.84494697428491,0.9425247104911869,107.2914381137129,4.004739022009655,511.40720228925966,61.53270364068951,142.37917980466935,7.625119422028782,2.439669663747403,562.7427897919863,178.1008401785528,39.02765313427042,76.13477385909908,64.78949703586287,29.54207546133892,90.24616975870302,33.01083733727609,78.59487820694658,,,413.4668346924099,9.072915763277507,29.32658211473791,0.0,34.37320120954514,98.76581893439685,1.7429296397758045,0.7201690669611636,37.13727970369941,16.543804912566102,0.7097737588499944,0.903035711538339,42.28339019284582,0.001312251730141
2030-01-01 21:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.62765700958083,18.690648267054712,17.440705081493302,8.48253559124875,32.8448347809295,0.9425208377203665,108.6641915411571,3.998358803758385,511.2413431921491,62.33813190267417,141.01627680018956,7.587100335437747,2.4327847454577345,559.6943758383279,172.2360788984305,43.37769090497201,71.93452849631981,25.62734053101788,24.1161745528012,73.67093708330711,32.389513665070716,0.0,,,278.20679827106545,6.966817861817094,22.518992952893655,0.0,,57.72925998577961,2.7553382735258e-05,0.7270534023334185,21.44891877135368,6.5881872179398036,0.4344992779615244,0.72906186721666,0.930597983532348,4.3409167884018133e-05
