snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,CO2 captured,Methane,lignite,Oil,Coal,Methane,Methanol,Electricity,Hydrogen,CO2 captured,CO2 emissions,Electricity,Decentralized heat,Centralized heat,Electricity,Centralized heat,Hydrogen,Electricity,CO2 emissions,Electricity,Oil,Ammonia,Centralized heat,Ammonia,Centralized heat,Hydrogen,Decentralized heat,Methane,CO2 emissions,CO2 captured,Centralized heat,Electricity,Electricity,Electricity,Centralized heat,Decentralized heat,Hydrogen,Methanol,Decentralized heat,Centralized heat,CO2 emissions,Decentralized heat,Centralized heat,Electricity,CO2 emissions,Decentralized heat
sector,Shipping emissions,Agriculture emissions,Aviation emissions,Industry emissions,Industry CC,Solid biomass methanation CC,Solid biomass methanation,Imports,Imports,Imports,Imports,Methanol production,Nuclear,Steam Methane Reforming CC,Hydrogen production CC,Methane production emissions,Offwind,Heat Pump,Waste Heat,Onwind,Heat Pump,Electrolysis,Hydroelectricity,Transport emissions,Solar,Storage,Haber-Bosch,Solar thermal,Storage,Storage,Ammonia Cracker,Biomass boiler,Storage,Central heat production emissions,Central heat production CC,Gas CHP CC,Gas CHP CC,Battery,Biomass CHP,Biomass CHP,Resistive heater,Storage,Storage,Gas Boiler,Resistive heater,Decentral heat production emissions,Storage,Gas Boiler,Gas,Power supply emissions,Oil Boiler
2045-01-01 00:00:00,14.56074434349785,2.698889859646953,21.56339385039261,25.848396336708,27.281004189806247,0.0379090285850276,0.1241626886060619,0.0403451476977179,271.38065734382644,13.057924720861816,230.6067319963475,76.71238616783646,121.02459168578221,35.32495417746168,9.13718820584486,1.015272317411501,354.0337653754664,270.29113318779264,37.84764062023838,268.14618372476826,29.4319406574526,120.78573843371522,37.44164407921359,4.81116738076851,,,11.54212467509622,,,0.4503699762212571,0.2687959570457669,33.52087646315836,,0.19497706075339777,3.7045492565627525,8.79340253694488,7.91016267247646,8.700570761480478,11.145602360754504,34.092932967357704,18.05136906996701,,,38.93525655330039,1.0315545959213948e-05,7.888151861675389,5.382768233558981e-06,7.557327299550475e-06,2.689303118528284e-05,3.826792446512469e-06,3.2721613113846433e-06
2045-01-01 03:00:00,14.56074434349785,2.698889859646953,21.56339385039261,25.848396336676245,27.28100419037555,0.0379090092041866,0.1241625638252259,0.0403626938380923,271.8677930573642,13.10554858101536,233.10632561910597,76.17150767693236,123.21603202968498,35.95235215320964,9.299191790374383,1.0332729320691294,330.8237187514576,269.02988098971883,42.2908805054291,255.9651641301882,29.02906369495744,118.74225268906952,46.65370006579175,22.684627981247836,,0.0,16.824239615763105,,0.0,3.6195629323009144,0.2687984816457754,46.573184756506095,38.285371936026806,0.2216256983007289,4.210866159639969,9.995235492525143,8.991279314166349,15.844671414633911,22.164662340660364,67.93247713823608,93.09485610518412,,,135.39719691369814,0.0912387298769006,30.298702813927576,5.558379036859698,5.525967373968508,3.0414473379589346e-05,3.985987145964625e-06,6.404408088972854
2045-01-01 06:00:00,14.56074434349785,2.698889859646953,21.56339385039261,25.84839633674969,27.28100419338158,0.0379089990079428,0.1241624553532417,0.0403879617583904,272.12765206238157,14.758651643475346,234.05325172244545,76.31698541789632,123.03255121026447,36.71944115700991,9.49727303885822,1.0552904439812287,323.572435680952,268.7187408897182,43.39769064224518,216.16222219470396,29.025409122345263,96.33030370709716,47.08246796542515,49.09756538195989,72.59604320299778,99.22272032642366,21.98591914156896,0.0167756339249581,,5.5609457894125915,0.2688069139608414,46.99465621534264,64.13152216090027,0.22591365021009105,4.2923387428084725,10.18862576150331,9.16524479817576,1.9557863973548748,23.278353596183265,71.34906881080326,97.63396040399208,23.625087363473057,,159.61893858951169,0.3423630558026511,36.54914475562526,0.7525159439321397,6.168314838187986,2.7346141828850827e-05,3.846537780154036e-06,10.671143078574806
2045-01-01 09:00:00,14.56074434349785,2.698889859646953,21.56339385039261,25.848396336558537,27.28100420011439,0.0379089931273669,0.1241623760993592,0.0404074215122786,272.250845159217,14.47668778123753,234.32046181998984,76.62028840009663,118.02994594211535,36.824010960103486,9.52424883674945,1.058287725355162,331.51150920352814,274.4351656971316,38.2649208633182,181.29127103085648,29.777078790518484,115.62513546576258,30.708309149133246,40.336986251772714,355.72663347946394,54.619365454912185,13.069809236262834,6.127543589387513,0.0,1.7916557639038562,0.2688055313023303,41.999079860016366,10.076517106929378,0.21241394838344943,4.035851816853874,9.579809031526894,8.6175797750347,0.005943761192933398,17.57210320788867,53.860976500906425,93.21041078052092,0.0,,110.3989537318154,5.630479804522617,23.41857709476028,6.695021506599241e-06,3.5965760304214713,1.4854784312488145e-05,3.3439653975125378e-06,1.306135647186639
2045-01-01 12:00:00,14.56074434349785,2.698889859646953,21.56339385039261,25.84839633637972,27.28100420504,0.0379089886407288,0.1241623148468179,0.0404079611825795,272.3856464437172,14.430076609902931,234.43749898374708,76.51905958128522,118.49616323322496,36.82424748459468,9.524282737554543,1.058291546885337,344.2761923375292,279.360668943821,39.44599953095841,172.99061123328772,30.433234317085464,116.26483366549468,45.356568393215966,46.47209201004261,264.77093951216546,77.72904022550583,14.235630152879637,7.303993783050101,,0.9350795159680704,0.2688063526509424,38.03413764779774,0.0,0.20897591352606104,3.9705272445930397,9.424749270075528,8.47809474401742,0.049953458454609,17.53809254721768,53.721962867033426,86.38146893657168,0.0,,97.07499061087628,4.925831344121196,19.875986526684038,5.727507387437212e-06,9.55829940733553e-06,2.340027226010224e-05,3.6291035122450735e-06,0.7497142591876933
2045-01-01 15:00:00,14.56074434349785,2.698889859646953,21.56339385039261,25.848396336045695,27.281004208444934,0.0379089851861517,0.1241622751014696,0.0403929625920826,272.53621897916554,12.35927465269197,234.94967124757537,76.08356906433892,123.24460195650298,36.74196220467311,9.503009210380505,1.0559279027494326,347.5231222125568,275.016869492968,40.66990357597882,174.8855657389796,29.246326767890594,104.30676526863726,76.91624942292545,52.7317752473207,22.465466801338724,109.485682626009,17.641990041571034,0.5023482896708493,0.0,1.9645583970623703,0.2688094610240981,46.111394652755706,31.180833936251425,0.21736069971624922,4.129821073500189,9.802860791718691,8.818227399568725,11.556705606799735,21.09210130732788,64.61167714087668,74.32730294434218,13.19897424286333,0.0,127.55031292052898,0.0120222776983001,28.74768498131715,0.2510710181508716,3.9703117487597153,2.264243866821085,0.700494832088775,7.553663853234344
2045-01-01 18:00:00,14.56074434349785,2.698889859646953,21.56339385039261,25.848396336006083,27.28100420930562,0.0379089820072878,0.1241622440275321,0.0403745333341379,272.6234223693515,12.328977071746008,234.09670171258117,76.4013846008391,123.24460204426433,37.08560351277384,9.593318896969793,1.0659263131238867,345.033403921809,269.8887383576341,41.081889115156706,175.9673666009525,28.4123502753672,101.62291412068254,89.97659017242918,25.417418067902943,,1.5996411871910097,18.58082775077648,,0.0,1.9067994879000043,0.2688024305914857,45.76244866109095,41.810358708851545,0.21800106223925783,4.141988057647678,9.831741412730988,8.844207151312439,11.865172837437347,21.13204263084317,64.7387819288681,72.65485923871611,0.0,0.0,132.7475042675322,0.0158572859151498,29.368130252732758,0.1031022603898087,3.793202416538696,4.8926534944403315,1.5136593734024837,6.1508970937751055
2045-01-01 21:00:00,14.56074434349785,2.698889859646953,21.56339385039261,25.848396335783104,27.28100422123295,0.037908979783783,0.1241622229630755,0.0403620567837825,272.6729224457751,12.136756272437047,233.33068300311547,76.38631779026576,123.24460211063096,36.996536194778045,9.570293973268624,1.0633679514948748,328.13479511502135,267.20740404385305,34.59260406861373,162.4715124818144,28.40306008189088,78.17385501260054,91.9663512141385,10.053802823704451,,,15.785443039652495,,0.0,0.5615659459615376,0.2688000723789662,35.51068681642696,0.0,0.19497728148729673,3.7045503692938,8.793405165153542,7.910165022790278,8.005029729715742,13.522301252795875,41.35182344790606,33.41516570553692,4.090436736633037,0.0,45.60514346366775,4.251111779682002e-06,9.239518443908821,5.935012076520702e-06,6.484914018650592e-06,2.6732745088123746,0.827039292224611,3.3922419828431196e-06
