countries,carrier,2023,2023_std,2030,2030_std,2035,2035_std,2040,2040_std,2045,2045_std,2050,2050_std
AL,gas,20.96019335143736,0.9035008140458984,28.781255723198964,1.4877167422316615,28.020095848895867,0.6458650257516141,27.95883525446876,0.6501360652620461,27.780457115226145,0.277726310364321,27.77106825314752,0.2977046473583785
AT,gas,20.852386255614885,6.651675768114089e-07,29.358748010020257,7.25569702609604e-08,28.310315982976515,7.038890019121455e-08,27.974978581067543,7.720277855430811e-08,26.67954588611644,9.026368877359e-08,26.56879640900812,9.563888162193736e-08
BA,gas,21.09114401527548,0.7535499940245514,29.287327365863884,1.4343493362751631,28.160097853985032,0.0278231370882857,28.180215424697987,0.0465024034388994,28.057881349726394,0.0855517587318718,27.834339771900662,0.1071002992450994
BG,gas,20.099999082685976,5.024792568955116e-07,24.999997572653797,3.362999600435597e-07,24.99999659726914,2.448840289310574e-07,24.99999717372772,9.9425518266639e-08,24.999995716869822,8.309211844738617e-08,24.999990268257225,3.959496877568825e-08
BX,gas,20.15370629609641,0.0535042101311588,26.279234634404578,0.0164808119737459,26.277589873694463,0.0198079889220826,26.277497265115013,0.0331002687646619,26.278028455064003,0.0370474832333481,26.278032557776996,0.0389554908504942
CH,gas,21.01068020166085,0.910378830136559,30.116476493250524,1.6235700081629532,29.40951130618211,1.4259098083880086,28.930427668320004,1.4595813023114106,27.844699195352867,1.4483802876417222,27.688587071207117,1.1302955256092535
CZ,gas,20.68002375022467,3.282191646567377e-07,27.10393782488468,7.445547556750099e-07,26.6771435268938,5.767511297839035e-07,26.64537248438837,1.1728623254508433e-07,26.595281371544473,6.76727213435506e-08,26.54658904121174,8.785211080115363e-08
DE,gas,20.100000008262676,1.6331442828500493e-08,24.999999959126654,3.1726247204367985e-08,24.999999962410374,2.3126618470673256e-08,24.999999961239592,1.3213807453260044e-08,24.999999926861637,2.4566563644550403e-08,24.999999915618805,9.294944495531392e-09
DK,gas,20.58526741459282,0.0178500343119359,26.307503082143143,0.1254569369834677,26.3346145192384,0.0133173220309052,25.68972820829524,3.379926118264283e-07,25.626057400853515,3.528959433085896e-07,25.75760584874793,1.5847784913565196e-07
EE,gas,20.09998968482411,1.0092589780684788e-05,24.999968754573946,1.700019257488723e-05,24.999985003380644,6.245666824824445e-06,24.999983028967712,1.043889083964622e-05,24.999947226011823,2.524906314827174e-05,22.543813579165253,0.3280172881588569
ES,gas,20.367494412916137,0.0794040354952195,25.77369978515651,0.0915024982265967,25.7714688806158,0.1396538020273003,25.764444594546248,0.1213160801646187,25.71326596975686,0.129756623284065,25.68772309113234,0.1120400782796201
FI,gas,20.14770172452032,0.3795502840026868,26.10074006575,1.5086667224210486,26.07393777106056,1.5090906431284896,25.728532657794837,1.417948024992897,25.034631246644647,0.3458217061664185,24.999991764318743,3.149870001980788e-06
FL,gas,20.10163802736741,0.0079806120567804,24.999999705753027,2.734797587305108e-07,24.999999663564832,2.6632292277974224e-07,24.999999646638145,2.7526697564459465e-07,24.99999939265121,4.01497671655182e-07,24.99999913438793,4.3432186559741046e-07
FR,gas,20.10000003908636,4.5992239165353424e-08,24.99999999795105,9.135698590955193e-08,24.99999995985977,3.9011556177124174e-08,24.999999939777197,1.1115969272298822e-08,24.99999983534197,1.6134265924529354e-08,24.999999738570857,4.687145722527693e-09
