countries,carrier,2023,2023_std,2030,2030_std,2035,2035_std,2040,2040_std,2045,2045_std,2050,2050_std
AL,gas,20.96019335143736,0.9035008140458984,28.79953881394727,1.4515232583238888,27.861083962565804,0.146874445710032,27.8106134256379,0.2184210976021498,27.776806032963403,0.2738220947220524,27.576923370461657,0.3386346749051007
AT,gas,20.852386255614885,6.651675768114089e-07,28.902489752568652,7.546048300065638e-08,28.028338236853912,5.6176292982942176e-08,26.70904855160531,1.735439509291958e-07,26.599356226333875,2.4836081993598675e-08,26.33135191415271,3.0814707294034316e-08
BA,gas,21.09114401527548,0.7535499940245514,29.289148443435444,0.4090928187022288,28.169135081650513,0.0394828033432967,28.187308798134463,0.0553150435249336,28.06629315363477,0.0928407165160103,27.701055160662644,0.1213506357382791
BG,gas,20.099999082685976,5.024792568955116e-07,24.99999718479566,2.996172894895053e-07,24.999998326779888,1.1739900723374677e-07,24.999995970915087,1.417965039379841e-07,24.999995919152237,1.0937777863359621e-07,24.999988154500524,2.98199160546273e-08
BX,gas,20.15370629609641,0.0535042101311588,26.279783319667843,0.0171070998720692,26.27923233052574,0.020513048720149,26.27760533791856,0.0359760684670837,26.27729728587583,0.0371398917239627,26.27467819963959,0.0433518878799781
CH,gas,21.01068020166085,0.910378830136559,30.054545141537353,1.6577980200020368,29.40957614568007,1.6471479624760108,28.848324778082045,1.5301286674217651,27.771385579759297,1.4643305747643214,27.32057703952339,1.086035307275237
CZ,gas,20.68002375022467,3.282191646567377e-07,26.64445872387874,1.3303317846127904e-05,26.660405433154136,3.793583483211554e-07,26.55720655303955,1.4163057174044622e-07,26.45756914260662,9.388176266739583e-08,26.386834823742987,2.7343757339796e-08
DE,gas,20.100000008262676,1.6331442828500493e-08,24.999999951455887,2.8112754937799604e-08,24.999999958400636,1.554257530253733e-08,24.999999938254184,2.1920244753168222e-08,24.99999995289508,1.951711095418638e-08,24.999999908353853,1.5303824283293226e-08
DK,gas,20.58526741459282,0.0178500343119359,26.237963303588945,0.031267175398301,26.417458175166935,0.0019979718362656,25.68257516578972,5.99320414471747e-07,25.641534906095153,2.29147024969538e-07,25.619995098753293,5.620543560883196e-07
EE,gas,20.09998968482411,1.0092589780684788e-05,24.999964225621294,1.8396907384655333e-05,24.9999847994479,7.955989167328165e-06,24.999982464149927,5.8391958715531895e-06,24.99998565516143,4.076053430620726e-06,22.845430674105053,1.0074376180243725
ES,gas,20.367494412916137,0.0794040354952195,25.76848788874424,0.0974207750520905,25.840866292735157,0.0699662768887083,25.723427757032603,0.1221701593823878,25.68542630417596,0.116040592878375,25.67679367109885,0.1076057075046352
FI,gas,20.14770172452032,0.3795502840026868,26.110054182608003,1.5106891023266258,25.923200838443304,1.5388507085767815,25.64543916026014,1.261303556071856,25.01791173287412,0.2492970033736624,25.000428300377138,0.0204147887423564
FL,gas,20.10163802736741,0.0079806120567804,24.99999961379176,2.903142760373802e-07,24.99999973217901,1.8455523169071637e-07,24.999999411603223,4.390002919545994e-07,24.99999948122482,4.589732218291787e-07,24.999998416105136,1.0477395948863024e-06
FR,gas,20.10000003908636,4.5992239165353424e-08,24.99999993120061,5.186894171347442e-08,24.999999941895652,1.5267702063425042e-08,24.99999985648285,1.3441080160716642e-08,24.999999853938338,1.8889447179939975e-08,24.999999649947643,4.829376599203455e-09
GB,gas,20.31987111932864,2.02711003741683e-06,25.873465015852062,1.419646756760873e-06,25.940068102950455,3.313079036983135e-07,25.95885124285544,1.8890335856119039e-07,25.72625065169273,1.4979190355506126e-07,25.669812239696487,2.321665586516302e-08
GR,gas,20.09999978609781,9.330903910085015e-08,24.999998187447435,7.288853665629676e-07,24.99999858612218,5.31851014020122e-07,24.9999979559983,8.078296574419232e-07,24.999998267068232,6.526901651542701e-07,24.9999979866112,3.48687408070089e-07
HR,gas,20.879693525306873,0.34762640495492,27.587902359827257,7.504734911343031e-06,26.76730325103383,1.131769330529664e-06,26.803936735160516,1.0606602024909182e-06,26.71261680918521,1.1483673278246106e-06,26.376268344124735,2.877787790805567e-07
HU,gas,20.14202946855809,1.9920491186371126e-06,24.999999705760697,2.54136674967252e-08,24.99999980566437,7.272826260154412e-09,24.99999961391068,6.8056339132029265e-09,24.99999961710617,8.912243850514935e-09,24.99999893994052,1.000276651257418e-08
IE,gas,20.099999837631735,1.2177963823491996e-07,24.999999035590218,1.8454376761300557e-07,24.999999388736935,5.0282691423461144e-08,24.999998942266224,7.359857149946473e-08,24.999999298509376,9.69854878687404e-08,24.999997874654778,3.9395601209516186e-08
IT,gas,20.09999912264596,1.1556046646754785e-06,24.999997636217717,2.2755381736310132e-06,24.999998130441146,1.8064875418558071e-06,24.99999516590853,4.078819499417936e-06,24.9999953520362,4.0724931640695394e-06,24.999976744025982,1.4155507860213352e-05
LT,gas,20.099999221145033,3.402643048426984e-07,24.999994698206446,1.9949664712977935e-06,24.999997126897973,9.1790292728529e-07,24.999995907921033,1.14190942706352e-06,24.999996728309135,9.639984367585005e-07,20.20371430841752,1.1368369006652257
LU,gas,20.37526539205401,0.0995614579269106,27.71797785339011,0.8186640348915044,27.396582358494182,0.9876992285536634,27.104143137943215,0.8407574231422835,26.94027922898398,0.7122866252973772,26.6662361264931,0.4968245681678457
LV,gas,20.10000016994419,5.7063081014470554e-08,24.99998859643863,3.5728007413191466e-08,24.999991256237177,6.498204265288743e-09,24.999974035201053,5.240552909986556e-09,24.999942419218087,1.962252490714524e-09,20.765691774179903,1.1156512550593928e-08
ME,gas,20.693860726191264,0.8513464950321189,28.97195219418104,0.893449523020486,27.81742600301653,0.5931525276076788,27.801336509628214,0.4591986175410459,27.45796904875249,0.3009937752462076,25.84439011534981,0.1155642464271693
MK,gas,20.66060793589077,0.8809687889120406,27.101861839310647,1.1202119969696214,26.462670882287505,0.1231324728824598,26.437424805353743,0.1549216476819834,26.431552589208348,0.1847297470732863,26.414024023502503,0.2039091811323519
NL,gas,20.10000000762087,4.781365485080019e-09,24.999999869805464,3.2968595373147814e-08,24.999999879909833,6.314348112514221e-09,24.99999971260288,4.156299478000073e-09,24.999999802081454,1.3310819624870333e-08,24.999999405777345,4.621550624593369e-09
