snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Methane,lignite,Oil,Coal,Hydrogen,CO2 emissions,CO2 captured,Methane,Methanol,Electricity,Electricity,Decentralized heat,Centralized heat,Centralized heat,Electricity,Electricity,CO2 emissions,Hydrogen,Ammonia,Electricity,Centralized heat,Oil,Methane,CO2 emissions,CO2 captured,Centralized heat,Electricity,Centralized heat,CO2 captured,Decentralized heat,Ammonia,Electricity,Centralized heat,Electricity,Decentralized heat,Methanol,Decentralized heat,Centralized heat,CO2 emissions,Hydrogen,Decentralized heat,Centralized heat,Electricity,CO2 emissions,Decentralized heat
sector,Shipping emissions,Agriculture emissions,Aviation emissions,Industry emissions,Industry CC,Solid biomass methanation,Imports,Imports,Imports,Steam Methane Reforming CC,Methane production emissions,Hydrogen production CC,Imports,Methanol production,Nuclear,Offwind,Heat Pump,Waste Heat,Heat Pump,Onwind,Hydroelectricity,Transport emissions,Electrolysis,Haber-Bosch,Solar,Solar thermal,Storage,Storage,Central heat production emissions,Central heat production CC,Gas CHP CC,Gas CHP CC,Storage,Power supply CC,Biomass boiler,Storage,Biomass CHP,Biomass CHP,Battery,Resistive heater,Storage,Gas Boiler,Resistive heater,Decentral heat production emissions,Storage,Storage,Gas Boiler,Gas,Power supply emissions,Oil Boiler
2045-01-01 00:00:00,14.56074434349785,2.698889859646953,21.56339385039261,21.432242574507367,20.432217281966395,0.0834924065110064,0.0531032647124964,289.0044957988357,6.959677440336455,43.69207712606879,1.2561129651568843,11.305000645429445,242.80516752626548,57.92442467889883,119.48828526851293,329.28409407054664,280.4722933656045,26.542674569132686,23.613755115963503,195.58402071022985,37.11441879417067,4.7639990731126485,57.46419974619736,12.071239853087942,,,,,0.376241960371542,7.148571105791649,16.968426425722516,15.264058827854704,0.4341512190399222,0.15957508314901758,30.529843577212688,,12.71783456389928,38.9343324188402,8.659673195637872,14.940470086700522,,60.79156059593394,0.063439052705099,12.327348229811442,0.0,0.0327197177572336,1.0978101808291212e-05,0.9841270378275633,0.15636786440816147,4.5072993174872176e-06
2045-01-01 03:00:00,14.56074434349785,2.698889859646953,21.56339385039261,21.43224257451576,20.43221727362088,0.0834922366585405,0.0531126360153964,289.583400625231,6.932102232542139,43.71721460082754,1.2568343246624272,11.311492677916783,244.36921640680865,56.99124748515058,119.860058066242,308.9423526411491,279.3608710777434,32.64588359811704,23.601587216764816,181.7813833368924,43.57028260341185,22.462229667694967,57.4641992050178,18.758658162520497,,,0.0,39.64819139716133,0.4501528401966197,8.552864806282805,20.301772438954497,18.26259198980275,4.652710172332738,0.15957566730112985,44.89463404635425,0.0,23.36660025126395,71.57213276299711,12.093823322424932,72.86035303541975,,134.02530562828787,0.1955595122674097,29.357283873309363,,20.522009183805466,5.243899584931028,0.946902304337282,0.14485122404513728,4.263821617029215
2045-01-01 06:00:00,14.56074434349785,2.698889859646953,21.56339385039261,21.43224257439828,20.4322172778567,0.0834921475930377,0.0531233635049322,289.9945779012981,7.09236149587457,43.71732825550908,1.2568375885139427,11.31152203120546,244.6661890567081,57.16669149055781,119.86776127678334,301.7223505849512,279.0783115290984,31.839579799648792,23.5557590407139,154.6443405455711,53.14760634944045,48.61621670178573,51.77862921809953,18.89526372590661,72.52234134480739,0.0155118828166872,99.7043295981884,67.63017892416114,0.4732627807557702,8.99195994493539,21.344045903597465,19.2001758959162,3.4611852765317868,0.1595753001535398,45.0766785807057,,24.26953356095194,74.27454638760261,3.3139945204341936,81.52181937041212,,158.64736152520612,4.7793280312288235,38.451210021081884,0.0,2.5963499978472844,6.9706052727796965,0.478712321945496,4.980944353815205e-06,17.472909918718457
2045-01-01 09:00:00,14.56074434349785,2.698889859646953,21.56339385039261,21.432242574001616,20.43221728293412,0.0834920976308958,0.0531307313728694,290.1791799051329,7.123761434113518,43.80523464580125,1.2593601422723841,11.334224815545983,244.24666036579575,57.650605742996504,118.16097579089,306.2491986446794,284.4613751556831,28.959177922283256,24.13942079898969,130.06735356628656,33.10882790428909,39.94152560223138,57.565143694497266,14.687006791397955,345.90394122110536,6.130455984183602,49.91461976575851,18.11598587906108,0.42374509022772133,8.051136071522967,19.110829147229985,17.19127122042869,1.4772956624441262,9.83389973534851e-06,41.44822142808795,,19.12457828249571,58.595825441476975,5.818191338210079e-05,73.73663485022585,,118.52844426721803,6.723834845834909,25.566869430564598,0.0,1.0403507276863792e-05,3.3810823785577555,1.9147782467093212e-05,3.998834566783829e-06,3.194792490227149
2045-01-01 12:00:00,14.56074434349785,2.698889859646953,21.56339385039261,21.432242573699714,20.432217286941707,0.0834920716257787,0.0531322435444643,290.2626694629455,7.147084719377216,43.769269883389285,1.2583280828750314,11.324936520991466,245.13360913929836,57.64561966337873,120.77147867495617,319.2422192913256,289.052459915035,32.52063602226324,24.66274665195457,128.20435735095305,45.49619847152093,46.0164832648473,57.57621084454962,18.531732643563803,255.4154342578206,7.437311870288369,72.80886624264717,3.629902394357615,0.4169619770350992,7.922253521329874,18.804903273914213,16.916073584700275,1.316339038649959,0.1595717206322078,38.95595137617939,,18.543090204719412,56.794639601339206,6.637634868045388e-05,62.94945394977503,,108.03553871060429,1.0656263949589737,22.68178138969745,0.0,9.058523628919982e-06,0.2721238852543002,0.4787032054181121,4.374840566616753e-06,2.6088588115845077
2045-01-01 15:00:00,14.56074434349785,2.698889859646953,21.56339385039261,21.432242573515076,20.43221728922532,0.0834920541523972,0.0531292624007281,290.2843791900761,7.172105046721504,43.69210547187604,1.256113794497908,11.3050079702432,245.30366894074044,57.26716998033504,121.68381276502157,323.5383223125965,284.8908148719216,32.17505700900676,24.06973783353897,127.26544581197888,70.33231955721052,52.21479705860622,54.15772650667927,18.744445524867785,22.257591405635537,0.549299710642654,106.66428078866004,29.69325190821319,0.4406481673453973,8.372275219220343,19.87311099048695,17.876986787230386,1.74853297166138,0.15957645495149872,43.56169918069014,0.0,22.225146928120015,68.02763230053361,14.486573439864086,67.01213350916214,0.0,123.56241575545032,1.0554246172043569,29.01495410236944,0.0,0.2332288463999922,3.842442918889123,3.5013853107774913,0.935144035142678,11.400556290119049
2045-01-01 18:00:00,14.56074434349785,2.698889859646953,21.56339385039261,21.43224257370879,20.432217286423676,0.0834920353021661,0.0531208417719408,290.3306252428119,7.182358293976963,43.69216945003029,1.2561156298534242,11.305024489029895,244.9321705639011,57.273907133232015,121.68381362772077,321.3300189277024,279.9652187179792,31.77244152433131,23.342131950280585,127.0362579091714,86.5039046407399,25.168227694698075,54.14840533352881,18.382782694655567,,,0.0029832005500793,38.33667159313939,0.44045106835238457,8.368529258794933,19.86421908786015,17.868988011782765,3.4472191510390524,0.15957692200595408,43.50323242862593,0.0,22.064859312501287,67.50642019231475,12.49628027715441,65.37217150299564,0.0,128.35066747082644,0.3474214586858181,29.60901142942336,0.0,0.0016567019565861,3.773287859228612,5.737083708068114,1.6268128794699805,10.125782478888723
2045-01-01 21:00:00,14.56074434349785,2.698889859646953,21.56339385039261,21.432242573466915,20.432217299387695,0.0834920184098427,0.0531142384966915,290.3041146530265,7.188985197061892,43.71420249917152,1.2567478756950516,11.310714759571422,244.10357357317744,56.27123208094388,121.68381393529219,305.31189657815594,277.37372620881104,28.142400271146112,22.95819747339055,118.28548325099304,98.70681861305829,9.95523612935166,40.81120854837324,17.23497238695242,,,,,0.38447554189817124,7.305007055475733,17.339756327031616,15.598091050996263,0.1449054832431363,0.15957609785813962,30.891470782162493,0.0,14.176298016173057,43.3287689199205,8.349658067967521,27.02571884392755,0.0,49.24384191155104,0.5126243218489974,9.978689628673626,6.924071440906647,9.175230687951856e-06,9.171518485944094e-06,3.948526182429654,1.0734782858020793,4.6356375754451e-06
