snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Coal,Hydrogen,CO2 captured,CO2 emissions,Oil,Methanol,Electricity,Methane,Centralized heat,Decentralized heat,Centralized heat,Ammonia,Electricity,Electricity,Electricity,CO2 emissions,Hydrogen,Methane,Electricity,Centralized heat,Electricity,Oil,Decentralized heat,Centralized heat,Centralized heat,Decentralized heat,CO2 emissions,Electricity,CO2 emissions,Methanol,Ammonia,Electricity,Decentralized heat,Centralized heat,Centralized heat,Hydrogen,Decentralized heat,Decentralized heat
sector,Shipping emissions,Agriculture emissions,Aviation emissions,Industry emissions,Industry CC,Imports,Steam Methane Reforming CC,Hydrogen production CC,Methane production emissions,Imports,Methanol production,Nuclear,Imports,Waste Heat,Heat Pump,Heat Pump,Haber-Bosch,Offwind,Onwind,Hydroelectricity,Transport emissions,Electrolysis,Storage,Biomass CHP,Biomass CHP,Solar,Storage,Biomass boiler,Solar thermal,Storage,Gas Boiler,Decentral heat production emissions,Gas,Power supply emissions,Storage,Storage,Battery,Resistive heater,Gas Boiler,Resistive heater,Storage,Storage,Oil Boiler
2035-01-01 00:00:00,15.512561252714995,2.698889859646953,21.56339385039261,36.24099838528167,19.788567078648114,26.720727752937332,39.803406468982885,10.290168929360105,1.1433848788614704,442.1290058632823,31.813189315680752,105.87864605863267,414.8203433737503,11.848078449685048,188.56760985656564,10.639155122826924,6.853456129681875,235.53802583088378,136.281103320001,21.927440521994583,9.26071106951547,11.34083501636128,,17.88567749125992,54.65869505480058,,,27.85025111688253,,1.1377562364460592e-05,200.3155831777788,42.68626384927145,18.93453769580575,5.857872914778002,,,0.9908946823034293,24.36797339002183,11.573158649804494,5.517664547953443,0.395657531053989,0.2860306874379644,0.038459816580646
2035-01-01 03:00:00,15.512561252714995,2.698889859646953,21.56339385039261,36.24099836547127,19.7885671041941,26.562786615806,39.803406563979735,10.290168953921787,1.1433848949099834,443.0972288530333,31.813180880747204,104.2287474528093,416.1157980920057,10.434333531421915,187.69185891888577,10.54555081359463,5.3277149025195945,218.4638613137132,124.77962589089312,20.294455081989284,43.664202225327465,11.340833870988863,122.64863164889827,30.09825588611447,92.03722821403738,,0.0,28.85647759297904,,4.296835401689217,346.0270838000202,82.22004981477511,19.503782675931767,6.033982961691111,,0.0,1.0779808109178997,44.91643656138259,19.079305068826145,2.1740163949406424,,16.907904629156288,30.36062454628148
2035-01-01 06:00:00,15.512561252714995,2.698889859646953,21.56339385039261,36.24099834178244,19.7885671348585,26.676495793014087,39.803406719050344,10.290168994015549,1.1433849316131,443.5063983758265,31.813183448493945,103.04807595246382,416.5763185997196,11.212615714899295,187.34121495564125,10.51017545214822,6.167652418618769,211.78092155607928,107.52704307476476,29.23191865198439,94.5047908823572,11.340833535972155,130.27963729615044,30.409026076652573,92.99007939762404,47.582861780142004,203.2861318819523,28.930243459984965,0.0155108061698025,3.9631620822283873,377.1195960083244,94.83879755012352,1.9529166291669025,0.6041843999603367,,,1.884566949672697,46.59921059615772,23.0185147856354,2.339109162223755,0.0,0.1656792486531793,49.916167926244135
2035-01-01 09:00:00,15.512561252714995,2.698889859646953,21.56339385039261,36.24099832262508,19.788567159809567,26.651045017929857,39.803407044556415,10.29016907822094,1.14338503240078,443.40740702223206,31.81320349529711,102.86253394896264,415.2221289282566,11.821529859409226,190.61758772081123,10.684663814889168,6.853459780200116,221.50713600299514,89.75157982346519,16.410538517799218,77.64210752378692,11.210865544601576,70.7781870006169,24.950017817605783,76.25901570996045,205.4566044524582,96.98682948303222,28.352177067045808,5.779732905590883,2.226310992177377,327.94647854963097,72.89775700658284,1.5984139916908532e-05,7.131657566245565e-06,,,8.626930119965357e-05,53.89474552639029,15.08584823709266,7.419894377461807,0.5256449019366348,2.3844178764082717e-05,13.186933622474372
2035-01-01 12:00:00,15.512561252714995,2.698889859646953,21.56339385039261,36.2409983109075,19.788567174648414,26.677409415197246,39.80340694782935,10.290169053163844,1.1433850000507981,443.3407967596757,31.813204051942208,102.86253881673477,415.5384168565479,11.825410185857425,194.80399881996004,10.869472573039838,6.853426423292333,235.11332101452487,87.83101589710719,20.0071339948267,89.45118364022657,11.230009673722936,47.81173914333994,25.515645107897527,77.98110668185404,152.4545678633388,139.15986507725717,28.288108734900636,6.139438395356651,1.2224390453875502,310.0426542034607,67.42951127128171,1.595808234223277e-05,7.134750982533555e-06,,,8.477656110099862e-05,46.927488428018,10.529659254133753,6.811274966863388,0.5064634748105523,2.1433855471019133e-05,9.74406023342544
2035-01-01 15:00:00,15.512561252714995,2.698889859646953,21.56339385039261,36.24099830761268,19.788567177892713,26.657819849526845,39.80340691301403,10.290169044233846,1.1433850252752416,443.3880437311862,31.750907298203867,104.76346089983055,417.4810038656876,9.887909413295828,192.665004654948,10.63040770314826,4.7990812029630865,237.42905807867606,87.89909059817417,37.363704073271684,101.50005104795748,11.094300724341544,119.7239161016108,29.091650731802137,88.9545809085638,14.182171100575555,212.99414832782747,28.522323072402127,0.2098591462281512,2.211265474085037,337.00386565371383,81.21697939304033,25.16081422617994,7.784126818113955,0.0,0.463497423786459,1.6194810089381029,32.43368504663363,17.840394373436396,2.139817043633327,0.0,0.1728905702888812,34.05937156238384
2035-01-01 18:00:00,15.512561252714995,2.698889859646953,21.56339385039261,36.24099830348577,19.788567182426483,26.631670653578524,39.803406826616765,10.290169021891344,1.1433850016674159,443.2578199223287,31.75091069797135,107.81285844966189,416.97914701745,10.759914913380838,188.97957379516296,10.424199356797988,5.740166725296516,234.93047559345723,84.60765256496829,48.92772923032273,48.92437660784667,11.094300921229172,126.38657114698847,28.623666705052855,87.51837530351428,,5.803276565551758,28.279653560538957,,1.7102930704367685,340.7250677426943,81.22965374189276,26.714106260625247,8.2646765638706,0.0,0.0,1.3585163371184188,31.743022421903625,17.77449307756529,2.3651843440528317,0.0,2.4949191523231405e-05,31.51592035984469
2035-01-01 21:00:00,15.512561252714995,2.698889859646953,21.56339385039261,36.24099829817022,19.788567188699997,26.611122439406714,39.80340668983534,10.29016898652146,1.1433849618921061,442.8611314401375,31.75090549903774,112.23554027329112,414.4225975084884,9.790291255486906,187.28628969483177,10.301889486366278,4.693730676190038,226.45271556998057,77.61591529627079,57.08765765652946,19.351927657397,11.094298687033548,,22.661838067000144,69.27222189150964,,,26.608665505019538,,1.241293608468644e-05,206.01618264489545,43.114804169527524,23.49812305747499,7.269731758907891,0.0,0.5688478555071633,0.9857658491343637,21.960986746790233,7.307611625753235,2.132509993139321,0.0,1.9778291112002898e-05,0.349595564182499
2035-01-02 00:00:00,15.512561252714995,2.698889859646953,21.56339385039261,36.24099829170165,19.788567196690124,26.560521667582343,39.80340666794597,10.290168980868469,1.1433849540873757,442.8445781612538,31.750901762602755,112.23554044570453,414.8295545544453,9.395712966440254,185.49522464518805,10.253527337234493,4.2678958707052175,220.73167611385352,71.4021489110337,59.057340167805435,9.267835828240155,11.094291735532044,0.0,23.297181689772017,71.21781738203704,,,27.803175574974635,,9.42538943267308e-06,204.21683664752436,42.22178091432252,20.87319579364673,6.457644822341546,0.0,0.9946826668525028,0.8493856021182228,21.598060769651465,5.028948283183651,0.456426505213421,0.0,0.0613468248042444,0.0147317434022296
2035-01-02 03:00:00,15.512561252714995,2.698889859646953,21.56339385039261,36.240998284155374,19.788567206368594,26.466757301059737,39.80340678324124,10.290169010693248,1.1433849882368592,443.2581464448607,31.750910354035373,112.23554035721114,418.81638021131016,11.791472864372034,185.808728181913,10.23227484632694,6.853446354828201,213.33422250622255,69.59968685272479,67.2199625478014,43.112715622048235,11.094294191325789,141.41228144218036,31.371017798840732,95.94092615272508,,0.0,35.49766176851083,,3.422920634824133,364.9654508694251,81.49263364859968,22.459942301487448,6.948544342705735,0.0,0.0,0.9071868625106703,50.43264047478313,16.500479469120105,3.7596385998666686,0.5713125870255565,13.68522473448752,16.143854862244304
