snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Hydrogen,CO2 captured,Methanol,Centralized heat,Decentralized heat,Electricity,CO2 emissions,Electricity,Methane,Electricity,Electricity,Decentralized heat,Centralized heat,Electricity,Methane,CO2 emissions,Centralized heat,Electricity,Centralized heat,CO2 emissions,Electricity,Decentralized heat,Decentralized heat,Centralized heat,Decentralized heat
sector,Shipping emissions,Aviation emissions,Agriculture emissions,Industry emissions,Industry CC,Steam Methane Reforming CC,Hydrogen production CC,Methanol production,Heat Pump,Heat Pump,Nuclear,Transport emissions,Offwind,Imports,Onwind,Solar,Gas Boiler,Biomass CHP,Biomass CHP,Storage,Decentral heat production emissions,Gas Boiler,Hydroelectricity,Resistive heater,Power supply emissions,Gas,Resistive heater,Oil Boiler,Storage,Storage
2035-01-01 00:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.284504756376042,0.7328018002994445,0.4520966243622353,0.1167588739162224,0.0406182753523805,0.9564942127435856,7.179612829074989,2.0560020860310666,0.2590324012087679,7.08399988417723,15.365496607982362,4.0964743674341575,,3.293993073892735,0.0213654714118095,0.0069878827829977,,0.8655293689373402,1.050546310444986,0.07976692509181116,0.2074246713439103,4.527283504481847e-07,8.945558521051401e-07,0.8775789477057756,9.804719913179858e-07,7.267574352680534e-07,1.7638827385750738e-06
2035-01-01 03:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.284504756025804,0.7328018007511397,0.4520966244815022,0.1167588739466017,0.0406173724689423,0.9505978457673412,7.143846442844086,2.0560023914416434,1.291796617625154,6.635078188085978,15.432248070228487,3.232991192200095,,9.790351575909725,0.8670099494388083,0.282233896466951,2.994093838782673,2.24255111319775,1.3892931361958425,0.07988238673581591,0.1994184783088869,5.173323958168946e-07,1.1177582465480088e-06,1.0784824782275328,9.795268321566414e-07,5.867963125909223e-07,1.7463955615883377e-06
2035-01-01 06:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.2845047552111084,0.7328018018581421,0.4520966303313122,0.1167588754598942,0.0406173535404556,0.9473067238840268,7.122686996720766,2.056002390390411,2.7388661937683114,6.8805774542820926,15.475793282956536,2.428541114726955,0.0393117442961479,10.416997658167457,0.8671139208452496,0.282267818315857,3.690227726887881,2.389141942092621,1.4942529972147136,0.07988168970981271,0.2011953086822985,5.195492808662025e-07,1.125397893567387e-06,1.0623907487067017,9.790311940498152e-07,6.099205467750728e-07,1.7489354188161752e-06
2035-01-01 09:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.2845047544285104,0.7328018029079664,0.4520966271765119,0.1167588746431451,0.0406180490606518,0.9448291425111752,7.103504217679958,2.056002198806801,2.25472905243542,7.059803384880993,15.460784962078808,2.0796197950304003,1.3846844875808535,8.156105618843918,0.0459350500935233,0.0150349795893259,1.8407464589048697,2.019500912550438,1.9520181284898477,0.07987629151483978,0.1994512388674339,4.7336736531131466e-07,9.594703215683397e-07,1.2501603378168338,9.860725565652047e-07,6.419432800964991e-07,1.8082926604001432e-06
2035-01-01 12:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.2845047538828465,0.7328018036320074,0.4520966263950643,0.1167588744398725,0.0406181132629068,0.9374190553569786,7.056951775901938,2.0560021656043914,2.65624719366993,7.069077701780191,15.43548590297455,1.8327447024567816,2.1203623709944655,7.577453718434993,0.0359978318712468,0.0117815012874353,1.171655646790223,1.882054749653068,1.8441582478322036,0.07987628840145583,0.207392439543294,4.6810411914583983e-07,9.425964204484978e-07,1.207974664216659,9.860162048651913e-07,6.560541184820435e-07,1.7830575345377728e-06
2035-01-01 15:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.2845047544122457,0.7328018029385872,0.452096625395406,0.1167588741819192,0.0406172842594443,0.901640507881696,6.835435219903796,2.0560024109096267,3.0350050001098525,7.045787068050598,15.36616864508384,1.5161805837262554,0.025045707499478202,8.783164043962252,0.863664207751561,0.2811448441853333,1.8648377617306608,2.0073711382812705,1.2228564486951572,0.0798841494282666,0.1994183604761477,5.230504427486921e-07,1.1394007144173118e-06,1.1491526745410476,9.805596433088932e-07,5.993415211232658e-07,1.762247243848555e-06
2035-01-01 18:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.284504754458583,0.7328018028521043,0.4520966257650556,0.1167588742778312,0.0406173010971707,0.8696362450052724,6.63748881899437,2.0560024123586484,1.3968618038849765,7.081825257485514,15.296919508961878,1.7827685450355106,,8.93728832094013,0.8634599217339223,0.2810782077723893,2.097006708292142,2.0388423758388514,1.22459946515357,0.07988008713024064,0.1994184246560892,5.221671674998222e-07,1.136274334651265e-06,1.0195897620030576,9.805007825126365e-07,5.996132461229359e-07,1.743984119275662e-06
2035-01-01 21:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.2845047543323425,0.7328018029910299,0.4520966277899759,0.1167588748023411,0.0406173654839532,0.8641007445057646,6.603966369643743,2.056002403045054,0.5540215318078227,7.0838975622788585,15.22745120423626,2.1559218712474224,,4.259345066100938,0.7426311356994908,0.2417288240425553,,0.957304900145261,0.5081445733086629,0.07987774091756684,0.1994171395792813,5.180694754587498e-07,1.1209920017330734e-06,0.9343492103583936,9.829784806406386e-07,6.456126278438908e-07,1.7432452362462107e-06
2035-01-02 00:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.2845047540733097,0.7328018033128748,0.4520966264430323,0.11675887445372,0.0406172493255624,0.8638586324987344,6.60429169045032,2.0560024219152786,0.2663921348380024,7.080645793843601,15.251295193328255,1.8309142643420868,,4.613781190215293,0.7666966015993657,0.2495620117576774,,1.0375010291392641,0.5532404866683233,0.0798827057171743,0.1994144913764421,5.24907860975437e-07,1.14646325719992e-06,0.9744849223130928,9.817396973076656e-07,6.313772029231419e-07,1.7329449777400952e-06
2035-01-02 03:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.2845047536952268,0.7328018038003185,0.4520966343132238,0.1167588764913933,0.0406172304446166,0.8700382914103854,6.642702827940216,2.0560024280444003,1.3068282774866773,7.0286873425909935,15.386969501209904,1.4911855231903737,,11.836657228437884,0.8671163512761009,0.2822686110663294,3.9606441559475463,2.7200181440691518,1.7251152757143946,0.4257638694624482,0.2043820986762258,5.273402641784501e-07,1.155646802029768e-06,1.0197783201612631,9.75142403410963e-07,6.203051207847631e-07,1.7062648654433174e-06
2035-01-02 06:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.284504753053858,0.7328018046283205,0.4520966349734082,0.1167588766622036,0.0406172267367743,0.8731918931278345,6.65879436893891,2.0560024268431905,2.8153441843971687,4.374991710810091,15.456244570491927,0.9347182730248736,0.0444258189932819,12.796717166033426,0.867116287590556,0.2822685903161477,5.159343179186464,2.9346502740116027,1.8334197237866567,1.3807862639570498,0.2064817648116216,5.278648024205126e-07,1.1572763264561478e-06,0.6900974762061746,9.760134320852823e-07,6.091093317066891e-07,1.710539808971639e-06
2035-01-02 09:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.284504752259806,0.7328018056332946,0.4520966340607466,0.116758876426435,0.0406175513241463,0.8974837518034968,6.811176385386444,2.056002356088103,2.3669711428541373,2.1359154799509,15.417683360463869,0.5705231281003882,2.848743062374622,10.613494650367366,0.0503280587373544,0.0164683803033674,4.658444141634472,2.5688905244055404,2.229859537473983,0.07792076284518006,0.1994193037495685,5.080113787883951e-07,1.0816139566912453e-06,0.4260183450559923,9.870198124996424e-07,6.103754796798571e-07,1.7705687379983929e-06
2035-01-02 12:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.28450475211919,0.7328018057926106,0.4520966344792367,0.1167588765350677,0.0406175496779878,0.9292326141578232,7.009993783646197,2.0560023576946733,2.7763410913258233,3.8792076852237574,15.28633697605386,0.8091634160086222,1.5326445721224053,9.748015185055204,0.0476086696266242,0.0155832513344142,3.7550922243446543,2.3640210309683845,2.0722453569933914,0.07726423951850911,0.1994193001960894,5.079265082174788e-07,1.0818732242346273e-06,0.3606621248205016,9.850791303058289e-07,6.195929161464641e-07,1.75834412664856e-06
2035-01-02 15:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.284504752332794,0.7328018054460561,0.4520966364582866,0.1167588770478192,0.0406172881684925,0.9231918728365416,6.9712902460722335,2.0560024139922866,3.100143031255409,6.704015494259397,15.094611072937846,1.1274686778308316,0.0012626430917201388,10.81625021097475,0.8671151365217128,0.2822682146043658,4.423086316394068,2.4588998628525953,1.4369616612406075,0.07673869517596675,0.199525155517545,5.22988237393459e-07,1.1404690064706682e-06,0.3461132535514002,9.761264474872125e-07,6.479380169060199e-07,1.722321010744382e-06
2035-01-02 18:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.284504752287675,0.7328018054354416,0.4520966338063157,0.1167588763617647,0.0406174792368261,0.9226876999417636,6.967614151616247,2.0560023769929785,1.4681125700112418,7.082795899739796,14.84864893827674,2.164427536178822,,10.651298461033726,0.866623310649915,0.2821079195108484,4.472395922873423,2.4194235351965006,1.4046620992114878,0.07627924390727454,0.1994190379978854,5.101671170022213e-07,1.0929462222462506e-06,0.3245658644643228,9.751806636605515e-07,6.107395081496855e-07,1.7053559437213982e-06
2035-01-02 21:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.284504752025475,0.7328018057018406,0.4520966366758909,0.1167588771051594,0.0406175977894565,0.929699291618036,7.012172591394057,2.056002359250011,0.5872135446823656,7.08396137118966,14.554638409244488,2.9307225234575935,,5.360320437246258,0.0336027770635365,0.0109993940450018,,1.3317405009462129,1.306494898919642,0.07589907133293367,0.1994197703903054,5.028218933639553e-07,1.0661298137837912e-06,0.3097765073117046,9.81849603166514e-07,6.889527414614865e-07,1.7169965434106016e-06
2035-01-03 00:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.284504751738088,0.7328018060138762,0.4520966361525669,0.116758876970013,0.040617923580401,0.9387132791343868,7.069885740622082,2.05600226796937,0.2676913194543757,7.074670216423199,14.298078983239668,2.3667111381954125,,1.4586550455996408,0.020032575538014,0.0065568205840758,,0.4134629853711444,0.6237618706799772,0.07559820218520955,0.1994254012845508,4.809915185086037e-07,9.896485390312295e-07,0.2462141292492258,9.8691002850028e-07,7.794382148950682e-07,1.7475976088141685e-06
2035-01-03 03:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.2845047513793726,0.7328018064368966,0.4520966345800553,0.1167588765630157,0.0406182052223049,0.951233326583748,7.149224981229263,2.0560021348593316,1.233171099005399,7.081658863838982,14.162209916745846,2.16670918895032,,6.022764686028359,0.0257211820960516,0.0084144658056438,0.4508850220459174,1.4871955212388117,1.4200242558175789,0.07547357039204582,0.2074223460202211,4.590920961824838e-07,9.162261091472524e-07,0.2888994443110783,9.827509720953994e-07,7.748536540581715e-07,1.701617229537484e-06
2035-01-03 06:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.284504750834838,0.7328018071219458,0.4520966352833964,0.1167588767450942,0.0406182036679206,0.9657827933308084,7.239907256591368,2.056002137949606,2.672355668346219,7.075049851836377,14.034008757795135,1.8362754671430688,0.026896708467874533,6.6054370860399985,0.0267080676682917,0.0087375144105067,1.228682763079078,1.6158156449206245,1.477258484327773,0.07541413526771287,0.2074220168448298,4.597166289533319e-07,9.179784204155964e-07,0.0301638247381525,9.862096391500035e-07,7.841142388206693e-07,1.7119226852002296e-06
2035-01-03 09:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.284504750113426,0.7328018080190144,0.452096635618625,0.1167588768316966,0.0406182521898378,0.9860231502036793,7.3641799845331,2.056002101172571,2.3418369500495597,6.934040307901734,13.893746315905258,1.6073456893135178,0.5627793903140776,5.012312307504413,0.0221659021362481,0.0072499896296393,,1.2417683392982097,1.2032285729203946,0.07523007641078884,0.2074249333840777,4.5559525215606345e-07,9.046713332577852e-07,0.0271508325916268,9.872035680662395e-07,8.217168501604848e-07,1.7290037710131586e-06
2035-01-03 12:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.2845047499402544,0.732801808194294,0.452096636726957,0.1167588771191008,0.0406182526981172,1.0073236356033073,7.495174837290794,2.056002101800363,2.7488308012095928,7.049860340424121,13.759425985254213,1.7868407830707604,0.7091874122632285,4.412434596593562,0.0205719599823146,0.0067282195243733,,1.1011290432778875,1.1011220260815433,0.07511825527797233,0.2074248965188529,4.557762182956669e-07,9.050991886578905e-07,0.0265478244561753,9.871270765293064e-07,8.52385155131021e-07,1.7256120734954458e-06
2035-01-03 15:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.2845047503673728,0.7328018075728049,0.4520966390960639,0.1167588777339925,0.0406179834460953,1.007244921596113,7.493758010822868,2.056002253969859,3.043129132800544,6.945999575729979,13.634394391512286,1.593002035580123,0.0037038847600665455,5.063464437647269,0.0305155853691991,0.0099882210893978,0.0,1.2540595825798333,1.213504765547451,0.0750414800594726,0.1994299139375335,4.777389794712903e-07,9.787742501480893e-07,0.0279019729109316,9.838992763290498e-07,8.003074910299815e-07,1.688792796213366e-06
