snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Decentralized heat,CO2 emissions,Electricity,Centralized heat,Electricity,Electricity,Methane,Centralized heat,Ammonia,Methane,CO2 captured,Centralized heat,Electricity,Decentralized heat,Centralized heat,Decentralized heat,Centralized heat,CO2 emissions,Decentralized heat,Centralized heat,Decentralized heat
sector,Shipping emissions,Aviation emissions,Industry emissions,Industry CC,Heat Pump,Transport emissions,Offwind,Heat Pump,Onwind,Solar,Imports,Waste Heat,Haber-Bosch,Storage,Central heat production CC,Gas CHP CC,Gas CHP CC,Gas Boiler,Storage,Resistive heater,Resistive heater,Decentral heat production emissions,Storage,Gas Boiler,Oil Boiler
2050-01-01 00:00:00,2.374508766511247,0.325259039312778,0.8425638550260333,0.6719082808282566,6.122153517344462,0.0510403644444255,7.083999887472745,1.7058287084501955,2.9340479059155102,,1.5560229173557771,0.3991651009852656,0.4264022814477454,0.6551703754317714,8.376074527094565e-08,1.0382950985314265e-07,9.299111623803577e-08,1.6516118040160137e-07,3.024065516618174e-08,1.9537269479059497e-07,2.765531256330937e-07,8.153185553647257e-08,1.7232666587499018e-07,8.86750476416454e-08,3.26747827615735e-08
2050-01-01 03:00:00,2.374508766511247,0.325259039312778,0.8425638550126694,0.6719082808080746,6.104091172743466,0.2542543848771308,6.629704756144883,1.700153068483422,2.1060146716620465,,1.5630169296991483,1.2327457553323629,1.326019473809584,0.0,1.0546265493097392e-07,1.382688689637398e-07,1.2383572955993e-07,2.2178311690593167e-07,4.9635009527887047e-08,8.681070191726099e-07,0.2998658162917252,9.991789422546787e-08,0.8894244762543431,1.0269073529675305e-07,3.77276122459966e-08
2050-01-01 06:00:00,2.374508766511247,0.325259039312778,0.8425638550040196,0.6719082807775568,6.075588631929008,0.539485280274135,6.870203453224473,1.6911881409598366,1.5929927833121755,0.0357493196146887,1.5708710028070458,1.2327482264104175,1.3260221578638045,0.0,1.0903484320705635e-07,1.445749439002878e-07,1.294855675359599e-07,2.5211808526960916e-07,5.014345294843717e-08,0.4461584294805379,0.4115378482187353,1.0848833644438767e-07,0.6901859770507683,1.0489932459047994e-07,3.9934339151014114e-08
2050-01-01 09:00:00,2.374508766511247,0.325259039312778,0.84256385499417,0.6719082807131441,6.009053376722571,0.445670680683129,7.056661708715054,1.6702148596929751,1.4779701365914626,2.0741938070353956,1.5780995194237752,1.2327491641008272,1.3260235697360716,0.0,1.348643652582331e-07,1.9032936544373453e-07,1.7049078702933538e-07,2.905423632895518e-07,1.0477995542200218e-07,0.427514776969956,0.0678997384229905,1.221852291004902e-07,4.5983337035385025e-06,1.1946830981860224e-07,4.2558301635240865e-08
2050-01-01 12:00:00,2.374508766511247,0.325259039312778,0.8425638549855772,0.6719082806203351,5.967376375845138,0.5250109029793409,7.06752619185871,1.6570822434382222,1.230452255456102,3.62260208903151,1.58703614228935,1.1974795133140999,1.287959395998049,0.6042215650689614,9.983807947014732e-08,1.2966190974291878e-07,1.1613241808131621e-07,2.5564693327815824e-07,3.7370440773473136e-08,0.2218766484632083,9.877040413790225e-07,1.0919080431086119e-07,2.5803307113563376e-07,1.0067168451939017e-07,4.0427445823158736e-08
2050-01-01 15:00:00,2.374508766511247,0.325259039312778,0.8425638550128585,0.671908280286687,5.795012752696086,0.5988570847244731,7.04520343154155,1.602808673468273,1.1229147307614806,0.0303292826807641,1.5956461008603453,1.2327482821592974,1.3260222164639652,0.0,1.0941953927344003e-07,1.4615612881174774e-07,1.3090990832318016e-07,2.533530905287994e-07,4.3359021691468075e-08,0.7371625485729638,0.1802637924887898,1.0883830687706337e-07,2.408719321206941e-07,1.0531839095938921e-07,3.9993669524322365e-08
2050-01-01 18:00:00,2.374508766511247,0.325259039312778,0.8425638550225061,0.6719082799950865,5.64666710451889,0.275072612375853,7.081534800187405,1.5560994402556978,1.4000171158767123,,1.60503360571314,1.2327482862484245,1.3260222179680217,0.0,1.092718210897266e-07,1.459599993471953e-07,1.307337064653309e-07,2.5261439759714833e-07,4.0439365936434055e-08,0.8212559527162375,0.1967586918206616,1.0853454477283409e-07,2.969759268073472e-07,1.0523542447959392e-07,3.9932003476414847e-08
2050-01-01 21:00:00,2.374508766511247,0.325259039312778,0.8425638550332657,0.6719082796078935,5.633802525124468,0.1089573159295055,7.083883891916166,1.5520601154719962,1.6537451012070972,,1.6151426152535446,0.5976589192781623,0.6406209353593308,0.0,1.0387275338961456e-07,1.383636332116855e-07,1.2393219082542834e-07,1.7809584923675258e-07,3.2882920241101925e-08,2.3155493906417437e-07,9.059693561839004e-07,8.751329837308679e-08,1.4285336086122376e-07,1.0033149206743917e-07,3.4005662602615454e-08
