snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,lignite,Hydrogen,CO2 captured,CO2 emissions,Oil,Coal,Methane,Methanol,Electricity,Decentralized heat,Centralized heat,Centralized heat,Electricity,Ammonia,Electricity,Hydrogen,Electricity,CO2 emissions,Methane,Electricity,Centralized heat,Electricity,Centralized heat,Centralized heat,Decentralized heat,Oil,Electricity,Decentralized heat,Ammonia,Decentralized heat,CO2 emissions,Methanol,Centralized heat,Electricity,CO2 emissions,Centralized heat,Hydrogen,Decentralized heat,Decentralized heat,Electricity
sector,Shipping emissions,Agriculture emissions,Aviation emissions,Industry emissions,Industry CC,Imports,Steam Methane Reforming CC,Hydrogen production CC,Methane production emissions,Imports,Imports,Imports,Methanol production,Nuclear,Heat Pump,Waste Heat,Heat Pump,Offwind,Haber-Bosch,Onwind,Electrolysis,Hydroelectricity,Transport emissions,Storage,Solar,Solar thermal,Biomass CHP,Biomass CHP,Storage,Biomass boiler,Storage,Battery,Gas Boiler,Storage,Resistive heater,Decentral heat production emissions,Storage,Gas Boiler,Gas,Power supply emissions,Resistive heater,Storage,Storage,Oil Boiler,Coal/Lignite
2040-01-01 00:00:00,14.9686658760155,2.698889859646953,21.56339385039261,27.453757805349355,21.612548659877266,0.1113808048841182,43.843849585285255,11.344197553197754,1.2604861378149548,370.6056259533183,20.90007603593188,313.24065452666446,45.61977167957574,112.5694302864362,226.86562175089705,19.410215140930198,13.273969065669371,304.80314830826535,10.240767122436145,134.32026112858907,28.784312194735236,32.54934931415156,6.257662148842351,,,,15.971385436626711,48.828704207804776,0.5088089492109122,26.482743207850657,,2.596000825290833,136.91236006790112,,10.441638328864531,29.586375915410674,,9.76386050926929,18.146461075525377,5.614058260043526,7.0162479248138805,0.0,1.0444834997278347,6.990207523516879e-05,4.614885638223137e-06
2040-01-01 03:00:00,14.9686658760155,2.698889859646953,21.56339385039261,27.453757805874595,21.612548658713614,0.1113818567400514,43.84384963523906,11.344197566106216,1.2604861231381213,371.07787002939415,17.48801461096941,312.6673397604297,45.54329572322697,113.26112212422548,225.8985777318743,19.59999693032908,13.181973416795394,283.77100254224547,10.475240015094846,122.60095182763396,28.670863918626125,37.77388849193087,29.504842929834936,106.79821700351978,,,22.33967545313436,68.31241997209744,5.125797777451901,33.99455763315934,0.0,3.1795493258600405,239.7603603118272,0.0,49.75771393218509,67.70124600989402,,30.25101683618315,17.203492569703933,5.322326522140104,10.021845679896852,,10.5061930305757,46.80247670920957,4.958882957916351e-06
2040-01-01 06:00:00,14.9686658760155,2.698889859646953,21.56339385039261,27.453757804832136,21.612548661691967,0.1114068812535822,43.84384968291201,11.344197578445709,1.2604860928598238,371.5210099751747,17.19360382376642,313.456746073564,45.542037905235965,110.89576098347165,225.63988060313898,19.599878423872603,13.125843164723891,277.2622460353058,10.475244278563098,104.98549034522227,28.670864302237995,43.565097912760905,63.85892490865418,94.68877096784388,61.85276057739897,0.0155115545036814,27.272209177185488,83.44906722164139,3.898482973445465,34.02613925007224,142.78993719840048,3.785114822401019,259.0876623614339,,61.54733144490982,73.52808212454276,,23.078163177413163,1.8097499049792716,0.559888068456568,10.02416958711822,0.0,0.3470700024721428,58.24565675756491,4.855927137167229e-06
2040-01-01 09:00:00,14.9686658760155,2.698889859646953,21.56339385039261,27.45375780305584,21.61254866599068,0.1114169050672432,43.84385015745402,11.344197701537034,1.2604862985000675,371.7055845162824,17.759972371041837,312.01489718389956,45.629174811130206,109.38759256620861,229.7771517517254,19.624031284532627,13.424006989505337,283.7784802932198,10.475243819506092,88.19351162967679,28.76187377061156,20.378314806791035,52.46444617059384,58.15693868972829,291.79992357287074,5.9344760652769555,19.419141940999793,59.37951559639915,1.5235882022854614,32.99954122276827,61.9795591442585,0.0004905393554109182,220.58229007894096,,60.23277278655747,57.16875212382155,,27.222547240060653,1.8440300573878232e-05,5.503077789386832e-06,10.016074018396216,0.0,7.856328904594392e-06,25.56975696292893,4.370742093878874e-06
2040-01-01 12:00:00,14.9686658760155,2.698889859646953,21.56339385039261,27.453757802872524,21.612548666601143,0.1114133519157451,43.84385000127343,11.344197661042248,1.260486136322371,371.7260721454186,17.666602103490085,312.35190013715044,45.626814145616144,111.50010974758538,233.54307595018156,19.40685793359507,13.702332573260104,297.1273026265451,10.24079073914936,86.59195181008461,28.76361420552336,24.291686372993038,60.44409352937429,42.21687148324983,219.00574844251554,6.712070468889355,18.79251387445101,57.45424243770653,1.059387343932379,32.972760432722744,86.60733140802384,0.0004953307407453996,207.98252694161977,,52.72158453579287,52.412934705290596,,24.30480790551902,2.2280190389041443e-05,5.825593432493495e-06,10.013603846636336,0.0,6.480998237884723e-06,19.81976947856621,4.450219536943368e-06
2040-01-01 15:00:00,14.9686658760155,2.698889859646953,21.56339385039261,27.453757804517057,21.612548662777847,0.1113934303256121,43.843849616382286,11.344197561202344,1.2604859064080622,371.64989350183345,17.060670030043514,314.17541096179565,45.54222707019112,113.5718322988003,230.33566938911443,19.38309350452343,13.366411997235796,301.09082688968886,10.241285637945856,87.04619751292125,28.670863602187698,49.620322032674515,68.5857730340712,105.2747960078425,19.950210733930493,0.359622776174027,22.770389484646003,69.62309878495677,1.9726016960213488,33.22353143210581,144.8490019860268,4.316748821082661,235.62162357269025,0.0,36.24526207071003,65.00074741006765,0.0,25.18400327278247,23.008056769456463,7.1181134898854275,10.017791506673086,0.0,0.1566133379100165,43.66808385717111,4.9775772843170205e-06
2040-01-01 18:00:00,14.9686658760155,2.698889859646953,21.56339385039261,27.45375780546597,21.61254866048168,0.1113650539550119,43.843849629798925,11.34419756467672,1.2604859331712583,371.5386853514781,17.003333933495174,313.73641192539,45.54352794908036,116.6011820394414,226.41865140401427,19.374177634009847,13.032283626626528,298.8012534786297,10.231538789978604,84.13173309607441,28.670864102246775,61.525862888119214,33.05925617985216,103.84514550471958,,,25.550376712237984,78.15772612398686,1.6493920214064064,32.944008843889115,3.673939240932465,8.116054443288396,239.68800833777615,0.0,35.856542972268315,63.369925599617666,0.0,16.47051246788135,24.53463474784525,7.5903990257554215,10.017539007608598,0.0,0.0001230822442207,40.87397626203688,4.931027583177552e-06
2040-01-01 21:00:00,14.9686658760155,2.698889859646953,21.56339385039261,27.453757805686656,21.612548659662828,0.111349305444115,43.84384957880813,11.344197551460718,1.2604858628941045,371.4055736971435,16.78673871886482,312.0269676062994,45.37752164734851,117.62836738453065,224.37005864185176,19.319210352207577,12.864845155266352,285.3595728939812,10.231479907686598,76.65354760611348,28.483394513215284,71.47001639664494,13.07651478377002,,,,18.324925472282985,56.022639114778144,6.0623301404957e-06,26.07567362612948,,5.886355385734444,147.4834706638409,0.0,13.600655084014548,31.189576489960153,0.0,5.9735413111464295,21.214333932910574,6.563180863753207,9.644634614672428,0.0,0.0004625987066301,0.6510352652466599,5.038288411823499e-06
