snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Hydrogen,CO2 captured,Methanol,Centralized heat,Decentralized heat,Electricity,CO2 emissions,Electricity,Methane,Electricity,Electricity,Electricity,Centralized heat,Decentralized heat,CO2 emissions,Methane,Centralized heat,CO2 emissions,Electricity,Decentralized heat,Decentralized heat,Decentralized heat
sector,Shipping emissions,Aviation emissions,Industry emissions,Industry CC,Steam Methane Reforming CC,Hydrogen production CC,Methanol production,Heat Pump,Heat Pump,Nuclear,Transport emissions,Offwind,Imports,Onwind,Solar,Biomass CHP,Biomass CHP,Gas Boiler,Decentral heat production emissions,Storage,Gas Boiler,Power supply emissions,Gas,Resistive heater,Oil Boiler,Storage
2035-01-01 00:00:00,2.602640701264927,0.325259039312778,1.3682957378285379,0.5217036265241275,0.4520672475371359,0.1167512833718212,0.0405929233189396,0.5139791151266316,3.943632645595686,1.0260006129901287,0.1445325704702778,7.08399988417723,15.365496607982362,3.3162344649913305,,5.36312581063201e-07,1.6445238883433765e-06,1.770673416158071,0.47592997456312197,0.0,0.6207513859673264,1.5250226201598472e-07,3.109024026017855e-07,0.5477313835407959,3.144999563569046e-07,5.974830430096006e-07
2035-01-01 03:00:00,2.602640701264927,0.325259039312778,1.368295737726104,0.5217036266651334,0.4520672471200027,0.1167512832636316,0.040592648173978,0.5122689865510875,3.9324862126265216,1.026000726250087,0.719979964868697,6.635078188085978,15.432248070228487,2.49873627914005,,0.2656637548431474,0.8163696319486267,5.389448079269199,1.1760595634786755,0.6326388645155531,0.4578674569982935,1.751384262269322e-07,3.9340387731773667e-07,0.5966689220519605,3.1445530360309914e-07,6.026609444051705e-07
2035-01-01 06:00:00,2.602640701264927,0.325259039312778,1.3682957374207767,0.5217036270766358,0.4520672487089011,0.1167512836745938,0.0405926296055501,0.5095677832838632,3.9149040907175627,1.0260007273054248,1.5276770677011209,6.8805774542820926,15.475793282956536,1.8355298975122731,0.014919168594188287,0.26566403720124,0.8163704979522777,5.733153515090773,1.256995227280857,0.9978433571525092,0.5182354476904266,1.7586603704009703e-07,3.961077321034059e-07,0.5940711502777151,3.163513437820991e-07,6.107862805071781e-07
2035-01-01 09:00:00,2.602640701264927,0.325259039312778,1.3682957370880773,0.5217036275197204,0.4520672477215429,0.1167512834190607,0.0405928523058464,0.5032483670122828,3.873896015030815,1.0260006537345228,1.2620193794368229,7.059803384880993,15.460784962078808,1.5932862961534369,1.0709761273908907,8.315507250526527e-07,2.5497214116260465e-06,4.475742035177941,1.1205991562509503,0.3593887180604506,1.136207487905391,1.597959045901675e-07,3.3448962607792745e-07,0.7440026730668917,3.179849696885088e-07,6.287001608143508e-07
2035-01-01 12:00:00,2.602640701264927,0.325259039312778,1.3682957367626425,0.5217036279408944,0.4520672471727026,0.1167512832763715,0.0405928722197164,0.4992914125804857,3.8482053056047176,1.026000640838049,1.4866895281498738,7.069077701780191,15.43548590297455,1.3933567032042369,1.7102918791280466,7.069774660839334e-07,2.167665614077874e-06,4.151174154798719,1.0433447063616141,0.8117969230042655,1.0748659186923335,1.5782104465086313e-07,3.2788429041844295e-07,0.7279240280171186,3.1763976760297145e-07,6.137386951737279e-07
2035-01-01 15:00:00,2.602640701264927,0.325259039312778,1.3682957370116833,0.5217036276193412,0.4520672472359984,0.116751283293067,0.0405926235190526,0.482938365438713,3.7419265615119346,1.0260007322251672,1.6958020331837669,7.045787068050598,15.36616864508384,1.2809603806335952,0.014740259152248301,0.2656643999491875,0.8163716107299361,4.803921340316089,1.0401530257864238,0.020850924746046,0.3653902453365177,1.7697437478148725e-07,4.0047375713158245e-07,0.6894024524255384,3.163202688192218e-07,6.115338776477505e-07
2035-01-01 18:00:00,2.602640701264927,0.325259039312778,1.3682957370028979,0.52170362761975,0.4520672476153572,0.1167512833913048,0.0405926284910309,0.4688645112468353,3.6504559869843436,1.0260007328529979,0.778931580240222,7.081825257485514,15.296919508961878,1.5554701936152795,,0.2656642943581865,0.8163712869353033,4.86771898944553,1.0524925312228262,0.1542241496779024,0.3625001838825045,1.767144584870086e-07,3.993837255372881e-07,0.6219030364916461,3.1587606491695013e-07,6.002990969500677e-07
2035-01-01 21:00:00,2.602640701264927,0.325259039312778,1.3682957369246258,0.5217036277070619,0.4520672484979214,0.1167512836198258,0.0405926441226713,0.4676474328661831,3.642515235008659,1.026000729778056,0.308537784051783,7.0838975622788585,15.22745120423626,1.8469679431480777,,0.23129721788577,0.7107632591356037,2.2880502593551864,0.46228118071958657,0.0,7.89135063923231e-06,1.7512330432962585e-07,3.93207088742419e-07,0.5765484814426205,3.150798554907438e-07,5.916018157926578e-07
