snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
carrier,Methanol,H2,Centralized heat,NH3,Coal,Electricity,Methane,Decentralized heat,Electricity,Centralized heat,Electricity,Electricity,H2,Electricity,Centralized heat,Decentralized heat,Electricity,Decentralized heat,Li ion,Centralized heat,Centralized heat,H2,Electricity,Centralized heat,Electricity,Oil,Decentralized heat,NH3,Decentralized heat,Centralized heat,Decentralized heat
sector,Methanol production,Steam Methane Reforming CC,Waste Heat,Haber-Bosch,Extraction,Nuclear,Extraction,Heat Pump,Offwind,Heat Pump,Hydroelectricity,Onwind,Electrolysis,Biomass CHP,Biomass CHP,Biomass boiler,Solar,Gas Boiler,Storage ,Solar thermal,Storage ,Storage ,Gas,Gas Boiler,Battery,Extraction,Resistive heater,Storage ,Oil Boiler,Resistive heater,Storage 
2030-01-01 00:00:00,16.2474993633,30.497266516332022,4.844318687995826,3.4116709258687195,47.182233991244495,62.35414782151733,550.7550645411351,88.73371518413879,175.08954824538017,8.138340700352495,18.49235204703239,100.46686200338311,0.2428594836949038,22.882246696637228,69.90149092766728,17.166864262141804,,314.8177672650892,,,0.0013506257142448,0.1705876123474468,18.995795716509967,43.43405457499264,1.2118317010712627,578.8822384930032,17.059752206710773,0.0,0.3115031042912892,1.1113242104096566,0.481102400204766
2030-01-01 03:00:00,16.2474993633,30.49726647341599,4.798230049135013,3.3619312484089052,46.637605842713214,62.50554505481336,553.4362742432002,88.29875298382635,161.06897855554251,8.062996362113406,18.226386965064282,95.37101671816734,0.242859313537572,32.6227652432325,99.65716911094924,17.403156473065653,,459.0703626695205,,,5.025239640524279,0.1134646838905732,21.281639405791783,70.28085406673632,0.23619543623232947,580.7487030765137,36.30564987398347,,36.51904030717919,1.1113319806693878,16.76426425447698
2030-01-01 06:00:00,16.2474993633,30.497266486232252,4.799300750310635,3.3630867061729286,48.169970848904256,60.9121431212743,552.595346940182,88.08661120552586,158.02393301471767,8.013230660896934,18.247931039445945,88.04267779944664,0.2428599265913024,34.64341653899767,105.8299256628514,17.40316080391012,36.97907235210351,481.09204085294346,0.0,0.0316210052587384,4.989963322824781,0.1147899281173801,11.278597806345267,71.35303355761327,1.2691501313478206,586.9788089898076,49.57506497594742,,48.72760189346131,1.3289261984238037,2.373189364606044
2030-01-01 09:00:00,16.2474993633,30.497266546730575,4.813574707408391,3.378490914041844,49.95461323230947,58.788549288824676,556.9167431579446,90.04332728421943,163.6727769169185,8.080797649584204,15.500687261227961,75.15018103957517,0.2428621145892965,19.05070646472488,58.19676724774236,17.39317708778148,168.65688599525413,432.5740544131271,,8.445591970870314,5.916645282973707,0.1324796422894776,3.921715371615054e-05,89.07948404554259,0.006797599216822395,591.1173118752899,49.58255309456454,,21.503653731082206,1.1514498926914254,5.67683558851485e-05
2030-01-01 12:00:00,16.2474993633,30.497266530321053,4.849549799913132,3.417317378273466,48.97547726401865,58.788548921619466,554.8907039966668,92.8300115184349,177.26097843761465,8.193752341671066,18.999371990322036,71.39908690158904,0.2428599107511846,25.974855183099017,79.34889995726246,17.39007785239131,125.10750190736948,416.745585472807,,8.078006580165955,2.0922267622432065,0.1770596075062369,2.883246476865311,65.63138872638957,0.021592546060071046,591.5844525417978,44.58078813611838,,15.360854495172038,1.111291616192081,0.0553525882243921
2030-01-01 15:00:00,16.2474993633,30.497266488147595,4.801160518535009,3.3650970419922137,46.06150388836899,61.44511154526383,554.292617522973,91.95655085881899,184.90288013239996,8.036673140987427,25.216321632124526,66.04308873566633,0.2428546114187841,30.55056715127432,93.32694559550085,17.403153552733876,11.395180589023779,452.4660247607184,23.474805433560466,5.007866708125641e-07,3.358424265959041,0.1170834897427573,21.185757185384045,68.52109856373725,2.7540797792266174,586.7558452041711,18.31093321787421,,41.35187443337672,1.1112419429011398,0.3274910475555615
2030-01-01 18:00:00,16.2474993633,30.497266424066435,4.803660026342857,3.3677955073745545,44.65509858986831,63.765908484056666,553.5681095731798,89.71412759144451,183.13581089318168,7.906747111598141,30.48711910615961,62.43470478088568,0.2428524104824157,32.18244436922252,98.31206143914032,17.358474236201236,,455.2422741347988,15.62911525673742,,2.354037657903326,0.1201806008922053,21.023742814212362,63.60471803601694,6.171657024295683,584.0632982160013,17.09778402011779,,38.899087954593526,1.1112676936735986,0.0098732733552768
2030-01-01 21:00:00,16.2474993633,30.49726579828504,4.659075770984054,3.2117562710527188,43.87879775144297,67.59455675373283,551.0785835864008,88.85048361511309,175.47473673350933,7.846313769756589,38.06288955258469,58.47911756463715,0.2428514831514697,29.78133545231829,90.97706958294346,16.904717426825705,,320.4263703854703,,,3.202087502627945e-05,,20.805108548119843,28.773693738205857,2.0109093060819423,582.8636088360013,12.380595709728874,0.0,0.4527255980771977,1.0970459894112488,4.780845129007567e-05
