snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
carrier,H2,Oil,Oil,Oil,Electricity,Centralized heat,Methanol,Decentralized heat,Electricity,Decentralized heat,Oil,Solid biomass,Methane,Methane,H2,Electricity,Electricity,Electricity,Electricity,Oil,Electricity,Electricity,H2,Centralized heat,Decentralized heat,NH3,Electricity,Solid biomass,Solid biomass,Methane,Li ion,Electricity,Methane,H2,Electricity,Centralized heat,Decentralized heat,Oil,Methane
sector,Industry,Industry,Shipping,Aviation,Industry,Industry,Shipping,Industry,Agriculture,Agriculture,Agriculture,Industry,Industry,Hydrogen production,Methanol production,Methanol production,Residual,Hydrogen production,Heat,Transport,Transmission losses,Ammonia production,Ammonia,Residential / Services Heat,Heat,Storage ,Hydroelectricity,Biomass CHP,Heat,Heat,Storage ,Transport,CHP,Storage ,Battery charging,Storage charging,Storage charging,Heat,Power supply
2040-01-01 00:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872212044194,63.88157661843626,55.72053872110867,46.228642358664814,11.006342439255093,150.02758402113164,47.92848982000057,47.3613741935813,27.869771621806297,0.0609508157354722,3.188494474574314,14.806579274569922,152.88538080217268,304.221392818827,5.519889518303324,12.11438453689262,55.7751859817703,17.70868976161396,304.5592604857869,29.10760651340999,41.0514167048329,6.536855306368503,3.66936146867389,0.7823493681336098,2.6601957081987235,11.946985150917984,0.0013224896237834,0.0809991254091277
2040-01-01 03:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.1187221171246,63.88157661175057,55.71582597618379,46.22863902733587,11.00634164611592,114.53342203092257,47.74606352927366,82.25464301202878,131.5123285759515,0.060808069150852295,3.188495880582734,14.80658580372508,245.29863594979793,489.2861885812883,5.519895164055721,0.0,83.83046060584779,21.89136674578475,481.0592218290231,20.100305301722035,43.04944124899293,6.536868172429341,3.535669489000929,0.6570371420821677,0.0318266674873483,0.0264361125196494,15.910318106657645,0.08100328780306275
2040-01-01 06:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872211620538,63.88157661016685,55.667766067763516,46.228633320491014,11.006340287402244,115.1814444436234,47.39332953715312,104.89245082256389,284.389815488275,0.0608081458535795,3.1884992185904943,14.806601304607051,258.3512444608052,516.0337274299376,5.51990856506127,0.3109810779846161,94.70503865236432,21.68035381030721,496.7579240391312,0.0,57.43582165633043,6.536869362297022,3.2502936966368288,7.532505497048674,1.851573875643331e-05,3.174312960258296e-05,20.0997147069129,0.08099875015812172
2040-01-01 09:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872211609642,63.8815766112987,55.63368281218448,46.22864646781386,11.0063434175815,145.54289072737146,47.59097038622575,102.70850374172491,233.62881145943396,0.0641754957314243,3.188501279712051,14.80661087594549,229.18888595911088,457.6780469908049,5.519916951411142,26.718572870565207,47.33866156215465,21.43629866455833,448.3277885166758,72.95052895016362,146.44781416101446,4.332218752736759e-05,3.368071585298299,68.11486948947184,3.5575546161831903e-05,4.486612441548019e-05,13.00193936398956,4.083520832053742e-05
2040-01-01 12:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872211612612,63.88157661334458,55.60946919408386,46.228640515346314,11.00634200038876,153.16507831325453,47.523416987441074,86.75873994966013,269.188671395193,0.0678320273529395,3.188495208769106,14.806582683988848,219.87810194550912,438.996145429795,5.5198925362924784,20.487130571309187,61.366259162341706,21.43241342253326,421.61973864166265,32.62197090285301,103.65344742513078,5.475672364960423,3.3030947444735204,61.15577937300377,0.0773093860188159,0.0451644298917808,9.984658639062378,0.08099358039881871
2040-01-01 15:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872211619708,63.88157661595639,55.59348528466799,46.22862770083326,11.0063389494465,172.93488027893156,47.393318619163125,60.233491821045206,305.38893771357397,0.0609993840208177,3.1884937285051236,14.806575810009235,233.432234015832,466.2516390339846,5.519886567476038,0.0,71.76492085717062,21.61496256645491,482.6025913401839,,20.570241166412483,6.536877635171377,3.1990587825201864,0.4953104481347338,0.1272535264936289,0.0485497277970538,18.250903400887697,0.08101828670544406
2040-01-01 18:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872211560785,63.88157661772047,55.58438701493305,46.22542698173858,11.005576906509257,177.71040062020975,47.39332045207895,58.06292511796704,147.14259010197853,0.0610710396782887,3.1884951253835165,14.806582296766802,231.74110452441252,463.26694198354113,5.519892389800436,,81.07590466172765,21.348736329417505,478.0054823677555,,16.97813826140703,6.536876375419725,3.195976615273814,0.5264547178854125,2.117329313980902e-05,3.462673254074728e-05,16.925641736648508,0.08101430371415266
2040-01-01 21:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872211416073,63.88157661798081,55.58131022325197,46.157861048943666,10.989490477065814,166.62835694492227,47.39331368738006,44.01853255512243,58.201933698744305,0.0609721041583123,3.188483755203124,14.806529496462872,163.0836267477586,325.33507714934353,5.519846742489259,,92.38640821714,17.8619083714322,301.0821842598632,8.663974662157868,31.5747321826683,6.536874485845896,3.261467244266335,0.6305553929892177,2.629697765262442,1.808119883727514,1.9881602398709875e-05,0.08101923643809164
2040-01-02 00:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872211418206,63.88157662017986,55.58377861075629,46.22861749462847,11.006336519503089,141.89044127919,45.89054238340685,44.487405342098306,27.8886253340864,0.0608080017678931,3.147214070463708,14.61488329365355,155.26779846100442,306.2439832011906,5.352965341209289,,117.64504207472623,18.168068791895937,264.8312858880861,35.334817419953026,48.0189863685621,6.536879903535613,2.31777849421154,1.4332267525614564,2.966668425261102,11.969468415320696,2.0315780729458413e-05,0.0810273202092652
2040-01-02 03:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872211428502,63.88157662246704,55.591319427579414,46.22857020036795,11.006325259453034,130.81391186450236,34.23288431385125,81.36173601514015,129.8442672999475,0.060878049088282794,3.188492257113809,14.806568977232098,250.24545130236496,494.3045174370522,5.519880581499514,,131.37860757237777,22.004569119389867,469.6076267191328,9.627625228251524,31.10407905811383,6.5368950812402,0.0,0.2783809147813561,2.6377166126042954e-05,3.392859005187619e-05,7.271227412812452,0.08103072203065756
2040-01-02 06:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872211438065,63.8815766244508,55.60349155068499,46.228625161909825,11.006338344967125,181.22019124838357,31.77405304210278,76.99807731104302,285.294259894146,0.0608078496739257,3.188493248563482,14.806573581279023,261.69893837292324,517.635996024125,5.519884602408973,,132.6833593124687,21.814572759279297,512.4887011685059,,23.173491970756444,6.536897217739954,0.0,4.888378789832829,2.5688883568450832e-05,2.9386283431606347e-05,15.772493269232513,0.08103046184560889
2040-01-02 09:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872211440932,63.881576626246066,55.62031705672729,46.228630664038235,11.006339654940906,211.31575595880597,46.79018347867865,70.50376752041785,241.67699663806505,0.070822908615269,3.1884922641063005,14.806569009703503,232.12192229496648,459.0920173796112,5.519880679412411,1.990604756777782,111.8068893487705,20.43639105807415,449.793775770465,49.669919675765826,122.06431768909955,6.536856845904864,2.786337645744146,36.805498399450954,4.790410476623446e-05,4.115311639499961e-05,6.967467235798041,0.08101296685592997
2040-01-02 12:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872211433331,63.88157662785627,55.64189134113777,46.22863279432424,11.006340162129868,210.65805956895295,47.92845671193407,61.21098729512947,281.18138900290097,0.071009196883667,3.166890225383039,14.706254487787636,222.85267068720495,440.6846755115341,5.432529067385112,3.671165064379186,103.0562892370788,20.214510684358967,435.10612985070776,16.75223328140991,89.04884824196981,6.536850224364635,3.7154015690156585,28.717070581796083,0.061037352514633,0.1883801902397468,4.918548176501792,0.08101084668723069
2040-01-02 15:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872211422515,63.881576629317586,55.668044345505535,46.228631348637805,11.006339817933736,224.52836601528423,47.39330968755907,39.952732097759586,313.82272343539603,0.060810095878166,3.1884922104974938,14.80656876075747,236.77762458042807,468.35695248238665,5.51988027881489,,109.32433346254884,21.814701265706276,497.74528151860994,,9.756078352704671,6.536885198774354,3.2505002871766098,0.027974783033057796,0.4230695517466279,0.0009932852580716,10.31715612813336,0.0810241382606571
2040-01-02 18:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.118722114059,63.881576630462746,55.69811747191205,46.22863425728147,11.00634051043792,214.04483097726867,47.39331701797246,40.53422129351017,156.2319348750552,0.0610529635764398,3.188492887571349,14.806571904920895,234.53123741064647,464.3171426230368,5.519883007541983,,107.20162696501664,21.54115025496896,496.1830228697152,,11.388493834864436,6.53687940044473,3.2712510245024804,0.09536432389616534,0.0615552853461976,3.2825742817627854e-05,9.378451124782195,0.08101981258295975
2040-01-02 21:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.1187221139138,63.88157663158853,55.73158812375368,46.22863578984948,11.006340875319244,189.86904527478296,47.92847953867072,35.50714297461918,62.70134140731829,0.0619491901342505,3.188488370641866,14.806550929418195,164.37305129754895,324.9711330734052,5.519864852771919,,100.92693703790268,18.175590215493855,310.0204853201868,1.6979274567663267,25.45954364665847,6.536865840845388,3.677008095629703,0.22707363290488972,2.496818459284948,2.273835781142952,0.0260662123466705,0.08101644972532053
2040-01-03 00:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872211387296,63.88157663293498,55.76862091849703,46.22863621827528,11.006340977320964,161.75074936775445,47.92847948993984,34.767145856532935,28.675299742584,0.0609271753436795,3.1884873584555073,14.806546229075234,138.80398175937177,273.7742802922882,5.519860773519402,0.6876501658540097,96.35624049071768,17.732611270658968,246.4704220537572,30.983586053453823,43.661540661218226,6.53686426457125,3.7025650887517343,0.28075503113659434,2.913712862246252,8.495281291126888,0.003026215643516,0.08101557343267499
2040-01-03 03:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.1187221139396,63.881576634259595,55.80949827993877,46.22863722757467,11.006341217619926,150.13207469917492,47.92847902993733,44.838995474675926,125.7634259488994,0.0608102104284409,3.188495117263209,14.806582259058104,221.6094972650807,437.82765128529405,5.519892020622697,0.0,108.93537579778553,22.137380338093365,450.0735935631989,27.714719623945424,50.73964153591696,6.536875652915506,3.730731695496937,0.476486975965312,0.1684814300281105,3.279712170471816e-05,3.196918691397432,0.08101706164444893
2040-01-03 06:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872211395888,63.88157663554078,55.854058079973136,46.228637428404056,11.006341265434372,199.62442256108483,47.928480845212945,46.04458642662053,277.83179537974695,0.060810474243984,3.1668611899905037,14.70611965461017,230.4014980115576,456.0497612371878,5.432411510133039,0.7734393719745354,101.9403972807252,22.029798622950445,485.7005809519184,,40.38183487269345,6.536874890485823,3.861941747920701,3.7946728809988457,2.1015596849554657e-05,3.2223223977299204e-05,10.601862488259282,0.08101310262450692
2040-01-03 09:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.1187221139745,63.88157663695101,55.904003939408355,46.228639498375806,11.006341758263426,223.85392607968592,47.92848511437337,45.02726595978023,244.23958033026,0.07169924206678381,3.162970567198742,14.688052565188173,204.9156733020933,405.5313164523977,5.416679247580353,30.176665355677105,100.49642792279111,19.62968575115608,407.38855253256514,37.0251827783196,107.9663981922242,4.5570073599882805,3.9144771457707335,64.2159244254441,0.0929764202536597,4.7345541073063715e-05,2.6981441342832966,0.0809803438973692
