snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
carrier,Methanol,Oil,Oil,Methane,Electricity,Electricity,Decentralized heat,H2,Electricity,Electricity,Centralized heat,Centralized heat,Li ion,Electricity,Centralized heat,Electricity,Centralized heat,NH3,H2,Electricity,Centralized heat,Decentralized heat,Centralized heat,Electricity,H2,Electricity,Centralized heat,NH3,Decentralized heat,Decentralized heat,Centralized heat,Decentralized heat,Centralized heat,H2,Decentralized heat,Electricity,Centralized heat
sector,Methanol production,Extraction,Fischer-Tropsch,Extraction,Nuclear,Offwind,Heat Pump,Electrolysis,Onwind,Hydroelectricity,Heat Pump,Waste Heat,Storage ,Solar,Solar thermal,Biomass CHP CC,Biomass CHP CC,Haber-Bosch,Ammonia Cracker,Battery,Storage ,Biomass boiler,Gas CHP CC,CHP,Storage ,Biomass CHP,Biomass CHP,Storage ,Gas Boiler,Resistive heater,Resistive heater,Storage ,Gas Boiler,Steam Methane Reforming CC,Oil Boiler,Gas,Gas CHP
2050-01-01 00:00:00,54.1583312109,161.54595808043467,64.79346567894736,116.95541334849383,39.51427914903747,501.8554419246499,204.88570863243717,292.3194895914136,315.18562593810816,44.161225165752185,28.37326590004618,165.53323795412757,,,,1.3272625133894609,5.053332908411743,119.6009018322982,94.02976741354904,15.228828433316295,3.5246241352341615e-06,18.673691334383637,11.578146151773137,10.435569054848852,0.0,9.649964739943064,29.632273461636956,28.216805166275243,24.659871028520392,1.9656678163233896,8.309370759799579e-06,3.14197165850127e-05,4.987120023304405e-06,1.159661079102466e-05,4.598309442621731e-06,0.048568253888200526,1.0346306950399752e-06
2050-01-01 03:00:00,54.1583312109,162.5411435658377,64.75921242525811,117.82837745847068,45.24405083028459,479.6957481639898,204.27241421302801,286.3585651899513,299.9720451016074,58.257513609645926,30.105759821869015,208.78402886670153,,,,1.3820103584276395,5.2617762879449606,166.4687966507396,94.0297675379932,17.09669912470354,4.467448719165315,23.72735314453324,11.578153507625895,10.435576160302073,0.0,19.71810048284565,60.63943911769518,,95.35542732495011,31.729622223813504,0.0570211909483077,10.872070669396535,19.1189159321942,1.1563104058708049e-05,6.367782347281982e-06,0.048569126949604254,1.187782069320999e-06
2050-01-01 06:00:00,54.1583312109,163.21420700472774,64.73078190117461,117.8578632768914,45.244051268641776,484.5654319776585,204.10597920450493,277.0812108348016,254.2405216511604,64.74723769724915,30.266409825385065,209.3773649949842,16.914569897579916,91.73381571657472,0.0423444323085673,1.3820108679475491,5.2617782274748315,168.77419730464868,94.02976753855934,10.430526435310973,5.560398230477411,23.86923360353217,12.953981738573,11.675631773977301,0.0,20.656772718898864,63.542107966570896,,91.03700171912756,63.62366011287293,0.1172298197589123,0.6434571996156073,21.617825210727425,1.156419401001929e-05,5.959538054415683e-06,0.04856476871653452,1.16980331730504e-06
2050-01-01 09:00:00,54.1583312109,163.64631835788967,64.79375757694629,117.6245309265101,45.24405047330305,489.2094441669433,207.08064182656938,277.0601512413668,219.928382714517,39.812163755355165,34.18933563506162,200.18925854372443,,447.52960336410024,13.996102391925085,1.381994698484672,5.261716666526969,159.11266846993024,94.02976700158838,3.942828768991976e-05,0.6027746770437595,22.43722620603152,11.578146409780503,10.435569301216578,0.0,11.58738816284672,35.613456546558844,,58.229231990233245,57.95004782199548,23.066347764379454,0.0446947224017116,5.903525287081951,1.1021531103466842e-05,5.282935902123042e-06,1.2446414549261317e-05,1.0560897517319016e-06
2050-01-01 12:00:00,54.1583312109,163.90294786318526,64.79375364768052,117.6227070215444,45.24405112638272,498.55545242219523,209.52370901777914,268.11482403251887,219.2240082795978,43.067756979742505,35.41839171657885,195.01914863054634,,325.48251558549686,16.85318874524684,1.382010197527786,5.2617756763855885,154.8484838250496,94.02976730409658,4.8419200303718285e-05,2.2514535643078006,22.50922138535434,11.57814974353018,10.435572378585164,0.0,11.40087323188122,35.04839338503319,,51.84892077328114,52.15478630765233,13.544285709032112,0.0083731819517473,3.906830916944494,1.186290680064866e-05,5.245400598676774e-06,1.584372486675695e-05,1.106775529843488e-06
2050-01-01 15:00:00,54.1583312109,164.03678238904922,64.79375539018184,117.74783324022523,45.24405128456358,505.322011889271,207.25110705149473,277.3018058928168,236.42373585275055,78.90851896005347,32.00673769963774,201.5751219598149,66.36502446841195,25.552011076498335,1.2363275080906422,1.3820106029941963,5.261777219405292,160.5601753383638,94.0297673832512,22.146376288349273,1.7420014402333863,24.77780115590987,11.578151245713704,10.435574134163328,0.0,17.17645615215518,52.83657845509883,,93.4113588895193,19.319911350426352,0.023594237453905,4.763614803728164,14.755181382628768,1.1908500184487696e-05,6.0518099592372095e-06,0.04856946865614985,1.1681760445203362e-06
2050-01-01 18:00:00,54.1583312109,164.161967576528,64.7937532843664,117.42392118083748,47.752393664825874,505.8225745510058,204.618548482519,281.6878303615175,242.92578243467707,78.97016897744165,30.570354897550807,198.19079108940264,47.66459430032006,,,1.3820103661307015,5.261776317461182,156.28519127372502,94.02976746719776,35.04651336888385,0.4850143934290857,24.43439967337232,11.578151656400967,10.435574497585401,0.0,17.37179074035703,53.40711041149807,,98.0777524784296,19.906728104236183,0.0216181867320837,7.974760535482458e-06,14.638703768302449,1.1978428323655472e-05,5.9730729494753715e-06,0.04856981941874746,1.176707896988728e-06
2050-01-01 21:00:00,54.1583312109,164.3069570803849,64.79375099122699,117.10078220495402,48.684056375410485,483.39668272944914,203.23553179112633,262.58640249737124,221.04156888295063,89.72946092243191,27.604316417652985,153.65588442487484,,,,1.3820095764814126,5.261773312933256,111.20428219076706,94.02976743372552,24.319751806599655,0.1441029364465187,19.371239642186133,11.57814767607282,10.435570606893021,,10.093009284646062,30.948887292666264,36.61342483735085,34.63974015003116,2.9493390030974345,4.074472673576834e-06,4.957700062789684e-06,4.985247465417057e-06,1.1953077469919135e-05,4.937298460095778e-06,0.048570387417672514,1.1108704277115596e-06
