country,carrier,2030,2040,2050
LT,air heat pump,0.0708698449456834,0.0730431538032627,0.0832620996723085
LT,battery charger,5.3793960975783e-06,8.056054397337269e-06,3.7919829383977e-06
LT,ground heat pump,0.032528272200473,0.0383935486424825,0.0665489946387196
LT,home battery charger,7.301770632155701e-06,1.585402615657511e-05,3.7415464714021543e-05
LT,water tanks charger,2.522364970695979,2.184075885188707,3.9600981352835656
LU,BEV charger,0.67074128,1.50916788,1.92838118
LU,H2 Fuel Cell,7.292124843127755e-07,1.1425399446230937e-06,1.341134781961364e-06
LU,PHS,2.585,2.585,2.585
LU,air heat pump,0.0483524507029043,0.0729695229256106,0.1282445868309018
LU,battery charger,5.2814957050517666e-06,7.993334899466704e-06,3.981365005499337e-06
LU,ground heat pump,0.0084278041723323,0.010099240426112,0.0197282557077175
LU,home battery charger,8.066943784684255e-06,0.0118020884075622,0.0249071171221732
LU,water tanks charger,0.5826017964687527,0.355902379370916,0.76036719168954
LV,BEV charger,1.19512448,2.6890300799999993,3.43598288
LV,H2 Fuel Cell,6.588283407508259e-07,1.0156527502560652e-06,1.1665064070435902e-06
LV,air heat pump,0.066784678681036,0.0667860154371262,0.0788016012328681
LV,battery charger,5.371953572787274e-06,8.04552244559351e-06,3.7914965564524984e-06
LV,ground heat pump,0.0094699180375653,0.0094702771327208,0.0746457560797855
LV,home battery charger,0.0874073165401387,0.0874367059021279,0.0507578223192991
LV,water tanks charger,2.1947969458892853,5.260021080354323,2.454410161395874
ME,BEV charger,0.4843845080358359,1.0898651430806308,1.3926054606030285
ME,H2 Fuel Cell,7.265033696555994e-07,1.1099801682055758e-06,1.2893296091470494e-06
ME,PHS,0.307,0.307,0.307
ME,air heat pump,0.013976178571611,0.0206405907218932,0.0335853798927963
ME,battery charger,5.164356243484728e-06,7.974282511529758e-06,4.225951276773412e-06
ME,ground heat pump,0.0095172159635996,0.0133807276142802,0.033665582593459
ME,home battery charger,0.1008094803488541,0.1658843327873843,0.4632577247942955
ME,hydro,0.344961,0.344961,0.344961
ME,water tanks charger,0.2647640001782649,0.3001022247534528,0.4402094684786118
MK,BEV charger,1.5373619078121992,3.459064292577448,4.419915484960073
MK,H2 Fuel Cell,6.890204975220905e-07,1.0677364249862152e-06,1.2309241549231373e-06
MK,air heat pump,0.0226301300489209,0.0266254522522288,0.0601217324487097
MK,battery charger,5.262396543591518e-06,8.148776044182043e-06,4.406494042291917e-06
MK,ground heat pump,0.0232266387167657,0.031243784644207,0.0788723179897222
MK,home battery charger,0.1901254247189528,0.6491013227024462,1.3367123447752378
MK,water tanks charger,0.3605576979649,0.4339272885214838,0.6269558139344283
NL,BEV charger,14.04318608,31.59716868,40.37415998
NL,H2 Fuel Cell,7.254300330116271e-07,1.136002613279824e-06,1.3258677126164658e-06
NL,air heat pump,1.393673707742426,1.6625543740334945,3.0626201543904727
NL,battery charger,5.409205373201271e-06,8.30415059080582e-06,4.256403711340439e-06
NL,ground heat pump,0.7631648564196193,0.8404420650911686,1.279813596232738
NL,home battery charger,0.6569752432660901,0.6648280987352411,1.833735303600843
NL,water tanks charger,16.698442356996747,11.93693329198102,45.90118413746313
NO,BEV charger,3.7849060250984783,8.516038556471578,10.881604822158128
NO,H2 Fuel Cell,6.712090315791288e-07,1.024730287549948e-06,1.182263314545528e-06
NO,PHS,0.2823,0.2823,0.2823
NO,air heat pump,0.7770203419237228,0.7097162233584365,0.7512866955817809
NO,battery charger,5.5687520014272525e-06,8.346199916023373e-06,3.8402356830190625e-06
NO,ground heat pump,0.2069186526140494,0.2540558722419021,0.4814012471612207
NO,home battery charger,0.8202627753173163,0.9117904783979356,0.590215065157577
NO,hydro,28.295874200000007,28.295874200000007,28.295874200000007
NO,water tanks charger,4.221037540373212,5.746744756815596,5.929122397314209
PL,BEV charger,36.47322448,82.06475507999998,104.86052038
PL,H2 Fuel Cell,7.485364251255809e-07,1.1545199069126498e-06,1.3407198301267975e-06
PL,PHS,1.798,1.798,1.798
PL,air heat pump,1.0107705080454887,1.4041616314673282,2.389909910431071
PL,battery charger,5.365562812492901e-06,8.09223072213786e-06,3.979047317733861e-06
PL,ground heat pump,1.129474369229745,1.2426692706638258,3.854383223308367
PL,home battery charger,0.3049495965475757,0.8352293477528421,2.6540279933062134
PL,hydro,0.1401019108280254,0.1401019108280254,0.1401019108280254
PL,water tanks charger,23.02039611035835,21.31214836825764,29.418097116444464
PT,BEV charger,8.312414879999999,18.702933479999995,23.89819278
PT,H2 Fuel Cell,7.555458787108912e-07,1.1303407121238526e-06,1.2853462826564105e-06
PT,PHS,3.703,3.703,3.703
PT,air heat pump,0.2147871700548112,0.3345733824924359,0.4942060624987612
PT,battery charger,5.7562396953726205e-06,8.812991282408862e-06,4.377235220349596e-06
PT,ground heat pump,0.1431893252326969,0.1498816578746527,0.2028938151175078
PT,home battery charger,0.9836295379446662,3.322295093476231,7.830916359324048
PT,hydro,0.8814000000000001,0.8814000000000001,0.8814000000000001
PT,water tanks charger,1.931839976929535,3.2860371097324435,3.987397636530542
RO,BEV charger,9.0728,20.4138,26.0843
RO,H2 Fuel Cell,6.939371489409526e-07,1.0710926824115296e-06,1.2252574521297898e-06
RO,air heat pump,0.2180011107551069,0.2180121037276352,0.280731407209502
RO,battery charger,5.302320638133615e-06,8.039577890737249e-06,3.957980955213133e-06
RO,ground heat pump,0.2533818048329899,0.2946520534515143,0.5283951923707553
RO,home battery charger,0.5367648308595591,4.734663932593128,8.11738927209384
