country,carrier,2030,2040,2050
CH,home battery charger,170.12517486075905,1019.315536605719,2683.6646684502552
CH,hydro,22926.52937020757,22926.53020579509,22926.530480379737
CH,water tanks charger,1009.425715179636,1709.7618083748505,4763.2054882912325
CZ,BEV charger,3182.7250984336397,7161.131471396912,9150.334657686546
CZ,H2 Fuel Cell,0.0022618553525577,0.0027155347743143,0.0023695914561007
CZ,air heat pump,4617.121130697771,8190.540557097826,14755.141323648706
CZ,battery charger,0.014652931465644,0.0171416079439208,0.010751685966629
CZ,ground heat pump,6757.535574350592,7695.093670862332,18280.411469574417
CZ,home battery charger,245.09758660523704,499.3051187252288,1098.5028755162257
CZ,water tanks charger,992.1334310455017,1293.944409830677,3627.7502313516848
DE,BEV charger,25533.97852404333,57451.45167902605,73410.18825631592
DE,H2 Fuel Cell,0.0022983751968334,0.002613640526954,0.0023540159553501
DE,PHS,6621.4369920546405,8136.982526484189,7068.156173701517
DE,air heat pump,66122.34377304917,89101.81874501541,136283.7320843771
DE,battery charger,0.0159893927238228,0.0183628474671726,0.0108286991008197
DE,ground heat pump,39438.515955116745,48013.796657741,122675.09821339064
DE,home battery charger,1493.6091354468565,3279.1059785915186,11027.289712160791
DE,hydro,2053.1172059469177,2053.119582805552,2053.119538498526
DE,water tanks charger,6785.829609183252,10504.2763545723,33029.335690342894
DK,BEV charger,2069.677708245387,4656.774843392722,5950.323410584449
DK,H2 Fuel Cell,0.0035134649915888,0.0036917016526824,0.0026626219888857
DK,air heat pump,10124.468261842723,8028.828981781369,10628.696485215476
DK,battery charger,0.0349738648382132,0.0359812085729377,0.0205931945888927
DK,ground heat pump,3255.9813566130506,3152.559899399761,5311.652107964684
DK,home battery charger,198.33662371960665,186.1708358412334,10.085299006110551
DK,water tanks charger,535.5945077702994,1598.6890312311125,16256.151746781115
EE,BEV charger,361.85291209347696,814.1690521320422,1040.3271219596925
EE,H2 Fuel Cell,0.0016995820676141,0.0019169661730447,0.0011483165191089
EE,air heat pump,632.9707511110545,989.0674818801662,1449.1011588265835
EE,battery charger,0.0160795010309639,0.0161183406956259,0.0094862424347518
EE,ground heat pump,1163.1372613359442,1232.730410802982,2549.2774041614416
EE,home battery charger,71.13487960074106,82.79107645358911,16.247862877842795
EE,water tanks charger,347.2346595834569,217.07565463135933,465.03531303704693
ES,BEV charger,13222.551012180033,29750.73977724496,38014.83415940161
ES,H2 Fuel Cell,0.0035785043732878,0.0039936673126541,0.0024943194249401
ES,PHS,16068.643487729018,17113.073288691787,14298.737868496784
ES,air heat pump,29229.619747004224,42899.01626557979,59230.47456262472
ES,battery charger,0.0399883976012778,0.0492559573194428,0.0255039058853012
ES,ground heat pump,21399.441023323896,22284.42941464032,31736.448763813383
ES,home battery charger,8734.899263250492,38906.57967526746,66305.29858527677
ES,hydro,32209.224097516228,32209.224943299425,32209.225214641265
ES,water tanks charger,7094.253901721185,10048.81516318203,19916.559037243172
