snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
carrier,Decentralized heat,Electricity,Centralized heat,Methane,Centralized heat,Electricity,Electricity,Li ion,Decentralized heat,NH3,Centralized heat,Centralized heat,Electricity,Electricity,Centralized heat,Decentralized heat,Centralized heat,Electricity,Decentralized heat,Decentralized heat
sector,Heat Pump,Offwind,Heat Pump,Extraction,Waste Heat,Onwind,Solar,Storage ,Gas Boiler,Haber-Bosch,Gas Boiler,Biomass CHP,Biomass CHP,Hydroelectricity,Resistive heater,Resistive heater,Storage ,Gas,Oil Boiler,Storage 
2040-01-02 00:00:00,2.232703375600679,9.609813009145057,0.8005725136198936,9.76973433987576,0.7063700675573583,1.8249080793589496,,,6.728987741458612,0.5957939102982206,3.360963910496648,0.047972477317793,0.0156860768551961,0.07988265928796484,0.3562352113700105,9.040629951482591e-06,7.00288500127599e-07,2.3825213096810066e-06,1.1969476137430507e-06,1.573444012203476e-06
2040-01-02 03:00:00,2.2525787621852666,9.594640947931083,0.8060704555013296,9.859958544950247,0.7063700715416381,1.5133819700429223,,0.0,10.86507130702564,0.5957939317100734,6.640716659253762,0.0581116670102064,0.0189662148839365,0.07957315106015447,0.2188695662301645,1.025110602944559,7.883454911602274e-07,2.3928322230485052e-06,1.886475677562528e-06,3.998514333261484e-06
2040-01-02 06:00:00,2.255618509599633,6.34828926977017,0.8068602383300619,9.922591732124998,0.7063698915164546,0.9486641110796944,0.1113322715814246,1.737464818224733,11.21111122934235,0.5957939066171922,7.069125570584083,0.0581137990445052,0.0189669074779805,1.3866838044295924,0.0690841027980356,1.1344426703954305,7.949440956514303e-07,2.461725127283252e-06,1.876313049590431e-06,2.59953590407459e-06
2040-01-02 09:00:00,2.2936714468438013,2.964031571422936,0.829770105735292,9.925637090029836,0.7063699398056442,0.5692922105083136,5.3540053402200565,,10.47490602202023,0.5957939095045486,5.551879202612461,0.0581136933141297,0.0189668730454428,0.41824568963633624,0.5715184705177598,0.2052823419052002,7.697138230864421e-07,2.4623540058895314e-06,1.4841306588987989e-06,2.0308536760120355e-06
2040-01-02 12:00:00,2.3431486670842476,5.063823873832021,0.8592554281301157,9.857570480883512,0.7063703427395892,0.8045948742585656,3.089248309397324,,10.10325948634529,0.5957939968412167,5.55444150270992,0.0580089781443827,0.018932918322483,0.0772645440072236,0.2231850621140951,0.0083846237727587,7.598316050148679e-07,2.252756030911086e-06,1.2425020192596071e-06,1.6899728635999785e-06
2040-01-02 15:00:00,2.3265437307119203,9.02870031530159,2.5947805649010125e-05,9.716317472956243,0.7063702968952889,1.104207210127124,0.017619079870274203,1.5089237266654156,10.84795900064954,0.5957939813446744,7.075455683450205,0.0581014460861949,0.0189628971487414,0.0767308992176458,2.3695492347912266e-07,5.054255313198628e-07,7.755405328691455e-07,2.2806356016655897e-06,1.6760469863275374e-06,3.2324534968311607e-06
2040-01-02 18:00:00,2.3232303398201237,9.611524769422067,2.663110576004179e-05,9.541518952100938,0.7063707287762987,2.101933896761993,,0.5461880529263649,10.716420420294366,0.5957942103618319,7.051357598373527,2.2190949259415434e-06,7.216966918313424e-07,0.07627831804542229,2.3712449709363595e-07,5.067545979869056e-07,7.727116896418127e-07,1.784087371060261e-06,1.679326245595792e-06,2.5223607177276546e-06
2040-01-02 21:00:00,2.321990176512303,9.61239013879018,0.1555419892436357,9.336179074447177,0.7063707468787643,2.827217336218454,,,6.986958729430378,0.5957942274580266,4.621861212285385,2.1672703975143473e-06,7.048577669719176e-07,0.07589834585787955,2.372867488415545e-07,4.424234031805394e-07,7.315608179220397e-07,1.76101135595087e-06,1.1947480447096874e-06,1.8537707832113916e-06
2040-01-03 00:00:00,2.336596641339491,9.604905761552489,0.8688989009429703,9.145159669521442,0.7063707401635526,2.355963126593137,,,4.202746566333226,0.5957942226430979,2.2173875449234,2.3376951960874337e-06,7.602930955692021e-07,0.07559809997921825,2.3725121665741033e-07,4.4251131862284e-07,7.361630076881459e-07,1.7877364422825284e-06,1.1957716972650398e-06,1.897286292672309e-06
2040-01-03 03:00:00,2.3560438043524887,9.610435933717767,0.880979831776619,9.058345790892872,0.7063705816976897,2.2557152745506848,,,7.5071427611153805,0.5957941030250438,4.229023324756014,4.259983802910712e-06,1.3853127114494238e-06,0.07547351294430155,2.370008461073461e-07,4.416672290521245e-07,7.416714444091716e-07,2.0094858116959056e-06,1.1954589487451084e-06,1.9360692842331275e-06
2040-01-03 06:00:00,0.8974728290148252,9.605411101119852,3.995501427367865e-06,9.012343013132355,0.7063705858590008,1.909545798954436,0.09007983516827539,0.3791958995490951,9.259800264984438,0.5957941052002155,5.2890535668688825,4.173337625651564e-06,1.3571550314476126e-06,0.07541407717141047,2.073502107594773e-07,3.892645277193237e-07,7.480484467291619e-07,2.0070647999127747e-06,1.1949534393748584e-06,1.946264246487129e-06
2040-01-03 09:00:00,1.8115656194039151,9.457132787807879,5.078534890441165e-06,8.944281455269607,0.7063706106618605,1.6690953026106896,1.0105815776742229,0.4489459557184327,7.301723342641627,0.5957941244276795,4.653424375554475,3.717223259718563e-06,1.208862806340711e-06,0.07523001585679091,2.063343293736968e-07,3.833087505573766e-07,7.414600349301664e-07,1.9765781783223605e-06,1.1957675760831538e-06,1.966489762469153e-06
2040-01-03 12:00:00,2.4481687540539006,9.604850747291877,7.470759067779833e-06,8.840065645117608,0.7063705802006295,1.8317855169103372,1.0110221855501487,0.7902114495253314,6.332117021215427,0.5957941047987271,4.45067267501558,4.352060404252763e-06,1.4152821741656233e-06,0.07511820093631569,2.0609019814640445e-07,3.810164882158757e-07,7.422393933650948e-07,2.0204095310126395e-06,1.196114097802803e-06,1.9698374730194433e-06
2040-01-03 15:00:00,2.4389990090649087,9.487561077408973,7.347770622080767e-06,8.717051868945502,0.7063699059104349,1.589355212581641,0.0028232788203333,1.9412178987595057,6.803013485862563,0.5957938837986745,4.68527198834381,0.0465271354608634,0.0152185362027716,0.07504207423016501,2.0675812974905926e-07,3.9077626523393585e-07,7.184394251908352e-07,2.445503258633614e-06,1.1958152378140825e-06,1.9534280699496517e-06
2040-01-03 18:00:00,2.430832441821779,9.023452420688136,6.52258469555302e-06,8.615618984658818,0.7063700611081989,1.411856555001472,,0.9238846152733338,6.7246672128746825,0.5957939195674611,4.633493041291363,0.0456335374792013,0.0149294333046429,0.07496257181921999,2.070868390316291e-07,3.911311543932457e-07,7.279114223694527e-07,2.3898137179126755e-06,1.1960136458892706e-06,1.9637202801311417e-06
2040-01-03 21:00:00,2.4254996724430016,9.341478097130025,5.99422652675053e-06,8.542719800409463,0.7063698805724461,1.3131805072759004,,,4.336618525690258,0.5957938930150414,3.200945917348265,0.0209734220404212,0.0068653428874571,0.07490136834473142,2.070217283518715e-07,3.918686321447314e-07,7.158325934437231e-07,2.45232259617906e-06,1.1966612140143145e-06,1.955892934085666e-06
2040-01-04 00:00:00,2.417034459100589,9.364976622122875,5.457864985398303e-06,8.54067199739588,0.7063700645147932,1.191056808352023,,,4.243344450836026,0.5957939338728908,3.141216033149324,0.0229303788525572,0.0075059241515608,0.07482937182075816,2.072687685255511e-07,3.919004272649265e-07,7.262917922792643e-07,2.3902500189609677e-06,1.1965050041504054e-06,1.9545851774534076e-06
2040-01-04 03:00:00,2.2633759894374688,9.357804883593985,5.206116756043912e-06,8.597084076204697,0.7063700089109073,1.17804200766807,,,7.813645282397757,0.5957939333717425,5.189450482670163,0.0581128945625357,0.0189666126000695,0.07474377326537986,2.0778398830379698e-07,3.910333407984554e-07,7.661767064209707e-07,2.4218245649427633e-06,1.1952701351362823e-06,1.9684416159898524e-06
2040-01-04 06:00:00,0.9611072130667084,7.996507224774014,5.017472186398308e-06,8.660371387188508,0.7063700041197293,0.9467726941754044,0.0135567246105384,0.3669608870581539,9.418211290932776,0.5957939480786639,5.37378640877175,0.0581134184521064,0.0189667831530937,0.07467597421023259,2.075164026978683e-07,3.899702439605578e-07,7.702651013085264e-07,2.4395946633821755e-06,1.1946012458920489e-06,1.9654785934906576e-06
2040-01-04 09:00:00,2.4085008954429723,5.213552369030407,9.921157771498e-06,8.691514692211584,0.7063700138156643,0.7652304151095212,0.7378137547304695,1.0063300367933337,6.897686361638191,0.5957939382152669,4.725534044033467,0.051981941333522,0.0169831501091518,0.07461874021376098,2.118001777474195e-07,3.892468453276743e-07,7.291987435132797e-07,2.4275851829762954e-06,1.1953682478737612e-06,1.9845837749564694e-06
2040-01-04 12:00:00,2.409223925558994,4.227821295622265,8.920520888536528e-06,8.6779073579425,0.7063696116175056,0.6418899247472996,0.869680960794986,1.2894731144490108,6.55466298291997,0.5957938523399504,4.520559147465179,0.0482285896357128,0.0157689819741345,0.0745873823676658,2.1325068848714357e-07,3.930379778947884e-07,7.15837016642388e-07,2.5438666073023687e-06,1.196142850117991e-06,1.987182649488919e-06
2040-01-04 15:00:00,2.3874731186855644,3.6274458403368004,6.6292489653892155e-06,8.626081926223856,0.6342470791486469,0.5463466667112331,0.0027665600343718,2.0072416511182785,7.051031580277194,0.5179585230727641,4.17127452357646,0.7590517687223541,0.2457185749202832,0.08733491777474554,2.1309689809973675e-07,4.019640676066496e-07,7.165954556607449e-07,3.2714950105297368e-06,1.1948745438422204e-06,1.9675786774917226e-06
2040-01-04 18:00:00,2.285994168691395,4.117286672092556,5.124124425481901e-06,8.596103485752977,0.6332736871588481,0.675928978130305,,0.8746438455472726,7.063582375934949,0.5169080412306374,4.118022209937011,0.7590519021635781,0.2457186181453978,0.0873227657415258,2.1324509813185146e-07,4.023166835350639e-07,7.198073453215427e-07,3.283822577622221e-06,1.194509338001004e-06,1.972581237771219e-06
2040-01-04 21:00:00,1.7740373640213773,3.9024266586081455,4.324644212051155e-06,8.593231796867311,0.6229783810492189,0.5912532468070708,,0.0,5.146443088251827,0.5057971783458741,2.6634682157526712,0.7426765212848975,0.2404146436252293,0.08731855779395929,2.1179594769136806e-07,4.03347990223619e-07,6.574592765427653e-07,3.308754956021827e-06,1.194861293325524e-06,1.961932138032644e-06
2040-01-05 00:00:00,0.9504581702349508,4.167146744271556,4.026197277137793e-06,8.65667881965436,0.12960487961837605,0.5211081990589379,,,6.822316437970777,3.050010342269102e-06,3.6590775945163694,0.7590517254409783,0.2457185612637975,0.0873214608157216,2.1223641747258787e-07,4.036172639500791e-07,6.67389667264814e-07,3.84196209730143e-06,1.194528818041991e-06,1.9568600889897672e-06
2040-01-05 03:00:00,1.1027811701854526,3.815251025913926,4.156631417880436e-06,8.763843837155637,0.09175056949195888,0.5405703256130654,,,10.643444562739017,4.339498136897264e-06,6.119089037718733,0.7590550609425971,0.2457196434788101,0.08731934543904836,2.148654512660803e-07,4.046556214422786e-07,7.965312844190241e-07,5.607107011593476e-06,1.1997456051822263e-06,1.9816786376926014e-06
2040-01-05 06:00:00,1.1392068332369663,2.6708832147247596,4.211761810098742e-06,8.846028552399698,0.0462978317015766,0.4926930784147666,0.020226000090438602,,10.69782900461512,3.210158725855754e-06,6.219896602751767,0.759056002778151,0.2457199502127595,0.08732306639851811,2.1439481847610855e-07,4.0247252608716036e-07,7.99883109783906e-07,7.472744223494621e-06,1.1983521593014207e-06,1.9772408515230115e-06
2040-01-05 09:00:00,2.34892118981839,3.7668967287751185,0.7497404446207492,8.880570270744354,0.046297903163068345,0.559434345305504,0.6052326240352899,0.6649756772696664,8.271681939498162,3.247974368997082e-06,4.728639375652663,0.7590559695233547,0.2457199393550377,0.08732637301724981,2.292363606467075e-07,4.151829742058511e-07,7.868421279702096e-07,7.416819341105973e-06,1.1936963614837193e-06,1.9794325780965684e-06
2040-01-05 12:00:00,2.350022776425144,2.9036582877672537,0.8762544767318484,8.87493717525375,0.04629799830517487,0.4194817341059979,0.4509833940459654,0.8955348496434045,7.909237241335314,3.3345572003061312e-06,4.381855416235193,0.7590559391200483,0.2457199294479317,0.08732797717139307,2.2954139004639585e-07,4.176162702010193e-07,7.833304570106526e-07,7.392597912806787e-06,1.1935162787254175e-06,1.9815863505245955e-06
2040-01-05 15:00:00,2.3436336142726306,1.7631162531192535,0.2528747497572701,8.843052628867133,0.046296866693314766,0.1958964973927802,,0.8930204400963682,8.625887445176728,2.471035320561299e-06,4.792517985122194,1.4047376721906424,0.4570837843431376,0.0873338800076097,2.3158235124167646e-07,4.316102803701762e-07,7.937742668966881e-07,9.293466354262223e-06,1.1929909836225807e-06,1.966495702971621e-06
2040-01-05 18:00:00,2.3413561778350496,4.51518694488229,0.5822640628526118,8.812873169334651,0.046296927889684175,0.4175923916844253,,0.2985280181220562,8.666582964415433,2.532454168985133e-06,4.486563069581393,1.4047226099832777,0.4570788538408981,0.0873420641885092,2.3167343210591506e-07,4.319837911275976e-07,7.962533885748659e-07,9.153957041195139e-06,1.1935592388072862e-06,1.9734060717714176e-06
2040-01-05 21:00:00,2.3473110712680008,5.332541380367556,0.585390722363505,8.80539784760783,0.12957816699499256,0.5979142959429488,,0.0,5.684340198872536,3.47093987021351e-06,3.2359316771676303,0.7546474427435139,0.2442937495250475,0.0873598378534485,2.272801167473985e-07,4.3271577816672595e-07,6.207429820107635e-07,4.882125688246319e-06,1.1953031209003858e-06,1.9662413927945124e-06
2040-01-06 00:00:00,2.352834368370396,4.956197659504893,0.8782868247021818,8.83912234199953,0.04629727741712944,0.6143112972388713,,,5.082860150550851,2.8221523271356894e-06,2.6602126959605683,0.7590566500108549,0.2457201614209468,0.0873787164375311,2.316423798944517e-07,4.326311662302474e-07,7.733312074491318e-07,8.175697994781604e-06,1.1956273399785753e-06,1.962072192087356e-06
2040-01-06 03:00:00,2.343395437322635,5.25037988549446,0.2925013213911551,8.954818858145444,0.04629668161587142,0.6623529545106833,,,8.825231016947022,2.2778054085862223e-06,4.876996211179541,1.4047417498362396,0.4570851187421584,0.08739457008313976,2.315714106568659e-07,4.3197894648970714e-07,7.856338443950969e-07,9.920647904467339e-06,1.193668763345838e-06,1.9688477472867573e-06
2040-01-06 06:00:00,2.33946913457116,4.466287099734009,0.2920273909316337,9.081291483999404,0.046296540385687535,0.805469903156863,0.1406411594245918,,8.914470524400656,2.089588387193829e-06,4.929497582297335,1.4047448775317748,0.4570861418180488,1.0683636112665986,2.304393066599711e-07,4.260871069975433e-07,7.849063544647495e-07,1.0937892124786622e-05,1.193263461185862e-06,1.9684483517215855e-06
2040-01-06 09:00:00,2.3606230535544515,2.786562835748475,0.8831217144737034,9.189981773847824,0.04629780721502322,0.4379450333745463,1.5231391084703723,,7.750516416294606,3.2313456609977188e-06,4.287110658143865,0.7590560653824299,0.2457199704897223,0.0874211523702776,2.281038377795207e-07,4.109674013324622e-07,7.620190169012941e-07,7.687087856990107e-06,1.1952947362285326e-06,1.9864191536986273e-06
2040-01-06 12:00:00,2.388055971875307,1.6105832327303804,0.8998108305454111,9.276330710459664,0.1295933587724724,0.3595789802527791,1.3519354112441584,0.0441003671352014,7.38361308315163,4.588078151227034e-06,3.980088092547037,0.7590548621650337,0.245719578879646,0.0874300378091529,2.278785402886849e-07,4.084353633538292e-07,7.531002985586945e-07,5.113643953669266e-06,1.1963396480307534e-06,1.9773314216040654e-06
2040-01-06 15:00:00,2.3798615187092853,0.9653224347266494,0.8942983420367245,9.32114318203202,0.0462960910610195,0.2039390009196858,,1.1288006304031846,8.059075449454264,1.4333367267331842e-06,3.830160178375086,1.4047466808991558,0.4570867294757812,0.0874446210689887,2.3116843482975065e-07,4.3064014098969715e-07,7.529102157318963e-07,1.4251691576943617e-05,1.1958446525853212e-06,1.9398049987584945e-06
2040-01-06 18:00:00,2.369515964357362,0.8043931469453568,0.8879429310831988,9.386789857648653,0.04629600344046734,0.1074295566978216,,0.7045197177085133,8.105513699826151,1.257755343348424e-06,3.8585276506571873,1.4047469278923228,0.457086809564509,0.0877754588144838,2.3148888825913385e-07,4.3169704059097715e-07,7.481895080440126e-07,0.0007265468914310728,1.1961619078603331e-06,1.919594029454102e-06
2040-01-06 21:00:00,2.3614688074373027,1.3208141753144789,0.8833412073987095,9.49878262453077,0.04629601772282354,0.1292842771634759,,0.0,5.282093764407565,1.2721745086364137e-06,2.1362402632799173,1.4047469274896185,0.4570868094199547,0.2942004558059686,2.3172800239362873e-07,4.3269341753296467e-07,7.585887582382661e-07,1.037080143138375,1.1966282439321934e-06,1.8490430982799531e-06
2040-01-07 00:00:00,2.3517423982324046,2.38667378749559,0.8776468716940549,9.682715212939156,0.046296013750479585,0.1360624207119249,,,5.631269586078022,1.2682777757042424e-06,2.3492476114451715,1.404746916565083,0.4570868058567952,0.22281091398593314,2.3176413886073154e-07,4.329719932458326e-07,7.495267177652138e-07,1.0370756252924844,1.1958789309958423e-06,1.7301128368432295e-06
2040-01-07 03:00:00,2.3457531648713497,2.868595617348851,0.5825839828300797,9.9458771060184,0.046296020848619855,0.1297448099721114,,,10.067971215834032,1.275537067352132e-06,5.346784437204957,1.4047469335091751,0.4570868113798452,1.3922973553827378,2.317058461977492e-07,4.340840722054498e-07,7.79529105420826e-07,1.0370780547744172,1.2121454564697572e-06,1.6066019755955811e-06
2040-01-07 06:00:00,1.9478557416597826,2.833921571534545,2.3353657531847018e-06,10.197749696594224,0.046296023572423975,0.1591852777808273,0.0576032608810468,1.0702577958686073,10.857874049803652,1.277428260483822e-06,6.168475328368332,1.4047469308634195,0.4570868105235209,0.0887384713908755,1.702971714987239e-07,3.562677410860517e-07,7.799123079623974e-07,1.0369863216691015,1.8518874500297188e-06,5.3017862106412086e-06
2040-01-07 09:00:00,0.892009767671872,4.42858855417858,2.484954600345589e-06,10.369909689185144,0.046296079971441806,0.3015186179212966,1.7776086878123307,0.0,10.522093846728351,1.3849065038457796e-06,5.31965722727842,1.4047466192313711,0.4570867090009398,0.08755727047679078,1.6884729737384362e-07,3.048882611884537e-07,7.538976676369351e-07,1.494685696352164e-05,1.1746792681288768e-06,1.7352301030226725e-06
2040-01-07 12:00:00,1.399467963274246,4.261671495161236,2.7666533444170035e-06,10.46559542772003,0.0462964490446526,0.3401526500811561,0.8815115431507297,0.6657690170415034,9.570738876890488,1.9880448316684208e-06,5.048908460067134,1.404745552276914,0.4570863621278216,0.08757453865783911,1.689597713467288e-07,3.04821337309655e-07,7.465433966971462e-07,1.1207756682523761e-05,1.1729833402531694e-06,1.8592978592615457e-06
2040-01-07 15:00:00,0.9023903623883819,4.8611667785095545,2.246880674195453e-06,10.495054164836215,0.046296227088806076,0.2739885247111726,,1.4534373353526164,10.68330208977569,1.7054667912628584e-06,5.424317989753007,1.404746175834115,0.4570865650838107,0.08759307114892081,1.705967657889552e-07,3.158654198714067e-07,7.484083030233306e-07,1.2433805668489798e-05,1.174206478850704e-06,1.841426402484692e-06
2040-01-07 18:00:00,0.8612478723195549,5.943097224909456,1.8038892345536865e-06,10.526308999996262,0.09173382610604494,0.4725588965950455,,0.307360999279341,10.609122740076703,4.725166349673864e-06,5.954238418366959,0.7590551372721952,0.2457196684520684,0.08761237245483819,1.7062712896964057e-07,3.151467718251886e-07,7.355936478059634e-07,5.750226835950034e-06,1.1685104568741297e-06,1.7806106133034072e-06
2040-01-07 21:00:00,0.7724920883324515,6.46650694971643,1.6665496852752717e-06,10.565505721097978,0.12959948064240406,0.5552388425178877,,,7.507481920406488,3.380848807885507e-06,3.971703917364218,0.7577722265448795,0.2453046001192051,0.08763408125119611,1.688753220106575e-07,3.158953420205615e-07,6.028793766671199e-07,4.110130786664574e-06,1.169197184394927e-06,1.635407672043978e-06
2040-01-08 00:00:00,0.7806299943086858,8.169356460966515,1.641511856466252e-06,10.697305166455052,0.12960007320393482,0.6154407680508144,,,7.936037436761839,4.774516102173691e-06,4.234686404258589,0.7590541333330211,0.2457193421822762,0.08758702521837959,1.7083300511926128e-07,3.160152356382302e-07,7.159829815415982e-07,4.086383394313635e-06,1.1679017711238945e-06,1.3936005756075113e-06
2040-01-08 03:00:00,2.2693460961528817,9.211341448533446,1.5996553856551376e-06,10.917790490200542,0.12959931445179665,0.8599404207816376,,,11.440502711050694,4.744522662909027e-06,7.27864911608299,0.7590541720762174,0.2457193547634636,0.0874134906089621,1.7067126834651088e-07,3.8460616495093875e-07,7.256477181762708e-07,4.154510333163373e-06,2.22203382922624e-06,5.3184036165966985e-06
2040-01-08 06:00:00,2.1655621274720738,9.522533048440932,8.087903887395456e-07,11.149206833906804,0.12960033524892778,1.0311333536114566,0.0369734816683387,1.2346159300236064,11.986077398934109,4.652432240224353e-06,7.547972374506628,0.7590540798383412,0.2457193248124867,0.0870242235508812,1.424174699046799e-07,3.069375866587994e-07,7.212064567140338e-07,4.064626548993701e-06,2.212305500622239e-06,2.82664064285905e-06
2040-01-08 09:00:00,1.7145947849109844,9.521199493410316,8.411830586550216e-07,11.294101442808689,0.12959967006838916,1.0209820138099075,0.7578490751743671,0.7025859559550085,10.868736157428716,4.6749184203576895e-06,6.59189643656226,0.7590543059909365,0.2457193982434354,0.0866083791424174,1.4169025774622885e-07,2.931821367713401e-07,7.118932667477407e-07,4.277619073420772e-06,1.994071506598785e-06,2.148842537255027e-06
2040-01-08 12:00:00,1.2442823116392019,9.375758667683918,8.955420274166628e-07,11.370207938010305,0.12959043498818804,0.9395430501000884,0.33417390558327087,0.857269469186594,10.83880844998454,5.161148007794179e-06,6.28694207250355,0.759054629756416,0.2457195034691239,0.0864065041731591,1.4190085695198954e-07,2.773911883126228e-07,7.051491265969046e-07,4.792707210396942e-06,1.5005181281055966e-06,1.5854157974513918e-06
2040-01-08 15:00:00,1.8504703721483535,9.421778464823147,8.770268391042098e-07,11.392820480789204,0.046296244878855426,0.9637240368876636,,1.8354001494526688,10.926232689617589,1.7132588200916035e-06,6.1473853412443,1.4047462715123045,0.4570865963860432,0.08652653081233468,1.426033809140433e-07,2.981369312606293e-07,7.057504336157467e-07,1.2533336336245283e-05,1.984296627699037e-06,3.260813547391118e-06
2040-01-08 18:00:00,1.7640421654639349,9.470054349449821,8.379121236012913e-07,11.421949807966351,0.046296366991945476,1.1468383420496129,,0.6687428888110368,10.882698371160876,1.892197540249384e-06,6.068158017867135,1.4047458641490411,0.4570864637163112,0.08667560699042962,1.426591327962393e-07,2.998475045901286e-07,7.011850658200239e-07,1.1597306203384738e-05,2.015972440069905e-06,2.642235580912862e-06
2040-01-08 21:00:00,0.7889847548463372,9.186201659815396,8.03902420021319e-07,11.459074939403642,0.046296244675051654,1.0699519044609809,,,8.262340147940568,1.7140886330240375e-06,3.8763085932766383,1.4047462744181156,0.4570865973077515,0.08682489982117611,1.427754201975875e-07,2.680083312285772e-07,6.84809268018309e-07,1.2555690054899612e-05,1.1691591554876495e-06,1.5088534333404084e-06
2040-01-09 00:00:00,0.7979852631144575,8.907078436965671,7.851032371770944e-07,11.620772225303565,0.04629640138715935,1.005011600519267,,,8.620693586228754,1.926393287052529e-06,4.099604067829535,1.4047458595659952,0.4570864622086579,0.0869704327673394,1.4278039922365034e-07,2.6798990871815073e-07,6.81315740884393e-07,1.1599380132396296e-05,1.1681494235798353e-06,1.3644472915282918e-06
2040-01-09 03:00:00,0.8937855000764635,8.968651195954028,7.781421196703998e-07,11.909660213447408,0.04629597362951184,1.054894210063927,,,14.056307357937762,1.228359584119932e-06,7.47118603862518,1.40474694753578,0.457086815928175,1.3951088043529003,1.428195607610902e-07,3.086322862668038e-07,6.768438967313513e-07,3.880413310098699e-05,2.2424585862940323e-06,4.739844195156576e-06
2040-01-09 06:00:00,1.0788964243836232,8.222785801376553,7.692864928296889e-07,12.172329711177534,0.046296028385407036,1.1792639743947213,0.1166390208069036,0.7534647987321146,14.360608123005498,1.3052038035529263e-06,7.769496748605841,1.4047468725768135,0.4570867916144623,0.4275444149565851,1.42411062966874e-07,3.075514432563029e-07,6.734772949841317e-07,1.6135048156699833e-05,2.2995814750862176e-06,2.5183692878436448e-06
