country,sector,year,cfs
BE,Compression losses,2030,0.2890467741718398
BE,Compression losses,2035,0.2539503018860862
BE,Compression losses,2040,0.2224666358535539
BE,Compression losses,2045,0.1730943681278689
BE,Compression losses,2050,0.0586839559855164
BE,Decentral heat production,2023,0.5033576663935138
BE,Decentral heat production,2030,0.6136421837404303
BE,Decentral heat production,2035,0.6241353607831793
BE,Decentral heat production,2040,0.6067924172100416
BE,Decentral heat production,2045,0.5340823251323459
BE,Decentral heat production,2050,0.5237428547742506
BE,Direct Air Carbon Capture,2030,0.2625652647459267
BE,Direct Air Carbon Capture,2035,0.1235048405256968
BE,Direct Air Carbon Capture,2040,0.0907630804817755
BE,Direct Air Carbon Capture,2045,0.3720468907290015
BE,Direct Air Carbon Capture,2050,0.5582412638161957
BE,Fuel Cell,2030,0.3709987696644907
BE,Fuel Cell,2035,0.1931488566134737
BE,Fuel Cell,2040,0.1593798637257045
BE,Fuel Cell,2045,0.1939020852735138
BE,Fuel Cell,2050,0.1416672396680311
BE,Gas,2023,0.2321479535400281
BE,Gas,2030,0.2215663859747318
BE,Gas,2035,0.1498843224539693
BE,Gas,2040,0.1691362380344144
BE,Gas,2045,0.1100923640694521
BE,Gas,2050,0.0540522654606882
BE,Gas CC,2030,0.2754939140722892
BE,Gas CC,2035,0.1418714943085333
BE,Gas CC,2040,0.1690432571874038
BE,Gas CC,2045,0.1496959722684409
BE,Gas CC,2050,0.0907810993567743
BE,Gas CHP,2023,0.4683744787426288
BE,Gas CHP,2030,0.1879608856541989
BE,Gas CHP,2035,0.112738787943008
BE,Gas CHP,2040,0.1356702376079566
BE,Gas CHP,2045,0.0705660403862249
BE,Gas CHP,2050,0.0371277076876389
BE,Gas CHP CC,2023,0.6893717144004424
BE,Gas CHP CC,2030,0.4412117463566544
BE,Gas CHP CC,2035,0.2438958899332464
BE,Gas CHP CC,2040,0.2923310610695956
BE,Gas CHP CC,2045,0.3105429054843496
BE,Gas CHP CC,2050,0.1748546640249338
BE,Hydroelectricity,2023,0.3118076515166585
BE,Hydroelectricity,2030,0.3534053588114235
BE,Hydroelectricity,2035,0.3561000156983444
BE,Hydroelectricity,2040,0.3604535516237015
BE,Hydroelectricity,2045,0.3647057499468317
BE,Hydroelectricity,2050,0.3522157411433013
BE,Hydrogen production,2023,0.0779283071226529
BE,Hydrogen production,2030,0.4693477286083213
BE,Hydrogen production,2035,0.5440567487897144
BE,Hydrogen production,2040,0.6016997067837546
BE,Hydrogen production,2045,0.6159479165629829
BE,Hydrogen production,2050,0.7637151995099706
BE,Hydrogen turbines,2030,0.165668162952777
BE,Hydrogen turbines,2035,0.0688088153885679
BE,Hydrogen turbines,2040,0.0863862612769539
BE,Hydrogen turbines,2045,0.1059623708844842
BE,Hydrogen turbines,2050,0.0815063436586556
BE,Methanol production,2023,0.9704221938163556
BE,Methanol production,2030,0.8117127908606018
BE,Methanol production,2035,0.8248347460104327
BE,Methanol production,2040,0.7126255902190133
BE,Methanol production,2045,0.676701360361418
BE,Methanol production,2050,0.6640549845113914
BE,Micro gas CHP,2030,0.5446644221735681
BE,Micro gas CHP,2035,0.5213980328088479
BE,Micro gas CHP,2040,0.5102573956509756
BE,Micro gas CHP,2045,0.3790790986094979
BE,Micro gas CHP,2050,0.2583169707319164
BE,Offwind,2023,0.5191343060794202
BE,Offwind,2030,0.5325751604888506
BE,Offwind,2035,0.5325753687973959
BE,Offwind,2040,0.5325753669688433
BE,Offwind,2045,0.5325658230179661
BE,Offwind,2050,0.5325731965673404
BE,Onwind,2023,0.2948873411804313
BE,Onwind,2030,0.3003920316742928
BE,Onwind,2035,0.3003925817953232
BE,Onwind,2040,0.300689006644774
BE,Onwind,2045,0.2978726359130244
BE,Onwind,2050,0.2880253763912457
BE,Solar,2023,0.109993568789777
BE,Solar,2030,0.1030662596993655
BE,Solar,2035,0.1113527042933483
BE,Solar,2040,0.110068650980367
BE,Solar,2045,0.1077862534566073
BE,Solar,2050,0.1072022355966675
BE,Transport,2023,0.0600822585955181
BE,Transport,2030,0.0600822582665314
BE,Transport,2035,0.0600822582655436
BE,Transport,2040,0.0600822582656259
BE,Transport,2045,0.0600822582654397
BE,Transport,2050,0.0600822582651867
BG,Ammonia production,2023,0.8582427868392939
BG,Ammonia production,2030,0.2503095144914996
BG,Ammonia production,2035,0.2163996081216914
BG,Ammonia production,2040,0.2339670243993622
BG,Ammonia production,2045,0.1531186861414032
BG,Ammonia production,2050,0.2904246278270073
BG,Battery,2023,0.2966534456900476
BG,Battery,2030,0.2345304535404243
BG,Battery,2035,0.1968533562832355
BG,Battery,2040,0.2041630593261824
BG,Battery,2045,0.1981798453309422
BG,Battery,2050,0.2100138101832233
