snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
carrier,CO2 emissions,Hydrogen,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Oil,Decentralized heat,CO2 emissions,Electricity,Centralized heat,Methane,Electricity,Electricity,Centralized heat,Ammonia,Decentralized heat,Centralized heat,Decentralized heat,Electricity,CO2 emissions,Methane,Centralized heat,Decentralized heat,Centralized heat,Centralized heat,Decentralized heat
sector,Shipping emissions,Industry,Aviation emissions,Agriculture emissions,Industry emissions,Industry CC,Fischer-Tropsch,Heat Pump,Transport emissions,Offwind,Heat Pump,Imports,Onwind,Solar,Waste Heat,Haber-Bosch,Resistive heater,Storage,Gas Boiler,Hydroelectricity,Decentral heat production emissions,Storage,Resistive heater,Storage,Gas Boiler,Biomass CHP,Oil Boiler
2050-01-01 00:00:00,2.395939430289152,0.0821917808219178,0.5793962900451491,0.060566004812164,1.515117568453745,2.031458539314527,1.8004518997505183,9.398587885918158,0.0804803555539621,7.0839999158818605,3.202885226932917,2.5112059597849243,8.642489838441088,,2.51827744102342,2.347636981008479,1.427691191306983e-06,2.3560763643759274e-07,5.548519019035818e-07,0.07976691357876005,2.4695906279260475e-07,0.0,8.322462519435528e-07,6.541604802453416e-07,2.263500361641339e-07,1.8540941798033353e-07,1.0746810922466297e-07
2050-01-01 03:00:00,2.395939430289152,0.0821917808219178,0.5793962900451491,0.060566004812164,1.5151175684784581,2.031458538885853,1.8004516595301072,9.347478168891154,0.4013561647286948,6.629704668856573,3.184260835222589,2.513055861122067,7.417321354030961,,2.612531883484662,2.4493585591312517,2.2952778824589717,4.886666476414068e-07,7.137569393557445e-07,0.07987639601820319,2.9711260033491683e-07,0.0,6.839661458827804e-07,1.0862675841869551,2.498109958411144e-07,2.03156863314093e-07,1.227982604911414e-07
2050-01-01 06:00:00,2.395939430289152,0.0821917808219178,0.5793962900451491,0.060566004812164,1.5151175684852234,2.031458538426028,1.8004515024140653,9.31516870634698,0.8509550313403546,6.870203272096802,3.1726567392398364,2.5150006150233684,5.749489845139951,0.1280712053642854,2.808546807805399,2.6609018735935335,3.799474534783777,7.013941350096274e-07,7.473777609249576e-07,0.07987643278694126,3.08603716737744e-07,0.0,7.096249407817379e-07,0.0135499598002107,2.57692871389896e-07,2.076357555212591e-07,1.256917704875784e-07
2050-01-01 09:00:00,2.395939430289152,0.0821917808219178,0.5793962900451491,0.060566004812164,1.5151175684859812,2.031458538035588,1.8004516212718773,9.280979761225511,0.7005355120458279,7.056661680536898,3.1606961531155355,2.516168064248793,5.039244600952057,3.275766955366775,2.165862339659725,1.967303901635227,2.43000417289709,5.183743091228722e-07,7.555477589228034e-07,0.07987644264794361,3.119708130282555e-07,0.0,6.29412120862278e-07,1.067102057239548e-06,2.547161795529238e-07,2.0539333746115096e-07,1.2716792390683234e-07
2050-01-01 12:00:00,2.395939430289152,0.0821917808219178,0.5793962900451491,0.060566004812164,1.5151175685441851,2.031458537247623,1.8004516295572803,9.212219255240637,0.8252856306324067,7.067526211567336,3.1357759210696527,2.517797343209484,4.450508544145224,5.414878784866778,1.981967423857343,1.7688408095617407,2.0466915715127527,4.736925419637747e-07,7.898166726459299e-07,0.07987644567817559,3.217592525323318e-07,0.0,6.203850991161086e-07,5.988170461293936e-06,2.552369384416718e-07,2.0577831421346586e-07,1.302981148345112e-07
2050-01-01 15:00:00,2.395939430289152,0.0821917808219178,0.5793962900451491,0.060566004812164,1.5151175686993148,2.0314585357737966,1.8004509396840562,8.888102393261311,0.9429642020710958,7.045203471534139,3.0181140025748174,2.519848111647927,2.7383704198857965,0.0723082891575189,1.3752080332509875,1.114014922232248,2.9972800019562635,1.013954113123304,9.074069163806198e-07,0.07987722303876182,3.5755290467197625e-07,0.0,6.357912132013303e-07,0.000273863190457,2.839213097899887e-07,2.232315734867451e-07,1.3900980468252645e-07
2050-01-01 18:00:00,2.395939430289152,0.0821917808219178,0.5793962900451491,0.060566004812164,1.5151175688117708,2.031458534583893,1.800451113884727,8.599146346811766,0.4339995078285323,7.081534850560317,2.9131599716907393,2.52174110734748,2.898650736644829,,1.9151195566812194,1.6967000711414943,3.169078142876271,0.5247473039755354,9.378964135548216e-07,0.09265893162966558,3.662353590325472e-07,0.0,6.099378128016489e-07,8.898949640578681e-07,2.879152656702064e-07,2.293327761988623e-07,1.4099173087873665e-07
2050-01-01 21:00:00,2.395939430289152,0.0821917808219178,0.5793962900451491,0.060566004812164,1.5151175688977814,2.03145853364831,1.8004520510104236,8.551729840443008,0.1721323265207369,7.083883947592735,2.89583873725706,2.524677498890523,3.733407567277234,,2.227698189416719,2.036953575882314,0.3075899173556746,2.154743421009715e-07,8.403327574194061e-07,0.09265837553560138,3.298169716254779e-07,0.0,3.126439578443002e-07,4.046925013594063e-07,2.3428783302524874e-07,1.9839144744868238e-07,1.3406939292894172e-07
