snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
carrier,Oil,Oil,Oil,Ammonia,Electricity,Hydrogen,Methanol,Decentralized heat,Electricity,Decentralized heat,Oil,Centralized heat,Coal,Methanol,Solid biomass,Methane,Methane,CO2 captured,CO2 captured,Hydrogen,Electricity,Methane,Electricity,Electricity,Hydrogen,Electricity,Electricity,Oil,Hydrogen,Solid biomass,Solid biomass,Electricity,Centralized heat,Decentralized heat,Methane,Oil,Methane,Ammonia,Methane,Hydrogen,Electricity,Centralized heat,Electricity,Oil,Decentralized heat
sector,Industry,Shipping,Aviation,Industry,Industry,Industry,Industry,Industry,Agriculture,Agriculture,Agriculture,Industry,Industry,Shipping,Industry,Industry CC,Industry,CO2 sequestration,Methanol production,Methanol production,Methanol production,Hydrogen production CC,Residual electricity consumption,Ammonia production,Ammonia production,Compression losses,Decentral heat production,Transport,Transport,Central CHP production,Decentral heat production,Transport,Residential / Services heat consumption,Residential / Services heat consumption,Storage,Storage,Decentral heat production,Storage,Power supply,Storage,Hydroelectricity,Storage charging,Battery charging,Decentral heat production,Storage charging
2030-01-01 00:00:00,108.1004566210085,45.9378054692048,83.871621355086,3.1598173515981736,143.3162100456621,7.39269406392694,0.30251141552545,0.0787671232876712,5.7144931044690885,22.34338942225278,10.49743235957586,15.89041095890411,64.2697260274,17.11967905682658,47.58560825849841,70.58256145883895,38.56930199294804,22.855734748969553,4.33107325301166,19.87404172467089,4.731709557392448,51.41246276177223,145.52677870537065,0.9049947224130058,4.202571529393837,0.3261806878422146,91.56259318616989,47.3334242507888,0.733851538771928,81.65128555604406,36.03830579319514,52.28041553131689,69.25552310833416,420.7617497038698,40.35761927742632,277.68904877519606,301.6540478967305,0.4996585079107754,37.22529709461949,3.273658473421896,4.027542942541396,3.8925328384337687,0.0010380433386607507,0.021871845292254,22.7419535470099
2030-01-01 03:00:00,108.1004566210085,45.9378054692048,83.871621355086,3.1598173515981736,143.3162100456621,7.39269406392694,0.30251141552545,0.0787671232876712,5.7144931044690885,22.34338942225278,10.49743235957586,15.89041095890411,64.2697260274,17.11967905682658,47.58560822730435,70.58256148683338,38.56930196775306,22.860692091588923,4.326113985255135,19.851285080172104,4.726291543595316,51.41246950634851,111.0974639135748,0.6614547536912716,3.071632184144992,0.32658335798228477,124.98755369498002,223.17683739278,3.4601060060911313,112.743020719037,36.29559042628378,45.96828750276562,112.71911337656223,681.5685372397552,,53.25027009391784,467.4325927066879,0.0,44.008581681417674,1.7011074313929226,0.0,0.1458744600023315,0.0008656328562369697,49.74099486692272,0.6967489641083667
2030-01-01 06:00:00,108.1004566210085,45.9378054692048,83.871621355086,3.1598173515981736,143.3162100456621,7.39269406392694,0.30251141552545,0.0787671232876712,5.7144931044690885,22.34338942225278,10.49743235957586,15.89041095890411,64.2697260274,17.11967905682658,47.58560820923094,70.58256150940156,38.5693019474417,22.868850133372185,4.3179714509127365,19.813921346563383,4.717395802212383,51.41268498236732,111.72604918204428,0.7250257073509379,3.3668399608646062,0.3288339387043071,132.65484767035275,483.0336814300259,7.488894285737032,114.94007611587358,36.29630614798979,50.01274042504459,117.10784537018688,720.6119898875937,,,501.1321203406797,0.0,22.44654733965044,,0.0,0.0252568687495571,0.0009236223982860459,63.935920644367805,0.0241640671623419
2030-01-01 09:00:00,108.1004566210085,45.9378054692048,83.871621355086,3.1598173515981736,143.3162100456621,7.39269406392694,0.30251141552545,0.0787671232876712,5.7144931044690885,22.34338942225278,10.49743235957586,15.89041095890411,64.2697260274,17.11967905682658,47.585608191972646,70.58256154690184,38.56930191369145,22.866688963373797,4.320140916441251,19.82387639601999,4.719765949327435,51.41268487625089,141.1766469496965,0.6457200195086504,2.9985639725181334,0.3366990612366858,130.98894250834257,396.844992524019,6.152635543009304,105.65153598860194,36.33004700792246,60.885558601233555,103.84976882196013,637.9625023895514,0.0,0.0,436.94332508282355,0.0,5.364873335339601e-05,0.0,30.245324070172064,7.018033655021108e-05,1.5652008364500862,30.78542195473544,8.730965616135005e-05
2030-01-01 12:00:00,108.1004566210085,45.9378054692048,83.871621355086,3.1598173515981736,143.3162100456621,7.39269406392694,0.30251141552545,0.0787671232876712,5.7144931044690885,22.34338942225278,10.49743235957586,15.89041095890411,64.2697260274,17.11967905682658,47.58560818419019,70.58256157508099,38.56930188833022,22.872105284082114,4.314718338300307,19.798993754251356,4.713841767648594,51.41268494485955,148.57016761478343,0.9031977362890932,4.194226770539404,0.3438394190822095,125.59100891272091,457.203641620748,7.088428552259294,101.37757314213172,36.33004766991065,47.71051447301477,99.85569087281128,611.3101870380646,0.0,0.0,419.59511154000745,0.4923900072244141,1.6637839091613567,0.0,18.37506886127607,0.0476260168808032,1.7936208952986605,21.989694516158885,0.0001043870116959
2030-01-01 15:00:00,108.1004566210085,45.9378054692048,83.871621355086,3.1598173515981736,143.3162100456621,7.39269406392694,0.30251141552545,0.0787671232876712,5.7144931044690885,22.34338942225278,10.49743235957586,15.89041095890411,64.2697260274,17.11967905682658,47.58560818424703,70.58256159790741,38.56930186778642,22.868987066958464,4.317861040989816,19.813414707380257,4.717275179064956,51.41268510387714,167.74688025942524,0.6398336209616148,2.9712289943886705,0.31987596607485913,100.23645513028092,518.787913980474,8.043223472565106,109.05047910375492,36.330049139445585,18.759994875544887,106.32387260702974,649.6074438144948,,,462.5920430097409,0.0,45.18441778609317,,3.4048592251542047,0.0275567892060736,0.0007286816968436493,50.81707349944881,0.0113156741227375
2030-01-01 18:00:00,108.1004566210085,45.9378054692048,83.871621355086,3.1598173515981736,143.3162100456621,7.39269406392694,0.30251141552545,0.0787671232876712,5.7144931044690885,22.34338942225278,10.49743235957586,15.89041095890411,64.2697260274,17.11967905682658,47.58560818329531,70.58256162258796,38.56930184557393,22.855780480186773,4.331057635005518,19.873970058160634,4.731692494677365,51.412682193404336,172.3791363858398,0.65434699192888,3.038625497497476,0.3182280185892489,98.91337693917627,250.062684906399,3.876940851261647,108.8037737370244,36.33005045121888,14.027033208464784,104.87337309671578,645.8566076083174,,27.248623819351195,465.4330816093663,0.0,45.44105822823886,1.2925482433701774,,0.3849012569968375,0.0007224252715692627,48.46761296225063,7.737862693455099e-05
2030-01-01 21:00:00,108.1004566210085,45.9378054692048,83.871621355086,3.1598173515981736,143.3162100456621,7.39269406392694,0.30251141552545,0.0787671232876712,5.7144931044690885,22.34338942225278,10.49743235957586,15.89041095890411,64.2697260274,17.11967905682658,47.58560818090013,70.58256164796558,38.56930182273408,22.867992845138033,4.318700897838345,19.81726856739955,4.718192725004467,51.411838703338425,161.62953418916422,0.6490797405406756,3.0141656855516055,0.3257426020725684,80.57078819018302,98.9117352870553,1.5335152757687656,88.9018910491531,35.73934235755173,25.978653926787317,72.83778587017034,451.3760824538563,26.640562449178898,225.7575227174759,319.7433896049666,0.0,34.650073059373106,3.7165481258926905,,3.995360725518549,0.00015624350033929986,1.0838027752229575,0.1522341310216417
