snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,CO2 captured,Hydrogen,Decentralized heat,Centralized heat,Electricity,Methane,CO2 emissions,Electricity,Electricity,Electricity,Decentralized heat,Electricity,Centralized heat,CO2 emissions,Methane,Centralized heat,Decentralized heat,Electricity,CO2 emissions,Electricity,Decentralized heat,Decentralized heat
sector,Aviation emissions,Agriculture emissions,Shipping emissions,Industry emissions,Industry CC,Hydrogen production CC,Steam Methane Reforming CC,Heat Pump,Heat Pump,Nuclear,Imports,Transport emissions,Offwind,Onwind,Solar,Gas Boiler,Biomass CHP,Biomass CHP,Decentral heat production emissions,Storage,Gas Boiler,Resistive heater,Hydroelectricity,Power supply emissions,Gas,Oil Boiler,Storage
2030-01-01 00:00:00,0.5793962900451491,0.060566004812164,2.718206683076053,2.8880682366741386,0.6351753465696963,0.1393799806993552,0.5396867939537322,3.6273302298280536,0.665366243169452,2.0560013796542638,18.87054197262672,0.3403923234901665,7.083997877105983,4.083980076445398,,7.428438394247097,0.1583902535442563,0.4838561098452737,1.6219516735833008,0.0,0.6360974967719971,1.3421013473671826,0.07976700553048069,7.792316885241016e-07,1.8022018012565548e-06,2.2787603856917895e-06,4.573055966330014e-06
2030-01-01 03:00:00,0.5793962900451491,0.060566004812164,2.718206683076053,2.8880682361255294,0.6351753473996544,0.1393799883657228,0.5396868236383207,3.6050083233318424,0.6614319074017041,2.056001713808745,19.099528157495495,1.697539188523586,6.635076171486704,3.2037144642693214,,14.78243767840811,0.4760289081537279,1.4541898287245223,3.084929904204564,0.5079395220730205,0.5161834783833527,1.4053790622030224,0.07988027418648247,8.558452621180624e-07,2.0969358908632584e-06,2.265458686390254e-06,4.563436197228443e-06
2030-01-01 06:00:00,0.5793962900451491,0.060566004812164,2.718206683076053,2.8880682355633223,0.6351753482331803,0.1393800324739989,0.5396869944279419,3.592619370527394,0.659037529550536,2.0560017548665095,19.29427279395044,3.59912128009489,6.880575442810331,2.4072126269502703,0.03930858260581142,15.42154176172806,0.47647722459605,1.4555593615392484,3.2285165268470526,1.0383808066727074,0.5921429380893364,1.4329538037099665,0.07987973819595136,8.602582490660126e-07,2.1135116798309455e-06,2.2633637504921497e-06,4.554965687219249e-06
2030-01-01 09:00:00,0.5793962900451491,0.060566004812164,2.718206683076053,2.888068234636004,0.6351753495189036,0.1393800296119212,0.539686983345823,3.5832377147406724,0.656744142009082,2.056001547217761,19.419671341250105,2.962920690297393,7.059801387227741,2.0504684676837437,1.061205829575313,13.282893886704288,0.4749205030397147,1.4508038338504812,2.74713998581998,0.0,0.3332859500003438,1.2583063068559892,0.07987637776356366,8.108630470770799e-07,1.9116061063626995e-06,2.29930190366185e-06,4.57129741400528e-06
2030-01-01 12:00:00,0.5793962900451491,0.060566004812164,2.718206683076053,2.8880682340259596,0.635175350264048,0.1393800324577581,0.5396869943650567,3.5550264310597948,0.6515903194488029,2.0560014236766033,19.52746754239284,3.4905523393911895,7.0690756802819825,1.7737393868838385,1.6560794187351096,12.875337775486823,0.2064489749443284,0.6306675799985136,2.8057733291360707,0.0,1.0737675954040693,0.953201561156959,0.07987636392933879,7.888003915042223e-07,1.8276595358737045e-06,2.2963160357810615e-06,4.477547488906126e-06
2030-01-01 15:00:00,0.5793962900451491,0.060566004812164,2.718206683076053,2.8880682338657233,0.6351753502824882,0.1393800337147636,0.5396869992322497,3.419366960646189,0.6270303710607172,2.056001836604962,19.4913286117494,3.988274821875494,7.045785227088009,1.4491633975427236,0.009519761086491302,14.991280805127657,0.4752267343040005,1.4517393198727249,3.1063237549839045,0.2398832460091028,0.4069257570252214,0.0001768899946242,0.07990189111061018,8.858423680356186e-07,2.220401822228964e-06,2.278815146409043e-06,4.486345243447755e-06
2030-01-01 18:00:00,0.5793962900451491,0.060566004812164,2.718206683076053,2.888068233537511,0.6351753505888326,0.1393800080023432,0.5396868996723726,3.2979188701551028,0.6051228567295753,2.056001838685276,19.42816212781736,1.835604475734512,7.081823389802927,1.70991053121406,,14.920242334896107,0.4751732364484118,1.4515758927444078,3.089680488454887,0.2189944913199112,0.3948943506783668,0.0001884017422256,0.07989149649422816,8.873053049286278e-07,2.2282839410702372e-06,2.273798465232553e-06,4.358952312797439e-06
2030-01-01 21:00:00,0.5793962900451491,0.060566004812164,2.718206683076053,2.888068233153197,0.6351753510108538,0.1393799832243369,0.5396868037305974,3.276855347451938,0.6014717095789577,2.0560018430369595,19.31933869474065,0.7280350859411446,7.08389569983809,2.0831919948797344,,9.616480125519518,0.4061404569086067,1.2406921330905754,1.9429230180361658,0.0,4.115125067339652e-06,0.0001712419860469,0.07989109800180792,8.896194289792592e-07,2.238234666957765e-06,2.279389436727843e-06,4.1224800678136265e-06
