countries,carrier,2023,2023_std,2030,2030_std,2035,2035_std,2040,2040_std,2045,2045_std,2050,2050_std
AL,gas,20.96019335143736,0.9035008140458984,28.77168010919499,1.4988387858620218,28.22422760554716,0.8920409577439946,27.975120078575685,0.7626759933497774,27.760773796164138,0.2801300032088425,27.74712400941005,0.2543864718733739
AT,gas,20.852386255614885,6.651675768114089e-07,29.353780342919553,1.0518613439162144e-07,28.33760609150745,3.9322043730941765e-08,27.94823297207128,1.0672230133926393e-08,26.632656189896444,1.1533141587905965e-07,26.437458023027972,1.3085354395732851e-08
BA,gas,21.09114401527548,0.7535499940245514,29.28634825837018,1.4342583592990266,28.585360757755016,0.525584947613253,28.177076845222448,0.0439589320698171,27.99666165800711,0.1361654826283858,27.79779150064856,0.092719349885083
BG,gas,20.099999082685976,5.024792568955116e-07,24.99999618325537,4.813825699691936e-07,24.999996881491427,3.890522844314697e-07,24.99999768570601,1.4340564405580148e-07,24.99999543171025,1.826011663085405e-07,24.999994187148904,1.6826694929352435e-07
BX,gas,20.15370629609641,0.0535042101311588,26.279080131195514,0.0156960508079882,26.277340005115843,0.0183082191631509,26.277479676572472,0.0251302817011792,26.27908827127548,0.0349876691920778,26.280752774790063,0.0313364312830357
CH,gas,21.01068020166085,0.910378830136559,30.387326573716468,1.651176574724001,29.48135930713792,1.3767371089396798,29.10988600535371,1.3608731009092292,27.882987866417768,1.4428958675953794,27.961831801729836,0.930558372411589
CZ,gas,20.68002375022467,3.282191646567377e-07,27.10173381075233,1.973166027752107e-07,26.69341843664905,3.244681912118009e-07,26.590926591179265,1.0526000071881884e-07,26.50787191753228,1.062777544691929e-07,26.458572769055458,4.9838371657705144e-08
DE,gas,20.100000008262676,1.6331442828500493e-08,24.99999995325412,2.91738006211337e-08,24.999999955387835,2.285478803006552e-08,24.999999960153925,1.7513004282753753e-08,24.999999922758715,1.9806561884158384e-08,24.999999927849373,1.2302912946323466e-08
DK,gas,20.58526741459282,0.0178500343119359,26.29554749142464,0.1394799140069102,26.38617787078138,0.0163127146235951,25.67231664186983,3.573628443481609e-07,25.640037079596368,3.068584019510069e-07,24.560009585805005,1.6299457976997645e-07
EE,gas,20.09998968482411,1.0092589780684788e-05,24.999961741391846,2.1391644952308823e-05,24.999982286564315,8.852934981927443e-06,24.999977656428293,1.5615979290443908e-05,24.99993183011627,2.750245194695412e-05,21.35011485356546,0.7918271585723624
