snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Hydrogen,CO2 captured,CO2 emissions,Hydrogen,Coal,Decentralized heat,Methanol,Oil,Electricity,Methane,Centralized heat,Centralized heat,Ammonia,Electricity,Electricity,Electricity,Hydrogen,CO2 emissions,Methane,Decentralized heat,Electricity,Centralized heat,Electricity,Hydrogen,Centralized heat,Centralized heat,Decentralized heat,Oil,CO2 emissions,Decentralized heat,CO2 emissions,Electricity,Electricity,Ammonia,Methanol,Centralized heat,Centralized heat,Decentralized heat,Decentralized heat
sector,Shipping emissions,Agriculture emissions,Aviation emissions,Industry emissions,Industry CC,Steam Methane Reforming CC,Hydrogen production CC,Methane production emissions,Steam Methane Reforming,Imports,Heat Pump,Methanol production,Imports,Nuclear,Imports,Heat Pump,Waste Heat,Haber-Bosch,Offwind,Onwind,Hydroelectricity,Electrolysis,Transport emissions,Storage,Biomass boiler,Biomass CHP,Biomass CHP,Solar,Storage,Solar thermal,Storage,Gas Boiler,Storage,Decentral heat production emissions,Resistive heater,Power supply emissions,Gas,Battery,Storage,Storage,Gas Boiler,Resistive heater,Storage,Oil Boiler
2035-01-01 00:00:00,15.512561252714995,2.698889859646953,21.56339385039261,49.496947037979155,18.418755412526654,45.10076023189709,11.660318856684189,4.334588652066952,11.606222670468044,65.40863167157664,110.53337177715501,32.202094795739,366.3409393975354,107.36386796597542,516.8600684595275,12.576522401340323,12.352151803372275,6.680393973104821,229.57931897448154,122.06803862534096,22.402017058849452,14.398920844482411,9.087760608111452,,30.077063644477157,17.176990763942356,52.50958490694576,,,,1.760816123183907e-05,259.27647489700803,,55.22716598236896,38.917227337892896,5.246869967509072,16.959574646544755,1.3051699112494284,0.0,,14.92350046850516,1.6990109674447358,0.3931958906734769,0.0053509335716301
2035-01-01 03:00:00,15.512561252714995,2.698889859646953,21.56339385039261,49.49693575697287,18.418768034857166,45.12121642522662,11.665626958517604,4.33518028160711,11.606229713963486,61.83410779802472,109.74010646722712,31.963995164304343,367.3808087549681,105.77370389598788,519.948006922696,12.463006090127806,10.565754925081604,4.778168928414235,212.5751872367518,112.06987296723928,23.598622556934135,14.39895098549774,42.848741742317394,104.94918836467606,30.799870748881222,29.514620202982204,90.25196810067536,,,,4.471852198407351,404.08971501312527,60.61553053855896,94.54550043165126,62.50687452487663,5.209158972673738,16.837680350811194,1.3629714713417012,0.4844133004779214,,19.50530198175189,0.5045585564039702,15.54221147722622,32.15844146861967
2035-01-01 06:00:00,15.512561252714995,2.698889859646953,21.56339385039261,49.49691241539704,18.418794148583952,45.15209127867819,11.673640959008637,4.33607163894227,11.606233210779529,62.04489078870195,109.44469935566879,31.793954092498694,367.6724504159277,104.23678685491221,520.5595173231716,12.449274828433287,11.357044459882072,5.6631408822125575,205.78227231073083,96.46921050893438,33.09612607107976,14.341935922664616,92.73984572153364,115.09324925301416,30.85250251969069,29.863226825822235,91.31722611538116,45.51634681717556,12.494178870430655,0.0179285739323814,4.0048977037618325,434.6181952849488,274.84534386920933,106.76500838677659,64.35603982615922,0.37364120804039885,1.2077226689482818,1.9157962566050641,0.0,0.0,23.64565000891528,0.5558299152798626,0.211760535006423,50.57977874195048
2035-01-01 09:00:00,15.512561252714995,2.698889859646953,21.56339385039261,49.496891860234435,18.418817144629713,45.15209129381368,11.67364096292992,4.336071641773382,11.606233219953666,60.854034022291955,112.74098927267222,31.79944269375175,367.4827770674767,101.9604767811377,519.1955200593212,12.63529636149564,12.554359329430605,6.942069129970945,215.8414989319188,79.6222666998406,16.748872051841364,14.39895922004384,76.19208514219982,56.22678776455271,30.413881763684753,26.02166547596177,79.55341487756169,196.72766082188218,7.498079313986616,5.944511901374168,1.8792111006673884,385.57377055550006,170.15534536123278,84.79254388869722,71.14524229639603,7.297432711236876e-06,1.3824209445910925e-05,8.1090592759647e-05,0.0,0.0,15.015650778421012,1.003774151960263,2.0846845781538725e-05,14.114890722638556
2035-01-01 12:00:00,15.512561252714995,2.698889859646953,21.56339385039261,49.496872612249135,18.41883867731261,45.15209128392007,11.673640960360895,4.336071638697899,11.606233209307664,60.56801222842114,116.71356029094174,31.66741684624332,367.472475004828,102.86256814396783,519.5143810014513,12.846745658663032,12.482261044505385,6.878508420665828,230.1148683230098,77.48745355181268,20.420874476178508,14.398958138373144,87.7806182411601,34.99273059116227,30.358889564634683,25.768062665752097,78.76994065996738,146.58800595829155,11.766642625920886,6.439454548236904,1.2315886838713752,368.61008771531766,211.3682868833542,79.6559975863734,63.45095781339073,7.530469794231911e-06,1.4596672675428316e-05,8.948730683491474e-05,,0.0,11.266106776730137,0.9615541646982564,1.8693313829999452e-05,10.630639236553328
2035-01-01 15:00:00,15.512561252714995,2.698889859646953,21.56339385039261,49.49685468351389,18.41885873284079,45.15209148287502,11.673641011895704,4.33607170189625,11.606233429272356,60.018072379500545,114.7513534779357,31.746671099864542,367.7335617093806,105.85328528061031,521.32891772835,12.547167947122563,10.09345563413809,4.398919570925892,233.42068968477798,76.67314232641219,33.70075636066417,13.913944232805074,99.6044643560464,105.21594063069276,30.55738870396688,28.411891370743692,86.87610619719774,13.77008805034638,14.077308274376108,0.2607308783695138,2.369884548931844,397.218767086489,284.26525365018847,93.78853663142061,47.08149369448417,7.118049221736876,23.007831254617994,1.547468964495407,0.8636648511031454,0.0,18.437396567394973,0.5140335405500682,0.1558440921803518,35.082527337995295
2035-01-01 18:00:00,15.512561252714995,2.698889859646953,21.56339385039261,49.496838135727955,18.418877243803475,45.15208923824639,11.673640430570744,4.336071003690501,11.606231004363378,59.18918076641145,111.38477346197239,32.15767544562482,367.8474111715654,108.9255033291313,520.6024312708784,12.271276902319444,10.00481284606658,4.258896167460689,230.46814174627917,73.59497864516922,45.343821248240076,13.913944252308369,48.01067857270178,111.27323254895208,30.42443101530147,28.36566981636743,86.73361667776183,,0.0,,1.7592711581035998,400.7909409115256,81.00022696304322,93.90349663626792,45.77744152393233,7.422151125333802,23.990786690762473,1.8503914796824803,1.0036854696415614,0.0,18.593250516583865,0.5045638266293979,0.0009457583712579,32.85481982734113
2035-01-01 21:00:00,15.512561252714995,2.698889859646953,21.56339385039261,49.49682244926597,18.418894791417316,45.12595403573756,11.666856678005558,4.335316306742161,11.606227378009814,58.838482207405775,109.92521066237379,32.20206577015364,367.79937025453256,112.23555569871631,517.6642985888125,12.120110878699002,9.849395851934547,4.086376550940591,220.57544207985873,68.80384436277984,56.271425649432544,13.913942534117732,18.99051644477381,0.0,29.093074058658654,22.189216856458746,67.82612254980923,,,,1.251483221760056e-05,267.96666011114263,,55.87491417972415,34.811995954129294,6.303922105062163,20.376308623921688,1.379002509420274,1.1762039608468184,0.0,8.28838205394023,0.5045052928346672,1.7610946533094423e-05,0.5486437593527448
