snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
carrier,Hydrogen,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Oil,Decentralized heat,CO2 emissions,Electricity,Methane,Centralized heat,Electricity,Electricity,Centralized heat,Ammonia,Methane,Decentralized heat,Decentralized heat,Centralized heat,CO2 emissions,Centralized heat,Decentralized heat,Centralized heat
sector,Industry,Shipping emissions,Aviation emissions,Industry emissions,Industry CC,Fischer-Tropsch,Heat Pump,Transport emissions,Offwind,Imports,Heat Pump,Onwind,Solar,Waste Heat,Haber-Bosch,Storage,Resistive heater,Gas Boiler,Storage,Decentral heat production emissions,Resistive heater,Storage,Gas Boiler
2050-01-02 00:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247431092654,0.8315206207094953,1.3319487801995218,5.023351571766984,0.0460080438978123,7.080197847634854,2.5289703038674447,1.7086481652658232,1.410637038931263,,1.5026744577511701,1.3500516490465395,0.0,2.9879461460227485e-06,2.934005939012982e-07,8.343910425830672e-08,1.1410587449751777e-07,1.0131280912623983e-07,1.1486434448842585e-07,8.196760104695735e-08
2050-01-02 03:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247432141617,0.8315206195993309,1.3319484660336172,5.052945147410841,0.2258192266861598,7.024294606046895,2.5345314506605923,1.7192490490176144,1.1750440807290348,,1.4254922307606483,1.2667555206536716,0.0,2.4144549777473676,4.074786093546502e-07,0.3112955386586098,1.459476801114569e-07,1.9236307726447847e-07,1.6830464308115904e-07,1.008687407215737e-07
2050-01-02 06:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247432516719,0.8315206192136033,1.3319484404795163,5.022893944144166,0.487953053319174,4.3694195618002105,2.5412509531454623,1.7084943708194904,0.6929702926906961,0.0492805266077702,0.45836949559551604,0.223017771719012,0.0,2.1639504855527685,0.2206591240173566,1.400236544995417,0.04458226501656315,4.9710205875144206e-08,0.2848547676677975,1.0156395996895081e-07
2050-01-02 09:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247432505546,0.8315206191434095,1.3319485247498668,5.165645917001916,0.409948381425552,2.1334468165630005,2.5481962723807543,1.7596146242361206,0.4393620186043829,5.624680436261116,0.4314768493384059,0.1939958183649025,0.0,1.6882883457440592,3.8719173789455347e-07,0.9817428713837992,1.445753394587285e-07,1.2181678246584172e-07,1.5060153920880218e-07,1.0297309499973713e-07
2050-01-02 12:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247432628445,0.8315206190399265,1.3319483077063967,5.343002036217143,0.480681332848326,3.88096778164407,2.5572427931299955,1.823118533727697,0.5495528178130027,2.898413541611192,1.2239517480865223,1.0492494718984462,0.0,1.3051634353692068,2.9702705844459804e-07,3.6932919735639218e-06,1.2035767193021282e-07,2.9850961426822274e-07,9.67710477026795e-08,1.0355252062857221e-07
2050-01-02 15:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.019324743290659,0.8315206188553994,1.3319482798474245,5.298692537750465,0.5371446187222799,6.7125796671528395,2.567507572724267,1.8072616004389015,0.875348529042596,,1.4141859515973139,1.25455219380613,1.7898814589675167,1.6205212751946725,1.1190367447955334e-06,5.299863150106539e-07,3.1224182999816217e-07,5.49105510085339e-08,0.0380979861345581,1.010529989433901e-07
2050-01-02 18:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247432980261,0.8315206187595987,1.3319483772503156,5.28999247073184,0.2544822287734467,7.082635135365928,2.576310684176731,1.804153635293035,1.7590031427500437,,1.384622184344718,1.2226461422583044,2.1480387245452297,1.597842339251764,2.928416319614626e-07,3.031022555428049e-07,1.1717834007344758e-07,2.460861733101016e-07,2.2072906956330762e-07,9.91971120700474e-08
2050-01-02 21:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247433075188,0.8315206186508778,1.3319487483286867,4.965709311996941,0.1017043771723359,7.083956281542981,2.583351623440138,1.8225055229438647,2.239405666951011,,1.3385427553471867,1.1729173297884976,0.0,1.470201026582144e-07,1.7086550975620164e-07,7.645564696331852e-08,8.090464596591519e-08,1.2641845342758614e-07,4.053621859736078e-07,8.478440328354959e-08
2050-01-03 00:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247433199597,0.8315206185137125,1.3319487328437627,3.448288080442671,0.0462831662401592,7.073491038904707,2.591780045825837,1.848515553416319,1.5482230066395153,,1.501649115526132,1.3489444952919318,1.7406039246689762,1.466811681493027e-07,1.7027313754657398e-07,7.499928497830387e-08,8.081163530986199e-08,1.2963891820826198e-07,5.020981434662732e-07,8.534491745974017e-08
2050-01-03 03:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247433361154,0.8315206183504464,1.3319487295034778,5.09142783642794,0.2130098919775236,7.081346247489576,2.5987980092436684,1.8772756579489192,1.4649791315888838,,1.0109974301747147,0.819423386116507,0.0,1.4472281102544748e-07,1.695797952744669e-07,7.383582186641609e-08,8.073215063447781e-08,1.319229761548918e-07,5.241714752842102e-07,8.58341875683308e-08
2050-01-03 06:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247433605555,0.8315206180840828,1.3319484833256234,5.23680953547136,0.4618867030727821,7.07387446932952,2.607299269670299,1.9028124165742912,1.2150226247269873,1.9447264862816817e-08,0.5095745058460415,0.2782770636482286,0.5696823932906118,1.4348968727535794e-07,1.6925606966556758e-07,1.7702637919359397e-07,8.323971149874742e-08,2.451182832646201e-07,5.277901695010226e-07,9.902770283902885e-08
2050-01-03 09:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.01932474338964,0.8315206177028897,1.33194869228186,4.720717073880192,0.4054732779284639,6.933697184254271,2.6148660584423036,1.9327227714194417,1.1328257475329215,0.9141261781217497,0.44470301538886986,0.2082665041901286,1.8845656466833896,1.3284692730407866e-07,1.6929992800121517e-07,6.784011661082333e-08,8.154970228816605e-08,1.321188070821265e-07,5.162494019342363e-07,8.67907542375034e-08
2050-01-03 12:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.019324743479383,0.831520616632577,1.331948410165125,4.5560977820650015,0.476760331965408,7.04913463013972,2.621079481788986,1.9645178234888152,1.3498004700142,1.267366811307192,0.25172454691875107,2.959887610364241e-07,0.0,1.2882560592581346e-07,1.6868963846702434e-07,6.706943661804992e-08,8.154384356045317e-08,1.3541423415166546e-07,4.592191068852967e-07,8.73526725808696e-08
2050-01-03 15:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247445117792,0.8315206015250793,1.2681622855685275,4.7843511996185395,0.528218253091881,6.9457002252726845,2.627774195634584,1.959952604259078,1.0999557842033525,0.0058608604275089005,0.23966784745204336,2.288497228285706e-07,0.0,1.2561588365544717e-07,1.7311998260829975e-07,1.428348690859968e-07,8.500377351497463e-08,1.566388491740475e-07,6.064757610826655e-07,9.958863852627237e-08
2050-01-03 18:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247443021087,0.831520605043561,1.3319487801020211,4.741583997491663,0.264204133412109,6.652028052973073,2.6345781092332317,1.948305088287765,0.9802655933487908,,0.8603312977567215,0.6568219902261547,0.0,1.2455431634700457e-07,1.7381615596836764e-07,6.868630651183584e-08,8.307190888234521e-08,1.0685342057480202e-07,5.546931023558855e-07,8.857496152033598e-08
2050-01-03 21:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247442914561,0.8315206052019459,1.3319487722109868,3.5584172848769575,0.1063338438572801,6.909941929230346,2.6427853577115616,1.9426607880720723,0.969042256859696,,1.324919161684827,1.1582145746124175,0.0,1.2579689562968828e-07,1.732964300229679e-07,6.839002244577473e-08,8.288815896948968e-08,1.1056607642700349e-07,4.849925730787178e-07,8.921733562695778e-08
2050-01-04 00:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.01932474428686,0.8315206052819679,1.3319487639744936,3.638633577641817,0.0480653001556995,6.922598324255619,2.6527691360865036,1.9314356711510732,0.8767987398856577,,1.4963934326473196,1.3432730606350465,1.5579383470035393,1.2742276364924888e-07,1.730476861073497e-07,6.761966231269179e-08,8.285322432575662e-08,1.154061371181684e-07,4.219226059170311e-07,8.982614593757448e-08
2050-01-04 03:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.019324744285042,0.8315206053272648,1.3319487603102511,5.452328859788095,0.2019722928394596,6.916483873121554,2.661798465732108,1.9211819061507671,0.8939019646258298,,1.0434688482895962,0.8544677248690311,0.0,1.2593451059679672e-07,1.7353677561473665e-07,6.634633771650641e-08,8.316626571773226e-08,1.1447651167143052e-07,3.580856249697983e-07,9.037875711240765e-08
2050-01-04 06:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247442914923,0.831520605276036,1.33194792040419,5.570795147533083,0.433290613530174,5.744899876301112,2.6717897014752956,1.9147078062811131,0.6947335803694774,,0.3627924879494458,0.1198694383664421,0.0,1.5496600335050088e-07,1.9171412862955918e-07,0.2990943757980343,9.457721978148254e-08,3.356761279636723e-07,0.0152100284168365,1.2203312030671532e-07
2050-01-04 09:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.019324744287172,0.8315206052802067,1.3319482029996366,5.024074874526318,0.462273388206231,4.011983331288702,2.681901356890621,1.9158634457880603,0.5440820050217436,0.5520199251574132,0.27747940131690524,0.0277988818336101,0.0,1.0012685764397026e-07,1.8389172439654098e-07,0.1190063243113333,9.40896964789438e-08,1.4345535652874777e-07,4.49490483814587e-07,1.2319669226175609e-07
2050-01-04 12:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.019324744307413,0.8315206049885375,1.3319477896126743,4.844834429649336,0.577218312618525,3.2542746955640043,2.6937869855122245,1.9068834786188475,0.4614658921334649,0.6376065151615387,0.25172195978372564,1.0264734020354516e-06,0.0,9.849444891971901e-08,1.8495193119527118e-07,0.0694564238968271,9.462082238568041e-08,1.3720333578953946e-07,3.83346638322871e-07,1.239154741543795e-07
2050-01-04 15:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.019324744492886,0.8315206018520269,1.1320057831144976,5.181847238375356,0.539652358102617,2.727837709969238,2.707427721648572,1.8854657913242243,0.3507402195116079,,0.213935317578002,6.459116943137934e-07,0.0,1.0417547020902829e-07,1.8619451092298298e-07,0.245529728411492,9.548510948040336e-08,1.5040123823032045e-07,3.349159519806516e-07,1.2932794642596304e-07
2050-01-04 18:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247443845195,0.8315206037210979,1.331948607147811,5.418611560130411,0.2954877076913579,3.099488056167531,2.7226499837033837,1.8647419662493692,0.4286149688487101,,0.458291541678495,0.2229348503446656,0.0,1.1327852071157184e-07,1.899775450750736e-07,1.604217995704131e-07,9.292639490730816e-08,1.1974756641388834e-07,2.7721188093435285e-07,1.116955130252332e-07
2050-01-04 21:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.019324744368299,0.8315206040096539,1.331947577753975,5.336704194621833,0.1384244861024364,3.1377174490094295,2.7397360573769016,1.8555074101701128,0.3774220949553493,,0.2517211201961681,1.740783952451097e-07,,1.2031268526078233e-07,1.9590896515075245e-07,6.152618753079495e-08,9.125558966935712e-08,8.533062139026393e-08,2.409075494577839e-07,9.461988504411525e-08
2050-01-05 00:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.019324744369534,0.8315206040122103,1.3319475874123168,5.408316971352689,0.0629985822420978,3.108829738651786,2.7584622589203693,1.8492450981810424,0.3650484331848195,,0.2517211144950799,1.7671173491512687e-07,,1.3004021765513222e-07,2.0345256652761645e-07,6.069592625297298e-08,9.348431328567442e-08,8.728611665404201e-08,1.9637922832171333e-07,9.536990514941725e-08
2050-01-05 03:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247443750253,0.83152060394989,1.3319480925668323,5.407927702616771,0.1042935817204244,2.7747298925704245,2.779155213550275,1.846508630736258,0.3622760851327098,,0.8956526734032837,0.6949439779500745,0.0,2.2930127757251867e-07,2.980861805575196e-07,0.141712442282108,1.2706445704110005e-07,1.3778982475222258e-07,0.8315193192005885,1.338018145437552e-07
2050-01-05 06:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444462927,0.8315206027503597,0.6659769869266376,5.410588327146135,0.286968683274297,2.0662864268843952,2.8015777316429062,1.8474660863008436,0.363728299683533,,0.12586339414350906,1.7580266418815446e-06,0.0,1.1724626966014582e-06,3.613938120688259e-07,0.9326265536271644,1.4259440271489852e-07,1.972771248808801e-07,0.8758166034508208,1.359982970038068e-07
2050-01-05 09:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444340559,0.8315206029546369,0.6659773390212423,5.403844995853508,0.456810197703762,2.63923952117916,2.826075813172823,1.8479693324172468,0.4078644340656672,0.39471246604409393,0.12587020777132057,8.952622832012366e-06,0.0,0.2535398385218509,3.224723066334662e-07,0.6363203312732741,1.324087034143383e-07,2.585906794569555e-07,2.994250051159189e-07,1.3977176523144152e-07
2050-01-05 12:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444359645,0.8315206029907958,0.6659776875775362,5.3991963293613,0.4510556361132359,2.0194423804622965,2.8533308969688456,1.8467302376856212,0.3239740589427918,0.42561783159288913,0.12586440919799374,2.770250432432525e-06,0.0,0.078420148556491,3.75143293813018e-07,0.5496985730640274,1.460788459857681e-07,1.874048781011432e-07,2.4023653621577044e-07,1.4233353055437406e-07
2050-01-05 15:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444471563,0.831520602931681,0.6659778122833192,5.3943593250121324,0.38232601762941,1.1354248784418361,2.8831261125871843,1.8416685098529513,0.1197933589407922,,0.12586238150253326,5.951634662508277e-07,0.0,0.4417596832169508,1.028479288410144e-06,0.7274737926833255,2.910626638521936e-07,9.083147599636368e-08,0.0016900716869447,1.4482357116017968e-07
2050-01-05 18:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444415352,0.8315206029799396,0.6659775362539144,5.397109121563139,0.2200187899296837,3.1825471265947325,2.9155576734423354,1.8426578476933375,0.3638240642834955,,0.8616889791905885,0.7941192751261246,1.2999059054298705,0.4581927786495304,3.645108001094924e-07,4.785239211398963e-07,1.4379729845894818e-07,2.915700415954885e-07,0.0023743712547964,1.4027076630875412e-07
2050-01-05 21:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444355342,0.8315206030344002,0.6659777997185661,5.352821586274526,0.1186670302832493,3.967547387696847,2.9472106574941996,1.8520454659962944,0.4928477037161471,,0.1285661976986225,0.0029177805605149,1.3989703333753425,1.308375668670342e-07,1.924569336167861e-07,4.976065508702319e-07,1.0067827090694411e-07,4.464967386182987e-07,2.3782978342008055e-07,1.5171618145365552e-07
2050-01-06 00:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.019324744430922,0.8315206030941582,0.6659754155386359,5.392971780418024,0.0496927891349493,3.928738507864251,2.978050003848179,1.8529688527394592,0.4865149364264773,,0.12586183862505185,1.7508168657267572e-07,1.445195431395754,1.4153387663013028e-07,1.9966567747178497e-07,5.577281634859973e-08,9.32333280913057e-08,1.1597320496559895e-07,2.0383149235623837e-07,1.0217539417656557e-07
2050-01-06 03:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444262052,0.8315206031603255,0.6659771946946134,5.372136896959949,0.0509399664691821,3.9842838556305136,3.00794891451471,1.8337303270060348,0.5277548883000299,,0.9512415873979954,0.8907656848706438,1.3981654980399325,4.24016303409973e-07,2.8503004169323e-07,2.034052935950101e-07,1.2310074039661928e-07,3.265508582342711e-07,0.6569913643419795,1.3772935778453274e-07
2050-01-06 06:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444208173,0.8315206032356041,0.6659771901496901,5.354496801772524,0.1527213756136587,3.537260835621681,3.03691643667136,1.827419174288903,0.6175234491708524,0.06644322623347529,0.9786938318008268,0.9203926955961554,1.677081437650646,0.11860301352395,3.391335060988727e-07,1.720496825496948e-07,1.3685731684220653e-07,3.185607197317153e-07,0.6009861506139733,1.3722204496933538e-07
2050-01-06 09:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.019324744410304,0.8315206033592047,0.6659906303640759,5.434391565154397,0.3735995043852989,2.2222593615651762,3.062915301862853,1.863281959478554,0.3112176303365949,1.585834990328197,0.659642687201244,0.5760644375595398,0.0,6.407248026510569e-07,3.994288239707051e-07,3.227529148492846e-07,1.5527235867785523e-07,1.3772211387192e-07,0.0374839566774475,1.5077156775684454e-07
2050-01-06 12:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444113676,0.8315206033813812,0.665977033808804,5.556581347205878,0.438238849140765,1.284446704600919,3.090396755079779,1.89977513763078,0.2099220976722018,1.363586022248566,0.5390280437458984,0.4458974564790459,0.0,1.6430275616192906e-07,2.7863504835488234e-07,3.262863631580511e-07,1.2686368999285388e-07,1.4422930532562626e-07,1.417362205974417e-07,1.5302387064302904e-07
2050-01-06 15:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444244027,0.8315206033025968,0.6659810396468979,5.505728384124323,0.436505663612886,0.699809950039989,3.1208703354728624,1.8815737333951423,0.1075364871967073,,0.12586821548976093,6.175471152456454e-06,,0.0155897533158535,0.0002517438141008,0.5967085855257539,5.096166441922601e-05,9.513025991366869e-08,0.139799585403794,1.7312862419876817e-07
2050-01-06 18:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444258084,0.8315206033048576,0.6659846572677188,5.451457256602153,0.271946814339606,0.5285311051643781,3.1527042259190403,1.8665245912220976,0.0424625799219955,,0.12586388750848884,3.369278895284523e-07,0.0,1.1281639072166768e-07,0.212172800498818,0.6207051183809966,0.04286767807259816,4.653933721741201e-08,3.650709552991509e-07,1.769309418153018e-07
2050-01-06 21:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444248519,0.8315206033211541,0.6659753755585179,5.434441371891488,0.0999772571934207,0.9784221517360691,3.187599701562731,1.7855903763060303,0.0577507434810011,,0.12586179163960476,1.0389969733296028e-07,0.0,6.531019211265934e-08,2.618602551847121e-07,5.140652688432502e-08,1.2180289999218499e-07,3.738489912007511e-08,1.2982929787096558e-07,1.1185103310828301e-07
2050-01-07 00:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444242393,0.8315206033536131,0.6659795089606696,5.414413577630601,0.0503012855715996,1.7910700593644802,3.226632396106271,1.848893096768732,0.0943051331515135,,0.1516827386907568,0.0278660820707329,,1.3465189329356557e-07,2.98623130323245e-07,3.204385945779815e-07,1.371044747968103e-07,1.1446489115336586e-07,1.151262572627333e-07,1.716952922445085e-07
2050-01-07 03:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444221354,0.8315206034076426,0.6659796102497942,5.399067098944771,0.2514717851231496,2.249130147812708,3.2708397181533355,1.8434028757941765,0.1026615988639232,,1.2589524854874914,1.222853888098259,0.0,0.0046033070314077,1.3037957936226116e-06,1.96972065111439e-07,3.6163532156427447e-07,1.0718539694001544e-07,1.3003934828285533,1.641214296500289e-07
2050-01-07 06:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444189415,0.8315206034751208,0.6659786387187785,5.3727129933650755,0.480028996090671,2.379588363271985,3.3212686673761116,1.8339716870482703,0.143192760358338,2.3782392857245528e-08,1.3658659082679272,1.3382371052395825,0.0,1.0897403523275468e-06,1.4856996987968332,3.412501157363662e-07,0.30017209890480334,8.53932458063957e-08,0.0529537922565313,1.7950829091910938e-07
2050-01-07 09:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.019324744404602,0.8315206036043035,0.6659765645225243,5.3754569390065665,0.408572255814624,3.580746964021743,3.3728261433556956,1.8349576056529735,0.2917572105193057,1.051592807646952,1.0188270020717822,0.9637062455236668,0.0,0.6488198340956776,0.1511843223032617,9.923689509506921e-08,0.0305455273829803,6.984913218229976e-08,4.207392495201519e-07,1.4898223657825178e-07
2050-01-07 12:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444057243,0.8315206036317758,0.6659766203211656,5.336778417378828,0.4559902952729459,3.4102271788443916,3.4287015911951735,1.8211139387194677,0.3026977364745066,0.5912715181930859,0.922287658171133,0.8595190313624335,0.0,0.4659915623006996,0.1379569074917294,9.599923879529623e-08,0.02787305001488434,7.175640335486689e-08,2.149048134318699e-07,1.5034246669643926e-07
2050-01-07 15:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444170177,0.8315206035495565,0.7123090809736673,5.277956587693264,0.5023530052828291,3.7951566747567287,3.4901409229633016,1.80005931232107,0.2320031422412733,,1.0963908207704003,1.0379647504060698,0.0,9.730765489475742e-06,0.9882329613477626,1.455654804329464e-07,0.1996635194875976,8.57066461195268e-08,1.611591198085569e-07,1.720558203193651e-07
2050-01-07 18:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444166553,0.8315206035460276,0.6659773903179158,5.232858657311621,0.2287797546738066,4.56868292335275,3.55724219455089,1.78391765018513,0.36336447397068,,1.0838590331735125,1.033889972177747,0.0,0.7611637558939395,0.2111940986257064,8.707712080451518e-08,0.042669949358485185,7.693590944282261e-08,2.201782083556914e-07,1.5412760630727596e-07
2050-01-07 21:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444155265,0.8315206035522525,0.6659765693447184,5.17787983102523,0.0894903129086493,5.027071796911818,3.6331867851183137,1.7642376829510402,0.4657736250131248,,0.31018670435094203,0.1989273305075532,,1.1003607368031305e-07,2.910743407410738e-07,8.063819354371886e-08,1.3209618559970928e-07,7.71544834350833e-08,1.1530702969111201e-07,1.505182510703398e-07
2050-01-08 00:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444141806,0.8315206035778286,0.6659764281352889,5.135911713027042,0.0460133547289547,6.126372007699836,3.7206315300914303,1.7492161186532782,0.5410295841456403,,0.3996701233962114,0.2954996377148743,0.647695629368769,1.302468452022477e-07,3.4255750690341657e-07,7.127991136306007e-08,1.4530442071943588e-07,7.512776817067763e-08,1.0185164737562237e-07,1.4716293497072226e-07
2050-01-08 03:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444112128,0.8315206036242824,0.6659761287792453,5.13954163560833,0.228837079102314,6.796448343006335,3.8115966524109632,1.7505197721218713,0.744893440008422,,1.613853952613873,1.605871294909287,0.8851693350896676,1.1579093551215265,0.3202395384215617,5.27669323151983e-08,0.0647015757768899,6.753773794419565e-08,0.6435611924753143,1.4010397680327206e-07
2050-01-08 06:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.0193247444108031,0.8315206036647871,0.6659753855626103,5.1618441945314455,0.4839328428270899,7.003135076071166,3.905513974230028,1.7585084330109506,0.8820959450532344,0.0101313860346666,1.713409101681396,1.713312468931691,1.9525499147991217,0.94594148185647,1.3821626377155816,5.7124774754368335e-08,0.27925338628172647,7.243005695390333e-08,3.218674528055465e-07,1.4743242119822192e-07
2050-01-08 09:00:00,0.0559360730593607,2.374508766511247,0.325259039312778,1.019324744400449,0.8315206037812043,0.6659760065293513,5.250590325622642,0.3952499630437349,6.99416232746198,3.9955673302942207,1.7902861543262727,0.9035477099168154,0.527832178171638,1.2998600577426433,1.2670023737999814,1.3754657162699588,0.874567662817661,0.5529361137551243,4.8642815772019066e-08,0.11171578271614506,6.509446468090361e-08,1.9161656551508846e-07,1.3905207074538302e-07
