snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Hydrogen,CO2 captured,CO2 emissions,Hydrogen,Decentralized heat,Centralized heat,Electricity,Methane,CO2 emissions,Electricity,Electricity,Electricity,Decentralized heat,CO2 emissions,Centralized heat,Electricity,Centralized heat,Methane,Decentralized heat,Electricity,CO2 emissions,Electricity,Decentralized heat,Centralized heat,Decentralized heat
sector,Shipping emissions,Aviation emissions,Agriculture emissions,Industry emissions,Industry CC,Steam Methane Reforming CC,Hydrogen production CC,Methane production emissions,Steam Methane Reforming,Heat Pump,Heat Pump,Nuclear,Imports,Transport emissions,Offwind,Solar,Onwind,Gas Boiler,Decentral heat production emissions,Biomass CHP,Biomass CHP,Gas Boiler,Storage,Resistive heater,Hydroelectricity,Power supply emissions,Gas,Oil Boiler,Storage,Storage
2035-01-01 00:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.4328116480546322,0.6346808193403386,0.5396988585398007,0.1393831111560887,0.09113635954513899,0.288912108078915,3.642363511598636,1.096534823291247,2.056001610884963,17.77874246868543,0.2541947842082201,7.083999527236246,,4.0839978043218865,6.21907199836914,1.4690072953306212,5.667946717961655e-05,1.849304337110278e-05,1.1161641314094877,0.0,1.4897488488579596,0.07976689701083843,4.3462361600474036e-07,7.164529347429385e-07,8.642890483021917e-07,8.703309968050855e-07,1.571302652591008e-06
2035-01-01 03:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.4328070688145953,0.6346859418851473,0.5396988957014568,0.1393831207784663,0.09113637089635519,0.2889121474392186,3.6199435158095143,1.0898199960338446,2.0560034203159394,17.894913847520364,1.267671383679258,6.635077894722583,,3.203730954785215,12.854730220265438,2.8702474733110157,0.8618864314822198,0.2805665115156372,1.4342907082198455,3.60268992058914,1.5380061219816406,0.07991043727277818,5.410609141137783e-07,1.0208135677162615e-06,8.682826488579722e-07,6.419705496729222e-07,1.588183819567418e-06
2035-01-01 06:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.432803777316938,0.6346896240103839,0.539699074944162,0.1393831672050052,0.0911364258881549,0.2889123381348453,3.6075062035217447,1.0860247556388836,2.056003421137081,17.969299332063756,2.687715891338452,6.880577171512717,0.039310664320747854,2.407226037980737,13.461059487145032,3.0128450758952554,0.8637872126843191,0.2811851524827953,1.5397507217094626,1.022092198377308,1.5335090653454548,0.7037383575498173,5.42759748958501e-07,1.025301216594528e-06,8.713511346726398e-07,6.35008240577453e-07,1.5875019280649774e-06
2035-01-01 09:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.432801390910057,0.6346922936446989,0.5396990696111046,0.1393831658238711,0.0911364239468239,0.2889123312934362,3.598104222085142,1.0830391344712496,2.0560031075676495,17.962622047431857,2.2126203604548875,7.059803184229581,1.3820504800040219,2.050480137482792,11.267016797789196,2.6563612113629844,0.0430926446799061,0.014103926371145,1.9957680626231007,0.0,1.644648636234345,0.07987627520142711,4.871133304501152e-07,8.550757861949565e-07,8.757927472685863e-07,7.159942603979228e-07,1.591562924446975e-06
2035-01-01 12:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.432799318322208,0.6346946121966492,0.5396990690502361,0.1393831656779495,0.0911364236846824,0.2889123303539644,3.5697767093758594,1.0745387722810251,2.0560031112968247,17.917722767312064,2.60663986068223,7.069077444135919,2.1082142216419943,1.7737502685545177,10.639880320834056,2.5093199610523493,0.0411324946946831,0.0134623493586233,1.8889627691331223,0.0,1.632722579946014,0.07987627518978832,4.877310983062088e-07,8.56516867187567e-07,8.748940255332421e-07,7.254108986650416e-07,1.5734060429195832e-06
2035-01-01 15:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.4327974499241853,0.6346967021874581,0.5396990878391245,0.1393831705452116,0.0911364297664352,0.2889123515571112,3.433544745820588,1.033607252243884,2.0560034289753606,17.829641874245976,2.978324091787153,7.045786955627396,0.0252070713890357,1.4491700420318478,11.68771606210745,2.604127453785633,0.8586985656449165,0.2795240286181802,1.274952578108531,2.0348340162492944,1.646490560787504,0.07988028625901217,5.425261124386489e-07,1.024556006368184e-06,8.741034293724553e-07,6.646165878544393e-07,1.5794759939233838e-06
2035-01-01 18:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.43279592093778,0.6346984125417674,0.5396990394085299,0.1393831580010749,0.0911364142519151,0.2889122975053553,3.3115826455267756,0.9970043499998108,2.0560034355765398,17.72986647100295,1.3707744017765386,7.081825130807542,,1.7099170548023892,11.670979768092328,2.6019356271034684,0.8585863780335347,0.2794873051604805,1.2812009196041083,2.037766770496071,1.6118039345287507,0.0798800732788033,5.43293110841876e-07,1.0269468453489876e-06,8.741681914356436e-07,6.63488331976506e-07,1.5798345575446877e-06
2035-01-01 21:00:00,2.626130325135815,0.5793962900451491,0.060566004812164,2.4327945996571216,0.634699890567741,0.5396988380479295,0.1393831058478692,0.0911363525511928,0.288912083572253,3.290425784026522,0.9907059028015196,2.0560034461206453,17.612743516452213,0.5436747799396193,7.0838974417446945,,2.0832003174306,6.926615961775797,1.4994900868250958,0.7778733388850103,0.2531922624548111,0.5254130110858066,0.0,1.5806185134567654,0.07988656790193222,5.460616448468696e-07,1.0353230312540869e-06,8.721411954076881e-07,6.560299473652411e-07,1.55459608124567e-06
