country,sector,2023,2030,2035,2040,2045,2050
AL,Battery,9.450252059632152e-06,0.093028810212325,0.111293111580998,0.127274688551463,0.6972299665901206,1.053483204823082
AL,Biomass CHP,0.0058235239455475,0.0239069846773229,0.0308663913277464,0.0372843874432537,0.0459927455255042,0.045994261908068
AL,Biomass CHP CC,4.01457098741575e-07,1.849231508671606e-07,2.5466808594070085e-07,3.155939592217462e-07,4.1991058086552203e-07,1.0012324157578548e-06
AL,Gas,2.041648072301439e-06,2.929822971153563e-06,4.020203247309558e-06,4.932427815063077e-06,5.536407589080735e-06,5.977258750521124e-06
AL,Gas CHP,2.564079237271384e-06,1.2959721969282377e-06,1.8003978361216563e-06,2.2409482568977615e-06,2.525801727763972e-06,2.742631620616771e-06
AL,Gas CHP CC,7.617727021498146e-07,5.556047899803649e-07,7.762956799355185e-07,9.723471242523697e-07,1.1404437623401746e-06,1.2545735373141315e-06
AL,Hydroelectricity,1.7389,1.7389,1.7389,1.7389,1.7389,1.7389
AL,Oil,0.0898545430580946,0.0898556183783812,0.0898560376879842,0.0898563990431487,0.0898566620454259,0.0898568643779513
AL,Solar,0.162,2.465168066617072,2.788599317709837,3.2991737596857633,4.713495115504481,5.432347606435526
AT,Battery,9.460212442736072e-06,9.839283964823986e-06,1.483415974855312e-05,2.239555514091046e-05,2.890523155221027e-05,2.5269776783445528e-05
AT,Biomass CHP,0.7656783414817673,1.016992667889736,1.0169936674270803,1.016994198978547,1.0641516780002778,1.0641518837570252
AT,Biomass CHP CC,6.754371452091579e-07,1.817345375872929e-07,2.4990759356348533e-07,3.098059227864108e-07,4.713843605077009e-07,0.0290912573887258
AT,Gas,2.8192019991121273,2.819202844717913,2.8192039569829035,1.3170048897434996,0.8380055321612917,0.8380059828848907
AT,Gas CHP,2.4935002580471486e-06,1.350958910668701e-06,1.885065626253991e-06,2.3283902278851768e-06,2.631182898633759e-06,2.850936339200687e-06
AT,Gas CHP CC,7.691716893049073e-07,6.634204804948724e-07,8.973328179287716e-07,1.1019781022106825e-06,1.2972411994778565e-06,1.416749520227098e-06
AT,Hydroelectricity,13.46042,13.46042,13.46042,13.46042,13.46042,13.46042
AT,Onwind,3.977236,3.927238616774428,3.927239601281217,3.1520218751765943,2.961414314765382,1.4885172130451607
AT,Solar,6.832686,9.282579501063816,16.68348928668656,24.09386811257279,24.09387096257946,24.071872754794263
BA,Battery,9.357215647184516e-06,2.7337968571028804e-05,0.0434046534964447,0.0959160131017159,0.2706860568498729,1.0119192534681325
BA,Biomass CHP,0.010811687042406,0.0480938807621548,0.0624297548154169,0.0762919766685775,0.0922860676509502,0.0923121960697815
BA,Biomass CHP CC,4.211686971647647e-07,1.8430004341275177e-07,2.537990941352458e-07,3.147323312543628e-07,4.17176513516692e-07,0.0073774491296968
BA,Coal/Lignite,0.838,0.5690007210643033,0.3000010105628942,0.300001263179377,0.3000014335626161,0.3000015483988826
BA,Gas,2.072056887694809e-06,2.9087444339310886e-06,3.992253834012049e-06,4.9096132776175854e-06,5.523990595164128e-06,5.96819792043058e-06
BA,Gas CHP,2.867635377043991e-06,1.2652880566866636e-06,1.7657296534252997e-06,2.2040960644726142e-06,2.4997664719889624e-06,2.7203918567475463e-06
BA,Gas CHP CC,7.790094889209469e-07,5.602601785345121e-07,7.831873338240366e-07,9.79121968048126e-07,1.164957243145689e-06,1.2868528251505076e-06
BA,Hydroelectricity,2.0545,2.0545,2.0545,2.0545,2.0545,2.0545
BA,Onwind,0.1347,0.1347010944075098,0.1347015211516597,0.1347021028536888,0.1347026189628573,0.1347029363135205
BA,Solar,0.1237199999999999,1.4547034997027637,3.7133902809949184,4.80940971257493,5.318275933742385,8.060744455897137
BE,Battery,2.87850059053628e-05,2.8553898625723183e-05,4.265600068061682e-05,6.190687439815771e-05,0.0811096596628445,0.0811571352172779
BE,Biomass CHP,0.3781039922181417,0.4783819826353965,0.476621890703398,0.4800078423194421,0.4800085454220336,0.480008999723456
BE,Biomass CHP CC,9.494896472983102e-07,5.407844890553725e-07,7.46496227438201e-07,9.293626581099844e-07,1.089893485661139e-06,1.217857737190746e-06
BE,Gas,4.527305803048672,4.232308390709285,3.142511649740512,1.9492151026674205,1.4502176545103622,1.064019154272554
BE,Gas CHP,6.842297511843754e-06,4.040878029668481e-06,5.6879062133863425e-06,7.913036407420351e-06,9.794799683068193e-06,1.0704601633065344e-05
BE,Gas CHP CC,3.0327208253014614e-06,1.8121603771037776e-06,2.507832197355231e-06,3.249948100668189e-06,9.050968757208094e-06,9.618522519955267e-06
BE,Hydroelectricity,1.400658999125907,1.400658999125907,1.400658999125907,1.400658999125907,1.400658999125907,1.400658999125907
BE,Nuclear,4.034,2.056003161529493,2.056004346965295,5.78896435538134e-06,9.536183313577478e-06,1.2553886776695525e-05
BE,Offwind,1.7018922439931743,7.9999984537900914,7.999999940902519,7.999999997439755,7.99999999297044,7.999999987589646
BE,Oil,0.1586,3.1724724758569757e-06,4.394534404859396e-06,5.463112536055631e-06,6.227771631415844e-06,6.8119953765251015e-06
BE,Onwind,3.234166633914255,4.200001467479917,4.200017566071256,4.200000640646246,4.749158810331167,8.90766061708731
BE,Solar,9.89749,9.897686713270206,11.586343902650569,24.446335423296148,31.81303597073964,31.81305828351354
BG,Battery,9.333884837477338e-06,1.979134596439276e-05,0.1358558380301728,0.4342746770887257,0.933238052345607,1.4787080548456422
BG,Biomass CHP,0.2798475277811666,0.5362194463098666,0.5362199816959794,0.5362204098571649,0.5362206531696324,0.5362208396049176
