country,carrier,2023,2030,2035,2040,2045,2050
AL,BEV charger,131.3534577533287,417.57425284951427,660.8213903734962,902.0414684492606,989.2050260454954,1076.368583636275
AL,air heat pump,3.2852528507384817,1234.0678597076037,1269.2734174409743,1325.1642653111585,1406.7452916903292,1751.1481969086026
AL,battery charger,0.0141184166216737,0.0109668586729203,0.011686067530851,0.0143187313507337,0.0162628319326814,0.0122375487555482
AL,ground heat pump,563.158258385918,0.8479331773212696,0.919481326520621,0.9721533250346288,491.3716619461371,488.8439540613081
AL,home battery charger,0.0117485910052256,85.70996362213239,115.15549145208276,229.525777988544,1223.7677011347664,2036.4721525203288
AL,hydro,5434.474794581369,5434.468798934266,5434.474074668811,5432.1401190797405,5433.223520812624,5434.438657001704
AL,water tanks charger,28.90649526420671,71.88582898314372,131.50660337024206,221.07395889401528,262.77473344945736,281.92641100290405
AT,BEV charger,1585.6578535420135,5040.825881468819,7977.229307465122,10889.162704982806,11941.373932624265,12993.585160251429
AT,PHS,140.4716091742048,9366.190431859352,12475.601407587814,11721.284715987622,11012.299787403505,10461.64588964398
AT,air heat pump,3976.8435298374,13290.424603600968,14271.484188482116,16998.508900575212,24703.17425829407,28251.814588683777
AT,battery charger,0.0141625278529296,0.0114206028320525,0.0115016391443132,0.0133007716400683,0.0142528399917282,0.0102626369006562
AT,ground heat pump,7733.215068762809,7426.925399681708,7427.245504955527,10589.092257614524,17234.550299278515,19260.113684992433
AT,home battery charger,0.0115969332739514,0.0128309129550435,0.0146367587859245,0.0212920749273741,0.0251114780395507,0.0247423730779891
AT,hydro,15478.715644220829,15478.71583398888,15478.716603389868,15478.716586425797,15478.71669390352,15478.716841139436
AT,water tanks charger,1853.1105154724703,693.7554951041174,875.1315056399006,1802.2720591509888,2644.5366620160576,2939.5619714679165
BA,BEV charger,219.36901710611127,697.3768026407527,1103.6157167466142,1506.469306598987,1652.0382508027446,1797.6071950006597
BA,air heat pump,0.0303777874979675,2983.0921752851405,3046.3948203377204,3192.1999259548697,3284.5580998238065,3369.190095744
BA,battery charger,0.0136733656705731,0.0108404013009166,0.0114280822445637,0.0134963305577609,0.0156460644264493,0.0116154243761328
BA,ground heat pump,1911.362227829242,612.6003149971403,619.4899634713507,621.199430674619,3088.1554439479296,3699.765897873767
BA,home battery charger,0.0113532412721112,0.0310194408327384,43.34874185068529,100.68679757287109,474.6376387470258,1657.618921096231
BA,hydro,6447.598800410049,6447.598905615716,6447.599547671721,6447.599554686699,6447.599696000664,6447.5997877854115
BA,water tanks charger,74.59603307293716,131.95031776611182,243.2619026588432,404.76392069419205,488.1642957436964,504.6461169104776
BE,BEV charger,1898.774354269097,6036.227080828154,9552.47586561955,13039.422577320624,14299.411725197186,15559.400873048628
BE,PHS,272.6502110746977,885.4586033794268,925.1354962028164,989.2712886320912,1052.8438722812743,870.0313340301495
BE,air heat pump,0.138203460599345,35605.400068833376,38351.07711843881,43018.93122907485,69454.8325758573,66888.60848370037
BE,battery charger,0.0446960189685688,0.0353652154116663,0.0358212089654333,0.0408281807255876,0.0470783254354734,0.0329326824810666
BE,ground heat pump,7313.817751320571,0.4368778062921708,0.562013129275871,803.369585033979,4309.869486299688,4888.730191956404
BE,home battery charger,0.0363911157225352,0.0391620168820921,0.0379080925317373,0.0561985797876876,74.62248088043711,67.65101278264707
BE,hydro,46.68346703143904,46.68355063093535,46.68381374468559,46.68386364754115,46.68395744324983,46.68394694450696
BE,water tanks charger,172.61438700187873,1309.3375896712223,1825.827277013056,3797.7568045787225,7965.045387458207,7635.368975273187
BG,BEV charger,596.835948043751,1897.3488362129451,3002.6005853593456,4098.641903338367,4494.690446777836,4890.738990199417
BG,air heat pump,4765.632243952484,5232.104392106455,5228.695184792049,5129.41861018602,4909.343245439459,5475.254491770695
BG,battery charger,0.0134990414444246,0.0119715298417404,0.0122887679111225,0.0151451947066796,0.0169581328829753,0.012470634659843
BG,ground heat pump,2719.955276608397,264.45990235846523,264.90191578274863,343.6284427882572,544.3290772519479,1283.4791124521118
BG,home battery charger,0.0112550959145697,0.0254962054398454,224.37269704440592,788.4525649377728,1654.4051527247902,2403.799900484221
BG,hydro,3401.037353402158,3401.0373717401008,3401.0380328825668,3401.0380555288775,3401.0382003362142,3401.0382619806205
BG,water tanks charger,2223.13624821176,1283.2650816437556,1472.5360335053442,1223.4973147083572,1867.1229242222323,1666.9738948984325
CH,BEV charger,824.101439125193,2619.8286379300544,4145.942407493981,5659.338562388696,6206.195996477539,6753.053430550323
CH,PHS,429.2729891586399,10300.771567554611,11724.6673578921,11317.46519049217,10685.788293031828,9421.791986014776
CH,air heat pump,5405.910767770016,15827.638799634704,15706.699148996704,14162.769913335784,27726.600071464316,27943.514622407143
CH,battery charger,0.0148587804779705,0.0121333519479438,0.0124981545247621,0.0138727120902739,0.0144854960851243,0.0102077401903731
CH,ground heat pump,5572.374391695147,5814.478541000675,5810.741877589092,5820.299395730668,10284.732972136177,11158.714147670678
CH,home battery charger,0.0121827911777899,0.013162526904129,0.0144164882279718,0.0202937210571025,0.0256722746670362,0.0280485522973664
CH,hydro,22926.52931225651,22926.529763850824,22926.530427260885,22926.530416910464,22926.530498699092,22926.530610340284
CH,water tanks charger,154.77000415887443,718.2830397402726,878.7501868631158,1272.568802002074,3462.27391454423,3739.5480994375134
CZ,BEV charger,1275.8161446135025,4055.8352635764822,6418.45774710926,8761.391710021608,9607.99809994737,10454.604489859445
CZ,air heat pump,1342.6198159841372,14038.692363391254,15730.215089394216,19643.65712768571,30248.67005851579,32232.43308686766
