snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
carrier,Coal,Centralized heat,Oil,Methanol,Oil,Oil,Electricity,Decentralized heat,Hydrogen,Ammonia,Oil,Electricity,Methanol,Solid biomass,Methane,Methane,Methane,CO2 captured,Methane,Electricity,Hydrogen,Electricity,CO2 captured,Electricity,Electricity,Electricity,Hydrogen,Electricity,Hydrogen,Oil,Methane,Centralized heat,Decentralized heat,Methanol,Electricity,Solid biomass,Oil,Solid biomass,Electricity,Methane,Centralized heat,Hydrogen,Ammonia,Electricity,Methane,Decentralized heat,Oil
sector,Industry,Industry,Aviation,Shipping,Industry,Shipping,Agriculture,Agriculture,Industry,Industry,Agriculture,Industry,Industry,Industry,Hydrogen production CC,Industry CC,Industry,CO2 sequestration,Hydrogen production,Residual electricity consumption,Methanol production,Methanol production,Methanol production,Compression losses,Decentral heat production,Ammonia production,Ammonia production,Hydrogen production,Transport,Transport,Storage,Residential / Services heat consumption,Residential / Services heat consumption,Storage,Transport,Central CHP production,Storage,Decentral heat production,Hydroelectricity,Decentral heat production,Storage charging,Storage,Storage,Battery charging,Power supply,Storage charging,Decentral heat production
2040-01-01 00:00:00,51.4065570776,9.513698630136986,83.871621355086,39.945917799280856,89.29566210046148,19.687630915347768,5.7144931044690885,22.34338942225278,2.536529680365297,7.373287671232878,10.49743235957586,175.49657534246572,0.70662100456696,66.07533627271428,65.19802800740402,55.44701509034822,10.404764047448472,22.39672599637331,19.839939797526274,145.52677870537065,52.5541352795359,12.512346890868454,11.452919984655194,0.4706449519375655,98.2013063211916,3.0796173860775644,14.300981019698646,75.02567917651997,6.347815810377178,23.3609406509046,11.24072243783472,84.6829268952445,363.5268164859244,5.526779865264893,77.71835754521783,57.715737782454575,138.60316384506226,31.356853443382224,7.46426758992548,212.58141765619737,6.989084076533908,37.619707410124256,5.07964957392402,0.1407242659924382,14.10485386430906,11.788931156223756,0.1307307946066131
2040-01-01 03:00:00,51.4065570776,9.513698630136986,83.871621355086,39.945917799280856,89.29566210046148,19.687630915347768,5.7144931044690885,22.34338942225278,2.536529680365297,7.373287671232878,10.49743235957586,175.49657534246572,0.70662100456696,66.07533627379706,65.21630431956865,55.263569263363486,10.5698652917347,22.381383527272465,19.93117480713109,111.0974639135748,52.475380542610104,12.493596575931802,11.435757268617223,0.4397708849486433,157.50609761803102,2.8026766878080527,13.014936952198816,74.84880874269226,29.92991695268828,110.14670786061772,,136.06584504354782,584.2693193015032,5.457578077793122,50.55269004121751,101.8459313371709,0.0,37.53201134600441,0.0,312.6959588993271,0.2597811154335859,15.357892973912485,3.9597899548834254,0.0817763004271602,10.704889673885578,2.4571291741708393e-05,56.302380520062144
2040-01-01 06:00:00,51.4065570776,9.513698630136986,83.871621355086,39.945917799280856,89.29566210046148,19.687630915347768,5.7144931044690885,22.34338942225278,2.536529680365297,7.373287671232878,10.49743235957586,175.49657534246572,0.70662100456696,66.07533626940273,65.43819236351865,55.06997338906928,10.744101578599505,22.435818704025692,19.953634244779767,111.72604918204428,52.06738612241133,12.396459258612955,11.346844618378222,0.45652945992580907,164.46873542437737,2.884446030242354,13.394653542783338,74.8042930881432,64.77893557162533,238.39646809611696,,142.80472778896973,616.5069691179588,5.099073381900787,66.69142518593783,103.90380922922968,,37.52496512171371,2.533420147751133,343.7367426610284,0.1667595804364577,,4.290432884845475,0.0005247219754089411,1.1682302902965576,2.2085551470388817e-05,65.78513580869347
2040-01-01 09:00:00,51.4065570776,9.513698630136986,83.871621355086,39.945917799280856,89.29566210046148,19.687630915347768,5.7144931044690885,22.34338942225278,2.536529680365297,7.373287671232878,10.49743235957586,175.49657534246572,0.70662100456696,66.07533626402667,65.43819138770606,54.92940065861069,10.87061703601227,22.332332945340067,19.954030132593815,141.1766469496965,52.42728294754277,12.482145264043629,11.42527554525082,0.5071203829267348,174.47270288573773,2.737561348508407,12.71255743076043,76.01164696767556,53.22029744703048,195.858898119185,0.0,126.72563954183488,546.7747852393511,5.415314721107483,151.23174760242145,83.9348153626436,0.0,36.82682583954165,18.5510068502881,292.7098112171266,0.2770251043878085,0.0,3.6964798869981896,33.72900095719838,3.3368113017756594e-05,3.667025898420015e-05,26.83008120453066
2040-01-01 12:00:00,51.4065570776,9.513698630136986,83.871621355086,39.945917799280856,89.29566210046148,19.687630915347768,5.7144931044690885,22.34338942225278,2.536529680365297,7.373287671232878,10.49743235957586,175.49657534246572,0.70662100456696,66.07533626254725,65.43819203253949,54.81389966660171,10.974567928820305,22.31895467903613,19.95437258557576,148.57016761478343,52.394204305755345,12.474269738387628,11.418066844440173,0.5075439521915848,164.3773748926144,2.7077904770176313,12.574308871035372,75.93662769316278,61.31490697704288,225.648308913602,0.0,121.66278229489006,524.3991128138083,5.386248517990112,116.29503309379236,82.60907177677177,0.0,36.860902057675574,10.879238298128085,279.16204329787445,0.8757960781355512,0.0,3.576096249713446,26.45281321545457,3.7599056644695055e-05,1.117407166280557,20.59184252205355
2040-01-01 15:00:00,51.4065570776,9.513698630136986,83.871621355086,39.945917799280856,89.29566210046148,19.687630915347768,5.7144931044690885,22.34338942225278,2.536529680365297,7.373287671232878,10.49743235957586,175.49657534246572,0.70662100456696,66.07533626653795,65.4381949349061,54.71195537583057,11.06631779051436,22.303531347820723,19.954638774595836,167.74688025942524,52.38161906022107,12.47127338125999,11.415324190425896,0.4861479604171932,135.57486674676616,2.666786319159548,12.383895709352302,74.80428071704753,69.57388303768818,256.042613876589,,129.22673049583685,556.8633333363575,5.375189864158631,33.826145774108085,97.29442857265988,,37.04966384951321,0.0,313.5713880030033,0.3606246869769062,,3.410287833585113,8.997487906388649e-05,23.456038067176422,0.0007076034626611,50.740824750667024
2040-01-01 18:00:00,51.4065570776,9.513698630136986,83.871621355086,39.945917799280856,89.29566210046148,19.687630915347768,5.7144931044690885,22.34338942225278,2.536529680365297,7.373287671232878,10.49743235957586,175.49657534246572,0.70662100456696,66.07533626869434,65.43816837841989,54.622361168534425,11.14695257708091,22.249963520034488,19.841118083693747,172.3791363858398,52.554124092763125,12.512344227466594,11.452917546764953,0.45221429281354397,132.9761925512796,2.8195954459577086,13.093503478114975,74.80425333144363,33.535538363413245,123.4159504317934,,128.09232536150628,553.3945369140997,5.526770035743714,26.29120326568148,95.56198016032842,0.0,36.81739913834317,,319.2368864885786,0.1885578940273535,11.64774632254542,4.028204969228945,9.875804437559537e-05,25.615744016006783,2.3285163328189255e-05,48.8290235809586
2040-01-01 21:00:00,51.4065570776,9.513698630136986,83.871621355086,39.945917799280856,89.29566210046148,19.687630915347768,5.7144931044690885,22.34338942225278,2.536529680365297,7.373287671232878,10.49743235957586,175.49657534246572,0.70662100456696,66.0753362693242,65.43816355071522,54.54306523456276,11.218318917655406,22.235828146611183,19.79080789889553,161.62953418916422,52.55412676025293,12.51234486255568,11.452918128080714,0.4108802086390345,98.96597940609456,2.8569533317717277,13.266984254778215,71.98723689492104,13.264907135399824,48.81690294529199,0.0,89.99354148390341,388.8905297319762,5.526772379398346,44.77089855031099,70.22839469556673,113.18128224396706,30.98096455933396,,222.50264117071762,3.3379594482633994,29.711863479596825,4.179269299796316,0.2765986063365099,19.169591603025083,0.0045919048292015,0.8616425632222305
