country,carrier,2030,2035,2040,2045,2050
AL,BEV charger,445.95308557066977,833.1214461676751,1220.289806697551,1412.8604572358008,1605.4311077841398
AL,H2 Fuel Cell,0.0010718497507565,0.0012489427300885,0.0012240312283566,0.0017196413763877,0.0020394599442532
AL,air heat pump,914.4986225276502,931.3782689759378,947.8778621688392,1094.418250484912,1147.9618814781877
AL,battery charger,0.0077353905758012,0.0105470829403507,0.0117767501585161,0.0130644493468049,0.0122218101329254
AL,ground heat pump,645.8644988031402,646.1910420608781,645.1929374361864,972.1936484754616,1081.1461523215482
AL,home battery charger,55.4140475369887,76.2778437794869,165.46761637813088,1853.1584553972953,1920.0437687329609
AL,hydro,5434.4704131608905,5432.484894727223,5431.755029126009,5433.46130264834,5433.388037039619
AL,water tanks charger,93.76419344400148,160.656338192489,257.65562959174656,281.09288132881807,285.29812020924584
AT,BEV charger,5383.406281185009,10057.181734281172,14730.957187340644,17055.609899608626,19380.262611883267
AT,H2 Fuel Cell,0.0012901641518668,0.00141188084597,0.0013409429935851,0.0020901058445003,0.0031387086692447
AT,PHS,8818.217449384636,12644.047804361,12433.2486124223,12346.922628986116,11549.004317872575
AT,air heat pump,12540.549343653773,13570.550026285304,14284.545610647465,21090.56445302444,25700.13172099535
AT,battery charger,0.0082602444261318,0.0104257055508149,0.0108264926745246,0.0108969408283181,0.009828818864151
AT,ground heat pump,13781.04062119388,13795.448835408672,14854.473436137114,18509.660387915163,20094.04364110975
AT,home battery charger,0.0095517161845714,0.012598925854609,0.0142350780572955,0.0157917857953202,0.0175783845934756
AT,hydro,15478.716038463535,15478.716610107887,15478.71666994038,15478.71680892048,15478.71682198494
AT,water tanks charger,847.1979581394,1207.2456449295632,1885.22054586705,2475.9939912118502,2788.2563168320944
BA,BEV charger,744.7713426291301,1391.3682809507734,2037.9652192046317,2359.5710262014563,2681.176833208633
BA,H2 Fuel Cell,0.0010318955092354,0.0013601331844722,0.0012869276970129,0.0022016190531481,0.002848835950455
BA,PHS,0.5676477028052807,0.7017454826270914,0.7256223603008639,0.7532874976785867,0.7293661809845996
BA,air heat pump,1654.8999591413371,1639.173363215359,1618.4887698953478,2142.069177138253,2513.5074883193506
BA,battery charger,0.0076986644007033,0.0103223137789001,0.0112016475567174,0.0125604628326665,0.0118543450377848
BA,ground heat pump,2986.930012779923,3001.914393466413,3016.1492381054177,4157.851733625083,4640.649709132663
