countries,carrier,2030,2030_std,2035,2035_std,2040,2040_std,2045,2045_std,2050,2050_std
HU,elec,67.89370944079519,16.4582679206072,66.45284762133113,21.833354453185617,66.22034578060578,28.84111084976414,70.82361858773028,41.55517575052415,72.52406933389503,50.19447797106113
IE,elec,51.777224987321155,32.37119891826441,49.928666129316184,34.61595453552135,48.91663127020232,36.00732245204177,55.91720385002495,48.18287544104062,58.70239012201501,109.47260508682623
IT,elec,69.17703680545611,23.235423866874054,70.07421530884531,28.99291481305628,72.06015361961187,33.91472277552584,79.3285571329623,45.46231542586244,77.1493831604802,56.9353129035411
LT,elec,61.14336395820135,16.616556816707,53.26179143539134,20.34474789368577,47.344768245187936,23.399088546161963,52.13906477059847,31.91967394439773,58.883497144951214,48.86723042175782
LU,elec,60.27626157929861,21.873197248864216,60.214659247908145,26.7941277472625,63.952674104631576,43.03614864921622,68.57125246175237,50.72651126232497,71.202115847373,61.85869139676895
LV,elec,61.143363986124754,16.616556581726687,53.26179132411134,20.344747785431274,47.34476804573284,23.39908835692804,52.13906470976736,31.9196737919541,58.88349718349589,48.867230342899234
ME,elec,69.87801177604717,16.02396245861524,67.68966750588018,21.884132316784047,65.88243721376999,27.674793188419553,68.74623199911008,39.671861965858966,70.27786603089062,47.30236888167737
MK,elec,68.4194563698482,18.254657615590393,65.73153828598457,24.332618870437233,63.89601837355523,30.09138912750679,66.80511683830552,40.623461020152085,68.63309635048917,46.9571223723071
NL,elec,59.536999126144195,22.73246014579126,57.25533774110346,29.328740357003102,57.95069410608743,46.420172152336775,62.55297490600229,53.017476160764595,61.84198246731065,61.88474655955522
NO,elec,46.24939879094784,4.932116551433343,42.30690961034279,6.738409187510219,41.47507855059825,7.380197481495969,45.47520537526181,8.653157870123716,48.77038248461259,9.815121752883147
PL,elec,64.46507313321699,20.554042012167816,62.81974201971481,24.768451563053308,62.74916583990801,34.8327647908237,66.43016829879191,49.61703958257675,70.64133705709234,62.15793095407814
PT,elec,63.64335023657669,18.75307181621088,65.1733692296988,25.72507659445371,64.19816286382702,29.45403520134087,63.144110003800975,32.96688763967731,60.95874424732575,36.18237950725447
RO,elec,69.01624119188564,16.34128827980295,66.44434799007911,22.568206242902072,64.38462900543128,28.04645282156859,67.82717151979415,39.29117841296534,69.30009728596875,46.483345478463534
RS,elec,69.66126403776448,16.1280903315712,67.33924076709778,22.131592232228588,65.5506962821681,27.900096990297985,68.44564696095168,40.00014099892656,70.03302988612141,47.35786287288611
SE,elec,46.78431345823389,6.517591177055804,43.1509169546602,9.265845314425542,42.84993686452997,11.19966159535758,47.198169204123175,15.349338467910885,47.99155652333994,16.837667257330764
SI,elec,69.69017381851754,16.050304328980644,68.27953629221489,21.07138523487087,67.01321487823341,26.92343894991374,71.98006393462745,40.80632189398648,73.99256628224727,50.1395636383826
