country,sector,2030,2035,2040,2045,2050
BG,Gas CHP,9.724720600010034e-07,1.5282912496562165e-06,1.8977865181901452e-06,2.1451482996492728e-06,2.324862363074373e-06
BG,Gas CHP CC,4.293006756658117e-07,6.365945552399008e-07,7.888583484102293e-07,9.05679159314256e-07,9.968220454912475e-07
BG,Hydroelectricity,2.89954,2.89954,2.89954,2.89954,2.89954
BG,Hydrogen turbines,1.056299263176643e-06,1.6923969823554834e-06,2.1354593395941603e-06,2.476215086333262e-06,2.7315647107357747e-06
BG,Micro gas CHP,9.12800750644148e-08,1.3390284893797126e-07,1.6455271076626834e-07,1.845121833827859e-07,2.015204063239589e-07
BG,Nuclear,2.0800005413969767,3.000000046688311,4.000000011230059,4.000000361624275,4.000000661092853
BG,Offwind,1.6658472225250742e-06,2.613314269724279e-06,3.476328422260048e-06,4.812134197263336e-06,4.029164020893744
BG,Oil,7.922538446817111e-07,1.2772181183650643e-06,1.5911827407865922e-06,1.8179079121901349e-06,1.9744372942873255e-06
BG,Onwind,0.6910013921272115,0.6910022986571914,0.6910032432082588,0.2110039324287618,4.7188505143632955e-06
BG,Solar,9.53914760376245,11.10066790188738,15.51453970744872,17.655953615741943,17.655955348013304
CH,Battery,7.133634318957591e-06,1.2843321128624518e-05,1.8566460786235663e-05,2.3160415337422893e-05,1.994629445257359e-05
CH,Biomass CHP,0.4900584250305784,0.6312432771471989,0.7542163078804833,0.8670123591286295,0.8797699630621112
CH,Biomass CHP CC,1.4930168193987332e-07,2.2547943543397407e-07,2.794030085671608e-07,3.8392704370071827e-07,0.0867675754963545
CH,Coal/Lignite,5.95914420885349e-07,8.976853064710595e-07,1.1189241578626985e-06,1.254795156778384e-06,1.3555591435708044e-06
CH,Fuel Cell,2.2885954326743242e-07,3.55702426683527e-07,4.47419659699688e-07,5.205270608651224e-07,5.805200091731848e-07
CH,Gas,2.1023592947854e-06,3.2720241079759895e-06,4.062039655029475e-06,4.626684932916417e-06,5.014205195119732e-06
CH,Gas CC,8.502462724760448e-07,1.2932469626355312e-06,1.5987891595795946e-06,1.8239700084811525e-06,1.995838187469613e-06
CH,Gas CHP,9.148156472867876e-07,1.4876663286306965e-06,1.9106537511696076e-06,2.1914862857106117e-06,2.4113816421528048e-06
CH,Gas CHP CC,4.1949914579300875e-07,6.395269833916195e-07,8.348856335696597e-07,1.106293027792215e-06,1.279433440008356e-06
CH,Hydroelectricity,19.45666,19.45666,19.45666,19.45666,19.45666
CH,Hydrogen turbines,1.0368976043885003e-06,1.6626619380828684e-06,2.1040942051203443e-06,2.4295617807172974e-06,2.681475042986831e-06
CH,Micro gas CHP,9.029750708522257e-08,1.3266850899431318e-07,1.629722561485975e-07,1.8321770058654265e-07,2.002552446166844e-07
CH,Nuclear,2.9700004820893615,2.970000932337066,2.970001229949237,2.970001557439303,2.970001886158777
CH,Oil,7.890913376088405e-07,1.2739504800819377e-06,1.5879428571464029e-06,1.8146065580372765e-06,1.9710712003476517e-06
CH,Onwind,0.075000989714221,0.0750015482668542,0.0750020657391602,0.0450023994183345,0.0270027409416458
CH,Solar,6.716392624867857,13.059848009254251,21.24541584748166,21.229418378153536,21.217421149908237
CZ,Battery,7.207676452685213e-06,1.274361445631735e-05,1.815999613853609e-05,2.3308897336906804e-05,2.5036372167124455e-05
CZ,Biomass CHP,1.3741837020311372,1.374185427640745,1.3741915330931476,1.5174665198165151,1.517466871329424
CZ,Biomass CHP CC,1.5358788220249472e-07,2.2918467364586347e-07,2.823052281164303e-07,4.055370909042342e-07,0.072009101700883
CZ,Coal/Lignite,0.1032802493356819,0.103280551661803,0.1032807735859061,0.0645510364663159,1.3459292075457502e-06
CZ,Fuel Cell,2.3265425563877906e-07,3.6218029054862056e-07,4.557199792266016e-07,5.313062734792332e-07,5.95133192202268e-07
CZ,Gas,2.129036051527064e-06,3.340636728301301e-06,4.242148872973085e-06,5.040583230094368e-06,5.63106487453202e-06
CZ,Gas CC,8.350433438150662e-07,1.2835353704062883e-06,1.603710378526985e-06,1.8601677910965325e-06,2.0763313042544927e-06
CZ,Gas CHP,1.008433803368665e-06,1.5953419410388807e-06,2.0819437074374563e-06,2.402555952154246e-06,2.680230083662507e-06
CZ,Gas CHP CC,4.785463797769654e-07,7.126991824728048e-07,9.078741747666788e-07,1.1692027410263464e-06,1.3394789049829535e-06
CZ,Hydrogen turbines,1.0366802424829935e-06,1.6664454100406648e-06,2.119223394460197e-06,2.4981671728867266e-06,2.9048615931424555e-06
CZ,Micro gas CHP,8.960718647849737e-08,1.3227442522553794e-07,1.630380413895657e-07,1.8357568034856232e-07,2.01198526653535e-07
CZ,Nuclear,4.047199313529143,4.617200668167206,5.187203005164082,5.18720345522216,5.187204277830498
CZ,Oil,7.892696294072268e-07,1.2741429492897404e-06,1.598023463628103e-06,1.8249048633776548e-06,1.981619455492176e-06
CZ,Onwind,0.3394274774116667,0.3394300709814856,0.3174329318811144,0.1264371791749231,11.763170566217102
CZ,Solar,2.5057175096903648,6.156587524909577,12.31629625847794,23.237417469556323,23.23742021432933
DE,Battery,7.537201275075942e-06,1.3413488550476308e-05,1.924310074357813e-05,2.4725325764747085e-05,4.212315287322733e-05
DE,Biomass CHP,7.065683503369224,6.815485548731781,6.264580292673476,7.292154458016209,7.292156389416445
DE,Biomass CHP CC,1.5899739986310568e-07,2.359842137412125e-07,2.897334534884413e-07,3.80635584424297e-07,8.763398905985581e-07
DE,Coal/Lignite,21.92409208046446,21.01137479586848,5.130470825306341,2.994343035018048,2.9943431388323756
DE,Fuel Cell,2.500515956811705e-07,3.825670330693422e-07,4.819959692693901e-07,5.662838825092581e-07,6.471054828164199e-07
DE,Gas,22.547501524987663,22.38430282553409,19.03927487106603,14.65085585180804,2.8370465927425688
DE,Gas CC,9.550712949628086e-07,1.43043671523239e-06,1.7796447435811394e-06,2.0507218469076805e-06,2.2928452345937378e-06
DE,Gas CHP,1.0741139515975503e-06,1.699130368149286e-06,2.3407494381117887e-06,2.746547999435493e-06,3.27460586678335e-06
DE,Gas CHP CC,5.657773389058918e-07,8.382663145697671e-07,1.123674703075441e-06,5.710004887121398,5.710005877569274
DE,Hydroelectricity,10.66432335,10.66432335,10.66432335,10.66432335,10.66432335
DE,Hydrogen turbines,1.0894047417859274e-06,1.745446297412267e-06,2.2335298913746935e-06,2.6599448839441106e-06,3.2305213392337208e-06
DE,Micro gas CHP,9.522996138752304e-08,1.3906062567269585e-07,1.7111183640418426e-07,1.918191345413517e-07,2.098640478814146e-07
DE,Nuclear,6.104701371377366e-07,1.0066842917710928e-06,1.319494242509566e-06,1.7368375833070563e-06,2.364845433077363e-06
DE,Offwind,68.84576424322735,73.58900038234718,75.30820795673338,78.96322156841322,75.7602216243322
DE,Oil,0.8209008047610552,0.6134012919364221,0.5161016265215975,0.5161018538359816,0.359002011016957
DE,Onwind,54.95702095260694,54.95703398981122,42.80405083419367,61.28468540542839,85.98306293577289
DE,Solar,81.73710064879984,108.26025108081234,164.00363633436953,215.35584529783284,239.81928631167492
DK,Battery,1.484873983990733e-05,2.6525319829451257e-05,3.778685172617831e-05,4.69416568636566e-05,4.511872066315373e-05
DK,Biomass CHP,0.8139108396287529,0.9145404463750298,0.9146221879483132,0.9590486293939828,0.9590499523362184
DK,Biomass CHP CC,2.775183012197104e-07,4.309508334197292e-07,5.381220607658281e-07,6.719582508431393e-07,8.384244834302482e-07
DK,Coal/Lignite,0.0479418766211275,0.0479424670932663,0.0479428998403692,0.0479431695462106,2.647223825235961e-06
DK,Fuel Cell,4.464901985758698e-07,6.865321922174062e-07,8.598387113113495e-07,9.912663226884806e-07,1.098055689175705e-06
DK,Gas,0.8402036687234714,0.8402057952224177,0.3400074212262436,0.3400085570795369,9.439652485899948e-06
DK,Gas CC,1.5440312131722569e-06,2.4036865650934098e-06,3.021591656076057e-06,3.479659127755924e-06,3.847760336657302e-06
DK,Gas CHP,1.7937110394102922e-06,2.825554636060868e-06,3.6534028571333778e-06,4.2396351957897734e-06,4.732443319450656e-06
DK,Gas CHP CC,8.005729864896176e-07,1.2155018172519974e-06,1.5389546605937818e-06,1.8004955157359023e-06,2.0040835341180516e-06
DK,Hydrogen turbines,2.055531604758134e-06,3.294255526985243e-06,4.181381615536321e-06,4.863204613900198e-06,5.489828330010951e-06
DK,Micro gas CHP,1.666695602985751e-07,2.4740659335027506e-07,3.067164558713197e-07,3.46347530189999e-07,3.795119120365485e-07
DK,Nuclear,9.05691112459258e-07,1.4565752571683108e-06,1.8213719347135716e-06,2.207502660915549e-06,2.5763233048977597e-06
DK,Offwind,8.251000783061869,17.750810005388235,27.251000159548116,27.25100006634448,27.25100007678712
DK,Oil,1.5736280921189568e-06,2.542330738501647e-06,3.2014141982213755e-06,3.6546777185825217e-06,3.968277491262786e-06
DK,Onwind,18.4314945955138,18.431501351236992,18.06708885166445,24.121935587489222,44.893030696110664
DK,Solar,3.5220134288974236,3.5220228148013057,3.5220502179321205,8.634675759418158,11.42996862810001
EE,Battery,7.2862383123736e-06,1.298360169963911e-05,1.8507933804546377e-05,2.302532442476711e-05,1.9280527249325862e-05
EE,Biomass CHP,0.3103451802982032,0.3103458788594267,0.3103462970491417,0.3103465230218883,0.3103466789273494
EE,Biomass CHP CC,1.470343386290369e-07,2.2199084942834914e-07,2.7520764632315384e-07,3.863111364578606e-07,4.923060246860189e-07
EE,Coal/Lignite,5.823667995836283e-07,8.799535493699136e-07,1.0925471397379865e-06,1.2262816184336271e-06,1.3252527885078135e-06
EE,Fuel Cell,2.260685294257082e-07,3.510483136742002e-07,4.346738622274548e-07,4.964272895344087e-07,5.493245064609315e-07
EE,Gas,2.1522248516069092e-06,3.2999872683530045e-06,4.037485030627772e-06,4.552989451682591e-06,4.982562759149849e-06
EE,Gas CC,8.48017264847842e-07,1.2865656743971296e-06,1.5802461257640238e-06,1.794575657719474e-06,1.9765799565400055e-06
EE,Gas CHP,9.465171414631276e-07,1.5050781716043418e-06,1.866284893090271e-06,2.1126897110258957e-06,2.3300062169555796e-06
EE,Gas CHP CC,4.218884457026088e-07,6.355971182339588e-07,7.822331294879188e-07,8.930416659510893e-07,9.983182892058006e-07
EE,Hydrogen turbines,1.0431297851696156e-06,1.667170035862351e-06,2.0866291520073534e-06,2.392892452520919e-06,2.679170815998173e-06
EE,Micro gas CHP,8.968078180462724e-08,1.3135076716733085e-07,1.608604002998733e-07,1.8053712571219486e-07,1.9731591547255174e-07
EE,Nuclear,5.127073278462729e-07,8.258352998340411e-07,1.009751282845441e-06,1.2035786863455617e-06,1.398680458644002e-06
EE,Offwind,9.696317319387571e-06,1.750000025679743,3.5000000036320915,3.500001088807643,5.220863536905568
EE,Oil,7.90473013071392e-07,1.2744362048236414e-06,1.5877791528285933e-06,1.814215636637876e-06,1.9708918997170803e-06
EE,Onwind,0.4298033908815554,0.4298047645909697,0.3988056160527529,0.3218064513340255,0.1118080819395464
EE,Solar,0.6835060366079109,0.6835150355886661,1.2900575289588143,2.35643536166529,3.003906353156345
ES,Battery,2.7719754362329976,3.1764230040941053,16.277297426322118,18.625340974889383,21.43684600793199
ES,Biomass CHP,1.00122776056759,1.2351920860968355,1.5282931262749768,1.5282938971057725,1.5282943456077498
ES,Biomass CHP CC,3.060158183820332e-07,4.600630945291808e-07,5.622671020774786e-07,6.939789360115494e-07,8.002026051148135e-07
ES,Coal/Lignite,1.452516299585188,0.9094960373701386,0.8444964801782869,0.8444967535752458,0.8444969534339216
ES,Fuel Cell,4.493943550815564e-07,7.023197505737188e-07,8.854203091390763e-07,1.0238073202347555e-06,1.1372801039044013e-06
ES,Gas,23.432536615452392,23.4325391210269,23.432540788549247,9.149429915365891,0.1120106350933145
ES,Gas CC,1.7652644213514326e-06,2.6733772249387065e-06,3.2917418638712125e-06,3.73779336145114e-06,4.055583180142328e-06
ES,Gas CHP,1.8489886460260805e-06,3.0378967539957187e-06,3.854338104231333e-06,4.3647388445015636e-06,4.741234494605861e-06
ES,Gas CHP CC,8.009907366315971e-07,1.252662774863516e-06,1.6148985005543795e-06,2.0809249774769305e-06,2.298226308564256e-06
ES,Hydroelectricity,24.123595247500003,24.123595247500003,24.123595247500003,24.123595247500003,24.123595247500003
ES,Hydrogen turbines,2.120725545595189e-06,3.425451594653181e-06,4.309567177224525e-06,4.935016184330076e-06,5.397331006455038e-06
ES,Micro gas CHP,1.7784867400565688e-07,2.612101154536421e-07,3.216456542787507e-07,3.614840975040585e-07,3.939920760324758e-07
ES,Nuclear,5.100360000185974,2.550180040896316,0.5014807907434525,0.5014816196882085,0.5014822273076112
ES,Offwind,2.800001165101615,5.093469375463117,5.093473422806477,5.26947060314763,5.269476405968626
ES,Oil,0.4669725721564183,0.2717735428512996,0.2309441714228134,0.1359436249059811,0.135943938156959
ES,Onwind,28.847773607048463,28.847781691473603,23.3273532843262,25.753332207240778,28.96953114040127
ES,Solar,83.34061571315318,96.0460838328966,139.36675932311357,154.49815527482738,168.29730120475975
FI,Battery,7.599280882196222e-06,1.349968399740831e-05,1.911404029334811e-05,2.34676476014306e-05,1.921815841126143e-05
FI,Biomass CHP,0.2600013450369222,0.3149529850845293,0.4505336745840196,0.4505338160216884,0.4505339069360796
FI,Biomass CHP CC,1.430322942079595e-07,2.1805409366498169e-07,2.71262206149185e-07,3.128625073754347e-07,3.393383643510239e-07
FI,Coal/Lignite,5.790553824070324e-07,8.750686616034412e-07,1.0888122452861878e-06,1.222498903915032e-06,1.321469380172737e-06
FI,Fuel Cell,2.2701184868436585e-07,3.491406612436731e-07,4.334981744170088e-07,4.98570027584074e-07,5.485790783991851e-07
FI,Gas,1.4858019584131348,0.3274030593549858,0.1274037685796369,0.1274042598823065,0.1274045948090753
FI,Gas CC,8.241141248024554e-07,1.256882379384238e-06,1.5462588171675788e-06,1.7550047795428996e-06,1.9075754421642852e-06
FI,Gas CHP,9.14375446002079e-07,1.4614153958129108e-06,1.8272825537214355e-06,2.076706083731829e-06,2.2481847454298565e-06
FI,Gas CHP CC,4.322199754362817e-07,6.502294439312729e-07,8.130665694342527e-07,9.742762643709494e-07,1.0645477550270716e-06
FI,Hydroelectricity,2.74763,2.74763,2.74763,2.74763,2.74763
FI,Hydrogen turbines,1.0359229097174444e-06,1.6742671603357737e-06,2.102107889297029e-06,2.4056607952116374e-06,2.618988083558029e-06
FI,Micro gas CHP,8.78235023387914e-08,1.2892107414127906e-07,1.582974778942314e-07,1.781145587469004e-07,1.945630761857042e-07
FI,Nuclear,4.3940000787576174,4.394000360245899,4.394000562337377,4.394000054752967,4.394000207811876
FI,Offwind,1.0000004274236125,2.950000022046127,4.900000176389214,4.900000353586207,30.000718167289342
FI,Oil,7.854091558062407e-07,1.2690887924317893e-06,1.582595729958845e-06,1.8089504924910368e-06,1.965218564128096e-06
FI,Onwind,6.8490040489623025,6.849006772774606,6.805009514017746,6.716312045901572,5.914014556501626
FI,Solar,0.8830119382121153,0.8830198134234186,0.8830343119660609,5.659952000358251,9.43157991987144
FL,Battery,6.90766108539837e-06,1.2305547288933184e-05,1.7743955874443494e-05,2.403100444980548e-05,3.9042697703641406e-05
FL,Biomass CHP,0.268007230101236,0.2620016132336704,0.2968199121207842,0.2968200755163134,0.2968202037596499
FL,Biomass CHP CC,1.473690377105643e-07,2.2282974503450777e-07,2.7706560709281234e-07,3.1717694731460733e-07,3.495801432714501e-07
FL,Coal/Lignite,5.505231946307537e-07,8.482250591749428e-07,1.0767419745401862e-06,1.2144508926680662e-06,1.3143430970314783e-06
FL,Fuel Cell,2.3990953541817137e-07,3.7010727614406e-07,4.721319058054632e-07,5.520882993299147e-07,6.208711671708881e-07
FL,Gas,2.855302246440224,2.2305034520568343,1.0372047962179,1.0372060312954894,0.6510066422035508
FL,Gas CC,8.340026187632181e-07,1.2888695780841104e-06,1.6643408308515449e-06,1.9429750775617967e-06,2.1515135850879226e-06
FL,Gas CHP,1.0248707925004536e-06,1.6392661702135207e-06,2.8355849094226205e-06,3.317532985629605e-06,3.842943499846881e-06
FL,Gas CHP CC,5.012853418653781e-07,7.45885121396685e-07,1.1257579763667444e-06,1.645992900304606,1.6459932870053362
FL,Hydrogen turbines,1.0233338959726105e-06,1.653113536363081e-06,2.1893592210011773e-06,2.612707162875556e-06,3.0499522187526698e-06
FL,Micro gas CHP,9.411754761082757e-08,1.371406742439063e-07,1.689945719606562e-07,1.8949073966441197e-07,2.0757050382899178e-07
FL,Nuclear,1.0468514354275569,1.0468518607654265,0.0208521653442991,0.0208524925180173,0.0208527710574096
FL,Offwind,7.999999972068918,7.999999983944778,7.999999984260851,7.999999973077731,7.9999999892143885
FL,Oil,7.476159166390693e-07,1.2137555353361667e-06,1.5730232907182024e-06,1.7917881947101949e-06,1.9431731361069407e-06
FL,Onwind,2.654609390389734,2.654613557473534,2.7005946781186583,2.4832236226165167,2.1845021175099286
FL,Solar,4.349389372221184,6.060200399973021,13.758750645379951,16.65215585410875,16.65216627904788
FR,Battery,7.896944478044156e-06,1.4122950885786553e-05,2.020922524210393e-05,2.4996217118870767e-05,2.085521868064569e-05
FR,Biomass CHP,4.8382252921168645,5.415593443910563,5.659349026635845,5.845166400878779,5.845166811444095
FR,Biomass CHP CC,1.6243715941806794e-07,2.405103546233484e-07,2.951140365487554e-07,4.187161744464321e-07,6.457590499502312e-07
FR,Coal/Lignite,5.885315653565652e-07,8.872005779462053e-07,1.1045673550245875e-06,1.2385959889379983e-06,1.3380017399707008e-06
FR,Fuel Cell,2.3133400749469225e-07,3.593243376125652e-07,4.467176854910483e-07,5.11578204921587e-07,5.653763417548532e-07
FR,Gas,6.116002247574661,6.116003440502474,5.913004218803705,5.913004727799246,4.85700507421508
FR,Gas CC,8.90614676917928e-07,1.3423021311490935e-06,1.648361681503665e-06,1.8595483923083769e-06,2.014312726449938e-06
FR,Gas CHP,9.672931261687227e-07,1.57205569401009e-06,1.978326723759996e-06,2.2290212991624106e-06,2.403217775915945e-06
FR,Gas CHP CC,4.546500107610988e-07,6.964060491171116e-07,8.964450018756707e-07,1.0729455716872903e-06,1.1843108539771714e-06
FR,Hydroelectricity,19.950142143052236,19.950142143052236,19.950142143052236,19.950142143052236,19.950142143052236
FR,Hydrogen turbines,1.0654203638030225e-06,1.7125721365201651e-06,2.146183522655465e-06,2.45094195185431e-06,2.6695475334859394e-06
FR,Micro gas CHP,9.287204758772504e-08,1.3514556158987984e-07,1.6553978801227429e-07,1.8531006544242506e-07,2.0183680398315957e-07
FR,Nuclear,61.76098214376471,62.33400125729581,62.90702002052289,62.907020134306286,62.90702030700012
FR,Offwind,8.516355740512923,15.12500072288367,26.375000917640826,48.97943575456217,63.1968595856483
FR,Oil,0.2540007939409663,0.2540012801610189,1.5946621277525586e-06,1.821227164736506e-06,1.9776728207698418e-06
FR,Onwind,22.155602950398187,22.15562965365376,26.802811640304064,48.27169604600776,115.20937252775492
