snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
carrier,cent_heat,methanol,H2,elec,elec,oil,oil,dec_heat,oil,solid biomass,gas,solid biomass,H2,elec,H2,elec,H2,elec,cent_heat,dec_heat,elec,elec,solid biomass,solid biomass,elec,gas,elec,cent_heat,H2,elec,dec_heat,oil,gas,gas
sector,Industry,Shipping,Industry,Industry,Agriculture,Industry,Agriculture,Agriculture,Aviation,Industry,Industry,BioSNG,Efuels production,Residual,Methanol production,Methanol production,Land transport,Heat,Heat,Heat,Hydroelectricity,Hydrogen production,Heat,CHP,Transport,Heat,Battery charging,Storage charging,Ammonia,Ammonia production,Storage charging,Heat,Hydrogen production,Power supply
2050-01-01 00:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195871756402,43.77209116623118,0.0620441068611656,1.972967241020628,164.88232665141388,57.95109509825283,13.797281616721698,5.126867521185502,131.3287874701066,193.03691915316287,204.76680247608985,2.293867984151085,93.67318624189248,14.236970053680576,57.35414591052856,84.69737646902206,106.20721159213116,0.2777579245836296,12.227309683827029,0.0006377003046294,0.0001147860548333,0.1002206092582628,0.4263065019482706,2.1191782415775108e-05,6.702597675028872e-06
2050-01-01 03:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195873533887,43.77209114786342,0.0620440458239093,1.9729672217430023,136.2783716807044,55.89567323007911,13.307916673604062,24.149761089788218,198.62055420648684,305.2757518906477,326.0806684155081,3.678552911009658,100.61662403045186,15.199358974027476,104.6099333288968,56.399739067663425,206.91773377555523,0.0141916714582125,0.2569410270112254,0.0537969562051142,0.0096834521169205,2.254608346686117e-05,10.246365250518902,2.1645817657142745e-05,6.782222401441349e-06
2050-01-01 06:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.1119587444163,43.77209113701853,0.062044003952044,1.9729668495068515,142.73704642269448,49.281712886783595,11.733232479913497,52.44634976625443,223.6015977369389,320.6642221387091,340.57365277204246,5.04560692623819,131.1886828772201,15.08922134594109,108.41004363995667,87.66603430668007,209.21176863446567,22.154224535731657,0.2310183998186535,0.1468490733209533,0.0264328331977716,2.5118919371627608e-05,8.817695570124709,2.1896480368312685e-05,6.444589782964608e-06
2050-01-01 09:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195875024627,43.772091132545185,0.0620439561507384,1.972967147168636,174.40125799307123,61.28449353468639,14.590913503923089,43.04320388510136,211.67668995026168,285.0015607171017,302.7303833103838,13.62040812417932,366.2200472363909,14.70816811496846,67.92913939207806,376.1702167821714,159.32580419961806,64.04000981831571,3.3366792572708945,0.2730969985831569,0.0491574597449682,4.0285183921544415e-05,3.0765656252766185,2.127820728291232e-05,5.933424963285799e-06
2050-01-01 12:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195874186572,43.77209110689941,0.0620438961449813,1.9729669580404312,180.93240054892456,62.20535794445689,14.810157429700126,49.576606892323845,199.67799285299685,273.59376275583537,290.94419993938106,12.594855124922658,358.8946062252361,14.675684210181013,67.06411801009094,259.76118848110866,151.12474742265513,67.20664497984338,9.46561219765402,0.000949301748131,0.0001708743146635,0.0883150152011489,2.439963222898406,2.1646056138357908e-05,6.107447765680395e-06
2050-01-01 15:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195873424877,43.772091090185,0.0620438532935613,1.9729664773184457,196.91111934882483,55.18923721540041,13.139724914290609,56.31756789608457,178.03548127429832,289.8044597161574,308.6838485211194,4.202287923385667,112.91029899798583,14.836555946317588,94.86462903111364,48.28968881837395,202.8914466825731,3.991651014551615e-05,9.15274485392809e-06,3.8678859894129505e-05,6.962194780943308e-06,2.193813670076362e-05,6.9312520409169895,0.003516573431413988,6.949186988850963e-06
2050-01-01 18:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195870923721,43.77209103586155,0.0620438229587974,1.972966818497469,196.31515643678236,55.58850617410924,13.234784830842331,27.13704784729329,170.46503598408887,287.1925282648776,305.1856477091305,4.016421863647158,79.40003138138013,14.943573007861728,96.18707678494954,33.05833232351711,211.62046309304185,3.5520210836209126e-05,9.636242033411642e-06,1.225770083979952e-05,2.2063861511639136e-06,2.900686239115366e-05,6.500664562594985,2.2096936356104998e-05,7.077376354567007e-06
2050-01-01 21:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.1119586999716,43.77209101260357,0.0620438018300356,1.9729668350785128,181.20232976746388,54.25059379288214,12.916248073754447,10.738950215477232,124.7460981343999,204.3790014950083,215.7518181964437,2.343994752719972,23.142576117216517,14.61466901705548,67.64160680481938,57.5567992125615,129.54189396054517,0.025001522896298606,6.192115329758776,1.157971117838544e-05,2.084348012109379e-06,0.3390740651371199,0.0475896936849017,2.180489553974985e-05,7.141083980293732e-06
2050-01-02 00:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195868833796,43.772090971917514,0.0620437918279817,1.9729668502069504,155.8812429769211,47.13025287537303,11.221002303517023,5.130404047579002,116.30178786510646,195.03946044748903,205.64385312166328,2.2652560931901227,1.6600856483727089,14.791933869448709,70.87891820748571,71.78365907634794,122.68836380167654,0.4631767318819082,8.858601603833915,1.0949596171747069e-05,1.970927310914472e-06,0.1565880227118709,0.142417931808518,2.1692601757626206e-05,7.2453751288144795e-06
2050-01-02 03:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195868931541,43.77209096962624,0.0620437904588247,1.972966846060298,151.8869755581371,45.38968654521006,10.806599714763076,23.84441813776724,177.06068840861317,309.7338823316046,328.4205518872988,1.6007204179657717,7.097339267544219,15.673505242063143,119.79923211216875,24.320478132072093,242.28207470800487,3.0533053654642985e-05,0.7416039835595962,1.0931757414794772e-05,1.967716334663059e-06,2.8603660280431205e-05,6.972484397101682,2.200487210702012e-05,7.2776057979972925e-06
2050-01-02 06:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195869008743,43.77209096697548,0.0620437896319905,1.972966710589985,207.74630975067532,45.38980942375469,10.806628970291063,52.61379827598163,183.05507850550396,323.1040883739533,341.0542342110992,5.031536312987513,11.49555321980891,15.506140993952704,123.76482513854009,36.31144303211795,259.7332211270532,22.522525563535126,1.0936360814886374,1.1232750380650012e-05,2.021895068517002e-06,2.6186858700131515e-05,6.339384279640984,2.6004471340068687e-05,6.857161192381851e-06
2050-01-02 09:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195869073968,43.77209096474411,0.0620437848985994,1.972966591521413,239.2507152974713,60.085674657283846,14.30549281202897,44.52743958009053,172.4389590072808,287.1519746382804,303.1573678283351,10.213027134859184,264.4833997870663,15.034917350591623,84.03006319235082,297.15277493292166,200.40781710304157,91.68589453496733,2.5590032037389965,1.251969562316131e-05,2.2535452121690354e-06,3.8103598211909666e-05,2.554006002301541,2.5883107961822976e-05,6.1929536078051275e-06
2050-01-02 12:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195869124658,43.77209096332916,0.062043781212147,1.9729660219773928,238.42016004348488,59.78245973098867,14.233301911729413,51.787919911786304,162.12718907513755,275.86873999739527,291.5361039438167,6.3765515196936535,275.63130505947436,15.03113997093271,80.13680807714816,222.81485420723484,190.7310560100791,102.13524835418109,11.840131857163078,1.2233510744404795e-05,2.2020319339928627e-06,4.1675308392056266e-05,2.2314105465749225,2.617958270015902e-05,6.2919025011968e-06
2050-01-02 15:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195869169913,43.772090962877265,0.0620437767441902,1.972965928881269,247.95135064731735,58.77556276992456,13.993574933192273,57.87611186056508,150.9553556235568,292.4423302999153,309.479533011835,1.602266880006613,132.84573257248908,15.152186655396797,118.81302153691881,34.882946460917395,219.2757777081592,3.6411521928927514e-05,9.668222145052756,1.152020972589263e-05,2.0736377506606733e-06,2.9924281307513582e-05,6.091000569883859,0.013680044746883948,6.936383869842483e-06
2050-01-02 18:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195869198463,43.772090961922395,0.0620437689973566,1.972966724769175,234.2912749935688,58.775614169756395,13.993587170716925,28.820350288544663,148.27000407500492,289.183430210875,305.43169928362545,1.159548206816033,142.33823873559476,14.913767066065976,116.47257048295236,35.6022036511902,221.07147377164276,3.89259111188777e-05,10.097120354235166,1.198730835702624e-05,2.1577155042647232e-06,4.021904774030409e-05,5.304213068024084,2.1973889615563806e-05,6.9169600091811356e-06
2050-01-02 21:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.1119586921241,43.772090960667455,0.0620437646265311,1.972966690087178,203.8239712311124,60.03896923688268,14.294372955929449,11.57406428005774,113.42838591383499,205.03058695306083,215.35546190517232,0.14506346724793,145.1883929932299,14.375822142643305,70.26628310952138,75.53891139779685,136.63117399982653,0.9447933174230784,22.001356365354816,1.2341764962251154e-05,2.2215176932052072e-06,0.4098816133690272,0.0337298097627984,2.1766430460032194e-05,6.888862611359989e-06
2050-01-03 00:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195869207205,43.77209095919729,0.0620437625500625,1.9729666491764577,176.09913378480823,61.27303751279714,14.588185997912278,5.278376130697734,104.76208508709479,175.0687780903935,185.94155525270853,0.0923228467366815,150.84486387860426,14.300637026936,59.13396955041375,101.97494355366128,108.02072232130028,0.9010999601608427,35.72583612334816,1.2564859770916246e-05,2.261674758764924e-06,0.371021944431936,0.0128886806328124,2.1616573918108842e-05,6.880528235955551e-06
2050-01-03 03:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195868994879,43.772090951548265,0.0620437626329954,1.9729666876926195,171.63444988803477,61.04629443339432,14.534201890867203,23.108222044466007,143.50839507469783,275.1611206227751,294.1484640378454,0.3164157838170198,147.32162579080213,15.379232806045794,97.50407084262743,81.09610458818605,227.34449864298443,6.744480762141083e-05,21.62407092880511,1.1867636411329313e-05,2.1361745540392763e-06,3.0418220392459425e-05,3.901921239648354,2.1962656499991262e-05,6.812720702515433e-06
2050-01-03 06:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195868927302,43.772090948806124,0.0620437606482626,1.8724888757682885,227.70840316753845,58.70364799753798,13.97645311063934,51.256621492484086,143.77146285243123,285.38785892959083,303.97785909762223,5.045912176735527,123.87693491129816,15.233681300475622,98.55976881578545,90.04896585674544,242.8513036313645,25.857709968226732,13.38116086918366,1.1628953450226504e-05,2.09321162104077e-06,2.656257681916099e-05,2.493749516790388,2.2796565576376944e-05,6.284015572657289e-06
2050-01-03 09:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195868760832,43.77209094337822,0.0620437531163611,1.8150860562177824,251.1982479065751,58.70051724841298,13.975707726496465,44.99628180598407,143.26866790049513,254.39403106681647,270.92284518154725,20.36496115565361,378.44866679604047,15.05696788213474,68.4745065038728,280.3290969769283,176.89442262560624,145.3055016940632,24.36029815953607,1.2443511520924657e-05,2.239832073766438e-06,4.1307106331012527e-05,0.1071977364565052,2.2556566638920134e-05,5.910031115244178e-06
2050-01-03 12:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195865046611,43.772090376619076,0.0620437514508644,1.775697039250019,249.6022386892608,52.25172550012775,12.440347683897976,52.15526271153799,135.68686752613254,244.86418720643692,260.9693195536492,15.641374879645207,297.7129743653446,15.040445883998489,65.2497540426023,227.98233951989536,168.14605262713684,143.29552420692494,24.151989088705793,1.0354680441020013e-05,1.8638424793836016e-06,4.681437289154946e-05,0.0574117668847151,2.697857212636969e-05,6.240428417502877e-06
2050-01-03 15:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195865064059,43.77209037114596,0.0620437527424197,1.7756908740431383,260.3998398518357,46.19087183663167,10.997349847684248,57.83897053113828,107.41446083680532,259.4070052024674,276.85547138175735,0.916133410216084,68.08126781337049,15.482995448642177,102.59701456276636,54.68325993248933,210.3309446488647,3.405409544654712e-05,9.940896762272375,6.343425812266855e-06,1.141816646208034e-06,3.88154858756698e-05,4.198348930412431,0.010651182079945785,7.377542929456053e-06
2050-01-03 18:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195865115799,43.772090371794214,0.0620437504506907,1.7779480941594108,245.74199314160535,46.19088913957997,10.997353967255242,30.329568429409388,104.3626947036027,256.04982948281554,272.81363298950254,,53.15310867510689,15.185103402388568,102.8145202570592,49.58342680388168,213.3804068366407,3.068510639094469e-05,11.935313574129374,6.817898119605555e-06,1.227221661529e-06,2.862622529863403e-05,3.602374478762985,3.434320983865144e-05,7.75835773377041e-06
2050-01-03 21:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.1119586516127,43.772090371996484,0.0620437492657161,1.7779478313641697,213.4644823243677,46.13073072312788,10.9830311557191,12.245190887922629,92.27964069363047,182.8128431928022,193.6117459436801,,60.635239487313946,13.94780034941014,62.082893716326666,70.33274062474443,126.30275334472488,0.434821787484408,25.95621542576411,6.738596898776519e-06,1.2129474417797731e-06,0.5183413334488896,0.1148620612081267,3.440844961176197e-05,7.785064747024644e-06
2050-01-04 00:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.1119586520118,43.77209037192051,0.0620437495380694,1.777947806644915,183.78184644419164,46.138916527419866,10.984980072247495,5.498973121350238,92.16257733529184,161.97782526019014,170.39398508700577,,78.98989964345765,14.572016632639889,49.65844066277416,71.94979323684181,103.3120883257474,0.5695005930824817,37.74496511569304,6.684191103454216e-06,1.2031543986217588e-06,1.4383062320866171,0.0132212235478745,3.436682191001147e-05,7.785155860925031e-06
2050-01-04 03:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195865238157,43.77209037168381,0.0620437501177936,1.7779477267998538,179.94304116866203,46.146368648554706,10.986754309882954,21.807675911188724,105.60841611533186,251.4862102495368,266.11450597490114,0.5063022182382221,80.27432860462501,15.542861395726543,91.65817049812817,71.22656731936854,208.52196146301077,4.327566065399403e-05,12.447596839045456,6.459697188592903e-06,1.1627454939467224e-06,2.1303949050313735e-05,1.718721732451453,3.4500344203085385e-05,7.576487859666929e-06
2050-01-04 06:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.1119586526941,43.77209037099874,0.0620437478506179,1.7756917657207774,235.1026554985101,46.152296591968735,10.988165663793568,47.72009178686177,109.04248839540135,261.56759841841654,275.72939070700687,0.0023110660981284,59.897827487799574,15.342220255791307,95.74823648514845,93.14726136746,218.93516568478512,19.583979114052067,2.146542580389532,6.576665429264538e-06,1.1837997772676168e-06,2.8856194556104784e-05,0.5481498448670619,3.54591405055683e-05,6.845673093182714e-06
2050-01-04 09:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195865300932,43.772090370445746,0.0620437412390446,1.775690323972698,255.75288906052396,46.15626514939113,10.98911051745468,50.23921797025654,101.55919145220938,233.60475249144608,246.25046691960304,5.046727958522107,335.70035810862237,15.022220387956253,61.97805360624652,308.3082182176822,170.9362615257256,131.9718549034611,18.044833452112776,6.019037225848081e-06,1.0834267006526545e-06,0.0118232959449775,0.1836588068866494,5.464163272500122e-05,6.6707323058408624e-06
2050-01-04 12:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195865337066,43.77209037071855,0.0620437427280408,1.7756878417629092,251.8160307446478,59.46077237676629,14.156713004975895,61.867627922395926,129.55794990204785,224.91940687192653,237.28281224228243,17.018057742707978,335.5384479338702,14.664753068630093,55.99234161689076,139.1582572730105,145.08346450309747,150.43067732856207,33.02660602762514,6.247669156255739e-06,1.1245804481260328e-06,5.408980212707141,0.1274864767608642,0.3067013570944287,6.429075338387359e-06
2050-01-04 15:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195865377452,43.772090371710604,0.0620437478099881,1.7756864519776243,261.2045201160082,46.164260669115755,10.991014130097811,58.268588671662165,92.92961705673166,237.88751314312657,251.30095731653404,,22.16832916919398,15.10913276551724,85.95461893478884,64.97074571791634,186.6569027948705,3.9840199143242896e-05,8.373207708104282,4.0986417216928374e-06,7.377555099047106e-07,2.6510734591604263e-05,7.921872884924134,29.422312862589692,9.81697731603536e-06
2050-01-04 18:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195865415525,43.772090372241514,0.0620437497570573,1.7756864472412133,246.8461194859138,46.17092319976622,10.992600378149016,33.07605001298187,90.57107900613471,235.0118993982744,247.87235900111443,,18.48493398189588,14.842701799666347,121.69344612345681,46.58695347031112,189.07883754089767,2.6375601305152e-05,35.602390422245406,3.844327208306448e-06,6.919788974951604e-07,0.0177460336106403,7.638995164422463,28.895415667495573,2.3835811675169108e-05
2050-01-04 21:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195864848196,43.772090364067445,0.0620437473885176,1.7756863701063088,214.71173835568737,45.146352634233544,10.748665580974077,15.492345341445557,90.68640426309561,170.0677583564103,178.3794466145005,,14.624130373951054,13.88133786148341,118.2352328109735,54.96102282643514,113.5558093176092,3.111925803804155e-05,79.44795229767936,3.668360238406651e-06,6.603048429131972e-07,1.7514163119714004,0.2125970085007095,27.855763208062054,2.3719770418712537e-05
2050-01-05 00:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195864768602,43.77209036286561,0.0620437488101149,1.7756870804595848,182.2345194928754,44.968280949735544,10.706269398903355,7.106022447170133,90.88948659140691,172.2708543891388,180.38926266135525,,15.474768449357429,14.815239161446287,118.8087993498683,69.40715875666965,112.99699819166146,3.581016550551924e-05,75.23864984970812,3.226503509708303e-06,5.807706317474944e-07,1.5436902930889846,0.4732409611825626,27.678555268375845,2.3740899577381857e-05
2050-01-05 03:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195864794362,43.77209036283752,0.0620437512199698,1.7756868846814478,178.68833103027842,44.96828050431384,10.70626929285517,11.30707078461728,92.87039441717795,263.53723813057576,277.3693301527332,,16.165437311445086,15.569495886065472,126.75305343675852,51.834170185831454,220.1268903011255,3.98785545050942e-05,15.889251908828852,2.9976896887843377e-06,5.395841439811806e-07,4.3978361616386505e-05,8.945542635057114,27.903424961913228,2.4326161076075015e-05
2050-01-05 06:00:00,6.744292237442924,62.3703912088412,9.094748858447488,194.162100456621,5.121130714199962,83.15296803652969,9.888803758051695,21.62757727207328,69.89106513805778,86.11195864817455,43.77209036251255,0.0620437508468883,1.7756853983687233,234.8101826631919,44.96827967359921,10.706269095074546,30.789066707704382,91.0959418834619,268.59493423388886,281.7379711708787,,15.885196087583497,15.402635109183002,127.12952875628197,61.00039954928009,226.86783452361897,4.159562649705577,9.731608340234756,2.741997576851281e-06,4.935595638332306e-07,0.0053504312845061,8.153565977393619,31.295100814359365,2.2343512738757566e-05
