sector,node,2030,2040,2050,carrier
Hydrogen production,GB,1.3090718260111088e-05,122.27301400315125,606.1676611829846,electricity
Hydrogen production,GR,4.079973441471769e-06,0.6632228931223757,43.81054802762216,electricity
Hydrogen production,IE,5.121227694729222e-06,2.3148888674533737e-05,94.98475330143808,electricity
Hydrogen production,IT,6.51371229009319e-06,0.2362268185322034,58.43293203440889,electricity
Hydrogen production,ME,3.5537541006919735e-06,8.598219544992723e-06,1.3397922749481166,electricity
Hydrogen production,MK,3.7614267792641273e-06,1.0960489670485614e-05,8.104818865549909,electricity
Hydrogen production,PL,3.2144000983908695e-06,7.027521265804608e-06,26.236087251870657,electricity
Hydrogen production,PT,4.192967359277481e-06,8.058830015305377,26.54475522704011,electricity
Hydrogen production,RO,3.4573615209812427e-06,9.344662849880516e-06,11.79232436701933,electricity
Hydrogen production,RS,3.4851366659875093e-06,8.17033278157923e-06,0.8012697530604193,electricity
Industry,AL,1.93,1.9,1.8199999999999992,electricity
Industry,AT,44.84,45.5,46.2,electricity
Industry,BA,4.8999999999999995,4.9399999999999995,4.96,electricity
Industry,BE,68.35,68.81000000000003,69.28,electricity
Industry,BG,13.53,13.53,13.53,electricity
Industry,CH,18.76,18.78,18.76,electricity
Industry,CZ,39.59,40.06,40.54000000000001,electricity
Industry,DE,352.49,354.57999999999987,355.98999999999984,electricity
Industry,DK,16.940000000000005,16.940000000000005,16.940000000000005,electricity
Industry,EE,3.15,3.15,3.15,electricity
Industry,ES,154.76000000000002,154.87,154.65999999999997,electricity
Industry,FI,48.79000000000001,49.039999999999985,49.30000000000001,electricity
Industry,FR,172.76999999999998,173.1,172.84,electricity
Industry,GB,156.98999999999998,157.8,158.57999999999996,electricity
Industry,GR,18.41,18.17,17.669999999999998,electricity
Industry,HR,6.019999999999997,6.019999999999997,6.019999999999997,electricity
Industry,HU,21.69,21.83,21.98,electricity
Industry,IE,16.519999999999996,16.519999999999996,16.519999999999996,electricity
Industry,IT,177.02000000000004,177.48000000000005,177.95000000000002,electricity
Industry,LT,3.6799999999999993,3.6799999999999993,3.6799999999999993,electricity
Industry,LU,4.92,4.92,4.92,electricity
Industry,LV,3.7799999999999994,3.7799999999999994,3.7799999999999994,electricity
Industry,ME,0.7499999999999999,0.7499999999999999,0.7499999999999999,electricity
Industry,MK,2.05,2.0699999999999994,2.0600000000000005,electricity
Industry,NL,77.97999999999999,78.53,78.99,electricity
Industry,NO,33.58,33.629999999999995,33.58,electricity
Industry,PL,71.42,71.92999999999999,72.45,electricity
Industry,PT,27.13999999999999,27.13999999999999,27.13999999999999,electricity
Industry,RO,33.39,33.139999999999986,32.43,electricity
Industry,RS,15.049999999999995,15.02,14.849999999999996,electricity
Industry,SE,56.63,56.710000000000015,56.609999999999985,electricity
Industry,SI,7.1800000000000015,7.050000000000001,6.78,electricity
Industry,SK,16.239999999999995,16.34,16.15,electricity
Methanol production,BG,4.0788789865026795e-05,5.091337264395214e-05,2.90923846753119,electricity
Methanol production,DE,3.125649443432981e-05,5.447297825282254e-05,7.83303375060799,electricity
Methanol production,DK,0.0016286838984007998,0.00010578810560251193,4.1691206268594,electricity
Methanol production,EE,2.4288176053503995e-05,9.964423965771656e-05,1.1062777869369047,electricity
Methanol production,ES,6.5825413902454235,51.106277643119014,38.99833768047848,electricity
Methanol production,FR,3.162402553601099e-05,0.0008494073632642,41.490949659491925,electricity
Methanol production,GB,37.82604295656252,47.673338403135716,41.405936307061104,electricity
Methanol production,GR,5.8206937993993944e-05,6.741419128524585e-05,5.387077485424989,electricity
Methanol production,IE,6.353042655123423e-05,1.1130704399292302,1.0578866283766384,electricity
Methanol production,PT,0.0001424760019857,3.7315737113823992,3.052044537747312,electricity
Residual,AL,4.915752512996266,4.915752512996266,4.915752512996266,electricity
Residual,AT,37.945515567970375,37.945515567970375,37.945515567970375,electricity
Residual,BA,8.45334199673293,8.45334199673293,8.45334199673293,electricity
Residual,BE,36.702357767093446,36.702357767093446,36.702357767093446,electricity
Residual,BG,18.650682281326382,18.650682281326382,18.650682281326382,electricity
Residual,CH,42.0549044511425,42.0549044511425,42.0549044511425,electricity
Residual,CZ,33.90973283412154,33.90973283412154,33.90973283412154,electricity
Residual,DE,252.4076037144916,252.4076037144916,252.4076037144916,electricity
Residual,DK,22.96492448960185,22.96492448960185,22.96492448960185,electricity
Residual,EE,5.358971503460586,5.358971503460586,5.358971503460586,electricity
Residual,ES,137.61707664633482,137.61707664633482,137.61707664633482,electricity
Residual,FI,34.879825583595306,34.879825583595306,34.879825583595306,electricity
Residual,FR,282.9834303433663,282.9834303433663,282.9834303433663,electricity
Residual,GB,183.8030275424393,183.8030275424393,183.8030275424393,electricity
Residual,GR,29.331672931307207,29.331672931307207,29.331672931307207,electricity
Residual,HR,11.94036406858332,11.94036406858332,11.94036406858332,electricity
Residual,HU,21.738180108573623,21.738180108573623,21.738180108573623,electricity
Residual,IE,16.327846744104058,16.327846744104058,16.327846744104058,electricity
Residual,IT,193.08106672821896,193.08106672821896,193.08106672821896,electricity
Residual,LT,8.72017818924429,8.72017818924429,8.72017818924429,electricity
Residual,LU,3.517285178013047,3.517285178013047,3.517285178013047,electricity
Residual,LV,5.118583172513269,5.118583172513269,5.118583172513269,electricity
Residual,ME,2.759466789274331,2.759466789274331,2.759466789274331,electricity
Residual,MK,4.325649898152422,4.325649898152422,4.325649898152422,electricity
Residual,NL,74.3125154696511,74.3125154696511,74.3125154696511,electricity
Residual,NO,100.72861735806048,100.72861735806048,100.72861735806048,electricity
Residual,PL,99.16085738799872,99.16085738799872,99.16085738799872,electricity
Residual,PT,31.15326339880841,31.15326339880841,31.15326339880841,electricity
Residual,RO,33.33798176570986,33.33798176570986,33.33798176570986,electricity
Residual,RS,24.77014735360073,24.77014735360073,24.77014735360073,electricity
Residual,SE,59.66359567195979,59.66359567195979,59.66359567195979,electricity
Residual,SI,6.566367370083059,6.566367370083059,6.566367370083059,electricity
Residual,SK,14.27309838907663,14.27309838907663,14.27309838907663,electricity
Transport,AL,1.0853753616950417,2.1871652026196364,3.0660806819562487,electricity
Transport,AT,6.3114908009009545,15.07313634359488,21.323928871565247,electricity
Transport,BA,1.20814744314876,2.4557137998134277,3.29542947028612,electricity
Transport,BE,8.310198346149996,20.024902909023915,28.60999449231567,electricity
Transport,BG,2.6978894729901532,6.005577185221098,8.351215796879787,electricity
Transport,CH,4.47846051436454,10.704118001412546,15.19183421519932,electricity
Transport,CZ,5.168105496193044,12.207354372167533,17.410569638388314,electricity
Transport,DE,46.02562747481316,109.17237071362032,159.04664208035845,electricity
Transport,DK,3.670584115190141,8.385068047563301,12.144440535659609,electricity
Transport,EE,0.6129789388842357,1.4209091742798714,2.1097134521659044,electricity
Transport,ES,31.60467172493517,71.69589783970285,97.90045394501892,electricity
Transport,FI,3.9505050146185017,9.394520639892695,13.598317101438225,electricity
Transport,FR,45.09645908207889,104.20657615301911,149.9470947266765,electricity
Transport,GB,36.49502627069001,90.44517534778058,124.51794783715982,electricity
Transport,GR,5.602291407283055,12.515333694842193,17.898009351320006,electricity
Transport,HR,1.85896815463419,4.301365187795513,6.002695117810695,electricity
Transport,HU,3.4343317756670415,7.677966116784456,10.782800420956065,electricity
Transport,IE,3.058469020292432,7.499597332447553,10.992644535145107,electricity
Transport,IT,39.98322781227634,92.39764175535967,128.95697038823454,electricity
Transport,LT,1.3795470995213623,3.246028750892955,4.701073773965997,electricity
Transport,LU,0.6969607935448295,1.6643525575351008,2.3857121439532953,electricity
Transport,LV,0.7380861503304394,1.751879933230747,2.564174116508219,electricity
Transport,ME,0.2772371962099635,0.570330040806323,0.8012766425144824,electricity
Transport,MK,0.7450390386992072,1.547061963658213,2.1431817386293304,electricity
Transport,NL,10.552956078493564,25.59879993654888,36.61262253858477,electricity
Transport,NO,2.954891048247789,6.9555502171154595,10.11848448371616,electricity
Transport,PL,16.171748135115493,37.4327441043307,54.54574215901205,electricity
Transport,PT,6.195431023438539,14.572707122703294,19.62739482232397,electricity
Transport,RO,4.652830811726823,10.42761933513122,14.758942837813086,electricity
Transport,RS,2.736293840058914,5.8708457571040435,7.924025099903448,electricity
Transport,SE,5.736581669579343,13.244523646352857,19.168579618384783,electricity
Transport,SI,1.457159742845297,3.4854503044604623,4.9890106991112395,electricity
Transport,SK,2.1269380801196296,4.940270418750807,7.094436999364935,electricity
Ammonia,BG,4.4284827061587095e-05,1.596814230207907e-05,0.4063982902319787,H2
Ammonia,DK,1.3937816452283358,0.6020118672227969,0.7074009692955396,H2
Ammonia,EE,0.000202257704199,0.0001405771324917,0.4708478086717153,H2
Ammonia,ES,110.22563038454926,75.88218778706877,51.13333117541592,H2
Ammonia,GB,0.5698781431360787,37.044727147719016,32.200032179345435,H2
Ammonia,GR,1.917381743778327,1.421530588751129,1.515632978164945,H2
Ammonia,IE,0.0009962036716935,3.891344351156545e-05,22.62018843013403,H2
Ammonia,IT,0.3569852225251175,0.241429017152194,3.6609412108352606,H2
Ammonia,MK,5.3232151324132046e-05,1.680409237911355e-05,2.656752373751021,H2
Ammonia,PT,1.6223382030147886,0.9042011557860388,0.7248070476255702,H2
Efuels production,NO,4.7436565514647785e-06,5.6488181256170335e-06,16.74143805488432,H2
Industry,AT,0.3599999999999999,3.02,5.790000000000002,H2
Industry,BA,0.0499999999999999,0.3299999999999999,0.62,H2
Industry,BE,0.0,1.49,3.379999999999999,H2
Industry,CZ,0.21,2.0699999999999994,3.9900000000000007,H2
Industry,DE,0.0,10.539999999999996,22.360000000000003,H2
Industry,ES,0.0,1.6800000000000004,3.529999999999999,H2
Industry,FI,0.0299999999999999,1.02,2.0600000000000005,H2
Industry,FR,0.0,3.659999999999999,7.5299999999999985,H2
Industry,GB,0.19,3.62,7.1800000000000015,H2
Industry,HU,0.0,0.5,1.09,H2
Industry,IT,0.02,1.8399999999999996,3.7200000000000006,H2
Industry,MK,0.0299999999999999,0.1999999999999999,0.3800000000000001,H2
Industry,NL,0.0,1.58,4.290000000000002,H2
Industry,NO,0.0,0.5,1.15,H2
Industry,PL,0.22,2.24,4.33,H2
Industry,RO,0.0,0.83,1.7200000000000004,H2
Industry,RS,0.0,0.3800000000000001,0.78,H2
Industry,SE,0.0,1.09,2.23,H2
Industry,SK,0.2899999999999999,1.9,3.5600000000000014,H2
Land transport,AL,0.1986027485310936,0.3972054970621873,0.5958082455932809,H2
Land transport,AT,2.1187513689368465,4.237502737873693,6.35625410681054,H2
Land transport,BA,0.1390470275111001,0.2780940550222002,0.4171410825333002,H2
Land transport,BE,2.827572251623685,5.65514450324737,8.482716754871053,H2
Land transport,BG,0.6748195246545708,1.3496390493091417,2.024458573963712,H2
Land transport,CH,1.328758714681656,2.657517429363312,3.986276144044968,H2
Land transport,CZ,1.6759342794698886,3.351868558939777,5.027802838409665,H2
Land transport,DE,14.71265946180348,29.42531892360696,44.13797838541044,H2
Land transport,DK,1.2223251922966263,2.444650384593253,3.666975576889879,H2
Land transport,EE,0.1885507422802668,0.3771014845605337,0.5656522268408004,H2
Land transport,ES,8.205131730059621,16.410263460119243,24.61539519017886,H2
Land transport,FI,1.3505109042708214,2.701021808541643,4.051532712812463,H2
Land transport,FR,13.867206888770658,27.734413777541317,41.60162066631197,H2
Land transport,GB,10.908993842554443,21.817987685108886,32.72698152766331,H2
Land transport,GR,1.625473651826906,3.250947303653812,4.876420955480717,H2
Land transport,HR,0.5686616030546995,1.137323206109399,1.7059848091640983,H2
Land transport,HU,0.971736906864696,1.943473813729392,2.9152107205940876,H2
Land transport,IE,1.0393223933307203,2.078644786661441,3.1179671799921604,H2
Land transport,IT,11.4071444598894,22.8142889197788,34.22143337966819,H2
Land transport,LT,0.4458691239284039,0.8917382478568079,1.3376073717852115,H2
Land transport,LU,0.2458503120409227,0.4917006240818455,0.7375509361227682,H2
Land transport,LV,0.2421413541194206,0.4842827082388413,0.7264240623582617,H2
Land transport,ME,0.056630087468432,0.1132601749368641,0.1698902624052962,H2
Land transport,MK,0.1267333619301705,0.2534667238603411,0.3802000857905116,H2
Land transport,NL,3.500756407563092,7.001512815126184,10.502269222689277,H2
Land transport,NO,0.9664279688147748,1.9328559376295495,2.899283906444324,H2
Land transport,PL,4.5919383163196725,9.183876632639343,13.775814948959011,H2
Land transport,PT,1.7862955127872857,3.5725910255745714,5.3588865383618565,H2
Land transport,RO,1.306720291124868,2.613440582249736,3.920160873374604,H2
Land transport,RS,0.5295795910082652,1.0591591820165305,1.588738773024796,H2
Land transport,SE,1.8599579367514445,3.719915873502889,5.579873810254332,H2
Land transport,SI,0.4894133655455231,0.9788267310910462,1.4682400966365694,H2
Land transport,SK,0.6656876608308361,1.3313753216616722,1.9970629824925084,H2
Methanol production,AL,0.0001842926542494,0.0005141707853966,1.142326271837062,H2
Methanol production,BG,0.0001713203445485,0.0002138454357767,12.219331298642729,H2
Methanol production,DE,0.0001312829680309,0.0002287964274925,32.90016804753489,H2
Methanol production,DK,0.0068407689357322995,0.0004443293061877,17.511065776203473,H2
Methanol production,EE,0.00010201476199,0.0004185239505004,4.646568144131142,H2
Methanol production,ES,27.647872435391815,214.65567189878152,163.8001193551177,H2
Methanol production,FR,0.0001328266655806,0.0035676655918964,174.26954353964587,H2
Methanol production,GB,158.876268054837,200.23670199664616,173.9124719795953,H2
Methanol production,GR,0.0002444797383116,0.0002831518786576,22.62670635650166,H2
Methanol production,IE,0.000266839359591,4.675098523553896,4.443316466768703,H2
Methanol production,LV,0.0001099665976883,0.0001673967101052,0.7505738522822478,H2
Methanol production,MK,0.0001482918317973,0.0002364592806784,0.7428590212124339,H2
Methanol production,PT,0.0005984251513927,15.67328905951863,12.819142796704227,H2
Heat,AL,0.027345282795379598,0.4994562911494307,0.2591907432687044,gas
Heat,AT,41.860735132267905,44.03697982726384,23.60407070712994,gas
Heat,BA,1.8764533845272902,2.5099015587427367,1.6792802028606868,gas
Heat,BE,72.13859855870724,58.00009854827827,29.137506735561153,gas
Heat,BG,0.20884569740009004,0.46666646408942913,0.0895985848018796,gas
Heat,CH,33.07496610361679,37.87929873533621,16.283986438713516,gas
Heat,CZ,41.689957577171285,42.7752823990662,23.695485128988715,gas
Heat,DE,444.4150623500991,386.6665424497321,216.89335547274018,gas
Heat,DK,23.008941088201937,25.630617567508928,11.545270722194733,gas
Heat,EE,5.132086042023601,5.246882110284064,2.1620776246058475,gas
Heat,ES,94.25706513435075,59.942115658650906,24.670571470991536,gas
Heat,FI,55.145687479400536,61.37764982940118,28.175347989748136,gas
Heat,FR,191.93575355199914,205.62099738392493,101.9649961888118,gas
Heat,GB,360.78788841969424,190.75743478458094,69.71889338353999,gas
Heat,GR,14.041636386631527,25.653208705708245,16.997810038501754,gas
Heat,HR,20.071008564049013,13.455345187861118,9.346064330239205,gas
Heat,HU,50.90941050836024,35.35081596771118,25.545940940060788,gas
Heat,IE,18.66783867753315,14.350204998875393,4.263657210874742,gas
Heat,IT,179.91312688084636,185.68823079905175,117.42991230767291,gas
Heat,LT,5.684543514932281,4.885635673029405,2.083418455160192,gas
Heat,LU,4.945623302972136,4.231889983568878,2.389302855077908,gas
Heat,LV,2.660467233524186,0.17383564973682414,0.021696440895300647,gas
Heat,ME,0.8091138881010265,1.0472598997303588,0.5490104728275175,gas
Heat,MK,1.1627554344292577,1.5842941577724179,0.9516884727782324,gas
Heat,NL,145.24171250012353,77.64077051599145,38.197584082206085,gas
Heat,NO,6.249815189567098,14.86623816984542,3.2258885516533096,gas
Heat,PL,134.64707949235216,130.14722807645126,79.52186616043898,gas
Heat,PT,7.631911406694034,4.465483994347675,1.503147204073545,gas
Heat,RO,31.424612161898132,6.861780905339593,3.584925868302408,gas
Heat,RS,9.341026646080593,11.270585825340293,7.42533373431028,gas
Heat,SE,21.566404487403613,41.4599251462346,17.24860383188209,gas
Heat,SI,3.006019883511866,2.4965870123244405,1.4190385577719078,gas
Heat,SK,20.61347060060406,13.25379954817562,8.559667572635627,gas
Hydrogen production,AT,3.934066854382985,10.818415396434737,0.22481993833793992,gas
Hydrogen production,BE,3.4640098502225705,8.197408361378576,0.05574839648805536,gas
Hydrogen production,BG,0.7953336223499287,1.8618191967808038,0.11873125507064355,gas
Hydrogen production,CH,1.9270539924155439,4.136279205903387,0.15777574172552858,gas
Hydrogen production,CZ,2.898223471133315,7.937614066951593,0.25300745453810275,gas
Hydrogen production,DE,17.101789143170677,49.0780620595929,0.6294866366655568,gas
Hydrogen production,DK,2.8124772925243766,3.470721695637501,0.09523975988143477,gas
Hydrogen production,EE,0.2946293771862592,0.5175945240711491,0.03918179068090455,gas
Hydrogen production,ES,194.20240249973065,339.0392602574863,8.399376516482475,gas
Hydrogen production,FI,2.129647409390552,5.817517248498161,0.27752789197826105,gas
Hydrogen production,FR,17.96160095273702,33.881573343024456,1.2239588845269003,gas
Hydrogen production,GB,241.26701898757636,250.63121736417173,14.445047932825437,gas
Hydrogen production,GR,3.911414076235234,4.754751870310197,0.36948790343604293,gas
Hydrogen production,HR,0.8721822823798155,1.7491881837584016,0.06523333629131851,gas
Hydrogen production,HU,1.194955950618007,3.497405665439388,0.13320876855275401,gas
Hydrogen production,IE,1.5328719889738402,9.08656023285947,0.001262383291148144,gas
Hydrogen production,IT,16.540375970111096,35.0995786806632,1.2710684492484299,gas
Hydrogen production,LT,0.7309367540774552,1.4790253986618553,0.17889761225330197,gas
Hydrogen production,LU,0.35938064963206373,0.6253320564357671,0.012326538067883096,gas
Hydrogen production,LV,0.39139810608129394,0.748047544415949,0.08923517031342836,gas
Hydrogen production,NL,3.2559941865552884,11.007403854289661,0.009461962042170098,gas
Hydrogen production,NO,1.267466272330419,3.0328147829122685,0.04483963956452356,gas
Hydrogen production,PL,6.089903888015674,14.6871112326559,0.7328551832757382,gas
Hydrogen production,PT,4.40858673588602,4.403947845846249,6.7133284039411e-06,gas
Hydrogen production,RO,1.6164171149922029,3.9416213184345046,0.2625208864315326,gas
Hydrogen production,RS,0.5781549853874514,2.0541004102286675,0.07588154728358423,gas
Hydrogen production,SE,2.8161715010802446,6.50329259834186,0.17854039709947458,gas
Hydrogen production,SI,0.9534114734505381,1.4697024149696027,0.05673419926193962,gas
Hydrogen production,SK,1.5945032208739127,4.729416170256158,0.16197292667756105,gas
Industry,AL,0.31000051910891147,0.310000561988672,0.3100007138552076,gas
Industry,AT,7.3500010732501835,7.36000114279009,7.370001052606148,gas
Industry,BA,1.0800006720534407,1.08000070586854,1.0800008190137678,gas
Industry,BE,21.520001118306816,21.53000121876657,21.530001893638687,gas
Industry,BG,3.7100009750271186,3.710001005903216,3.7100010637933263,gas
Industry,CH,4.760001052965969,4.760001105388938,4.76000104528084,gas
Industry,CZ,6.760001072213213,6.770001093501138,6.770001051955507,gas
Industry,DE,105.43000110140947,105.46000120674015,105.49000106293234,gas
Industry,DK,1.2500012692613194,1.2500011748285402,1.2500016268819898,gas
Industry,EE,0.2200004540277438,0.22000053070850095,0.22000078070500687,gas
Industry,ES,25.520001627782097,25.530002212488878,25.541115076538645,gas
Industry,FI,5.440001033504366,5.440001092742965,5.4400010475554295,gas
Industry,FR,33.920001102582646,33.930001333642934,33.94000120522514,gas
Industry,GB,19.99000204158177,20.000002277823466,22.15236811583132,gas
Industry,GR,5.450001090336057,5.450001153667814,5.4500011535022335,gas
Industry,HR,1.4000007250051645,1.4000007451849152,1.4000008589160469,gas
Industry,HU,6.56000106851703,6.560001152483409,6.560001051817209,gas
Industry,IE,5.560001169157387,5.560001267422382,5.560004433076777,gas
Industry,IT,24.52000174052622,24.53000193648518,24.530001809692685,gas
Industry,LT,0.42000051310089925,0.4200005589720697,0.4200006974105705,gas
Industry,LU,0.990000680984445,0.990000696076755,0.9900010648299233,gas
Industry,LV,0.7000005792996639,0.700000634010931,0.7000007615257655,gas
Industry,ME,0.16000044946404737,0.1600004842409652,0.16000059373417408,gas
Industry,MK,0.3500005222179531,0.350000566875537,0.3500007438849174,gas
Industry,NL,41.06000110722062,41.06000119128374,41.070001526905166,gas
Industry,NO,12.280001033710477,12.280001135260392,12.280001055274415,gas
Industry,PL,14.25000105751471,14.250001149255,14.2600010557472,gas
Industry,PT,4.740001092995623,4.7400012937409555,4.740001568019267,gas
Industry,RO,10.230001075130879,10.240001176645965,10.240001054661766,gas
Industry,RS,3.480000966578031,3.4800009881135554,3.480001021015148,gas
Industry,SE,7.580001045858179,7.580001114717164,7.580001052699117,gas
Industry,SI,1.2100007009013107,1.2100007190269424,1.2100008371540067,gas
Industry,SK,2.8900009008549903,2.9000008936294437,2.9000010132121345,gas
Power supply,AT,9.294565679105903,10.240616973374694,1.3712834882657792,gas
Power supply,BE,21.663087938779935,13.485307570454113,1.5577971159908581,gas
Power supply,BG,0.3443313414252537,0.3734769688146674,0.04806403975076695,gas
Power supply,CH,0.2188785971379748,0.1991929575741414,0.04267093290946627,gas
Power supply,CZ,1.9333197617927462,3.4550163093521458,0.5236286562392362,gas
Power supply,DE,40.429969911580024,79.94024493682195,12.951405096381086,gas
Power supply,DK,2.0370861520630847,2.0890037628877574,0.02214875073246564,gas
Power supply,ES,94.29896261172385,10.870394676377018,3.105509180426214,gas
Power supply,FI,5.053204833058451,1.7853076819566436,0.12601948369762023,gas
Power supply,FR,24.10905182312394,16.635893123984726,3.4392831152537715,gas
Power supply,GB,101.61905811060419,65.69025437036653,7.134694129177417,gas
Power supply,GR,21.831607664558074,17.53365769332642,2.2141610197009918,gas
Power supply,HR,0.9444730630614365,1.0922147636635378,0.06419674915614484,gas
Power supply,HU,7.531017191184597,9.53837468855327,0.7544361046546418,gas
Power supply,IE,17.18589518152229,9.307515764483611,0.7444211529511224,gas
Power supply,IT,225.95985788033138,153.1311759998178,13.655342451355569,gas
Power supply,LT,4.21669808760451,3.850372887989425,1.0802181237291721,gas
Power supply,LV,4.23117569006722,3.5971022364922844,0.8941456751927984,gas
Power supply,NL,33.364867355783986,31.831610996624494,5.52808420727119,gas
Power supply,NO,0.8617020086541968,0.6580476719653927,0.3974049496012116,gas
Power supply,PL,6.581469350816651,20.42049440409002,2.8993633523380584,gas
Power supply,PT,16.03772378411196,4.985162466169351,0.311280314096515,gas
Power supply,RO,3.618265743741858,0.7448605543024143,0.08270451510857753,gas
